date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Feb 7,home,San Mateo,W,7-6,7,6,1,win,20130207_ask3,0,1,0,,,,0,,,,,1,,,0,0,,,,,1,2013,2012-13,Solano,solano,chadfortneycmhj,Chad Fortney
Feb 9,home,San Mateo,L,17-8,17,8,9,win,20130209_2e07,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2013,2012-13,Solano,solano,chadfortneycmhj,Chad Fortney
Feb 23,home,Santa Rosa,L,16-5,16,5,11,win,20130223_7h0z,1,0,1,,,,0,,,,,,,,1,0,,,,,1,2013,2012-13,Solano,solano,chadfortneycmhj,Chad Fortney
Feb 28,home,Marin,L,4-3,4,3,1,win,20130228_39zg,1,1,0,,,,0,1,,,,,,,0,0,,1,,,2,2013,2012-13,Solano,solano,chadfortneycmhj,Chad Fortney
Mar 2,home,Laney,W,15-4,15,4,11,win,20130302_d9ob,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2013,2012-13,Solano,solano,chadfortneycmhj,Chad Fortney
Mar 14,home,Marin,W,2-1,2,1,1,win,20130314_oa75,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2013,2012-13,Solano,solano,chadfortneycmhj,Chad Fortney
Mar 19,home,Contra Costa,W,13-0,13,0,13,win,20130319_nhbw,1,0,1,,,,2,1,,,,,,,1,0,,,,,2,2013,2012-13,Solano,solano,chadfortneycmhj,Chad Fortney
Mar 21,home,Laney,W,5-4,5,4,1,win,20130321_wutl,4,2,2,1,,,1,,,,,,,,3,1,,2,,,4,2013,2012-13,Solano,solano,chadfortneycmhj,Chad Fortney
Mar 23,home,Mendocino,L,8-0,8,0,8,win,20130323_iv9b,3,0,0,,,,0,,,,,,,,0,0,,,3,,3,2013,2012-13,Solano,solano,chadfortneycmhj,Chad Fortney
Mar 26,home,Mendocino,L,6-4,6,4,2,win,20130326_p3i3,2,1,1,,,,0,,,,1,1,,,1,0,,,,,3,2013,2012-13,Solano,solano,chadfortneycmhj,Chad Fortney
Apr 2,home,Los Medanos,L,10-9,10,9,1,win,20130402_f9i7,0,1,0,,,,0,,,,,1,,,0,0,,,,,1,2013,2012-13,Solano,solano,chadfortneycmhj,Chad Fortney
Apr 5,home,Yuba,W,7-2,7,2,5,win,20130405_tdq6,2,0,0,,,,0,,,,,,,1,0,0,,1,2,0.50,3,2013,2012-13,Solano,solano,chadfortneycmhj,Chad Fortney
Apr 11,home,Marin,L,11-0,11,0,11,win,20130411_c5cf,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2013,2012-13,Solano,solano,chadfortneycmhj,Chad Fortney
Apr 25,home,Laney,L,11-0,11,0,11,win,20130425_rlzy,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2013,2012-13,Solano,solano,chadfortneycmhj,Chad Fortney
May 4,home,Marin,W,6-4,6,4,2,win,20130504_sub6,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2013,2012-13,Solano,solano,chadfortneycmhj,Chad Fortney
