date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 28,home,Hartnell,L,16-6,16,6,10,win,20200128_9qmq,3,1,1,,,1,1,1,1,,,,,,4,1,1,,1,,4,2020,,Napa Valley,napavalley,estevancastleaw3t,Estevan Castle
Jan 31,home,Redwoods,L,11-6,11,6,5,win,20200131_pncr,4,1,0,,,,0,1,2,,,,,,0,0,,,2,,5,2020,,Napa Valley,napavalley,estevancastleaw3t,Estevan Castle
Jan 31,home,Redwoods,L,7-4,7,4,3,win,20200131_48jz,3,1,0,,,,0,1,1,,,,,,0,0,,2,,,4,2020,,Napa Valley,napavalley,estevancastleaw3t,Estevan Castle
Feb 1,home,Redwoods,L,4-3,4,3,1,win,20200201_ds0s,4,0,1,,,,0,,1,,,,,,1,0,,1,1,1.00,4,2020,,Napa Valley,napavalley,estevancastleaw3t,Estevan Castle
Feb 1,home,Redwoods,L,5-3,5,3,2,win,20200201_ytis,2,0,0,,,,0,1,2,,,,,,0,0,,,,,3,2020,,Napa Valley,napavalley,estevancastleaw3t,Estevan Castle
Feb 6,home,San Francisco,W,8-7,8,7,1,win,20200206_fqw2,6,0,2,,,,1,,3,,,,,,2,0,,1,,,6,2020,,Napa Valley,napavalley,estevancastleaw3t,Estevan Castle
Feb 8,home,San Francisco,L,9-4,9,4,5,win,20200208_3fy9,4,0,0,,,,0,,2,,,,,,0,0,,,2,,4,2020,,Napa Valley,napavalley,estevancastleaw3t,Estevan Castle
Feb 14,home,Siskiyous,L,9-1,9,1,8,win,20200214_izzv,4,1,2,,,,0,,,,,,,,2,0,,1,,,4,2020,,Napa Valley,napavalley,estevancastleaw3t,Estevan Castle
Feb 15,home,Siskiyous,L,6-0,6,0,6,win,20200215_nbth,2,0,0,,,,0,,1,,,,,,0,0,1,1,,,2,2020,,Napa Valley,napavalley,estevancastleaw3t,Estevan Castle
Feb 21,home,Diablo Valley,L,4-2,4,2,2,win,20200221_w0mu,2,0,1,,,,0,1,1,,,1,,,1,0,,,,,4,2020,,Napa Valley,napavalley,estevancastleaw3t,Estevan Castle
Feb 22,home,Diablo Valley,L,12-10,12,10,2,win,20200222_6og2,5,0,1,,,,0,,2,,,,,,1,0,,1,,,5,2020,,Napa Valley,napavalley,estevancastleaw3t,Estevan Castle
Mar 5,home,Solano,L,9-8,9,8,1,win,20200305_hylw,4,0,1,,,,2,,1,,,1,,,1,0,,2,,,5,2020,,Napa Valley,napavalley,estevancastleaw3t,Estevan Castle
Mar 6,home,Mendocino,L,8-2,8,2,6,win,20200306_erwj,3,0,0,,,,0,1,2,,,,,,0,0,,,1,,4,2020,,Napa Valley,napavalley,estevancastleaw3t,Estevan Castle
Mar 10,home,Marin,L,13-2,13,2,11,win,20200310_crtn,3,0,0,,,,0,1,,,,,,,0,0,1,2,1,2.00,4,2020,,Napa Valley,napavalley,estevancastleaw3t,Estevan Castle
Mar 12,home,Marin,L,21-2,21,2,19,win,20200312_iffx,4,0,0,,,,0,,3,,,,,,0,0,,1,,,4,2020,,Napa Valley,napavalley,estevancastleaw3t,Estevan Castle
