date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 27,home,Oxnard,W,16-1,16,1,15,win,20220127_6qg1,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,2021-22,LA Valley,lavalley,milesgravelle0lea,Miles Gravelle
Feb 4,home,LA Harbor,W,20-11,20,11,9,win,20220204_sv2f,4,2,1,1,,,2,,,,,,,,2,1,,3,,,4,2022,2021-22,LA Valley,lavalley,milesgravelle0lea,Miles Gravelle
Feb 11,home,Folsom Lake,L,7-6,7,6,1,win,20220211_qlht,4,1,1,,,,1,,1,,,,,,1,0,,2,,,4,2022,2021-22,LA Valley,lavalley,milesgravelle0lea,Miles Gravelle
Feb 15,home,Moorpark,W,4-3,4,3,1,win,20220215_tivg,0,0,0,,,,0,,,,,,1,,0,0,,,1,,1,2022,2021-22,LA Valley,lavalley,milesgravelle0lea,Miles Gravelle
Feb 18,home,LA Harbor,W,13-2,13,2,11,win,20220218_rum7,3,2,3,,,,1,1,,,,2,,,3,0,,,,,6,2022,2021-22,LA Valley,lavalley,milesgravelle0lea,Miles Gravelle
Feb 25,home,Cerritos,L,6-5,6,5,1,win,20220225_ltj0,4,0,0,,,,1,,1,,,,,,0,0,,1,2,0.50,4,2022,2021-22,LA Valley,lavalley,milesgravelle0lea,Miles Gravelle
Mar 3,home,Irvine Valley,W,8-7,8,7,1,win,20220303_8ai6,4,0,1,,,,1,,,,,,,,1,0,,3,,,4,2022,2021-22,LA Valley,lavalley,milesgravelle0lea,Miles Gravelle
Mar 12,home,Canyons,L,12-9,12,9,3,win,20220312_iui9,3,0,0,,,,0,,1,,,1,,,0,0,1,1,1,1.00,4,2022,2021-22,LA Valley,lavalley,milesgravelle0lea,Miles Gravelle
Mar 18,home,Citrus,W,4-2,4,2,2,win,20220318_y925,4,0,2,,,,1,,,,,,,,2,0,,,2,,4,2022,2021-22,LA Valley,lavalley,milesgravelle0lea,Miles Gravelle
Mar 22,home,Bakersfield,W,6-5,6,5,1,win,20220322_njb4,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2022,2021-22,LA Valley,lavalley,milesgravelle0lea,Miles Gravelle
Mar 26,home,Bakersfield,L,7-3,7,3,4,win,20220326_h5hz,3,0,0,,,,0,,,,,,,,0,0,1,2,1,2.00,3,2022,2021-22,LA Valley,lavalley,milesgravelle0lea,Miles Gravelle
Mar 31,home,LA Mission,W,4-2,4,2,2,win,20220331_gzol,4,0,0,,,,0,,1,,,,,,0,0,,2,1,2.00,4,2022,2021-22,LA Valley,lavalley,milesgravelle0lea,Miles Gravelle
Apr 5,home,Antelope Valley,W,8-2,8,2,6,win,20220405_dwpy,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,2021-22,LA Valley,lavalley,milesgravelle0lea,Miles Gravelle
Apr 7,home,Antelope Valley,W,11-4,11,4,7,win,20220407_7gln,5,0,1,,,,1,,1,,,,,,1,0,,1,2,0.50,5,2022,2021-22,LA Valley,lavalley,milesgravelle0lea,Miles Gravelle
Apr 14,home,LA Pierce,W,6-3,6,3,3,win,20220414_rrqe,4,1,2,1,,,0,,1,,,1,,,3,1,,,1,,5,2022,2021-22,LA Valley,lavalley,milesgravelle0lea,Miles Gravelle
Apr 21,home,Glendale,L,7-5,7,5,2,win,20220421_j1hm,4,0,1,,,,0,,1,,,,,,1,0,,1,1,1.00,4,2022,2021-22,LA Valley,lavalley,milesgravelle0lea,Miles Gravelle
Apr 28,home,West LA,W,5-2,5,2,3,win,20220428_ut93,2,1,0,,,,0,1,,,,,,,0,0,1,1,1,1.00,3,2022,2021-22,LA Valley,lavalley,milesgravelle0lea,Miles Gravelle
May 6,home,Saddleback,L,9-1,9,1,8,win,20220506_djc4,3,0,0,,,,0,,2,,,,,,0,0,,1,,,3,2022,2021-22,LA Valley,lavalley,milesgravelle0lea,Miles Gravelle
