date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 26,home,San Francisco,W,4-3,4,3,1,win,20180126_4hxk,4,0,0,,,,0,,,,,,,,0,0,,1,3,0.33,4,2018,,Hartnell,hartnell,andrewmier8kpx,Andrew Mier
Jan 30,home,West Valley,L,5-3,5,3,2,win,20180130_um47,3,0,1,,,,1,1,1,,,,,,1,0,,,1,,4,2018,,Hartnell,hartnell,andrewmier8kpx,Andrew Mier
Feb 1,home,Reedley,L,15-2,15,2,13,win,20180201_32bz,3,0,0,,,,0,,,,,,,,0,0,1,1,2,0.50,3,2018,,Hartnell,hartnell,andrewmier8kpx,Andrew Mier
Feb 2,home,Bakersfield,L,4-3,4,3,1,win,20180202_67qn,3,0,3,,,,1,1,,,,,,,3,0,,,,,4,2018,,Hartnell,hartnell,andrewmier8kpx,Andrew Mier
Feb 3,home,Sequoias,L,10-1,10,1,9,win,20180203_mqvl,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2018,,Hartnell,hartnell,andrewmier8kpx,Andrew Mier
Feb 6,home,De Anza,L,17-10,17,10,7,win,20180206_ufsm,3,2,2,1,,,1,,,,,,,,3,1,,,1,,3,2018,,Hartnell,hartnell,andrewmier8kpx,Andrew Mier
Feb 9,home,American River,L,9-2,9,2,7,win,20180209_3o47,4,0,1,,,,0,,1,,,,,,1,0,,2,,,4,2018,,Hartnell,hartnell,andrewmier8kpx,Andrew Mier
Feb 10,home,American River,L,8-0,8,0,8,win,20180210_9ly5,4,0,1,1,,,0,,,,,,,,2,1,,1,2,0.50,4,2018,,Hartnell,hartnell,andrewmier8kpx,Andrew Mier
Feb 13,home,San Mateo,L,11-3,11,3,8,win,,,,,,,,,,,,,,,,,,,,,,,2018,,Hartnell,hartnell,andrewmier8kpx,Andrew Mier
Feb 16,home,Redwoods,L,6-5,6,5,1,win,20180216_ju62,4,0,0,,,,0,,,,,,,,0,0,,3,1,3.00,4,2018,,Hartnell,hartnell,andrewmier8kpx,Andrew Mier
Feb 16,home,Redwoods,L,10-7,10,7,3,win,20180216_7phf,4,2,2,1,,,0,,,,,,,,3,1,,,2,,4,2018,,Hartnell,hartnell,andrewmier8kpx,Andrew Mier
Feb 20,home,Fresno City,L,8-1,8,1,7,win,,,,,,,,,,,,,,,,,,,,,,,2018,,Hartnell,hartnell,andrewmier8kpx,Andrew Mier
Feb 21,home,Fresno City,W,4-3,4,3,1,win,20180221_te8z,3,0,0,,,,0,1,,,,,,,0,0,,2,1,2.00,4,2018,,Hartnell,hartnell,andrewmier8kpx,Andrew Mier
Feb 22,home,Taft,L,6-4,6,4,2,win,20180222_vbcs,4,1,1,1,,,0,,,,,,,1,2,1,,1,2,0.50,5,2018,,Hartnell,hartnell,andrewmier8kpx,Andrew Mier
Feb 27,home,Mission,L,11-5,11,5,6,win,20180227_59xm,3,0,1,,,,0,,,,,,,,1,0,,,2,,3,2018,,Hartnell,hartnell,andrewmier8kpx,Andrew Mier
Feb 28,home,West Valley,L,11-6,11,6,5,win,20180228_g2cu,5,1,1,,,,1,,1,,,,,,1,0,1,2,1,2.00,5,2018,,Hartnell,hartnell,andrewmier8kpx,Andrew Mier
Mar 3,home,San Francisco,W,10-3,10,3,7,win,20180303_84c5,4,1,2,,,,1,1,,,,,,,2,0,,1,1,1.00,5,2018,,Hartnell,hartnell,andrewmier8kpx,Andrew Mier
Mar 6,home,Gavilan,W,12-5,12,5,7,win,,,,,,,,,,,,,,,,,,,,,,,2018,,Hartnell,hartnell,andrewmier8kpx,Andrew Mier
Mar 8,home,Gavilan,W,9-5,9,5,4,win,20180308_j57f,3,1,1,,,,1,1,,1,,2,,,1,0,,,2,,6,2018,,Hartnell,hartnell,andrewmier8kpx,Andrew Mier
Mar 9,home,Gavilan,W,9-6,9,6,3,win,20180309_9ue2,5,0,2,,,,1,,,,,,,,2,0,,2,1,2.00,5,2018,,Hartnell,hartnell,andrewmier8kpx,Andrew Mier
Mar 13,home,Canada,W,6-5,6,5,1,win,20180313_ah6i,5,0,1,,,,1,,,,,,,,1,0,1,1,3,0.33,5,2018,,Hartnell,hartnell,andrewmier8kpx,Andrew Mier
Mar 15,home,Canada,L,14-1,14,1,13,win,20180315_i6sv,2,0,0,,,,0,,1,,,,,,0,0,,1,,,2,2018,,Hartnell,hartnell,andrewmier8kpx,Andrew Mier
Mar 18,home,Canada,W,8-7,8,7,1,win,20180318_dpfu,4,1,1,,,,0,,,,,,,,1,0,,,3,,4,2018,,Hartnell,hartnell,andrewmier8kpx,Andrew Mier
Mar 21,home,Ohlone,L,3-1,3,1,2,win,,,,,,,,,,,,,,,,,,,,,,,2018,,Hartnell,hartnell,andrewmier8kpx,Andrew Mier
Mar 22,home,Ohlone,L,9-3,9,3,6,win,20180322_kaoq,3,0,0,,,,0,,,,,,,,0,0,,1,2,0.50,3,2018,,Hartnell,hartnell,andrewmier8kpx,Andrew Mier
Mar 24,home,Ohlone,L,9-2,9,2,7,win,20180324_2xxs,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2018,,Hartnell,hartnell,andrewmier8kpx,Andrew Mier
Mar 29,home,San Mateo,L,5-0,5,0,5,win,20180329_xgjo,2,0,1,1,,,0,,,,,1,,,2,1,1,1,,,3,2018,,Hartnell,hartnell,andrewmier8kpx,Andrew Mier
Mar 31,home,Chabot,L,4-2,4,2,2,win,20180331_wpub,3,1,2,2,,,1,,,,,1,,,4,2,,1,,,4,2018,,Hartnell,hartnell,andrewmier8kpx,Andrew Mier
Apr 3,home,Diablo Valley,W,8-6,8,6,2,win,20180403_pblk,4,4,3,1,,,0,,,,,1,,,4,1,1,1,,,5,2018,,Hartnell,hartnell,andrewmier8kpx,Andrew Mier
Apr 5,home,Diablo Valley,L,12-3,12,3,9,win,20180405_r0gv,5,0,1,,,,0,,1,,,,,,1,0,,1,2,0.50,5,2018,,Hartnell,hartnell,andrewmier8kpx,Andrew Mier
Apr 10,home,Cabrillo,L,12-2,12,2,10,win,20180410_9lq1,4,0,1,,,,0,,,,,,,,1,0,,2,1,2.00,4,2018,,Hartnell,hartnell,andrewmier8kpx,Andrew Mier
Apr 12,home,Cabrillo,W,6-5,6,5,1,win,20180412_0pc2,4,0,2,1,,,0,,,,,,,,3,1,,,2,,4,2018,,Hartnell,hartnell,andrewmier8kpx,Andrew Mier
Apr 14,home,Cabrillo,L,4-1,4,1,3,win,,,,,,,,,,,,,,,,,,,,,,,2018,,Hartnell,hartnell,andrewmier8kpx,Andrew Mier
Apr 17,home,Monterey Peninsula,L,7-3,7,3,4,win,20180417_j4b4,4,1,1,,,,0,,,,,,,,1,0,,2,1,2.00,4,2018,,Hartnell,hartnell,andrewmier8kpx,Andrew Mier
Apr 19,home,Monterey Peninsula,L,16-0,16,0,16,win,20180419_mofg,4,0,0,,,,0,,,,,,,,0,0,,1,3,0.33,4,2018,,Hartnell,hartnell,andrewmier8kpx,Andrew Mier
Apr 21,home,Monterey Peninsula,L,2-1,2,1,1,win,20180421_8jdp,4,0,0,,,,1,,2,,,,1,,0,0,,1,2,0.50,5,2018,,Hartnell,hartnell,andrewmier8kpx,Andrew Mier
Apr 24,home,Skyline,W,5-3,5,3,2,win,20180424_y2ug,4,0,1,,,,0,,,,,1,,,1,0,,2,1,2.00,5,2018,,Hartnell,hartnell,andrewmier8kpx,Andrew Mier
Apr 26,home,Skyline,L,11-10,11,10,1,win,20180426_kzbl,4,1,3,,,,2,,1,,,1,,,3,0,,,,,5,2018,,Hartnell,hartnell,andrewmier8kpx,Andrew Mier
Apr 27,home,Skyline,L,12-8,12,8,4,win,20180427_hhka,3,1,1,1,,,1,,,,,1,1,,2,1,,,3,,5,2018,,Hartnell,hartnell,andrewmier8kpx,Andrew Mier
