date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 27,home,Cerro Coso,W,8-2,8,2,6,win,20170127_on0v,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2017,2016-17,Chaffey,chaffey,jonathanlongtinjj62,Jonathan Longtin
Feb 3,home,Southwestern,L,5-4,5,4,1,win,20170203_tniq,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2017,2016-17,Chaffey,chaffey,jonathanlongtinjj62,Jonathan Longtin
Feb 9,home,Santa Ana,L,11-1,11,1,10,win,20170209_exn1,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2017,2016-17,Chaffey,chaffey,jonathanlongtinjj62,Jonathan Longtin
Feb 14,home,Desert,W,14-9,14,9,5,win,20170214_yt7q,3,2,1,,,,0,1,,,,,,1,1,0,,2,1,2.00,5,2017,2016-17,Chaffey,chaffey,jonathanlongtinjj62,Jonathan Longtin
Feb 15,home,Saddleback,L,6-5,6,5,1,win,20170215_u2pd,5,0,2,,,,2,,,,,,,,2,0,1,1,1,1.00,5,2017,2016-17,Chaffey,chaffey,jonathanlongtinjj62,Jonathan Longtin
Feb 16,home,Grossmont,W,7-4,7,4,3,win,20170216_2gvp,5,1,1,,,,0,,2,,,,,,1,0,,1,1,1.00,5,2017,2016-17,Chaffey,chaffey,jonathanlongtinjj62,Jonathan Longtin
Feb 20,home,Saddleback,W,5-1,5,1,4,win,20170220_cuhx,2,2,1,,,,0,2,,,,,,,1,0,,,1,,4,2017,2016-17,Chaffey,chaffey,jonathanlongtinjj62,Jonathan Longtin
Feb 23,home,Moorpark,W,12-0,12,0,12,win,20170223_qly8,3,1,1,,,,2,2,,,,,,,1,0,,1,,,5,2017,2016-17,Chaffey,chaffey,jonathanlongtinjj62,Jonathan Longtin
Feb 23,home,Moorpark,W,4-1,4,1,3,win,20170223_gyfk,4,0,0,,,,0,,1,,,,,,0,0,,2,1,2.00,4,2017,2016-17,Chaffey,chaffey,jonathanlongtinjj62,Jonathan Longtin
Feb 25,home,Desert,W,4-3,4,3,1,win,20170225_8xri,5,0,0,,,,0,1,1,,,,,,0,0,,2,1,2.00,6,2017,2016-17,Chaffey,chaffey,jonathanlongtinjj62,Jonathan Longtin
Mar 2,home,EC-Compton Center,W,22-6,22,6,16,win,20170302_l6vs,2,1,2,,,,0,,,,,,,,2,0,,,,,2,2017,2016-17,Chaffey,chaffey,jonathanlongtinjj62,Jonathan Longtin
Mar 4,home,EC-Compton Center,W,5-3,5,3,2,win,20170304_dcd0,4,1,2,,,,0,,,,,,,,2,0,,,2,,4,2017,2016-17,Chaffey,chaffey,jonathanlongtinjj62,Jonathan Longtin
Mar 7,home,El Camino,L,7-4,7,4,3,win,20170307_sqzr,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2017,2016-17,Chaffey,chaffey,jonathanlongtinjj62,Jonathan Longtin
Mar 11,home,LA Harbor,W,9-1,9,1,8,win,20170311_uxgt,4,0,1,,,,1,1,1,,,,,,1,0,,1,1,1.00,5,2017,2016-17,Chaffey,chaffey,jonathanlongtinjj62,Jonathan Longtin
Mar 14,home,LA Harbor,L,10-9,10,9,1,win,20170314_7524,4,1,1,1,,,0,,,1,,1,,,2,1,,2,1,2.00,5,2017,2016-17,Chaffey,chaffey,jonathanlongtinjj62,Jonathan Longtin
Mar 16,home,Cerritos,W,5-0,5,0,5,win,20170316_3o48,2,2,1,,,,0,2,,1,,,,,1,0,,,1,,4,2017,2016-17,Chaffey,chaffey,jonathanlongtinjj62,Jonathan Longtin
Mar 18,home,Cerritos,W,6-1,6,1,5,win,20170318_dd8f,2,0,0,,,,0,,,,,,,,0,0,,1,1,1.00,2,2017,2016-17,Chaffey,chaffey,jonathanlongtinjj62,Jonathan Longtin
