date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Feb 3,home,Riverside,W,4-3,4,3,1,win,20120203_x98q,1,0,0,,,,0,1,1,,,,,,0,0,,,,,2,2012,2011-12,East Los Angeles,eastlosangeles,jonathanvelasquez1e94,Jonathan Velasquez
Feb 4,home,Citrus,W,8-3,8,3,5,win,20120204_cn08,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2012,2011-12,East Los Angeles,eastlosangeles,jonathanvelasquez1e94,Jonathan Velasquez
Feb 11,home,LA Valley,W,6-4,6,4,2,win,20120211_qe0z,3,0,0,,,,0,,1,,1,1,,1,0,0,,1,1,1.00,5,2012,2011-12,East Los Angeles,eastlosangeles,jonathanvelasquez1e94,Jonathan Velasquez
Feb 18,home,Southwestern,L,3-2,3,2,1,win,20120218_d90q,4,0,1,,,,0,,1,,,,,,1,0,,2,,,4,2012,2011-12,East Los Angeles,eastlosangeles,jonathanvelasquez1e94,Jonathan Velasquez
Feb 24,home,Santa Ana,L,7-1,7,1,6,win,20120224_so4h,3,0,0,,,,0,,,1,,1,,,0,0,,,3,,4,2012,2011-12,East Los Angeles,eastlosangeles,jonathanvelasquez1e94,Jonathan Velasquez
Feb 25,home,LA Pierce,L,5-2,5,2,3,win,20120225_7dvu,2,0,0,,,,0,,1,,,1,,,0,0,,1,,,3,2012,2011-12,East Los Angeles,eastlosangeles,jonathanvelasquez1e94,Jonathan Velasquez
Mar 6,home,El Camino,L,4-2,4,2,2,win,20120306_5605,5,0,2,,,,0,,2,,,,,,2,0,,1,,,5,2012,2011-12,East Los Angeles,eastlosangeles,jonathanvelasquez1e94,Jonathan Velasquez
Mar 8,home,El Camino,W,4-1,4,1,3,win,20120308_026i,4,0,2,,,,0,,,,,,,1,2,0,,3,,,5,2012,2011-12,East Los Angeles,eastlosangeles,jonathanvelasquez1e94,Jonathan Velasquez
Mar 10,home,El Camino,W,5-3,5,3,2,win,20120310_f1an,5,0,0,,,,0,,,,,,,,0,0,,4,1,4.00,5,2012,2011-12,East Los Angeles,eastlosangeles,jonathanvelasquez1e94,Jonathan Velasquez
Mar 13,home,Pasadena,W,7-0,7,0,7,win,20120313_x2sw,4,3,1,,,,0,1,1,1,,,,,1,0,,,,,5,2012,2011-12,East Los Angeles,eastlosangeles,jonathanvelasquez1e94,Jonathan Velasquez
Mar 15,home,Pasadena,L,10-9,10,9,1,win,20120315_flsn,3,1,1,,,,0,1,,,,,,1,1,0,,2,1,2.00,5,2012,2011-12,East Los Angeles,eastlosangeles,jonathanvelasquez1e94,Jonathan Velasquez
Mar 19,home,Pasadena,W,13-3,13,3,10,win,20120319_8ype,4,2,2,,,,1,1,1,,,,,,2,0,,,1,,5,2012,2011-12,East Los Angeles,eastlosangeles,jonathanvelasquez1e94,Jonathan Velasquez
Mar 20,home,Long Beach,W,2-0,2,0,2,win,20120320_4gek,3,0,0,,,,0,1,,,,,,,0,0,,2,1,2.00,4,2012,2011-12,East Los Angeles,eastlosangeles,jonathanvelasquez1e94,Jonathan Velasquez
Mar 22,home,Long Beach,W,5-2,5,2,3,win,20120322_ll0s,4,2,2,,,,1,1,,,,,,,2,0,,2,,,5,2012,2011-12,East Los Angeles,eastlosangeles,jonathanvelasquez1e94,Jonathan Velasquez
Mar 24,home,Long Beach,L,2-1,2,1,1,win,20120324_q2y4,4,0,0,,,,0,,2,,,,,,0,0,,1,,,4,2012,2011-12,East Los Angeles,eastlosangeles,jonathanvelasquez1e94,Jonathan Velasquez
