date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 27,home,Fullerton,L,12-0,12,0,12,win,20220127_kpna,1,0,0,,,,0,1,1,,,,,,0,0,,,,,2,2022,,Cerritos,cerritos,luischavarinjru0u2,"Luis Chavarin, Jr."
Feb 4,home,San Joaquin Delta,L,17-5,17,5,12,win,20220204_jkrt,2,0,1,,,,0,1,,1,,,,,1,0,1,1,,,3,2022,,Cerritos,cerritos,luischavarinjru0u2,"Luis Chavarin, Jr."
Feb 5,home,LA Valley,L,6-4,6,4,2,win,20220205_z0jl,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2022,,Cerritos,cerritos,luischavarinjru0u2,"Luis Chavarin, Jr."
Feb 8,home,Santa Ana,L,13-4,13,4,9,win,20220208_u8j4,3,0,0,,,,0,,1,,,1,,,0,0,,,2,,4,2022,,Cerritos,cerritos,luischavarinjru0u2,"Luis Chavarin, Jr."
Feb 10,home,Santa Ana,T,11-11,11,11,0,tie,20220210_zeeq,5,1,3,1,,,4,,1,,,,,,4,1,,,1,,5,2022,,Cerritos,cerritos,luischavarinjru0u2,"Luis Chavarin, Jr."
Feb 12,home,Victor Valley,W,10-9,10,9,1,win,20220212_rxtp,2,1,2,,1,,3,2,,2,,,1,,4,1,,,1,,5,2022,,Cerritos,cerritos,luischavarinjru0u2,"Luis Chavarin, Jr."
Feb 19,home,West LA,L,12-7,12,7,5,win,20220219_5t9s,2,0,0,,,,0,,1,,,,,,0,0,,1,,,2,2022,,Cerritos,cerritos,luischavarinjru0u2,"Luis Chavarin, Jr."
Feb 22,home,LA Harbor,L,13-10,13,10,3,win,20220222_z0h1,4,2,0,,,,0,,1,,,1,,,0,0,1,2,,,5,2022,,Cerritos,cerritos,luischavarinjru0u2,"Luis Chavarin, Jr."
Feb 26,home,LA Harbor,L,9-4,9,4,5,win,20220226_908p,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,,Cerritos,cerritos,luischavarinjru0u2,"Luis Chavarin, Jr."
Mar 1,home,East Los Angeles,L,6-4,6,4,2,win,20220301_lqjb,5,0,2,1,,,1,,,,,,,,3,1,1,,3,,5,2022,,Cerritos,cerritos,luischavarinjru0u2,"Luis Chavarin, Jr."
Mar 3,home,East Los Angeles,L,3-1,3,1,2,win,20220303_ugws,2,0,0,,,,0,1,,,,,,,0,0,,1,1,1.00,3,2022,,Cerritos,cerritos,luischavarinjru0u2,"Luis Chavarin, Jr."
Mar 8,home,Compton,W,8-1,8,1,7,win,20220308_ckp8,0,0,0,,,,0,1,,,,,,,0,0,,,,,1,2022,,Cerritos,cerritos,luischavarinjru0u2,"Luis Chavarin, Jr."
Mar 10,home,Compton,W,6-4,6,4,2,win,20220310_u4nu,2,1,1,,,,0,1,,1,1,,,,1,0,,,1,,3,2022,,Cerritos,cerritos,luischavarinjru0u2,"Luis Chavarin, Jr."
Mar 15,home,El Camino,L,5-2,5,2,3,win,20220315_ttrd,2,0,0,,,,0,,2,,,,,,0,0,,,,,2,2022,,Cerritos,cerritos,luischavarinjru0u2,"Luis Chavarin, Jr."
Mar 31,home,Long Beach,L,7-4,7,4,3,win,20220331_3ape,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2022,,Cerritos,cerritos,luischavarinjru0u2,"Luis Chavarin, Jr."
Apr 5,home,Oxnard,W,7-6,7,6,1,win,20220405_w38o,2,0,1,,,,3,1,,,,,1,1,1,0,,1,1,1.00,5,2022,,Cerritos,cerritos,luischavarinjru0u2,"Luis Chavarin, Jr."
Apr 7,home,Oxnard,L,11-0,11,0,11,win,20220407_zcv0,2,0,0,,,,0,2,1,,,,,,0,0,,,1,,4,2022,,Cerritos,cerritos,luischavarinjru0u2,"Luis Chavarin, Jr."
Apr 14,home,Allan Hancock,L,19-5,19,5,14,win,20220414_lqcg,4,1,1,,,,0,1,1,,,,,,1,0,,,2,,5,2022,,Cerritos,cerritos,luischavarinjru0u2,"Luis Chavarin, Jr."
Apr 21,home,Rio Hondo,L,15-2,15,2,13,win,20220421_0apn,3,0,0,,,,0,,1,,,,,,0,0,,,2,,3,2022,,Cerritos,cerritos,luischavarinjru0u2,"Luis Chavarin, Jr."
Apr 26,home,Pasadena City,L,6-0,6,0,6,win,20220426_yvss,3,0,1,,,,0,,,,,,,,1,0,,1,1,1.00,3,2022,,Cerritos,cerritos,luischavarinjru0u2,"Luis Chavarin, Jr."
Apr 28,home,Pasadena City,W,7-6,7,6,1,win,20220428_obc1,5,1,2,,,,1,,,,,,,,2,0,,3,,,5,2022,,Cerritos,cerritos,luischavarinjru0u2,"Luis Chavarin, Jr."
Apr 29,home,Pasadena City,W,4-0,4,0,4,win,20220429_gmk4,3,1,1,,,,0,,1,,,,,,1,0,,1,,,3,2022,,Cerritos,cerritos,luischavarinjru0u2,"Luis Chavarin, Jr."
