date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Feb 1,home,Canyons,W,14-12,14,12,2,win,20220201_s9kn,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,,Orange Coast,orangecoast,evanscalleyjfy0,Evan Scalley
Feb 10,home,Southwestern,L,11-5,11,5,6,win,20220210_ku9j,3,0,0,,,,0,,,,,1,,,0,0,,2,1,2.00,4,2022,,Orange Coast,orangecoast,evanscalleyjfy0,Evan Scalley
Feb 25,home,Sacramento City,W,14-13,14,13,1,win,20220225_lo7h,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,,Orange Coast,orangecoast,evanscalleyjfy0,Evan Scalley
Feb 26,home,Sacramento City,W,7-6,7,6,1,win,20220226_fntv,0,1,0,,,,0,,,,,,,,0,0,,,,,0,2022,,Orange Coast,orangecoast,evanscalleyjfy0,Evan Scalley
Mar 1,home,Palomar,L,16-8,16,8,8,win,20220301_jx4h,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2022,,Orange Coast,orangecoast,evanscalleyjfy0,Evan Scalley
Mar 12,home,Irvine Valley,W,14-4,14,4,10,win,20220312_rnls,0,0,0,,,,0,1,,,,,,,0,0,,,,,1,2022,,Orange Coast,orangecoast,evanscalleyjfy0,Evan Scalley
Mar 15,home,Saddleback,L,16-3,16,3,13,win,20220315_qw6c,2,0,1,,,,0,,,,,1,,,1,0,1,1,,,3,2022,,Orange Coast,orangecoast,evanscalleyjfy0,Evan Scalley
Mar 22,home,Fullerton,L,11-0,11,0,11,win,20220322_jyoo,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2022,,Orange Coast,orangecoast,evanscalleyjfy0,Evan Scalley
Apr 6,home,Southwestern,L,8-2,8,2,6,win,20220406_1cs0,4,0,3,,,,0,,,,,,,,3,0,,1,,,4,2022,,Orange Coast,orangecoast,evanscalleyjfy0,Evan Scalley
Apr 8,home,Cypress,L,8-2,8,2,6,win,20220408_u758,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2022,,Orange Coast,orangecoast,evanscalleyjfy0,Evan Scalley
Apr 13,home,Glendale,L,8-6,8,6,2,win,20220413_9tcm,3,1,1,,,,0,,2,,,,,,1,0,,,,,3,2022,,Orange Coast,orangecoast,evanscalleyjfy0,Evan Scalley
Apr 26,home,Santa Ana,W,17-8,17,8,9,win,20220426_dvbz,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2022,,Orange Coast,orangecoast,evanscalleyjfy0,Evan Scalley
Apr 29,home,Santa Ana,L,5-3,5,3,2,win,20220429_216n,2,0,0,,,,0,,,,,1,,,0,0,,,2,,3,2022,,Orange Coast,orangecoast,evanscalleyjfy0,Evan Scalley
