date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 27,home,Feather River,W,18-7,18,7,11,win,20220127_0msv,1,1,1,1,,,2,1,,,,,,,2,1,,,,,2,2022,2021-22,Rio Hondo,riohondo,dylanschumachery3ci,Dylan Schumacher
Jan 28,home,Antelope Valley,W,13-6,13,6,7,win,20220128_dc86,4,0,2,,,,2,,1,,,1,,,2,0,,,1,,5,2022,2021-22,Rio Hondo,riohondo,dylanschumachery3ci,Dylan Schumacher
Feb 3,home,Canyons,W,8-6,8,6,2,win,20220203_w7jg,2,0,1,,,,2,,,,1,1,1,,1,0,,,2,,4,2022,2021-22,Rio Hondo,riohondo,dylanschumachery3ci,Dylan Schumacher
Feb 8,home,Allan Hancock,W,11-4,11,4,7,win,20220208_yw4x,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,2021-22,Rio Hondo,riohondo,dylanschumachery3ci,Dylan Schumacher
Feb 10,home,San Diego Mesa,W,14-8,14,8,6,win,20220210_v7jc,3,1,0,,,,1,1,1,,,,,,0,0,,1,1,1.00,4,2022,2021-22,Rio Hondo,riohondo,dylanschumachery3ci,Dylan Schumacher
Feb 12,home,Canyons,L,3-2,3,2,1,win,20220212_775z,4,0,2,1,,,1,,,,,,,,3,1,,,2,,4,2022,2021-22,Rio Hondo,riohondo,dylanschumachery3ci,Dylan Schumacher
Feb 16,home,San Bernardino Valley,W,9-7,9,7,2,win,20220216_yojv,3,1,1,,,,1,2,,,,,,,1,0,2,2,,,5,2022,2021-22,Rio Hondo,riohondo,dylanschumachery3ci,Dylan Schumacher
Feb 17,home,Merced,L,13-7,13,7,6,win,20220217_qjvi,1,2,1,,,,1,1,,,,,,,1,0,,,,,2,2022,2021-22,Rio Hondo,riohondo,dylanschumachery3ci,Dylan Schumacher
Feb 19,home,San Bernardino Valley,W,7-4,7,4,3,win,20220219_dzas,4,1,2,,,,0,,2,,1,,,,2,0,,,,,4,2022,2021-22,Rio Hondo,riohondo,dylanschumachery3ci,Dylan Schumacher
Feb 22,home,East Los Angeles,L,3-2,3,2,1,win,20220222_d3x0,3,0,0,,,,0,,,,,,,,0,0,,2,1,2.00,3,2022,2021-22,Rio Hondo,riohondo,dylanschumachery3ci,Dylan Schumacher
Feb 26,home,East Los Angeles,W,9-0,9,0,9,win,20220226_kx5y,5,2,2,,,,1,,2,,,,,,2,0,,,,,5,2022,2021-22,Rio Hondo,riohondo,dylanschumachery3ci,Dylan Schumacher
Mar 1,home,Compton,W,8-5,8,5,3,win,20220301_yiun,2,1,0,,,,0,1,,,,1,,,0,0,1,2,,,4,2022,2021-22,Rio Hondo,riohondo,dylanschumachery3ci,Dylan Schumacher
Mar 3,home,Compton,W,11-2,11,2,9,win,20220303_r1ia,3,1,1,,,1,1,,2,,,,,,4,1,,,,,3,2022,2021-22,Rio Hondo,riohondo,dylanschumachery3ci,Dylan Schumacher
Mar 10,home,El Camino,L,11-4,11,4,7,win,20220310_z6lc,4,0,1,,,,0,,3,,,,,,1,0,,,,,4,2022,2021-22,Rio Hondo,riohondo,dylanschumachery3ci,Dylan Schumacher
Mar 15,home,Mt. San Antonio,L,8-5,8,5,3,win,20220315_flfs,2,0,0,,,,0,,1,,,,,,0,0,,1,,,2,2022,2021-22,Rio Hondo,riohondo,dylanschumachery3ci,Dylan Schumacher
Mar 19,home,Mt. San Antonio,L,13-2,13,2,11,win,20220319_rq6g,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2022,2021-22,Rio Hondo,riohondo,dylanschumachery3ci,Dylan Schumacher
Mar 22,home,Long Beach,L,6-5,6,5,1,win,20220322_376f,2,0,0,,,,0,,,,,,,,0,0,1,1,1,1.00,2,2022,2021-22,Rio Hondo,riohondo,dylanschumachery3ci,Dylan Schumacher
Mar 29,home,Allan Hancock,L,5-2,5,2,3,win,20220329_v7n0,4,1,3,,,,0,,1,,,,,,3,0,,,,,4,2022,2021-22,Rio Hondo,riohondo,dylanschumachery3ci,Dylan Schumacher
Mar 31,home,Allan Hancock,W,3-2,3,2,1,win,20220331_g0pg,3,0,0,,,,0,1,1,,,,,,0,0,,,2,,4,2022,2021-22,Rio Hondo,riohondo,dylanschumachery3ci,Dylan Schumacher
Apr 5,home,Pasadena City,L,17-9,17,9,8,win,20220405_hfkq,4,1,2,,,,0,1,,,,,,,2,0,,1,,,5,2022,2021-22,Rio Hondo,riohondo,dylanschumachery3ci,Dylan Schumacher
Apr 9,home,Pasadena City,L,10-8,10,8,2,win,20220409_wn7h,4,1,2,,,1,1,,,,,,,1,5,1,,1,2,0.50,5,2022,2021-22,Rio Hondo,riohondo,dylanschumachery3ci,Dylan Schumacher
Apr 12,home,Oxnard,L,2-1,2,1,1,win,20220412_6vw4,3,0,0,,,,0,1,1,1,,,,,0,0,,1,1,1.00,4,2022,2021-22,Rio Hondo,riohondo,dylanschumachery3ci,Dylan Schumacher
Apr 14,home,Oxnard,L,10-8,10,8,2,win,20220414_bu5r,4,2,3,1,,1,1,1,,,,,,,7,2,,,1,,5,2022,2021-22,Rio Hondo,riohondo,dylanschumachery3ci,Dylan Schumacher
Apr 19,home,Cerritos,L,13-2,13,2,11,win,20220419_kyq1,3,0,0,,,,0,1,,,,,,,0,0,1,,3,,4,2022,2021-22,Rio Hondo,riohondo,dylanschumachery3ci,Dylan Schumacher
Apr 21,home,Cerritos,W,15-2,15,2,13,win,20220421_0apn,3,2,2,,,,2,1,1,,,,,,2,0,,,,,4,2022,2021-22,Rio Hondo,riohondo,dylanschumachery3ci,Dylan Schumacher
Apr 23,home,Cerritos,L,6-1,6,1,5,win,20220423_x1vn,3,0,0,,,,0,1,1,,,,,,0,0,,,2,,4,2022,2021-22,Rio Hondo,riohondo,dylanschumachery3ci,Dylan Schumacher
Apr 26,home,LA Harbor,W,16-10,16,10,6,win,20220425_n2uq,5,2,4,1,,,0,,,,,,,,5,1,,1,,,5,2022,2021-22,Rio Hondo,riohondo,dylanschumachery3ci,Dylan Schumacher
Apr 28,home,LA Harbor,L,6-4,6,4,2,win,20220427_zxfs,4,1,2,,,1,3,1,,,,,,,5,1,2,2,,,5,2022,2021-22,Rio Hondo,riohondo,dylanschumachery3ci,Dylan Schumacher
Apr 29,home,LA Harbor,W,10-4,10,4,6,win,20220429_3ind,4,3,3,,,,1,1,,,,,,,3,0,,,1,,5,2022,2021-22,Rio Hondo,riohondo,dylanschumachery3ci,Dylan Schumacher
