date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 24,home,Cerritos,L,7-0,7,0,7,win,20200124_m2k2,1,0,0,,,,0,1,,,,,,,0,0,,1,,,2,2020,,Fullerton,fullerton,juliantellezg4o1,Julian Tellez
Jan 28,home,Mt. San Antonio,L,9-1,9,1,8,win,20200128_fkas,3,0,0,,,,1,,1,,,,,,0,0,,1,1,1.00,3,2020,,Fullerton,fullerton,juliantellezg4o1,Julian Tellez
Jan 30,home,Mt. San Jacinto,W,7-5,7,5,2,win,20200130_u1vx,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2020,,Fullerton,fullerton,juliantellezg4o1,Julian Tellez
Jan 31,home,Moorpark,L,6-4,6,4,2,win,20200131_7j9z,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2020,,Fullerton,fullerton,juliantellezg4o1,Julian Tellez
Feb 1,home,Palomar,L,15-11,15,11,4,win,20200201_9k63,1,0,0,,,,0,,,,,,,,0,0,,,,,1,2020,,Fullerton,fullerton,juliantellezg4o1,Julian Tellez
Feb 7,home,Compton,W,11-6,11,6,5,win,20200207_d3hh,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2020,,Fullerton,fullerton,juliantellezg4o1,Julian Tellez
Feb 18,home,Chaffey,T,5-5,5,5,0,tie,20200218_stoj,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2020,,Fullerton,fullerton,juliantellezg4o1,Julian Tellez
Feb 29,home,West LA,L,2-1,2,1,1,win,20200229_q2t9,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2020,,Fullerton,fullerton,juliantellezg4o1,Julian Tellez
Mar 3,home,Cypress,L,16-2,16,2,14,win,20200303_s3xa,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2020,,Fullerton,fullerton,juliantellezg4o1,Julian Tellez
Mar 7,home,Cypress,L,12-1,12,1,11,win,20200307_1rdd,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2020,,Fullerton,fullerton,juliantellezg4o1,Julian Tellez
Mar 9,home,Golden West,L,5-1,5,1,4,win,20200309_ga3g,4,1,1,,,,0,,2,,,,,,1,0,,,1,,4,2020,,Fullerton,fullerton,juliantellezg4o1,Julian Tellez
