date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Feb 3,home,Siskiyous,W,6-1,6,1,5,win,20120203_i0ww,5,0,1,,,,0,,,,,,,,1,0,,3,,,5,2012,2011-12,Gavilan,gavilan,tyleroertlepc03,Tyler Oertle
Feb 3,home,Siskiyous,L,9-8,9,8,1,win,,,,,,,,,,,,,,,,,,,,,,,2012,2011-12,Gavilan,gavilan,tyleroertlepc03,Tyler Oertle
Feb 4,home,Siskiyous,W,7-6,7,6,1,win,20120204_nx5z,4,1,2,,,,1,,,,,,,,2,0,,,1,,4,2012,2011-12,Gavilan,gavilan,tyleroertlepc03,Tyler Oertle
Feb 9,home,West Hills Coalinga,L,11-2,11,2,9,win,20120209_4hvc,2,0,0,,,,1,,,,,,1,,0,0,,2,1,2.00,3,2012,2011-12,Gavilan,gavilan,tyleroertlepc03,Tyler Oertle
Feb 11,home,West Hills Coalinga,W,7-0,7,0,7,win,20120211_c0h7,3,2,2,,,,1,1,1,1,,,,,2,0,,,,,4,2012,2011-12,Gavilan,gavilan,tyleroertlepc03,Tyler Oertle
Feb 11,home,West Hills Coalinga,L,14-3,14,3,11,win,20120211_qp9w,2,2,1,1,,,0,2,,,,,,,2,1,,,1,,4,2012,2011-12,Gavilan,gavilan,tyleroertlepc03,Tyler Oertle
Feb 17,home,De Anza,W,8-7,8,7,1,win,20120217_csk4,1,0,0,,,,0,,,,,,,,0,0,,,,,1,2012,2011-12,Gavilan,gavilan,tyleroertlepc03,Tyler Oertle
Feb 18,home,De Anza,L,4-3,4,3,1,win,20120218_uy1k,4,0,0,,,,0,,,,,,,,0,0,1,,4,,4,2012,2011-12,Gavilan,gavilan,tyleroertlepc03,Tyler Oertle
Feb 18,home,De Anza,W,5-4,5,4,1,win,20120218_vs0p,4,0,1,,,,1,,,,,,,,1,0,,3,,,4,2012,2011-12,Gavilan,gavilan,tyleroertlepc03,Tyler Oertle
Feb 22,home,Contra Costa,W,10-3,10,3,7,win,20120222_uxry,4,1,2,,1,,2,1,,,,,,,4,1,,1,1,1.00,5,2012,2011-12,Gavilan,gavilan,tyleroertlepc03,Tyler Oertle
Feb 23,home,San Francisco,W,3-0,3,0,3,win,20120223_gheg,4,0,3,,,,2,,,,,,,,3,0,,,,,4,2012,2011-12,Gavilan,gavilan,tyleroertlepc03,Tyler Oertle
Feb 25,home,San Francisco,L,4-1,4,1,3,win,20120225_yayv,5,0,0,,,,0,,1,,,,,,0,0,,1,3,0.33,5,2012,2011-12,Gavilan,gavilan,tyleroertlepc03,Tyler Oertle
Feb 28,home,Ohlone,W,6-5,6,5,1,win,20120228_0m58,4,0,1,,,,1,,,,,1,,,1,0,,3,,,5,2012,2011-12,Gavilan,gavilan,tyleroertlepc03,Tyler Oertle
Mar 1,home,Skyline,W,6-4,6,4,2,win,20120301_9s38,4,0,0,,,,0,,,,,,,,0,0,,2,2,1.00,4,2012,2011-12,Gavilan,gavilan,tyleroertlepc03,Tyler Oertle
Mar 6,home,Canada,L,14-12,14,12,2,win,20120306_ed7s,3,0,1,,,,0,,1,,,,,,1,0,,1,,,3,2012,2011-12,Gavilan,gavilan,tyleroertlepc03,Tyler Oertle
Mar 8,home,San Francisco,W,14-0,14,0,14,win,20120308_hlmf,5,3,3,,1,,3,,1,,,,,,5,1,,,1,,5,2012,2011-12,Gavilan,gavilan,tyleroertlepc03,Tyler Oertle
Mar 10,home,Monterey,W,5-4,5,4,1,win,20120310_vwe7,2,1,2,,1,,0,,,,,,,2,4,1,,2,,,4,2012,2011-12,Gavilan,gavilan,tyleroertlepc03,Tyler Oertle
Mar 15,home,Hartnell,L,5-4,5,4,1,win,,,,,,,,,,,,,,,,,,,,,,,2012,2011-12,Gavilan,gavilan,tyleroertlepc03,Tyler Oertle
Mar 16,home,De Anza,W,4-3,4,3,1,win,20120316_fks9,4,0,1,,,,0,1,1,,,,,,1,0,,,2,,5,2012,2011-12,Gavilan,gavilan,tyleroertlepc03,Tyler Oertle
Mar 20,home,West Valley,L,3-2,3,2,1,win,20120320_lu3y,4,0,1,,,,1,,,,,,,,1,0,,3,,,4,2012,2011-12,Gavilan,gavilan,tyleroertlepc03,Tyler Oertle
Mar 22,home,Monterey,W,4-3,4,3,1,win,20120322_pwj0,2,0,1,,,,1,1,,1,,,1,,1,0,,,2,,4,2012,2011-12,Gavilan,gavilan,tyleroertlepc03,Tyler Oertle
Mar 23,home,Mission,L,6-3,6,3,3,win,20120323_wbt6,3,0,0,,,,1,,,,,,1,,0,0,,2,2,1.00,4,2012,2011-12,Gavilan,gavilan,tyleroertlepc03,Tyler Oertle
Mar 26,home,Cabrillo,L,8-6,8,6,2,win,20120326_pmcx,3,0,2,1,,,1,1,,,,1,,,3,1,,1,,,5,2012,2011-12,Gavilan,gavilan,tyleroertlepc03,Tyler Oertle
