date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 27,home,Riverside,W,3-0,3,0,3,win,20170127_kwl7,4,2,1,,,,0,,,,,,,,1,0,,2,,,4,2017,,Cuesta,cuesta,robbiesilvalrhm,Robbie Silva
Jan 28,home,Riverside,W,8-1,8,1,7,win,20170128_t4xa,2,1,1,,,,0,,,,,,,,1,0,1,1,,,2,2017,,Cuesta,cuesta,robbiesilvalrhm,Robbie Silva
Jan 29,home,Riverside,L,13-2,13,2,11,win,20170129_4htr,4,0,1,,,,0,,,,,,,,1,0,,3,,,4,2017,,Cuesta,cuesta,robbiesilvalrhm,Robbie Silva
Jan 31,home,Bakersfield,L,4-2,4,2,2,win,20170131_sjdd,4,0,1,,,,0,,1,,,,,,1,0,,2,,,4,2017,,Cuesta,cuesta,robbiesilvalrhm,Robbie Silva
Feb 2,home,Orange Coast,L,8-6,8,6,2,win,20170202_guyj,4,1,2,1,,,2,,1,,,,,,3,1,,,1,,4,2017,,Cuesta,cuesta,robbiesilvalrhm,Robbie Silva
Feb 3,home,Orange Coast,L,5-3,5,3,2,win,20170203_ncfu,4,1,1,,,,0,,2,,,,,,1,0,,1,,,4,2017,,Cuesta,cuesta,robbiesilvalrhm,Robbie Silva
Feb 4,home,Orange Coast,L,12-3,12,3,9,win,20170204_bkqm,5,1,1,1,,,0,,1,,,,,,2,1,,1,2,0.50,5,2017,,Cuesta,cuesta,robbiesilvalrhm,Robbie Silva
Feb 9,home,Saddleback,L,8-5,8,5,3,win,20170209_uhsj,4,1,1,,,,1,1,,,,,,,1,0,,2,1,2.00,5,2017,,Cuesta,cuesta,robbiesilvalrhm,Robbie Silva
Feb 10,home,Saddleback,,,,,3,win,,,,,,,,,,,,,,,,,,,,,,,2017,,Cuesta,cuesta,robbiesilvalrhm,Robbie Silva
Feb 11,home,Saddleback,,,,,3,win,,,,,,,,,,,,,,,,,,,,,,,2017,,Cuesta,cuesta,robbiesilvalrhm,Robbie Silva
Feb 14,home,LA Valley,W,7-1,7,1,6,win,20170214_iofy,4,1,3,1,,,1,,,,,,,,4,1,,,1,,4,2017,,Cuesta,cuesta,robbiesilvalrhm,Robbie Silva
Feb 16,home,Riverside,L,7-1,7,1,6,win,20170216_jc9e,4,0,1,,,,0,,,,,,,,1,0,1,1,1,1.00,4,2017,,Cuesta,cuesta,robbiesilvalrhm,Robbie Silva
Feb 16,home,Riverside,L,3-1,3,1,2,win,20170216_v9dd,4,0,0,,,,0,,,,,,,,0,0,1,3,1,3.00,4,2017,,Cuesta,cuesta,robbiesilvalrhm,Robbie Silva
Feb 23,home,Sequoias,L,8-7,8,7,1,win,20170223_6r6g,3,0,1,,,,0,,,,,,,,1,0,,1,1,1.00,3,2017,,Cuesta,cuesta,robbiesilvalrhm,Robbie Silva
Feb 24,home,Sequoias,L,5-4,5,4,1,win,20170224_7mri,1,0,1,,,,0,,,,,,,,1,0,,,,,1,2017,,Cuesta,cuesta,robbiesilvalrhm,Robbie Silva
Feb 24,home,Sequoias,L,4-3,4,3,1,win,20170224_0fxz,5,0,2,,,,0,,1,,,,,,2,0,,1,1,1.00,5,2017,,Cuesta,cuesta,robbiesilvalrhm,Robbie Silva
Mar 1,home,Fresno City,W,4-1,4,1,3,win,20170301_m38f,3,0,1,,,,1,1,,1,,,,,1,0,,,2,,4,2017,,Cuesta,cuesta,robbiesilvalrhm,Robbie Silva
Mar 2,home,Sequoias,L,11-8,11,8,3,win,20170302_0af8,5,0,2,,,,1,,,,,,,,2,0,,2,,,5,2017,,Cuesta,cuesta,robbiesilvalrhm,Robbie Silva
Mar 4,home,LA Valley,W,13-2,13,2,11,win,20170304_rq4b,2,0,0,,,,0,1,,,,,,,0,0,,2,,,3,2017,,Cuesta,cuesta,robbiesilvalrhm,Robbie Silva
Mar 7,home,Moorpark,W,8-0,8,0,8,win,20170307_fm7b,3,1,1,,,,1,1,,,,,,,1,0,,2,,,4,2017,,Cuesta,cuesta,robbiesilvalrhm,Robbie Silva
Mar 9,home,Moorpark,W,4-3,4,3,1,win,20170309_26rz,5,0,1,,,,0,,,,,,,,1,0,,,4,,5,2017,,Cuesta,cuesta,robbiesilvalrhm,Robbie Silva
Mar 11,home,Santa Barbara,L,5-4,5,4,1,win,20170311_u3ux,4,0,2,,,,1,,1,,,,,,2,0,,1,,,4,2017,,Cuesta,cuesta,robbiesilvalrhm,Robbie Silva
Mar 14,home,Santa Barbara,W,4-1,4,1,3,win,20170314_iw5a,3,0,0,,,,0,,1,,,,,,0,0,,2,,,3,2017,,Cuesta,cuesta,robbiesilvalrhm,Robbie Silva
Mar 16,home,Ventura,L,5-3,5,3,2,win,20170316_mvsq,3,0,0,,,,1,,1,,,,1,,0,0,,1,2,0.50,4,2017,,Cuesta,cuesta,robbiesilvalrhm,Robbie Silva
Mar 18,home,Ventura,W,3-2,3,2,1,win,20170318_57f5,4,0,0,,,,0,,1,,,,,,0,0,,3,,,4,2017,,Cuesta,cuesta,robbiesilvalrhm,Robbie Silva
Mar 23,home,Oxnard,W,6-5,6,5,1,win,20170323_k7c0,3,0,1,,,,1,,,,,1,,,1,0,,,2,,4,2017,,Cuesta,cuesta,robbiesilvalrhm,Robbie Silva
Mar 25,home,Allan Hancock,L,3-0,3,0,3,win,20170325_a9fv,4,0,2,,,,0,,,,,,,,2,0,,1,1,1.00,4,2017,,Cuesta,cuesta,robbiesilvalrhm,Robbie Silva
