date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 28,home,Reedley,L,18-10,18,10,8,win,20230128_mksk,3,0,0,,,,1,3,2,,,,,,0,0,,1,,,6,2023,2022-23,De Anza,deanza,jasonespindolayrcx,Jason Espindola
Jan 31,home,Reedley,L,22-4,22,4,18,win,20230131_xy1j,4,1,1,1,,,1,,1,,,,,,2,1,,2,,,4,2023,2022-23,De Anza,deanza,jasonespindolayrcx,Jason Espindola
Feb 2,home,Contra Costa,W,27-8,27,8,19,win,20230202_tj9d,2,3,1,,,,0,3,,1,1,,,,1,0,,,,,5,2023,2022-23,De Anza,deanza,jasonespindolayrcx,Jason Espindola
Feb 4,home,San Francisco,W,8-3,8,3,5,win,20230204_c8wj,4,1,1,1,,,1,,1,,,,,,2,1,,,2,,4,2023,2022-23,De Anza,deanza,jasonespindolayrcx,Jason Espindola
