date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Feb 4,home,East Los Angeles,L,8-3,8,3,5,win,20170204_9mz7,1,0,1,,,,0,,,,,,,,1,0,,,,,1,2017,,Glendale,glendale,cristianmontes68wy,Cristian Montes
Feb 14,home,LA Harbor,W,12-1,12,1,11,win,20170214_pcy2,4,2,2,1,,,0,,,,,,,,3,1,,1,1,1.00,4,2017,,Glendale,glendale,cristianmontes68wy,Cristian Montes
Feb 15,home,LA Pierce,L,9-2,9,2,7,win,20170215_4kgw,3,0,1,,1,,0,1,1,,,,,,3,1,,,1,,4,2017,,Glendale,glendale,cristianmontes68wy,Cristian Montes
Feb 16,home,Palomar,W,3-2,3,2,1,win,20170216_4eo3,4,0,1,,,,1,,,,,,,,1,0,,3,,,4,2017,,Glendale,glendale,cristianmontes68wy,Cristian Montes
Feb 16,home,Palomar,W,12-2,12,2,10,win,20170216_yhgp,5,2,4,1,,,3,,,1,,,,,5,1,,,1,,5,2017,,Glendale,glendale,cristianmontes68wy,Cristian Montes
Feb 21,home,Saddleback,W,11-5,11,5,6,win,20170221_6129,4,1,3,2,,,2,1,,,,,,,5,2,,1,,,5,2017,,Glendale,glendale,cristianmontes68wy,Cristian Montes
Feb 23,home,LA Harbor,W,2-1,2,1,1,win,20170223_dnj2,3,0,0,,,,0,,1,,,1,,,0,0,,1,1,1.00,4,2017,,Glendale,glendale,cristianmontes68wy,Cristian Montes
Feb 24,home,Golden West,W,6-3,6,3,3,win,20170224_imac,5,0,2,,1,,1,,,1,,,,,4,1,,2,1,2.00,5,2017,,Glendale,glendale,cristianmontes68wy,Cristian Montes
Feb 25,home,Golden West,L,8-3,8,3,5,win,20170225_hnv8,4,0,1,,,,0,,,,,,,,1,0,,1,2,0.50,4,2017,,Glendale,glendale,cristianmontes68wy,Cristian Montes
Feb 27,home,Oxnard,W,3-2,3,2,1,win,20170227_8tjq,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2017,,Glendale,glendale,cristianmontes68wy,Cristian Montes
Mar 1,home,Bakersfield,W,3-2,3,2,1,win,20170301_rj6j,4,0,3,1,,,1,,,,1,,,,4,1,,1,,,4,2017,,Glendale,glendale,cristianmontes68wy,Cristian Montes
Mar 2,home,Oxnard,W,6-3,6,3,3,win,20170302_lsez,3,0,0,,,,0,2,1,1,1,,,,0,0,,1,,,5,2017,,Glendale,glendale,cristianmontes68wy,Cristian Montes
Mar 4,home,Moorpark,W,14-1,14,1,13,win,20170304_7tdi,2,2,1,,,,1,1,,2,,1,,,1,0,,,1,,4,2017,,Glendale,glendale,cristianmontes68wy,Cristian Montes
Mar 9,home,Citrus,L,10-3,10,3,7,win,20170309_zz8l,3,1,1,,,,0,1,,,,,,,1,0,1,1,1,1.00,4,2017,,Glendale,glendale,cristianmontes68wy,Cristian Montes
Mar 11,home,Victor Valley,W,20-1,20,1,19,win,20170311_ef63,4,3,3,,,,0,,,3,,,,,3,0,,1,,,4,2017,,Glendale,glendale,cristianmontes68wy,Cristian Montes
Mar 14,home,Barstow,W,15-1,15,1,14,win,20170314_nrkt,5,1,2,1,,1,2,,,,,,,,6,2,,1,2,0.50,5,2017,,Glendale,glendale,cristianmontes68wy,Cristian Montes
Mar 16,home,Antelope Valley,W,8-3,8,3,5,win,20170316_t3hh,4,2,2,,,,1,,,2,,,,,2,0,,1,,,4,2017,,Glendale,glendale,cristianmontes68wy,Cristian Montes
Mar 18,home,Canyons,W,7-4,7,4,3,win,20170318_bvq9,1,0,1,,,,2,1,,,,2,1,,1,0,,,1,,5,2017,,Glendale,glendale,cristianmontes68wy,Cristian Montes
Mar 23,home,Citrus,W,16-8,16,8,8,win,20170323_4ngt,5,0,3,1,,,2,,,,,,,,4,1,,1,1,1.00,5,2017,,Glendale,glendale,cristianmontes68wy,Cristian Montes
Mar 23,home,Citrus,W,9-5,9,5,4,win,20170323_vlje,4,2,2,,,,0,,,,,,,,2,0,,,2,,4,2017,,Glendale,glendale,cristianmontes68wy,Cristian Montes
Mar 28,home,Victor Valley,W,14-13,14,13,1,win,20170328_x71i,3,1,0,,,,1,1,2,,,,1,,0,0,,,2,,5,2017,,Glendale,glendale,cristianmontes68wy,Cristian Montes
Mar 30,home,Victor Valley,W,5-2,5,2,3,win,20170330_r56e,4,0,1,1,,,1,,,,,,,,2,1,,1,,,4,2017,,Glendale,glendale,cristianmontes68wy,Cristian Montes
Apr 1,home,Victor Valley,W,16-5,16,5,11,win,20170401_2fld,3,2,2,,,,2,1,,1,,,,,2,0,,,1,,4,2017,,Glendale,glendale,cristianmontes68wy,Cristian Montes
Apr 4,home,Barstow,W,28-5,28,5,23,win,20170404_rhg5,1,1,1,1,,,1,,,,,1,,,2,1,,,,,2,2017,,Glendale,glendale,cristianmontes68wy,Cristian Montes
Apr 6,home,Barstow,W,14-8,14,8,6,win,20170406_xr1f,6,1,2,,,,0,,,1,,,,,2,0,,1,3,0.33,6,2017,,Glendale,glendale,cristianmontes68wy,Cristian Montes
Apr 7,home,Barstow,W,14-3,14,3,11,win,20170407_dc8k,4,3,3,,,,0,,,,,,,,3,0,,,1,,4,2017,,Glendale,glendale,cristianmontes68wy,Cristian Montes
Apr 25,home,Canyons,L,3-1,3,1,2,win,20170425_05qa,4,0,1,1,,,1,1,1,,,,,,2,1,,,1,,5,2017,,Glendale,glendale,cristianmontes68wy,Cristian Montes
Apr 27,home,Canyons,L,10-8,10,8,2,win,20170427_eml8,4,1,3,1,,,5,1,,1,,,,,4,1,,1,,,5,2017,,Glendale,glendale,cristianmontes68wy,Cristian Montes
Apr 28,home,Canyons,W,15-5,15,5,10,win,20170428_bime,4,3,3,,,,2,,,1,,,,,3,0,,,1,,4,2017,,Glendale,glendale,cristianmontes68wy,Cristian Montes
Apr 29,home,Citrus,L,9-8,9,8,1,win,20170429_5dl2,8,0,2,,,,0,,,,1,,,,2,0,,2,4,0.50,8,2017,,Glendale,glendale,cristianmontes68wy,Cristian Montes
May 5,home,El Camino,L,3-1,3,1,2,win,20170505_ll82,3,0,1,,,,0,1,1,,,,,,1,0,,1,,,4,2017,,Glendale,glendale,cristianmontes68wy,Cristian Montes
May 6,home,El Camino,W,6-2,6,2,4,win,20170506_biik,3,2,1,,,,0,2,,,,,,,1,0,,,1,,5,2017,,Glendale,glendale,cristianmontes68wy,Cristian Montes
May 6,home,El Camino,L,20-8,20,8,12,win,20170506_3zw8,4,0,1,1,,,2,1,,,,1,,,2,1,,1,2,0.50,6,2017,,Glendale,glendale,cristianmontes68wy,Cristian Montes
