date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Mar 7,home,Imperial Valley,W,7-1,7,1,6,win,20170307_tey0,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2017,,San Diego City,sandiego,joeywozniakvs0k,Joey Wozniak
Mar 10,home,Imperial Valley,W,16-4,16,4,12,win,20170310_6nrf,2,0,0,,,,0,,,,,,,,0,0,,2,,,2,2017,,San Diego City,sandiego,joeywozniakvs0k,Joey Wozniak
Mar 28,home,Desert,L,12-2,12,2,10,win,20170328_u7m3,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2017,,San Diego City,sandiego,joeywozniakvs0k,Joey Wozniak
Apr 12,home,LA Valley,W,15-4,15,4,11,win,20170412_9mzc,0,1,0,,,,0,1,,,,1,,,0,0,,,,,2,2017,,San Diego City,sandiego,joeywozniakvs0k,Joey Wozniak
Apr 25,home,Mt. San Jacinto,W,20-4,20,4,16,win,20170425_00yj,1,1,1,1,,,0,,,,,,,,2,1,,,,,1,2017,,San Diego City,sandiego,joeywozniakvs0k,Joey Wozniak
Apr 28,home,Mt. San Jacinto,W,17-6,17,6,11,win,20170428_u0hh,1,1,1,,,,0,,,,,,,,1,0,,,,,1,2017,,San Diego City,sandiego,joeywozniakvs0k,Joey Wozniak
