date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Feb 3,home,Feather River,W,5-4,5,4,1,win,20220203_jaez,3,1,1,,,,0,,2,,,,,,1,0,,,,,3,2022,2021-22,Sacramento City,sacramentocity,mattcristolv4cd,Matt Cristol
Feb 5,home,Feather River,L,8-7,8,7,1,win,20220205_qm0t,2,1,0,,,,0,,1,,,,,,0,0,,1,,,2,2022,2021-22,Sacramento City,sacramentocity,mattcristolv4cd,Matt Cristol
Feb 10,home,Los Medanos,W,12-7,12,7,5,win,20220210_4zh6,4,1,1,1,,,2,,1,,,,,,2,1,,,1,,4,2022,2021-22,Sacramento City,sacramentocity,mattcristolv4cd,Matt Cristol
Feb 15,home,Contra Costa,W,16-13,16,13,3,win,20220215_zxp7,2,1,0,,,,0,1,,,,,,,0,0,,,2,,3,2022,2021-22,Sacramento City,sacramentocity,mattcristolv4cd,Matt Cristol
Feb 18,home,Fresno City,L,5-0,5,0,5,win,20220218_ov4o,3,0,0,,,,0,,2,,,,,,0,0,,,,,3,2022,2021-22,Sacramento City,sacramentocity,mattcristolv4cd,Matt Cristol
Feb 25,home,Orange Coast,L,14-13,14,13,1,win,20220225_lo7h,3,1,1,,,1,3,,2,,,,,,4,1,,,,,3,2022,2021-22,Sacramento City,sacramentocity,mattcristolv4cd,Matt Cristol
Mar 8,home,Cosumnes River,W,20-6,20,6,14,win,20220308_ybis,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2022,2021-22,Sacramento City,sacramentocity,mattcristolv4cd,Matt Cristol
Mar 31,home,Modesto,W,14-4,14,4,10,win,20220331_sxnc,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2022,2021-22,Sacramento City,sacramentocity,mattcristolv4cd,Matt Cristol
Apr 7,home,Santa Rosa,L,15-5,15,5,10,win,20220407_j6ib,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2022,2021-22,Sacramento City,sacramentocity,mattcristolv4cd,Matt Cristol
Apr 23,home,Sierra,L,15-2,15,2,13,win,20220423_37tq,0,1,0,,,,0,1,,,,,,,0,0,,,,,1,2022,2021-22,Sacramento City,sacramentocity,mattcristolv4cd,Matt Cristol
