date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 26,home,San Francisco,W,4-3,4,3,1,win,20180126_4hxk,3,1,3,1,,,0,,,,,,1,,4,1,,,1,,4,2018,,Hartnell,hartnell,kaceetakasakio72z,Kacee Takasaki
Jan 30,home,West Valley,L,5-3,5,3,2,win,20180130_um47,3,0,0,,,,0,,2,,,,,2,0,0,,3,,,5,2018,,Hartnell,hartnell,kaceetakasakio72z,Kacee Takasaki
Feb 2,home,Bakersfield,L,4-3,4,3,1,win,20180202_67qn,4,0,1,,,,1,,,,,,,,1,0,1,1,2,0.50,4,2018,,Hartnell,hartnell,kaceetakasakio72z,Kacee Takasaki
Feb 3,home,Sequoias,L,10-1,10,1,9,win,20180203_mqvl,4,0,1,,,,0,,1,,,,,,1,0,,,2,,4,2018,,Hartnell,hartnell,kaceetakasakio72z,Kacee Takasaki
Feb 6,home,De Anza,L,17-10,17,10,7,win,20180206_ufsm,3,1,1,1,,,1,2,,,,,,,2,1,,1,1,1.00,5,2018,,Hartnell,hartnell,kaceetakasakio72z,Kacee Takasaki
Feb 9,home,American River,L,9-2,9,2,7,win,20180209_3o47,3,0,0,,,,0,1,1,,,,,,0,0,1,1,1,1.00,4,2018,,Hartnell,hartnell,kaceetakasakio72z,Kacee Takasaki
Feb 10,home,American River,L,8-0,8,0,8,win,20180210_9ly5,3,0,0,,,,0,1,,1,,,,,0,0,,,2,,4,2018,,Hartnell,hartnell,kaceetakasakio72z,Kacee Takasaki
Feb 13,home,San Mateo,L,11-3,11,3,8,win,20180213_71op,4,0,1,,,,1,,1,2,,,,,1,0,,2,,,4,2018,,Hartnell,hartnell,kaceetakasakio72z,Kacee Takasaki
Feb 16,home,Redwoods,L,6-5,6,5,1,win,20180216_ju62,4,0,1,,,,1,,1,,,,,,1,0,,1,1,1.00,4,2018,,Hartnell,hartnell,kaceetakasakio72z,Kacee Takasaki
Feb 16,home,Redwoods,L,10-7,10,7,3,win,20180216_7phf,4,0,1,,,,1,,,,,,1,,1,0,,1,3,0.33,5,2018,,Hartnell,hartnell,kaceetakasakio72z,Kacee Takasaki
Feb 20,home,Fresno City,L,8-1,8,1,7,win,20180220_2z9b,4,0,0,,,,1,,1,,,,,,0,0,,3,,,4,2018,,Hartnell,hartnell,kaceetakasakio72z,Kacee Takasaki
Feb 21,home,Fresno City,W,4-3,4,3,1,win,20180221_te8z,4,0,0,,,,0,,,,,,,,0,0,,2,2,1.00,4,2018,,Hartnell,hartnell,kaceetakasakio72z,Kacee Takasaki
Feb 22,home,Taft,L,6-4,6,4,2,win,20180222_vbcs,4,0,1,,,,1,,,,,,1,,1,0,,3,1,3.00,5,2018,,Hartnell,hartnell,kaceetakasakio72z,Kacee Takasaki
Feb 27,home,Mission,L,11-5,11,5,6,win,20180227_59xm,4,1,1,1,,,2,,1,,,,,,2,1,,1,1,1.00,4,2018,,Hartnell,hartnell,kaceetakasakio72z,Kacee Takasaki
Feb 28,home,West Valley,L,11-6,11,6,5,win,20180228_g2cu,5,1,3,,,,0,,,1,,,,,3,0,,2,,,5,2018,,Hartnell,hartnell,kaceetakasakio72z,Kacee Takasaki
Mar 3,home,San Francisco,W,10-3,10,3,7,win,20180303_84c5,5,3,3,,,,1,,,,,,1,,3,0,,,3,,6,2018,,Hartnell,hartnell,kaceetakasakio72z,Kacee Takasaki
Mar 6,home,Gavilan,W,12-5,12,5,7,win,20180306_w87f,1,1,1,,,,0,,,,,,1,,1,0,,,1,,2,2018,,Hartnell,hartnell,kaceetakasakio72z,Kacee Takasaki
Mar 8,home,Gavilan,W,9-5,9,5,4,win,20180308_j57f,3,2,2,,,,0,2,,,1,1,,,2,0,,,1,,6,2018,,Hartnell,hartnell,kaceetakasakio72z,Kacee Takasaki
Mar 9,home,Gavilan,W,9-6,9,6,3,win,20180309_9ue2,5,1,2,1,,,1,,,,,,,,3,1,1,2,1,2.00,5,2018,,Hartnell,hartnell,kaceetakasakio72z,Kacee Takasaki
Mar 13,home,Canada,W,6-5,6,5,1,win,20180313_ah6i,5,1,2,2,,,1,,,1,,,,,4,2,,1,2,0.50,5,2018,,Hartnell,hartnell,kaceetakasakio72z,Kacee Takasaki
Mar 15,home,Canada,L,14-1,14,1,13,win,20180315_i6sv,3,1,1,,,,0,,,,,,,,1,0,,,2,,3,2018,,Hartnell,hartnell,kaceetakasakio72z,Kacee Takasaki
Mar 18,home,Canada,W,8-7,8,7,1,win,20180318_dpfu,4,2,2,,,1,2,1,,,,,,,5,1,,,2,,5,2018,,Hartnell,hartnell,kaceetakasakio72z,Kacee Takasaki
Mar 21,home,Ohlone,L,3-1,3,1,2,win,20180321_bl3t,3,0,1,1,,,0,2,1,,,,,,2,1,,1,,,5,2018,,Hartnell,hartnell,kaceetakasakio72z,Kacee Takasaki
Mar 22,home,Ohlone,L,9-3,9,3,6,win,20180322_kaoq,1,0,0,,,,0,,,,,,,,0,0,,1,,,1,2018,,Hartnell,hartnell,kaceetakasakio72z,Kacee Takasaki
Apr 5,home,Diablo Valley,L,12-3,12,3,9,win,20180405_r0gv,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2018,,Hartnell,hartnell,kaceetakasakio72z,Kacee Takasaki
Apr 10,home,Cabrillo,L,12-2,12,2,10,win,20180410_9lq1,3,0,1,,,,0,1,,,,,,,1,0,,1,1,1.00,4,2018,,Hartnell,hartnell,kaceetakasakio72z,Kacee Takasaki
