date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Feb 3,home,Sacramento City,W,9-0,9,0,9,win,20120203_pa81,1,0,0,,,,0,,,,,,,,0,0,1,1,,,1,2012,2011-12,Fresno City,fresno,johnkorsgadenz1il,John Korsgaden
Feb 5,home,Feather River,L,4-2,4,2,2,win,20120205_xjar,3,1,1,,,,0,,1,,,,,,1,0,,1,,,3,2012,2011-12,Fresno City,fresno,johnkorsgadenz1il,John Korsgaden
Feb 9,home,Santa Ana,L,14-7,14,7,7,win,20120209_2fa7,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2012,2011-12,Fresno City,fresno,johnkorsgadenz1il,John Korsgaden
Feb 11,home,Riverside,L,7-5,7,5,2,win,20120211_cp9e,3,0,0,,,,0,,1,,,,,,0,0,,2,,,3,2012,2011-12,Fresno City,fresno,johnkorsgadenz1il,John Korsgaden
Feb 16,home,Chabot,W,2-0,2,0,2,win,20120216_mq17,3,0,0,,,,0,,,,,,,,0,0,,2,1,2.00,3,2012,2011-12,Fresno City,fresno,johnkorsgadenz1il,John Korsgaden
Feb 17,home,Chabot,L,6-5,6,5,1,win,20120217_vw8w,4,1,3,,,,2,,,,,,,,3,0,,1,,,4,2012,2011-12,Fresno City,fresno,johnkorsgadenz1il,John Korsgaden
Feb 21,home,Sequoias,W,8-7,8,7,1,win,20120221_ovbm,4,0,2,,,,1,,1,,,,,,2,0,,,1,,4,2012,2011-12,Fresno City,fresno,johnkorsgadenz1il,John Korsgaden
Feb 23,home,Sequoias,W,17-4,17,4,13,win,20120223_xa0i,4,1,1,,,,0,,,,,,,,1,0,,2,,,4,2012,2011-12,Fresno City,fresno,johnkorsgadenz1il,John Korsgaden
Feb 25,home,Sequoias,L,7-6,7,6,1,win,20120225_w49j,1,0,0,,,,0,,,,,,,,0,0,,,,,1,2012,2011-12,Fresno City,fresno,johnkorsgadenz1il,John Korsgaden
Feb 28,home,West Hills Coalinga,W,8-0,8,0,8,win,20120228_4kda,3,1,1,,,,1,,2,1,,,,,1,0,,,,,3,2012,2011-12,Fresno City,fresno,johnkorsgadenz1il,John Korsgaden
Mar 3,home,West Hills Coalinga,W,10-7,10,7,3,win,20120303_lj3k,5,2,1,,,,0,,,,,,,,1,0,,1,2,0.50,5,2012,2011-12,Fresno City,fresno,johnkorsgadenz1il,John Korsgaden
Mar 6,home,Taft,W,14-5,14,5,9,win,20120306_j9x0,2,1,0,,,,0,1,1,,,,,,0,0,,,,,3,2012,2011-12,Fresno City,fresno,johnkorsgadenz1il,John Korsgaden
Mar 8,home,Taft,W,6-3,6,3,3,win,20120308_o45m,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2012,2011-12,Fresno City,fresno,johnkorsgadenz1il,John Korsgaden
Mar 10,home,Taft,W,8-6,8,6,2,win,20120310_w478,4,1,2,,,,1,,,,,,,,2,0,,2,,,4,2012,2011-12,Fresno City,fresno,johnkorsgadenz1il,John Korsgaden
Mar 20,home,Reedley,L,9-5,9,5,4,win,20120320_fn0k,4,1,1,,,,0,1,,,,,,,1,0,,2,1,2.00,5,2012,2011-12,Fresno City,fresno,johnkorsgadenz1il,John Korsgaden
Mar 22,home,Reedley,W,7-1,7,1,6,win,20120322_j4gm,3,0,0,,,,0,1,1,,,,,,0,0,,1,1,1.00,4,2012,2011-12,Fresno City,fresno,johnkorsgadenz1il,John Korsgaden
Mar 27,home,Merced,W,3-2,3,2,1,win,20120327_ct9k,2,1,2,,,,0,2,,1,1,,,,2,0,,,,,4,2012,2011-12,Fresno City,fresno,johnkorsgadenz1il,John Korsgaden
Mar 29,home,Merced,W,4-1,4,1,3,win,20120329_jc0m,3,0,0,,,,0,,,,,,,1,0,0,,4,,,4,2012,2011-12,Fresno City,fresno,johnkorsgadenz1il,John Korsgaden
Mar 31,home,Merced,W,3-1,3,1,2,win,20120331_fkvv,4,0,0,,,,0,,3,,,,,,0,0,,1,,,4,2012,2011-12,Fresno City,fresno,johnkorsgadenz1il,John Korsgaden
Apr 3,home,Cerritos,W,15-2,15,2,13,win,20120403_sq22,0,0,0,,,,0,1,,,,,,,0,0,,,,,1,2012,2011-12,Fresno City,fresno,johnkorsgadenz1il,John Korsgaden
Apr 5,home,Cypress,L,4-3,4,3,1,win,20120405_1b4h,4,0,2,,,,0,,,1,,,,,2,0,,1,1,1.00,4,2012,2011-12,Fresno City,fresno,johnkorsgadenz1il,John Korsgaden
Apr 10,home,Porterville,W,8-1,8,1,7,win,20120410_5ko5,3,0,1,,,,1,,,,,,,1,1,0,,3,,,4,2012,2011-12,Fresno City,fresno,johnkorsgadenz1il,John Korsgaden
Apr 12,home,Porterville,W,7-4,7,4,3,win,20120412_zlna,3,1,1,,,,0,1,,,,,,,1,0,,1,1,1.00,4,2012,2011-12,Fresno City,fresno,johnkorsgadenz1il,John Korsgaden
Apr 14,home,Porterville,W,9-4,9,4,5,win,20120414_1dad,2,0,0,,,,0,1,1,,,,,,0,0,,1,,,3,2012,2011-12,Fresno City,fresno,johnkorsgadenz1il,John Korsgaden
Apr 19,home,Taft,W,12-3,12,3,9,win,20120419_ln1p,3,2,2,,,,0,2,,1,,,,,2,0,,,1,,5,2012,2011-12,Fresno City,fresno,johnkorsgadenz1il,John Korsgaden
Apr 21,home,West Hills Coalinga,W,10-9,10,9,1,win,20120421_wbll,5,1,3,1,,,1,,1,1,,,,,4,1,,,,,5,2012,2011-12,Fresno City,fresno,johnkorsgadenz1il,John Korsgaden
Apr 22,home,Porterville,W,7-5,7,5,2,win,20120422_6xg9,3,1,1,,,,0,,,,,,,,1,0,,,2,,3,2012,2011-12,Fresno City,fresno,johnkorsgadenz1il,John Korsgaden
