date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 24,home,Hartnell,L,12-6,12,6,6,win,,,,,,,,,,,,,,,,,,,,,,,2020,,San Francisco,sanfrancisco,jeffreyquezadawem8,Jeffrey Quezada
Jan 25,home,Hartnell,L,7-4,7,4,3,win,,,,,,,,,,,,,,,,,,,,,,,2020,,San Francisco,sanfrancisco,jeffreyquezadawem8,Jeffrey Quezada
Jan 28,home,Contra Costa,L,8-0,8,0,8,win,,,,,,,,,,,,,,,,,,,,,,,2020,,San Francisco,sanfrancisco,jeffreyquezadawem8,Jeffrey Quezada
Jan 30,home,Contra Costa,,,,,8,win,,,,,,,,,,,,,,,,,,,,,,,2020,,San Francisco,sanfrancisco,jeffreyquezadawem8,Jeffrey Quezada
Feb 1,home,Laney,L,6-0,6,0,6,win,,,,,,,,,,,,,,,,,,,,,,,2020,,San Francisco,sanfrancisco,jeffreyquezadawem8,Jeffrey Quezada
Feb 4,home,Laney,W,7-6,7,6,1,win,20200204_hz48,4,1,1,,,,0,,,,,,,,1,0,,1,2,0.50,4,2020,,San Francisco,sanfrancisco,jeffreyquezadawem8,Jeffrey Quezada
Feb 6,home,Napa Valley,L,8-7,8,7,1,win,20200206_fqw2,1,0,0,,,,1,1,,,,,1,,0,0,,,2,,3,2020,,San Francisco,sanfrancisco,jeffreyquezadawem8,Jeffrey Quezada
Feb 8,home,Napa Valley,W,9-4,9,4,5,win,,,,,,,,,,,,,,,,,,,,,,,2020,,San Francisco,sanfrancisco,jeffreyquezadawem8,Jeffrey Quezada
Feb 11,home,Monterey Peninsula,L,12-3,12,3,9,win,20200211_x1ld,3,0,0,,,,0,1,1,,,,,,0,0,,1,1,1.00,4,2020,,San Francisco,sanfrancisco,jeffreyquezadawem8,Jeffrey Quezada
Feb 13,home,West Hills Coalinga,L,6-4,6,4,2,win,20200213_x5ck,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,0,,,2,2020,,San Francisco,sanfrancisco,jeffreyquezadawem8,Jeffrey Quezada
Feb 15,home,Compton,L,7-2,7,2,5,win,20200215_f2zn,4,0,1,1,,,0,,,,,,,,2,1,1,2,1,2.00,4,2020,,San Francisco,sanfrancisco,jeffreyquezadawem8,Jeffrey Quezada
Feb 15,home,Compton,L,11-10,11,10,1,win,20200215_6kb6,4,1,0,,,,0,2,2,,,1,,,0,0,,1,1,1.00,7,2020,,San Francisco,sanfrancisco,jeffreyquezadawem8,Jeffrey Quezada
Feb 18,home,Gavilan,,,,,1,win,,,,,,,,,,,,,,,,,,,,,,,2020,,San Francisco,sanfrancisco,jeffreyquezadawem8,Jeffrey Quezada
Feb 20,home,Gavilan,,,,,1,win,,,,,,,,,,,,,,,,,,,,,,,2020,,San Francisco,sanfrancisco,jeffreyquezadawem8,Jeffrey Quezada
Feb 25,home,Ohlone,L,11-0,11,0,11,win,20200225_umtk,3,0,1,,,,0,,1,,,,,,1,0,,,1,,3,2020,,San Francisco,sanfrancisco,jeffreyquezadawem8,Jeffrey Quezada
Feb 27,home,Mission,L,8-7,8,7,1,win,,,,,,,,,,,,,,,,,,,,,,,2020,,San Francisco,sanfrancisco,jeffreyquezadawem8,Jeffrey Quezada
Feb 29,home,Gavilan,L,30-23,30,23,7,win,20200229_9cb7,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2020,,San Francisco,sanfrancisco,jeffreyquezadawem8,Jeffrey Quezada
Mar 3,home,West Valley,L,13-5,13,5,8,win,20200303_f58c,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2020,,San Francisco,sanfrancisco,jeffreyquezadawem8,Jeffrey Quezada
Mar 5,home,West Valley,L,18-2,18,2,16,win,20200305_mbx2,4,0,1,1,,,1,,1,,,,,,2,1,,2,,,4,2020,,San Francisco,sanfrancisco,jeffreyquezadawem8,Jeffrey Quezada
Mar 7,home,San Mateo,L,10-5,10,5,5,win,20200307_hgn6,3,0,1,,,,2,,2,,,1,,1,1,0,,1,,,5,2020,,San Francisco,sanfrancisco,jeffreyquezadawem8,Jeffrey Quezada
Mar 10,home,San Mateo,L,23-2,23,2,21,win,20200309_hz5j,3,1,1,1,,,0,,1,,,,,,2,1,,1,,,3,2020,,San Francisco,sanfrancisco,jeffreyquezadawem8,Jeffrey Quezada
Mar 12,home,Skyline,L,7-4,7,4,3,win,,,,,,,,,,,,,,,,,,,,,,,2020,,San Francisco,sanfrancisco,jeffreyquezadawem8,Jeffrey Quezada
Mar 14,home,Skyline,,,,,3,win,,,,,,,,,,,,,,,,,,,,,,,2020,,San Francisco,sanfrancisco,jeffreyquezadawem8,Jeffrey Quezada
Mar 17,home,Chabot,,,,,3,win,,,,,,,,,,,,,,,,,,,,,,,2020,,San Francisco,sanfrancisco,jeffreyquezadawem8,Jeffrey Quezada
Mar 19,home,Chabot,,,,,3,win,,,,,,,,,,,,,,,,,,,,,,,2020,,San Francisco,sanfrancisco,jeffreyquezadawem8,Jeffrey Quezada
Mar 21,home,Canada,,,,,3,win,,,,,,,,,,,,,,,,,,,,,,,2020,,San Francisco,sanfrancisco,jeffreyquezadawem8,Jeffrey Quezada
Mar 24,home,Cabrillo,,,,,3,win,,,,,,,,,,,,,,,,,,,,,,,2020,,San Francisco,sanfrancisco,jeffreyquezadawem8,Jeffrey Quezada
Mar 26,home,Monterey Peninsula,,,,,3,win,,,,,,,,,,,,,,,,,,,,,,,2020,,San Francisco,sanfrancisco,jeffreyquezadawem8,Jeffrey Quezada
Mar 28,home,Hartnell,,,,,3,win,,,,,,,,,,,,,,,,,,,,,,,2020,,San Francisco,sanfrancisco,jeffreyquezadawem8,Jeffrey Quezada
Mar 31,home,Canada,,,,,3,win,,,,,,,,,,,,,,,,,,,,,,,2020,,San Francisco,sanfrancisco,jeffreyquezadawem8,Jeffrey Quezada
Apr 2,home,West Valley,,,,,3,win,,,,,,,,,,,,,,,,,,,,,,,2020,,San Francisco,sanfrancisco,jeffreyquezadawem8,Jeffrey Quezada
Apr 4,home,West Valley,,,,,3,win,,,,,,,,,,,,,,,,,,,,,,,2020,,San Francisco,sanfrancisco,jeffreyquezadawem8,Jeffrey Quezada
Apr 7,home,San Mateo,,,,,3,win,,,,,,,,,,,,,,,,,,,,,,,2020,,San Francisco,sanfrancisco,jeffreyquezadawem8,Jeffrey Quezada
Apr 9,home,San Mateo,,,,,3,win,,,,,,,,,,,,,,,,,,,,,,,2020,,San Francisco,sanfrancisco,jeffreyquezadawem8,Jeffrey Quezada
Apr 11,home,Skyline,,,,,3,win,,,,,,,,,,,,,,,,,,,,,,,2020,,San Francisco,sanfrancisco,jeffreyquezadawem8,Jeffrey Quezada
Apr 14,home,Skyline,,,,,3,win,,,,,,,,,,,,,,,,,,,,,,,2020,,San Francisco,sanfrancisco,jeffreyquezadawem8,Jeffrey Quezada
Apr 16,home,Chabot,,,,,3,win,,,,,,,,,,,,,,,,,,,,,,,2020,,San Francisco,sanfrancisco,jeffreyquezadawem8,Jeffrey Quezada
Apr 18,home,Chabot,,,,,3,win,,,,,,,,,,,,,,,,,,,,,,,2020,,San Francisco,sanfrancisco,jeffreyquezadawem8,Jeffrey Quezada
Apr 21,home,Canada,,,,,3,win,,,,,,,,,,,,,,,,,,,,,,,2020,,San Francisco,sanfrancisco,jeffreyquezadawem8,Jeffrey Quezada
Apr 23,home,Canada,,,,,3,win,,,,,,,,,,,,,,,,,,,,,,,2020,,San Francisco,sanfrancisco,jeffreyquezadawem8,Jeffrey Quezada
