date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Jan 24,home,Santa Barbara,L,11-2,11,2,9,win,20200124_3t1p,3,0,1,,,,0,,1,,,,,,1,0,,1,,,3,2020,2019-20,West LA,westla,damienjohnsonf53c,Damien Johnson
Jan 25,home,Santa Barbara,L,4-3,4,3,1,win,20200125_98h9,5,0,0,,,,0,,1,,1,,,,0,0,,,3,,5,2020,2019-20,West LA,westla,damienjohnsonf53c,Damien Johnson
Jan 31,home,Cerritos,L,7-4,7,4,3,win,20200131_95fx,3,0,1,1,,,1,,1,,,,,,2,1,,1,,,3,2020,2019-20,West LA,westla,damienjohnsonf53c,Damien Johnson
Feb 1,home,Cerritos,L,4-3,4,3,1,win,20200201_wgzk,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2020,2019-20,West LA,westla,damienjohnsonf53c,Damien Johnson
Feb 4,home,Barstow,L,11-3,11,3,8,win,20200204_ez80,3,0,1,,,,0,,,,,,,,1,0,,1,1,1.00,3,2020,2019-20,West LA,westla,damienjohnsonf53c,Damien Johnson
Feb 8,home,Barstow,W,5-0,5,0,5,win,20200208_3k74,3,0,0,,,,0,,3,,,,,,0,0,,,,,3,2020,2019-20,West LA,westla,damienjohnsonf53c,Damien Johnson
Feb 28,home,Fullerton,L,11-5,11,5,6,win,20200228_cjm1,4,2,4,,1,,1,,,1,,,,,6,1,,,,,4,2020,2019-20,West LA,westla,damienjohnsonf53c,Damien Johnson
Feb 29,home,Fullerton,W,2-1,2,1,1,win,20200229_q2t9,3,0,1,,,,0,,,,,,,,1,0,,2,,,3,2020,2019-20,West LA,westla,damienjohnsonf53c,Damien Johnson
Mar 3,home,Glendale,L,7-3,7,3,4,win,20200303_t8rj,0,1,0,,,,0,,,,,1,,,0,0,,,,,1,2020,2019-20,West LA,westla,damienjohnsonf53c,Damien Johnson
Mar 7,home,Glendale,L,6-2,6,2,4,win,20200307_qfx4,1,0,1,,,,0,,,,,,,,1,0,,,,,1,2020,2019-20,West LA,westla,damienjohnsonf53c,Damien Johnson
Mar 9,home,Antelope Valley,W,8-4,8,4,4,win,20200309_9pqt,5,0,1,,,,0,,1,,,,,,1,0,,1,1,1.00,5,2020,2019-20,West LA,westla,damienjohnsonf53c,Damien Johnson
