date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,cccaa_season,team,team_id,player_id,player_name
Feb 15,home,Mission,L,8-3,8,3,5,win,20220215_78pi,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2022,2021-22,Laney,laney,amirealy0on8,Amir Ealy
Feb 17,home,Sierra,W,4-3,4,3,1,win,20220217_0sje,0,1,0,,,,0,,,,,,,,0,0,,,,,0,2022,2021-22,Laney,laney,amirealy0on8,Amir Ealy
Feb 18,home,Feather River,L,9-4,9,4,5,win,20220218_2r54,3,0,1,,,,1,1,1,1,,,,,1,0,,1,,,4,2022,2021-22,Laney,laney,amirealy0on8,Amir Ealy
Feb 19,home,San Francisco,W,10-5,10,5,5,win,20220219_454e,2,1,1,,,,0,,1,1,,,,,1,0,,,,,2,2022,2021-22,Laney,laney,amirealy0on8,Amir Ealy
Feb 22,home,Canada,W,4-2,4,2,2,win,20220222_ee3k,0,1,0,,,,0,,,1,,,,,0,0,,,,,0,2022,2021-22,Laney,laney,amirealy0on8,Amir Ealy
Feb 24,home,Canada,W,11-6,11,6,5,win,20220224_509t,1,0,0,,,,0,,,,,,,,0,0,,,1,,1,2022,2021-22,Laney,laney,amirealy0on8,Amir Ealy
Mar 4,home,Contra Costa,L,6-2,6,2,4,win,20220304_ow35,2,0,2,,,,0,,,1,,,,,2,0,,,,,2,2022,2021-22,Laney,laney,amirealy0on8,Amir Ealy
Mar 8,home,Solano,W,4-2,4,2,2,win,20220308_nhdu,3,0,2,,,,0,1,,,1,,,,2,0,,,1,,4,2022,2021-22,Laney,laney,amirealy0on8,Amir Ealy
Mar 10,home,Los Medanos,L,3-1,3,1,2,win,20220310_qxcx,4,0,0,,,,0,,2,,,,,,0,0,,1,1,1.00,4,2022,2021-22,Laney,laney,amirealy0on8,Amir Ealy
Mar 15,home,Napa Valley,W,6-2,6,2,4,win,20220315_hnvi,3,1,0,,,,0,1,,1,,,,,0,0,,1,1,1.00,4,2022,2021-22,Laney,laney,amirealy0on8,Amir Ealy
Mar 18,home,Napa Valley,W,13-8,13,8,5,win,20220318_4dih,2,0,0,,,,0,,1,,,,,,0,0,,1,,,2,2022,2021-22,Laney,laney,amirealy0on8,Amir Ealy
Mar 24,home,Mendocino,L,15-9,15,9,6,win,20220324_ylke,4,0,1,,,,1,1,,,,,,,1,0,,2,1,2.00,5,2022,2021-22,Laney,laney,amirealy0on8,Amir Ealy
Mar 31,home,Yuba,L,9-0,9,0,9,win,20220331_m8yh,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2022,2021-22,Laney,laney,amirealy0on8,Amir Ealy
Apr 2,home,Yuba,L,4-3,4,3,1,win,20220402_rhj3,2,0,1,,,,0,,,1,,,,,1,0,,1,,,2,2022,2021-22,Laney,laney,amirealy0on8,Amir Ealy
Apr 7,home,Marin,L,10-5,10,5,5,win,20220407_atw7,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2022,2021-22,Laney,laney,amirealy0on8,Amir Ealy
Apr 12,home,Contra Costa,W,10-7,10,7,3,win,20220412_nsps,3,2,1,1,,,0,1,,,,,,,2,1,,2,,,4,2022,2021-22,Laney,laney,amirealy0on8,Amir Ealy
Apr 16,home,Contra Costa,W,6-5,6,5,1,win,20220416_6i8t,4,0,1,,,,0,,1,,,,,,1,0,1,1,,,4,2022,2021-22,Laney,laney,amirealy0on8,Amir Ealy
Apr 20,home,Solano,L,6-2,6,2,4,win,20220420_moyz,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2022,2021-22,Laney,laney,amirealy0on8,Amir Ealy
Apr 22,home,Solano,W,19-5,19,5,14,win,20220422_zr2x,6,2,3,,,,1,,1,1,,,,,3,0,,1,1,1.00,6,2022,2021-22,Laney,laney,amirealy0on8,Amir Ealy
Apr 28,home,Los Medanos,W,7-6,7,6,1,win,20220428_xx56,0,1,0,,,,0,,,,,,,,0,0,,,,,0,2022,2021-22,Laney,laney,amirealy0on8,Amir Ealy
Apr 29,home,Los Medanos,L,4-2,4,2,2,win,20220429_vfm8,1,0,0,,,,0,2,1,,,,,,0,0,,,,,3,2022,2021-22,Laney,laney,amirealy0on8,Amir Ealy
