season,cccaa_season,team,team_id,date,location,opponent,result,team_score,opp_score,game_id,G,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI
2016,2015-16,Allan Hancock,allanhancock,Feb 2,home,West Hills Coalinga,W,9,6,20160202_g2xy,13,0,1,0,1,0.5,3.0,1.0,1.0,1.0,1.0,3.0
2016,2015-16,Allan Hancock,allanhancock,Feb 20,home,Ventura,L,2,1,20160220_bo7d,15,1,0,1,0,1.0,5.0,2.0,1.0,0.5,1.0,6.0
2016,2015-16,Allan Hancock,allanhancock,Feb 23,home,Ventura,W,1,0,20160223_fk5s,11,1,1,0,0,1.0,5.0,0.0,0.0,,5.0,4.0
2016,2015-16,Allan Hancock,allanhancock,Feb 25,home,Cuesta,L,3,1,20160225_iaqr,14,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Allan Hancock,allanhancock,Feb 27,home,Cuesta,L,10,7,20160227_ysdi,11,1,0,0,0,,3.0,5.0,1.0,0.2,2.0,4.0
2016,2015-16,Allan Hancock,allanhancock,Feb 5,home,West Hills Coalinga,W,10,6,20160205_hh5j,11,1,0,0,0,,10.0,5.0,3.0,0.6,0.0,2.0
2016,2015-16,Allan Hancock,allanhancock,Feb 9,home,Bakersfield,L,5,2,20160209_2q74,14,1,0,1,0,1.0,4.0,3.0,1.0,0.333,1.0,6.0
2016,2015-16,Allan Hancock,allanhancock,Jan 30,home,Bakersfield,W,8,5,20160130_3ch3,15,1,0,0,0,,7.0,4.0,3.0,0.75,1.0,2.0
2016,2015-16,Allan Hancock,allanhancock,Mar 1,home,LA Pierce,W,6,3,20160301_syd2,10,1,1,0,0,1.0,6.0,3.0,2.0,0.667,1.0,2.0
2016,2015-16,Allan Hancock,allanhancock,Mar 12,home,Porterville,W,4,0,20160312_kji2,10,1,1,0,0,1.0,3.0,0.0,0.0,,1.0,4.0
2016,2015-16,Allan Hancock,allanhancock,Mar 12,home,Porterville,W,13,3,20160312_8kt8,15,1,1,0,0,1.0,9.0,2.0,2.0,1.0,1.0,5.0
2016,2015-16,Allan Hancock,allanhancock,Mar 15,home,Moorpark,W,5,1,20160315_bqcp,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Allan Hancock,allanhancock,Mar 17,home,Moorpark,L,11,7,20160317_vg35,10,1,0,0,0,,9.0,7.0,6.0,0.857,2.0,0.0
2016,2015-16,Allan Hancock,allanhancock,Mar 18,home,Santa Barbara,L,7,2,20160318_1x2o,10,1,0,1,0,1.0,11.0,5.0,5.0,1.0,2.0,3.0
2016,2015-16,Allan Hancock,allanhancock,Mar 22,home,East Los Angeles,W,10,9,20160322_5b2l,16,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Allan Hancock,allanhancock,Mar 24,home,Cypress,W,8,6,20160324_sh92,15,1,1,0,0,1.0,7.0,6.0,2.0,0.333,3.0,4.0
2016,2015-16,Allan Hancock,allanhancock,Mar 29,home,Santa Barbara,W,3,2,20160329_trbe,14,0,0,0,0,,2.0,1.0,0.0,0.0,1.0,0.0
2016,2015-16,Allan Hancock,allanhancock,Mar 3,home,LA Pierce,W,5,1,20160303_9s7g,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Allan Hancock,allanhancock,Mar 31,home,Ventura,L,15,7,20160331_0lc1,14,1,0,1,0,1.0,8.0,5.0,1.0,0.2,1.0,2.0
2016,2015-16,Allan Hancock,allanhancock,Mar 5,home,Oxnard,W,3,1,20160305_dxfb,10,1,1,0,0,1.0,7.0,1.0,1.0,1.0,2.0,4.0
2016,2015-16,Allan Hancock,allanhancock,Mar 9,home,Oxnard,L,5,1,20160309_lfpe,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,American River,americanriver,Apr 12,home,San Joaquin Delta,L,9,8,20160412_pii6,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,American River,americanriver,Apr 14,home,San Joaquin Delta,W,4,0,20160414_rcad,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,American River,americanriver,Apr 16,home,Sacramento City,L,5,0,20160416_erfm,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,American River,americanriver,Apr 19,home,Sacramento City,W,6,5,20160419_gr6g,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,American River,americanriver,Apr 2,home,Sierra,L,5,1,20160402_prnz,11,0,0,0,0,,2.0,0.0,0.0,,0.0,0.0
2016,2015-16,American River,americanriver,Apr 21,home,Sacramento City,L,7,3,20160421_wc3i,15,1,0,1,0,1.0,3.0,4.0,2.0,0.5,3.0,0.0
2016,2015-16,American River,americanriver,Apr 23,home,Modesto,W,4,3,20160423_7gct,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,American River,americanriver,Apr 26,home,Modesto,W,11,5,20160426_rilp,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,American River,americanriver,Apr 28,home,Modesto,W,4,3,20160428_kp81,10,1,0,0,0,,4.0,0.0,0.0,,2.0,1.0
2016,2015-16,American River,americanriver,Apr 5,home,Sierra,W,12,11,20160405_w4na,10,0,0,0,0,,0.0,1.0,1.0,1.0,1.0,0.0
2016,2015-16,American River,americanriver,Apr 7,home,Sierra,L,9,3,20160407_xg19,14,0,0,0,0,,0.0,1.0,0.0,0.0,1.0,0.0
2016,2015-16,American River,americanriver,Apr 8,home,San Joaquin Delta,L,6,4,20160408_emoi,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,American River,americanriver,Feb 12,home,Hartnell,L,6,2,20160212_168a,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,American River,americanriver,Feb 13,home,Hartnell,W,3,2,20160213_abgz,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,American River,americanriver,Feb 16,home,Solano,L,9,7,20160216_w9al,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,American River,americanriver,Feb 19,home,Butte,L,6,0,20160219_3cyc,12,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,American River,americanriver,Feb 20,home,Butte,W,10,1,20160220_71kw,12,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,American River,americanriver,Feb 23,home,Laney,W,4,3,20160223_e365,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,American River,americanriver,Feb 25,home,Mission,L,6,1,20160225_gen8,12,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,American River,americanriver,Feb 27,home,Mission,L,13,2,20160227_vyfp,16,0,0,0,0,,0.0,0.0,0.0,,0.0,1.0
2016,2015-16,American River,americanriver,Feb 4,home,Shasta,W,6,3,20160204_nnti,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,American River,americanriver,Feb 5,home,Feather River,L,7,6,20160205_3pnj,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,American River,americanriver,Feb 6,home,Shasta,W,9,3,20160206_98al,11,0,0,0,0,,0.0,0.0,0.0,,0.0,1.0
2016,2015-16,American River,americanriver,Feb 9,home,Solano,L,6,5,20160209_ejev,12,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,American River,americanriver,Jan 28,home,West Valley,L,7,6,20160128_xe5z,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,American River,americanriver,Jan 30,home,West Valley,L,12,11,20160130_5703,13,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,American River,americanriver,Mar 10,home,Cosumnes River,W,10,3,20160310_dqq8,12,0,0,0,0,,1.0,0.0,0.0,,1.0,1.0
2016,2015-16,American River,americanriver,Mar 15,home,Cosumnes River,L,5,3,20160315_lewe,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,American River,americanriver,Mar 17,home,Cosumnes River,W,5,4,20160317_gc7g,10,0,0,0,0,,0.0,0.0,0.0,,2.0,0.0
2016,2015-16,American River,americanriver,Mar 19,home,Diablo Valley,W,4,1,20160319_w2f9,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,American River,americanriver,Mar 22,home,Diablo Valley,L,10,5,20160322_9cf6,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,American River,americanriver,Mar 24,home,Diablo Valley,L,10,4,20160324_mth1,14,0,0,0,0,,2.0,0.0,0.0,,0.0,0.0
2016,2015-16,American River,americanriver,Mar 26,home,Santa Rosa,L,4,3,20160326_9j6v,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,American River,americanriver,Mar 29,home,Santa Rosa,L,5,0,20160329_jk0w,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,American River,americanriver,Mar 3,home,Sierra,W,8,4,20160303_xyqz,11,1,0,0,0,,2.0,1.0,0.0,0.0,0.0,2.0
2016,2015-16,American River,americanriver,Mar 31,home,Santa Rosa,L,5,4,20160331_t33h,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Antelope Valley,antelopevalley,Apr 12,home,West LA,W,6,2,20160412_z6rz,9,1,1,0,0,1.0,8.0,2.0,2.0,1.0,2.0,5.0
2016,2015-16,Antelope Valley,antelopevalley,Apr 14,home,West LA,W,14,4,20160414_c96y,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Antelope Valley,antelopevalley,Apr 16,home,West LA,W,5,4,20160416_d239,9,1,1,0,0,1.0,9.0,4.0,2.0,0.5,0.0,5.0
2016,2015-16,Antelope Valley,antelopevalley,Apr 19,home,LA Mission,L,6,2,20160419_bnym,9,1,0,1,0,1.0,6.0,5.0,3.0,0.6,4.0,3.0
2016,2015-16,Antelope Valley,antelopevalley,Apr 2,home,Bakersfield,L,6,1,20160402_se8b,10,1,0,1,0,1.0,9.0,4.0,4.0,1.0,1.0,4.0
2016,2015-16,Antelope Valley,antelopevalley,Apr 21,home,LA Mission,L,5,3,20160421_47vu,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Antelope Valley,antelopevalley,Apr 23,home,LA Mission,L,6,0,20160423_lp10,11,1,0,1,0,1.0,9.0,4.0,4.0,1.0,3.0,3.0
2016,2015-16,Antelope Valley,antelopevalley,Apr 26,home,Canyons,L,17,10,20160426_hybm,11,1,0,1,0,1.0,7.0,7.0,7.0,1.0,4.0,3.0
2016,2015-16,Antelope Valley,antelopevalley,Apr 28,home,Canyons,L,6,3,20160428_4jm9,10,0,0,0,0,,1.0,0.0,0.0,,0.0,0.0
2016,2015-16,Antelope Valley,antelopevalley,Apr 29,home,Canyons,L,17,12,20160429_vwm4,9,1,0,0,0,,11.0,9.0,7.0,0.778,3.0,7.0
2016,2015-16,Antelope Valley,antelopevalley,Apr 5,home,LA Valley,L,4,2,20160405_l1g6,10,1,0,1,0,1.0,5.0,4.0,4.0,1.0,4.0,4.0
2016,2015-16,Antelope Valley,antelopevalley,Apr 7,home,LA Valley,L,3,2,20160407_aqyp,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Antelope Valley,antelopevalley,Apr 9,home,LA Valley,L,10,0,20160409_1ld8,11,1,0,1,0,1.0,13.0,9.0,8.0,0.889,0.0,0.0
2016,2015-16,Antelope Valley,antelopevalley,Feb 11,home,Victor Valley,L,4,3,20160211_pwbj,9,1,0,1,0,1.0,8.0,3.0,0.0,0.0,0.0,2.0
2016,2015-16,Antelope Valley,antelopevalley,Feb 13,home,El Camino,L,8,1,20160213_30mr,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Antelope Valley,antelopevalley,Feb 16,home,Barstow,W,5,2,20160216_hmko,9,1,1,0,0,1.0,6.0,0.0,0.0,,3.0,7.0
2016,2015-16,Antelope Valley,antelopevalley,Feb 18,home,Barstow,W,5,3,20160218_62f5,9,0,0,0,0,,2.0,1.0,1.0,1.0,0.0,2.0
2016,2015-16,Antelope Valley,antelopevalley,Feb 23,home,Cerro Coso,L,11,2,20160223_9kpp,12,1,0,1,0,1.0,7.0,10.0,3.0,0.3,7.0,3.0
2016,2015-16,Antelope Valley,antelopevalley,Feb 25,home,Cerro Coso,L,6,5,20160225_k186,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Antelope Valley,antelopevalley,Feb 4,home,Imperial Valley,L,3,2,20160204_zamw,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Antelope Valley,antelopevalley,Feb 4,home,Imperial Valley,W,1,0,20160204_0ro5,10,1,1,0,0,1.0,0.0,0.0,0.0,,1.0,8.0
2016,2015-16,Antelope Valley,antelopevalley,Feb 9,home,Victor Valley,L,5,2,20160209_5i96,10,1,0,1,0,1.0,9.0,4.0,4.0,1.0,0.0,6.0
2016,2015-16,Antelope Valley,antelopevalley,Jan 27,home,Moorpark,L,10,3,20160127_9t2x,13,1,0,1,0,1.0,12.0,10.0,10.0,1.0,2.0,3.0
2016,2015-16,Antelope Valley,antelopevalley,Jan 30,home,El Camino,L,12,1,20160130_st2h,11,1,0,1,0,1.0,12.0,9.0,9.0,1.0,3.0,4.0
2016,2015-16,Antelope Valley,antelopevalley,Mar 1,home,Long Beach,L,7,1,20160301_a3wa,10,1,0,1,0,1.0,6.0,2.0,2.0,1.0,3.0,5.0
2016,2015-16,Antelope Valley,antelopevalley,Mar 10,home,Glendale,W,9,6,20160310_iw17,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Antelope Valley,antelopevalley,Mar 12,home,Glendale,L,5,3,20160312_jnxz,10,1,0,1,0,1.0,8.0,5.0,3.0,0.6,5.0,5.0
2016,2015-16,Antelope Valley,antelopevalley,Mar 15,home,Citrus,L,14,7,20160315_xicy,11,1,0,1,0,1.0,9.0,10.0,7.0,0.7,2.0,1.0
2016,2015-16,Antelope Valley,antelopevalley,Mar 17,home,Citrus,L,9,1,20160317_2dkp,12,0,0,0,0,,1.0,0.0,0.0,,0.0,0.0
2016,2015-16,Antelope Valley,antelopevalley,Mar 18,home,Citrus,W,4,2,20160318_h3md,9,1,1,0,0,1.0,7.0,2.0,2.0,1.0,3.0,5.0
2016,2015-16,Antelope Valley,antelopevalley,Mar 24,home,West Hills Coalinga,L,6,4,20160324_fnqd,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Antelope Valley,antelopevalley,Mar 26,home,Taft,L,6,1,20160326_jnf9,9,1,0,1,0,1.0,5.0,6.0,4.0,0.667,1.0,4.0
2016,2015-16,Antelope Valley,antelopevalley,Mar 29,home,Bakersfield,L,4,1,20160329_z86d,9,1,0,1,0,1.0,3.0,3.0,3.0,1.0,4.0,5.0
2016,2015-16,Antelope Valley,antelopevalley,Mar 3,home,Long Beach,L,5,2,20160303_nk32,9,0,0,0,0,,2.0,1.0,1.0,1.0,1.0,3.0
2016,2015-16,Antelope Valley,antelopevalley,Mar 31,home,Bakersfield,L,6,1,20160331_i6i4,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Antelope Valley,antelopevalley,Mar 8,home,Glendale,L,11,1,20160308_rn3z,12,1,0,1,0,1.0,10.0,11.0,6.0,0.545,4.0,1.0
2016,2015-16,Bakersfield,bakersfield,Apr 12,home,Canyons,L,13,3,20160412_kcci,13,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Bakersfield,bakersfield,Apr 14,home,Canyons,W,20,9,20160414_5mx4,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Bakersfield,bakersfield,Apr 16,home,Canyons,W,10,6,20160416_d7lz,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Bakersfield,bakersfield,Apr 19,home,LA Valley,W,7,0,20160419_vdqd,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Bakersfield,bakersfield,Apr 2,home,Antelope Valley,W,6,1,20160402_se8b,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Bakersfield,bakersfield,Apr 21,home,LA Valley,W,7,3,20160421_xw6t,12,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Bakersfield,bakersfield,Apr 23,home,LA Valley,W,7,3,20160423_93gj,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Bakersfield,bakersfield,Apr 26,home,Citrus,W,5,3,20160426_e9sz,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Bakersfield,bakersfield,Apr 28,home,Citrus,W,5,2,20160428_ojyn,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Bakersfield,bakersfield,Apr 29,home,Citrus,W,4,3,20160429_1jb4,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Bakersfield,bakersfield,Apr 5,home,West LA,L,11,1,20160405_bco9,15,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Bakersfield,bakersfield,Apr 7,home,West LA,W,13,7,20160407_gvw8,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Bakersfield,bakersfield,Apr 9,home,West LA,W,2,0,20160409_uayj,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Bakersfield,bakersfield,Feb 12,home,Fullerton,W,9,0,20160212_1tpz,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Bakersfield,bakersfield,Feb 13,home,Fullerton,L,7,2,20160213_w51x,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Bakersfield,bakersfield,Feb 18,home,Golden West,W,8,2,20160218_oeir,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Bakersfield,bakersfield,Feb 19,home,Golden West,L,8,5,20160219_ea36,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Bakersfield,bakersfield,Feb 20,home,Golden West,L,2,1,20160220_ys3o,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Bakersfield,bakersfield,Feb 4,home,Moorpark,W,8,7,20160204_xg6i,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Bakersfield,bakersfield,Feb 6,home,Moorpark,W,5,4,20160206_75gk,12,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Bakersfield,bakersfield,Feb 9,home,Allan Hancock,W,5,2,20160209_2q74,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Bakersfield,bakersfield,Jan 28,home,Feather River,W,5,3,20160128_w0pk,12,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Bakersfield,bakersfield,Jan 29,home,Barstow,W,12,0,20160129_66bf,15,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Bakersfield,bakersfield,Jan 30,home,Allan Hancock,L,8,5,20160130_3ch3,13,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Bakersfield,bakersfield,Mar 10,home,LA Mission,W,10,9,20160310_9fdu,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Bakersfield,bakersfield,Mar 12,home,LA Mission,L,9,2,20160312_ewvg,12,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Bakersfield,bakersfield,Mar 15,home,Glendale,L,5,3,20160315_glzo,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Bakersfield,bakersfield,Mar 17,home,Glendale,W,6,5,20160317_4m4e,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Bakersfield,bakersfield,Mar 18,home,Glendale,L,14,9,20160318_gofa,14,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Bakersfield,bakersfield,Mar 22,home,Sequoias,W,10,4,20160322_yhsb,12,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Bakersfield,bakersfield,Mar 23,home,Reedley,L,12,4,20160323_gywj,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Bakersfield,bakersfield,Mar 24,home,Saddleback,W,4,3,20160324_3cyd,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Bakersfield,bakersfield,Mar 29,home,Antelope Valley,W,4,1,20160329_z86d,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Bakersfield,bakersfield,Mar 3,home,Pasadena City,W,10,4,20160303_g8wo,14,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Bakersfield,bakersfield,Mar 31,home,Antelope Valley,W,6,1,20160331_i6i4,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Bakersfield,bakersfield,Mar 8,home,LA Mission,W,8,4,20160308_9gng,12,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Bakersfield,bakersfield,May 13,home,Grossmont,L,5,2,20160513_vfhl,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Bakersfield,bakersfield,May 14,home,Grossmont,L,8,1,20160514_1l99,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Bakersfield,bakersfield,May 6,home,Long Beach,W,5,2,20160506_jl39,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Bakersfield,bakersfield,May 7,home,Long Beach,W,3,0,20160507_5swa,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Barstow,barstow,Apr 12,home,Chaffey,L,6,1,20160412_va5t,8,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Barstow,barstow,Apr 14,home,Chaffey,L,4,2,20160414_v2pu,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Barstow,barstow,Apr 16,home,Chaffey,L,9,8,20160416_26la,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Barstow,barstow,Apr 19,home,San Bernardino,W,10,8,20160419_kjb3,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Barstow,barstow,Apr 21,home,San Bernardino,L,13,7,20160421_uc8r,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Barstow,barstow,Apr 23,home,San Bernardino,W,9,6,20160423_j5gh,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Barstow,barstow,Apr 26,home,Cerro Coso,L,6,5,20160426_6opj,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Barstow,barstow,Apr 28,home,Cerro Coso,W,11,4,20160428_7loy,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Barstow,barstow,Apr 29,home,Cerro Coso,L,8,7,20160429_i1ze,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Barstow,barstow,Apr 5,home,Rio Hondo,L,2,0,20160405_019l,8,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Barstow,barstow,Apr 7,home,Rio Hondo,L,16,5,20160407_wwrx,12,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Barstow,barstow,Apr 9,home,Rio Hondo,L,7,3,20160409_0v0x,8,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Barstow,barstow,Feb 11,home,Porterville,L,4,2,20160211_lob2,8,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Barstow,barstow,Feb 13,home,San Diego City,L,12,9,20160213_kw6s,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Barstow,barstow,Feb 16,home,Antelope Valley,L,5,2,20160216_hmko,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Barstow,barstow,Feb 18,home,Antelope Valley,L,5,3,20160218_62f5,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Barstow,barstow,Feb 27,home,Victor Valley,W,2,1,20160227_68he,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Barstow,barstow,Feb 6,home,El Camino-Compton Center,L,3,2,20160206_zg0p,8,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Barstow,barstow,Feb 9,home,Porterville,W,4,2,20160209_j79t,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2016,2015-16,Barstow,barstow,Jan 28,home,Feather River,L,6,5,20160128_nifm,8,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
