season,cccaa_season,team,team_id,date,location,opponent,result,team_score,opp_score,game_id,G,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI
2018,2017-18,Allan Hancock,allanhancock,Apr 7,home,Santa Barbara,L,2,1,20180407_uc79,13,0,0,0,0,,0.0,0.0,0.0,,1.0,1.0
2018,2017-18,Allan Hancock,allanhancock,Feb 1,home,Taft,L,11,7,20180201_zwgz,14,0,0,0,0,,2.0,3.0,3.0,1.0,1.0,1.0
2018,2017-18,Allan Hancock,allanhancock,Feb 10,home,Rio Hondo,L,13,9,20180210_ezfv,14,0,0,0,0,,9.0,5.0,5.0,1.0,3.0,0.0
2018,2017-18,Allan Hancock,allanhancock,Feb 13,home,Canyons,W,8,5,20180213_vwqn,10,1,1,0,1,0.5,9.0,5.0,4.0,0.8,3.0,11.0
2018,2017-18,Allan Hancock,allanhancock,Feb 16,home,Irvine Valley,W,11,9,20180216_pwcp,12,0,0,0,1,0.0,2.0,3.0,3.0,1.0,1.0,1.0
2018,2017-18,Allan Hancock,allanhancock,Feb 17,home,Irvine Valley,W,9,1,20180217_u2ip,10,0,0,0,1,0.0,1.0,0.0,0.0,,0.0,2.0
2018,2017-18,Allan Hancock,allanhancock,Feb 22,home,Cypress,L,16,3,20180222_fgez,19,0,0,0,0,,2.0,3.0,3.0,1.0,3.0,0.0
2018,2017-18,Allan Hancock,allanhancock,Feb 23,home,Irvine Valley,W,11,10,20180223_f9hm,11,1,1,0,1,0.5,15.0,10.0,7.0,0.7,3.0,7.0
2018,2017-18,Allan Hancock,allanhancock,Feb 24,home,Cypress,L,15,4,20180224_ohwx,15,0,0,0,0,,6.0,3.0,3.0,1.0,0.0,0.0
2018,2017-18,Allan Hancock,allanhancock,Feb 27,home,Sequoias,W,6,4,20180227_v9mb,10,0,0,0,1,0.0,2.0,2.0,1.0,0.5,1.0,1.0
2018,2017-18,Allan Hancock,allanhancock,Feb 28,home,Taft,W,5,4,20180228_0awi,12,0,0,0,1,0.0,1.0,0.0,0.0,,0.0,5.0
2018,2017-18,Allan Hancock,allanhancock,Feb 3,home,LA Pierce,L,13,12,20180203_oaaq,13,0,0,1,0,1.0,5.0,5.0,3.0,0.6,0.0,3.0
2018,2017-18,Allan Hancock,allanhancock,Feb 8,home,Canyons,L,9,4,20180208_py1u,13,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Allan Hancock,allanhancock,Feb 9,home,San Diego Mesa,L,7,2,20180209_d6d1,13,1,0,1,0,1.0,12.0,7.0,4.0,0.571,6.0,5.0
2018,2017-18,Allan Hancock,allanhancock,Jan 26,home,LA Pierce,W,2,1,20180126_9p3s,13,0,0,0,0,,1.0,0.0,0.0,,0.0,0.0
2018,2017-18,Allan Hancock,allanhancock,Jan 27,home,LA Pierce,W,8,6,20180127_v7n0,13,1,1,0,0,1.0,7.0,2.0,2.0,1.0,2.0,5.0
2018,2017-18,Allan Hancock,allanhancock,Jan 28,home,Cabrillo,W,6,1,20180128_shg9,12,0,0,0,0,,2.0,0.0,0.0,,1.0,0.0
2018,2017-18,Allan Hancock,allanhancock,Mar 16,home,Oxnard,L,6,5,20180316_yj92,13,0,0,1,0,1.0,4.0,3.0,2.0,0.667,0.0,1.0
2018,2017-18,Allan Hancock,allanhancock,Mar 17,home,Moorpark,L,3,2,20180317_nmpw,13,0,0,0,0,,1.0,0.0,0.0,,2.0,1.0
2018,2017-18,Allan Hancock,allanhancock,Mar 19,home,Moorpark,L,11,8,20180319_ayxv,12,1,0,1,0,1.0,10.0,11.0,11.0,1.0,7.0,0.0
2018,2017-18,Allan Hancock,allanhancock,Mar 20,home,Ventura,W,11,10,20180320_o9ma,14,1,0,0,0,,11.0,10.0,9.0,0.9,1.0,3.0
2018,2017-18,Allan Hancock,allanhancock,Mar 24,home,Ventura,W,12,0,20180324_typz,15,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Allan Hancock,allanhancock,Mar 27,home,East Los Angeles,W,7,4,20180327_ovqp,13,0,1,0,0,1.0,0.0,0.0,0.0,,0.0,2.0
2018,2017-18,Allan Hancock,allanhancock,Mar 28,home,Fresno City,W,9,8,20180328_7dxa,13,1,0,0,0,,9.0,8.0,8.0,1.0,6.0,6.0
2018,2017-18,Allan Hancock,allanhancock,Mar 29,home,Cerritos,L,7,4,20180329_cfuf,11,0,0,0,0,,2.0,3.0,1.0,0.333,2.0,1.0
2018,2017-18,Allan Hancock,allanhancock,Mar 4,home,Sequoias,L,3,2,20180304_mwsw,14,1,0,1,0,1.0,7.0,3.0,2.0,0.667,3.0,4.0
2018,2017-18,Allan Hancock,allanhancock,Mar 6,home,Santa Barbara,W,9,5,20180306_1wfv,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Allan Hancock,allanhancock,Mar 8,home,Santa Barbara,L,9,4,20180308_05z1,14,0,0,0,0,,3.0,0.0,0.0,,1.0,2.0
2018,2017-18,Allan Hancock,allanhancock,Mar 9,home,Oxnard,W,6,3,20180309_rybs,12,1,1,0,0,1.0,8.0,3.0,1.0,0.333,4.0,7.0
2018,2017-18,American River,americanriver,Apr 10,home,Diablo Valley,W,6,5,20180410_ra2e,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,American River,americanriver,Apr 12,home,Diablo Valley,W,5,4,20180412_b8dj,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,American River,americanriver,Apr 13,home,Diablo Valley,L,6,2,20180413_kejt,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,American River,americanriver,Apr 17,home,San Joaquin Delta,L,10,6,20180417_u39c,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,American River,americanriver,Apr 19,home,San Joaquin Delta,L,12,2,20180419_akzb,15,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,American River,americanriver,Apr 21,home,San Joaquin Delta,L,4,3,20180421_39n1,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,American River,americanriver,Apr 24,home,Gavilan,W,18,11,20180424_12de,14,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,American River,americanriver,Apr 3,home,Sacramento City,W,6,5,20180403_t8kc,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,American River,americanriver,Apr 5,home,Sacramento City,W,5,4,20180405_1hxh,12,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,American River,americanriver,Apr 7,home,Sacramento City,L,9,4,20180407_f96a,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,American River,americanriver,Feb 1,home,Shasta,L,9,0,20180201_4x1v,11,1,0,1,0,1.0,4.0,5.0,4.0,0.8,2.0,0.0
2018,2017-18,American River,americanriver,Feb 10,home,Hartnell,W,8,0,20180210_9ly5,12,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,American River,americanriver,Feb 15,home,Butte,L,26,11,20180215_phzc,12,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,American River,americanriver,Feb 16,home,Butte,W,4,1,20180216_5xx5,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,American River,americanriver,Feb 17,home,Butte,L,10,6,20180217_yqo6,13,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,American River,americanriver,Feb 2,home,Feather River,W,5,1,20180202_2kpp,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,American River,americanriver,Feb 20,home,Solano,L,17,5,20180220_xl1j,15,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,American River,americanriver,Feb 23,home,Solano,W,5,4,20180223_3mtg,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,American River,americanriver,Feb 27,home,Cosumnes River,L,11,4,20180227_jndd,12,0,0,0,0,,3.0,3.0,2.0,0.667,0.0,1.0
2018,2017-18,American River,americanriver,Feb 28,home,Cosumnes River,W,8,3,20180228_yj3u,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,American River,americanriver,Feb 3,home,Shasta,L,5,4,20180203_g7q5,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,American River,americanriver,Feb 6,home,Marin,L,13,6,20180206_ezbe,13,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,American River,americanriver,Feb 9,home,Hartnell,W,9,2,20180209_3o47,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,American River,americanriver,Jan 26,home,West Valley,L,6,2,20180126_8u54,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,American River,americanriver,Jan 27,home,West Valley,L,9,7,20180127_hfxq,14,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,American River,americanriver,Jan 30,home,Mission,L,9,1,20180130_l3w0,15,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,American River,americanriver,Mar 10,home,Sierra,L,13,9,20180310_4xz1,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,American River,americanriver,Mar 12,home,Modesto,L,16,6,20180312_ub5c,16,0,0,0,0,,4.0,5.0,5.0,1.0,2.0,3.0
2018,2017-18,American River,americanriver,Mar 15,home,Modesto,W,4,2,20180315_uexb,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,American River,americanriver,Mar 16,home,Modesto,L,5,0,20180316_q3y0,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,American River,americanriver,Mar 20,home,Santa Rosa,L,4,3,20180320_e09e,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,American River,americanriver,Mar 22,home,Santa Rosa,L,4,3,20180322_e3r0,13,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,American River,americanriver,Mar 23,home,Santa Rosa,L,16,1,20180323_u3bv,15,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,American River,americanriver,Mar 27,home,Folsom Lake,W,5,4,20180327_w9a1,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,American River,americanriver,Mar 29,home,Folsom Lake,L,5,4,20180329_3c0n,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,American River,americanriver,Mar 30,home,Folsom Lake,L,17,8,20180330_jttn,14,0,0,0,0,,0.0,0.0,0.0,,0.0,1.0
2018,2017-18,American River,americanriver,Mar 4,home,Cosumnes River,W,5,2,20180304_l2q2,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,American River,americanriver,Mar 6,home,Sierra,L,21,2,20180306_02wk,13,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,American River,americanriver,Mar 8,home,Sierra,L,10,1,20180308_mf95,15,0,0,0,0,,0.0,0.0,0.0,,1.0,2.0
2018,2017-18,Antelope Valley,antelopevalley,Feb 15,home,Taft,L,5,1,20180215_4k8z,1,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Antelope Valley,antelopevalley,Feb 22,home,Cerro Coso,L,19,12,20180222_he86,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Antelope Valley,antelopevalley,Feb 24,home,Cerro Coso,W,11,9,20180224_y3gp,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Antelope Valley,antelopevalley,Jan 27,home,RIO HONDO,W,14,4,20180127_x0wo,1,0,0,0,0,,2.0,0.0,0.0,,0.0,4.0
2018,2017-18,Antelope Valley,antelopevalley,Jan 30,home,Porterville,W,8,2,20180130_0hiq,9,0,0,0,0,,2.0,1.0,1.0,1.0,0.0,1.0
2018,2017-18,Antelope Valley,antelopevalley,Mar 23,home,Citrus,L,7,6,20180323_6qf5,1,0,0,1,0,1.0,2.0,2.0,2.0,1.0,1.0,0.0
2018,2017-18,Antelope Valley,antelopevalley,Mar 8,home,CITRUS,L,15,11,20180308_wfm8,1,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Bakersfield,bakersfield,Apr 10,home,LA Valley,W,18,6,20180410_i187,14,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Bakersfield,bakersfield,Apr 12,home,West LA,W,17,3,20180412_5f0h,16,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Bakersfield,bakersfield,Apr 14,home,West LA,W,9,5,20180414_j8zj,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Bakersfield,bakersfield,Apr 17,home,West LA,W,21,8,20180417_5nvv,16,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Bakersfield,bakersfield,Apr 19,home,LA Pierce,L,11,10,20180419_ctdg,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Bakersfield,bakersfield,Apr 21,home,LA Mission,L,5,4,20180421_dfaa,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Bakersfield,bakersfield,Apr 26,home,LA Valley,W,7,1,20180426_ilv9,12,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Bakersfield,bakersfield,Apr 27,home,West LA,W,12,2,20180427_38mn,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Bakersfield,bakersfield,Apr 5,home,LA Valley,W,10,9,20180405_1tff,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Bakersfield,bakersfield,Apr 7,home,LA Valley,W,9,4,20180407_y6mn,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Bakersfield,bakersfield,Feb 1,home,Mission,W,4,3,20180201_yb00,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Bakersfield,bakersfield,Feb 10,home,El Camino,W,5,4,20180210_vqwh,12,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Bakersfield,bakersfield,Feb 13,home,Moorpark,L,5,0,20180213_ti5v,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Bakersfield,bakersfield,Feb 15,home,Golden West,L,7,6,20180215_prgr,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Bakersfield,bakersfield,Feb 16,home,Golden West,L,7,2,20180216_g3q1,13,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Bakersfield,bakersfield,Feb 17,home,Golden West,L,3,1,20180217_27sh,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Bakersfield,bakersfield,Feb 2,home,Hartnell,W,4,3,20180202_67qn,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Bakersfield,bakersfield,Feb 20,home,Moorpark,L,9,6,20180220_cdca,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Bakersfield,bakersfield,Feb 22,home,Fullerton,L,15,8,20180222_oic5,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Bakersfield,bakersfield,Feb 24,home,LA Pierce,W,7,3,20180224_i013,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Bakersfield,bakersfield,Feb 27,home,LA Mission,L,10,9,20180227_dksg,14,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Bakersfield,bakersfield,Feb 3,home,Reedley,W,8,4,20180203_widz,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Bakersfield,bakersfield,Feb 8,home,El Camino,L,14,4,20180208_tx9t,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Bakersfield,bakersfield,Feb 9,home,El Camino,L,9,3,20180209_yxkx,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Bakersfield,bakersfield,Jan 26,home,Moorpark,L,5,0,20180126_nio2,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Bakersfield,bakersfield,Jan 27,home,Sequoias,W,4,2,20180127_j921,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Bakersfield,bakersfield,Jan 28,home,Fullerton,L,9,2,20180128_kn0q,13,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Bakersfield,bakersfield,Jan 30,home,Glendale,L,14,8,20180130_yej4,13,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Bakersfield,bakersfield,Mar 15,home,LA Mission,W,11,10,20180315_bck3,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Bakersfield,bakersfield,Mar 16,home,LA Pierce,W,6,5,20180316_ck1w,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Bakersfield,bakersfield,Mar 17,home,LA Mission,W,8,7,20180317_9tbi,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Bakersfield,bakersfield,Mar 20,home,LA Mission,W,12,6,20180320_tfad,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Bakersfield,bakersfield,Mar 24,home,Rio Hondo,L,9,4,20180324_5jm4,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Bakersfield,bakersfield,Mar 27,home,Sequoias,W,8,3,20180327_r17g,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Bakersfield,bakersfield,Mar 28,home,Reedley,L,10,4,20180328_6z1i,12,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Bakersfield,bakersfield,Mar 29,home,Saddleback,L,23,2,20180329_4276,14,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Bakersfield,bakersfield,Mar 3,home,LA Valley,L,6,5,20180303_d6ys,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Bakersfield,bakersfield,Mar 6,home,West LA,W,5,2,20180306_yoro,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Bakersfield,bakersfield,Mar 8,home,LA Pierce,W,10,9,20180308_led2,13,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Bakersfield,bakersfield,Mar 9,home,LA Pierce,L,11,8,20180309_xw8n,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Bakersfield,bakersfield,May 4,home,Riverside,L,5,0,20180504_o6lv,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Bakersfield,bakersfield,May 5,home,Riverside,L,8,1,20180505_50a7,12,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Barstow,barstow,Apr 10,home,Victor Valley,L,10,9,20180410_hz5y,4,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Barstow,barstow,Apr 13,home,Victor Valley,W,8,7,20180413_wnz0,5,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Barstow,barstow,Apr 14,home,Victor Valley,W,12,11,20180414_8bmq,3,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Barstow,barstow,Apr 17,home,Citrus,L,20,2,20180417_acg8,3,0,0,0,0,,5.0,3.0,3.0,1.0,0.0,0.0
2018,2017-18,Barstow,barstow,Apr 19,home,Citrus,L,8,5,20180419_puuy,4,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Barstow,barstow,Apr 21,home,Citrus,L,13,4,20180421_5685,5,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Barstow,barstow,Apr 24,home,Antelope Valley,L,6,4,20180424_bi1k,4,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Barstow,barstow,Apr 26,home,Antelope Valley,L,17,7,20180426_xvy4,4,0,0,0,0,,5.0,4.0,4.0,1.0,2.0,1.0
2018,2017-18,Barstow,barstow,Apr 27,home,Antelope Valley,L,13,5,20180427_j903,5,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Barstow,barstow,Apr 3,home,Glendale,L,16,5,20180403_33lt,5,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Barstow,barstow,Apr 5,home,Glendale,L,3,0,20180405_dpli,5,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Barstow,barstow,Apr 7,home,Glendale,W,8,4,20180407_8tuc,4,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Barstow,barstow,Feb 1,home,Imperial Valley,W,7,6,20180201_ishi,5,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Barstow,barstow,Feb 10,home,Compton,W,4,0,20180210_ng8p,4,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Barstow,barstow,Feb 15,home,Napa Valley,W,9,8,20180215_iw8q,3,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Barstow,barstow,Feb 16,home,Napa Valley,W,18,1,20180216_7du3,5,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Barstow,barstow,Feb 17,home,Napa Valley,W,9,8,20180217_ddi7,4,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Barstow,barstow,Feb 20,home,Porterville,W,6,4,20180220_wx55,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Barstow,barstow,Feb 22,home,Porterville,W,12,4,20180222_yyny,4,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Barstow,barstow,Feb 24,home,San Diego Mesa,L,9,3,20180224_bw33,4,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Barstow,barstow,Feb 27,home,Mt. San Jacinto,W,13,10,20180227_z0mz,3,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Barstow,barstow,Feb 3,home,San Diego City,L,10,3,20180203_7uu6,4,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Barstow,barstow,Feb 3,home,San Diego City,L,17,1,20180203_j5fk,3,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Barstow,barstow,Feb 7,home,Imperial Valley,W,16,7,20180207_78ok,3,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Barstow,barstow,Feb 8,home,Long Beach,L,14,3,20180208_42xk,4,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Barstow,barstow,Jan 26,home,Feather River,L,7,3,20180126_eisy,5,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Barstow,barstow,Jan 27,home,Feather River,L,8,3,20180127_8qny,4,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Barstow,barstow,Jan 27,home,Taft,W,18,12,20180127_y8wi,3,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Barstow,barstow,Jan 30,home,Mt. San Jacinto,L,10,7,20180130_eqxu,3,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Barstow,barstow,Mar 13,home,Victor Valley,W,13,9,20180313_5ams,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Barstow,barstow,Mar 15,home,Citrus,W,6,5,20180315_g1n2,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Barstow,barstow,Mar 17,home,Antelope Valley,L,12,11,20180317_5he1,4,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Barstow,barstow,Mar 20,home,Canyons,L,4,2,20180320_671p,4,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Barstow,barstow,Mar 23,home,Canyons,L,11,4,20180323_pwkl,5,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Barstow,barstow,Mar 24,home,Canyons,L,4,2,20180324_d13f,4,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Barstow,barstow,Mar 27,home,Cerro Coso,W,12,7,20180327_m0xy,3,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Barstow,barstow,Mar 29,home,Cerro Coso,L,6,3,20180329_t2o0,5,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Barstow,barstow,Mar 6,home,Victor Valley,L,3,2,20180306_q521,5,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Barstow,barstow,Mar 8,home,Canyons,L,10,0,20180308_7p43,13,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Barstow,barstow,Mar 9,home,Glendale,L,16,5,20180309_l5e0,5,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Butte,butte,Apr 13,home,Feather River,L,14,11,20180413_jswk,15,1,0,0,0,,5.0,7.0,5.0,0.714,2.0,0.0
2018,2017-18,Butte,butte,Apr 14,home,Feather River,L,3,1,20180414_unhi,13,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2018,2017-18,Butte,butte,Apr 14,home,Feather River,L,13,6,20180414_72vy,13,1,0,1,0,1.0,11.0,6.0,4.0,0.667,3.0,1.0
