season,cccaa_season,team,team_id,date,location,opponent,result,team_score,opp_score,game_id,G,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI
2023,2022-23,Allan Hancock,allanhancock,Mar 24,home,Moorpark,L,1,0,20230324_k3s0,14,1,0,1,0,1.0,4.0,1.0,0.0,0.0,0.0,5.0
2023,2022-23,Allan Hancock,allanhancock,Mar 25,home,Santa Barbara,W,3,2,20230325_9m6x,15,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Allan Hancock,allanhancock,Mar 27,home,Santa Barbara,L,9,0,20230327_bnbo,16,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Allan Hancock,allanhancock,Mar 28,home,Ventura,L,6,0,20230328_srps,14,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Allan Hancock,allanhancock,Mar 31,home,Ventura,W,9,2,20230331_q8bh,12,1,1,0,0,1.0,7.0,1.0,1.0,1.0,1.0,3.0
2023,2022-23,Allan Hancock,allanhancock,Mar 4,home,Moorpark,W,6,0,20230304_9i7a,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Allan Hancock,allanhancock,Mar 7,home,Cuesta,L,12,5,20230307_3x09,12,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Allan Hancock,allanhancock,Mar 8,home,Cuesta,L,6,3,20230308_9o7s,10,1,0,1,0,1.0,6.0,6.0,5.0,0.833,5.0,5.0
2023,2022-23,Allan Hancock,allanhancock,Mar 9,home,Cuesta,L,7,2,20230309_m3sw,15,0,0,0,0,,3.0,2.0,2.0,1.0,1.0,1.0
2023,2022-23,Allan Hancock,allanhancock,May 5,home,Southwestern,L,3,2,20230505_mbp7,14,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Allan Hancock,allanhancock,May 6,home,Southwestern,L,6,4,20230506_z3pz,7,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,American River,americanriver,Apr 1,home,Diablo Valley,L,4,3,20230401_4o7a,11,1,0,1,0,1.0,2.0,4.0,0.0,0.0,3.0,4.0
2023,2022-23,American River,americanriver,Apr 11,home,Cosumnes River,L,12,5,20230411_1am7,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,American River,americanriver,Apr 13,home,Cosumnes River,L,9,2,20230413_moud,12,1,0,1,0,1.0,9.0,7.0,4.0,0.571,5.0,2.0
2023,2022-23,American River,americanriver,Apr 14,home,Cosumnes River,L,7,6,20230414_eox0,12,1,0,1,0,1.0,6.0,7.0,5.0,0.714,8.0,7.0
2023,2022-23,American River,americanriver,Apr 18,home,Folsom Lake,L,13,0,20230418_2pzi,13,0,0,0,0,,3.0,3.0,1.0,0.333,2.0,3.0
2023,2022-23,American River,americanriver,Apr 20,home,Folsom Lake,L,12,6,20230420_pild,11,1,0,1,0,1.0,8.0,11.0,11.0,1.0,4.0,6.0
2023,2022-23,American River,americanriver,Apr 22,home,Folsom Lake,L,8,4,20230422_pq12,11,1,0,0,0,,6.0,4.0,3.0,0.75,2.0,4.0
2023,2022-23,American River,americanriver,Apr 25,home,Sacramento City,L,7,5,20230425_28rh,10,0,0,0,0,,5.0,1.0,0.0,0.0,0.0,2.0
2023,2022-23,American River,americanriver,Apr 27,home,Sacramento City,L,16,1,20230427_2how,16,1,0,1,0,1.0,14.0,12.0,9.0,0.75,2.0,3.0
2023,2022-23,American River,americanriver,Apr 28,home,Sacramento City,L,9,5,20230428_dk51,11,0,0,1,0,1.0,5.0,5.0,1.0,0.2,4.0,1.0
2023,2022-23,American River,americanriver,Apr 4,home,Santa Rosa,L,6,0,20230404_pl2t,10,0,0,0,0,,0.0,0.0,0.0,,0.0,2.0
2023,2022-23,American River,americanriver,Apr 6,home,Santa Rosa,L,7,4,20230406_lqm4,12,1,0,1,0,1.0,8.0,7.0,6.0,0.857,4.0,3.0
2023,2022-23,American River,americanriver,Apr 8,home,Santa Rosa,L,11,3,20230408_u092,13,1,0,1,0,1.0,6.0,5.0,5.0,1.0,5.0,0.0
2023,2022-23,American River,americanriver,Feb 10,home,Hartnell,L,8,7,20230210_bf2b,12,0,0,1,0,1.0,6.0,1.0,1.0,1.0,4.0,5.0
2023,2022-23,American River,americanriver,Feb 11,home,Hartnell,W,5,4,20230211_4ie1,12,0,0,0,1,0.0,0.0,0.0,0.0,,1.0,0.0
2023,2022-23,American River,americanriver,Feb 16,home,Butte,L,5,0,20230216_skew,14,0,0,1,0,1.0,9.0,5.0,2.0,0.4,5.0,4.0
2023,2022-23,American River,americanriver,Feb 17,home,Butte,L,15,2,20230217_c354,16,0,0,0,0,,3.0,6.0,2.0,0.333,5.0,3.0
2023,2022-23,American River,americanriver,Feb 18,home,Butte,L,8,0,20230218_vciy,11,0,0,0,0,,1.0,0.0,0.0,,0.0,2.0
2023,2022-23,American River,americanriver,Feb 2,home,Shasta,L,10,5,20230202_fugt,12,0,0,0,0,,3.0,1.0,0.0,0.0,0.0,0.0
2023,2022-23,American River,americanriver,Feb 21,home,Solano,L,13,6,20230221_uryt,12,1,0,1,0,1.0,12.0,13.0,7.0,0.538,7.0,4.0
2023,2022-23,American River,americanriver,Feb 22,home,Solano,W,5,3,20230222_25qp,10,1,1,0,0,1.0,3.0,2.0,1.0,0.5,3.0,4.0
2023,2022-23,American River,americanriver,Feb 3,home,Feather River,L,14,4,20230203_rgi3,14,0,0,0,0,,4.0,6.0,3.0,0.5,5.0,7.0
2023,2022-23,American River,americanriver,Feb 4,home,Shasta,L,6,4,20230204_2a11,13,1,0,1,0,1.0,8.0,6.0,6.0,1.0,6.0,11.0
2023,2022-23,American River,americanriver,Feb 9,home,Lassen,W,8,5,20230209_97t2,11,0,1,0,1,0.5,3.0,0.0,0.0,,6.0,2.0
2023,2022-23,American River,americanriver,Jan 27,home,West Valley,L,19,6,20230127_pwe8,14,0,0,0,0,,6.0,3.0,3.0,1.0,3.0,2.0
2023,2022-23,American River,americanriver,Jan 28,home,West Valley,L,3,2,20230128_px2g,12,0,0,1,0,1.0,3.0,1.0,1.0,1.0,2.0,6.0
2023,2022-23,American River,americanriver,Jan 31,home,West Valley,L,10,5,20230131_31n9,15,1,0,1,0,1.0,9.0,9.0,9.0,1.0,12.0,7.0
2023,2022-23,American River,americanriver,Mar 1,home,Modesto,L,4,2,20230301_hynd,13,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,American River,americanriver,Mar 15,home,Ohlone,L,13,2,20230315_g71r,13,0,0,0,0,,0.0,0.0,0.0,,0.0,2.0
2023,2022-23,American River,americanriver,Mar 2,home,Modesto,W,13,2,20230302_gu74,13,1,1,0,0,1.0,7.0,2.0,2.0,1.0,2.0,5.0
2023,2022-23,American River,americanriver,Mar 23,home,Sierra,L,30,4,20230323_d5nd,16,0,0,0,0,,11.0,10.0,9.0,0.9,3.0,4.0
2023,2022-23,American River,americanriver,Mar 24,home,Sierra,L,12,6,20230324_nwag,11,1,0,1,0,1.0,6.0,10.0,9.0,0.9,6.0,4.0
2023,2022-23,American River,americanriver,Mar 25,home,Sierra,L,8,0,20230325_a58b,10,1,0,1,0,1.0,4.0,5.0,5.0,1.0,7.0,5.0
2023,2022-23,American River,americanriver,Mar 3,home,Modesto,L,9,2,20230303_9j7f,15,0,0,1,0,1.0,4.0,5.0,5.0,1.0,4.0,3.0
2023,2022-23,American River,americanriver,Mar 30,home,Diablo Valley,L,7,4,20230330_2u6x,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,American River,americanriver,Mar 31,home,Diablo Valley,L,11,5,20230331_lh4j,10,1,0,1,0,1.0,8.0,6.0,2.0,0.333,2.0,6.0
2023,2022-23,American River,americanriver,Mar 7,home,San Joaquin Delta,L,12,1,20230307_fwft,14,0,0,0,0,,5.0,7.0,5.0,0.714,3.0,1.0
2023,2022-23,American River,americanriver,Mar 8,home,San Joaquin Delta,L,10,2,20230308_7sey,11,1,0,1,0,1.0,7.0,10.0,10.0,1.0,6.0,1.0
2023,2022-23,American River,americanriver,Mar 9,home,San Joaquin Delta,L,15,0,20230309_176p,11,1,0,1,0,1.0,15.0,11.0,10.0,0.909,3.0,5.0
2023,2022-23,Antelope Valley,antelopevalley,Apr 1,home,Canyons,L,9,7,20230401_gt0p,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Antelope Valley,antelopevalley,Apr 11,home,Bakersfield,L,4,3,20230411_1baq,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Antelope Valley,antelopevalley,Apr 13,home,Bakersfield,W,17,14,20230413_ouk3,13,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Antelope Valley,antelopevalley,Apr 15,home,Bakersfield,W,16,14,20230415_hn5u,12,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Antelope Valley,antelopevalley,Apr 18,home,LA Valley,L,16,4,20230418_lcbp,15,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Antelope Valley,antelopevalley,Apr 20,home,LA Valley,W,5,3,20230420_xj98,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Antelope Valley,antelopevalley,Apr 22,home,LA Valley,L,15,2,20230422_tmzl,16,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Antelope Valley,antelopevalley,Apr 25,home,LA Mission,W,8,7,20230425_l8uo,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Antelope Valley,antelopevalley,Apr 27,home,LA Mission,L,9,6,20230427_dut0,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Antelope Valley,antelopevalley,Apr 28,home,LA Mission,L,4,3,20230428_ow9g,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Antelope Valley,antelopevalley,Apr 4,home,LA Pierce,W,12,2,20230404_k7gj,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Antelope Valley,antelopevalley,Apr 4,home,Porterville,W,24,4,20230404_q3a8,12,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Antelope Valley,antelopevalley,Apr 6,home,Porterville,L,10,9,20230406_1u52,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Antelope Valley,antelopevalley,Feb 1,home,Chaffey,L,20,9,20230201_nnfa,15,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Antelope Valley,antelopevalley,Feb 11,home,LA Pierce,L,18,6,20230211_4wa1,16,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Antelope Valley,antelopevalley,Feb 14,home,Compton,L,6,5,20230214_86oq,12,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Antelope Valley,antelopevalley,Feb 16,home,Barstow,W,17,4,20230216_xga7,16,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Antelope Valley,antelopevalley,Feb 18,home,Imperial Valley,W,19,10,20230218_4z4z,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Antelope Valley,antelopevalley,Feb 22,home,Victor Valley,W,21,8,20230222_f7b9,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Antelope Valley,antelopevalley,Feb 27,home,Victor Valley,W,26,4,20230227_mu76,16,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Antelope Valley,antelopevalley,Feb 4,home,Chaffey,W,17,0,20230204_nk7s,13,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Antelope Valley,antelopevalley,Feb 7,home,Barstow,W,6,0,20230207_nxqw,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Antelope Valley,antelopevalley,Feb 9,home,Taft,L,11,2,20230209_iiot,12,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Antelope Valley,antelopevalley,Jan 27,home,Compton,L,14,7,20230127_g4d4,18,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Antelope Valley,antelopevalley,Jan 28,home,Mt. San Jacinto,L,15,5,20230128_3vez,12,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Antelope Valley,antelopevalley,Jan 31,home,Taft,L,11,9,20230131_am07,13,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Antelope Valley,antelopevalley,Mar 11,home,Glendale,L,12,6,20230311_chiw,15,0,0,0,0,,2.0,0.0,0.0,,0.0,2.0
2023,2022-23,Antelope Valley,antelopevalley,Mar 13,home,Citrus,W,16,15,20230313_m2cl,15,0,0,0,0,,3.0,3.0,1.0,0.333,0.0,0.0
2023,2022-23,Antelope Valley,antelopevalley,Mar 17,home,Citrus,L,12,9,20230317_mrrb,13,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Antelope Valley,antelopevalley,Mar 18,home,Citrus,W,7,5,20230318_83y5,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Antelope Valley,antelopevalley,Mar 2,home,Victor Valley,W,11,10,20230302_jnw5,12,0,0,0,0,,1.0,0.0,0.0,,0.0,0.0
2023,2022-23,Antelope Valley,antelopevalley,Mar 22,home,West LA,W,11,7,20230322_i37n,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Antelope Valley,antelopevalley,Mar 24,home,West LA,L,5,4,20230324_sewt,12,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Antelope Valley,antelopevalley,Mar 25,home,West LA,L,6,5,20230325_07pi,13,0,0,0,0,,0.0,0.0,0.0,,0.0,1.0
2023,2022-23,Antelope Valley,antelopevalley,Mar 28,home,Canyons,L,15,3,20230328_lyn2,17,0,0,0,0,,2.0,2.0,1.0,0.5,1.0,1.0
2023,2022-23,Antelope Valley,antelopevalley,Mar 3,home,San Bernardino Valley,L,6,3,20230303_0zp2,12,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Antelope Valley,antelopevalley,Mar 30,home,Canyons,L,23,16,20230330_egdi,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Antelope Valley,antelopevalley,Mar 7,home,Glendale,L,14,4,20230307_5yud,16,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Antelope Valley,antelopevalley,Mar 9,home,Glendale,L,20,6,20230309_id19,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Bakersfield,bakersfield,Apr 1,home,LA Valley,W,4,1,20230401_fsz4,10,1,1,0,0,1.0,3.0,0.0,0.0,,2.0,9.0
2023,2022-23,Bakersfield,bakersfield,Apr 11,home,Antelope Valley,W,4,3,20230411_1baq,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Bakersfield,bakersfield,Apr 13,home,Antelope Valley,L,17,14,20230413_ouk3,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Bakersfield,bakersfield,Apr 15,home,Antelope Valley,L,16,14,20230415_hn5u,11,1,0,0,0,,12.0,10.0,7.0,0.7,0.0,3.0
2023,2022-23,Bakersfield,bakersfield,Apr 18,home,Citrus,W,6,5,20230418_hfm2,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Bakersfield,bakersfield,Apr 20,home,Citrus,W,11,1,20230420_k9aa,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Bakersfield,bakersfield,Apr 22,home,Citrus,L,11,4,20230422_onju,11,1,0,1,0,1.0,8.0,7.0,6.0,0.857,5.0,5.0
2023,2022-23,Bakersfield,bakersfield,Apr 25,home,West LA,W,8,1,20230425_20z9,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Bakersfield,bakersfield,Apr 27,home,West LA,W,7,6,20230427_1fnu,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Bakersfield,bakersfield,Apr 28,home,West LA,L,8,7,20230428_fghl,10,1,0,0,0,,10.0,7.0,6.0,0.857,1.0,9.0
2023,2022-23,Bakersfield,bakersfield,Apr 4,home,Reedley,L,8,7,20230404_azyp,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Bakersfield,bakersfield,Apr 5,home,Reedley,W,8,1,20230405_hbpl,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Bakersfield,bakersfield,Feb 10,home,El Camino,L,12,5,20230210_f8pa,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Bakersfield,bakersfield,Feb 11,home,El Camino,L,7,3,20230211_x0d3,11,1,0,1,0,1.0,8.0,4.0,2.0,0.5,1.0,2.0
2023,2022-23,Bakersfield,bakersfield,Feb 14,home,Taft,L,5,4,20230214_5qyi,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Bakersfield,bakersfield,Feb 16,home,Allan Hancock,L,8,7,20230216_f74z,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Bakersfield,bakersfield,Feb 18,home,Allan Hancock,W,3,2,20230218_z0ou,10,1,0,0,0,,4.0,2.0,1.0,0.5,1.0,6.0
2023,2022-23,Bakersfield,bakersfield,Feb 21,home,Taft,L,5,2,20230221_57pp,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Bakersfield,bakersfield,Feb 22,home,Golden West,L,11,7,20230222_6yfa,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Bakersfield,bakersfield,Feb 23,home,Golden West,L,13,2,20230223_rtbk,12,0,0,0,0,,0.0,0.0,0.0,,1.0,1.0
2023,2022-23,Bakersfield,bakersfield,Feb 4,home,Ohlone,W,8,5,20230204_7pqo,10,1,0,0,0,,7.0,3.0,3.0,1.0,2.0,2.0
2023,2022-23,Bakersfield,bakersfield,Feb 9,home,El Camino,W,7,4,20230209_67eb,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Bakersfield,bakersfield,Jan 27,home,Moorpark,L,4,3,20230127_nrdr,11,1,0,1,0,1.0,8.0,4.0,3.0,0.75,0.0,4.0
2023,2022-23,Bakersfield,bakersfield,Jan 27,home,Moorpark,W,7,1,20230127_60yl,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Bakersfield,bakersfield,Jan 28,home,Moorpark,W,10,7,20230128_cvsa,10,0,1,0,0,1.0,4.0,1.0,1.0,1.0,0.0,1.0
2023,2022-23,Bakersfield,bakersfield,Jan 31,home,Sequoias,W,9,5,20230131_aedo,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Bakersfield,bakersfield,Mar 13,home,Canyons,L,9,6,20230313_6edm,11,1,0,0,0,,4.0,3.0,3.0,1.0,2.0,5.0
2023,2022-23,Bakersfield,bakersfield,Mar 16,home,LA Mission,L,17,5,20230316_cfnk,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Bakersfield,bakersfield,Mar 18,home,LA Mission,W,6,2,20230318_i1j1,10,1,1,0,1,0.5,6.0,2.0,2.0,1.0,2.0,7.0
2023,2022-23,Bakersfield,bakersfield,Mar 2,home,Fullerton,L,14,2,20230302_aycg,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Bakersfield,bakersfield,Mar 20,home,LA Mission,W,14,4,20230320_sd22,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Bakersfield,bakersfield,Mar 23,home,Glendale,L,8,0,20230323_tl3y,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Bakersfield,bakersfield,Mar 24,home,Glendale,L,15,4,20230324_1402,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Bakersfield,bakersfield,Mar 25,home,Glendale,W,3,2,20230325_qtxl,10,1,1,0,0,1.0,6.0,2.0,2.0,1.0,1.0,5.0
2023,2022-23,Bakersfield,bakersfield,Mar 28,home,LA Valley,W,12,5,20230328_w7in,12,1,0,0,0,,1.0,0.0,0.0,,2.0,2.0
2023,2022-23,Bakersfield,bakersfield,Mar 3,home,Fullerton,L,4,3,20230303_05i1,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Bakersfield,bakersfield,Mar 30,home,LA Valley,L,10,1,20230330_0fiw,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Bakersfield,bakersfield,Mar 4,home,Golden West,L,9,0,20230304_sjvt,10,1,0,1,0,1.0,8.0,6.0,4.0,0.667,4.0,3.0
2023,2022-23,Bakersfield,bakersfield,Mar 7,home,Canyons,L,4,3,20230307_yppu,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2023,2022-23,Bakersfield,bakersfield,Mar 9,home,Canyons,L,17,5,20230309_81zh,12,0,0,0,0,,1.0,1.0,1.0,1.0,0.0,1.0
2023,2022-23,Barstow,barstow,Apr 1,home,Cerro Coso,L,20,5,20230401_ffcr,17,0,0,0,0,,0.0,0.0,0.0,,1.0,1.0
2023,2022-23,Barstow,barstow,Apr 10,home,Chaffey,W,10,9,20230410_95ue,15,1,0,0,0,,6.0,5.0,5.0,1.0,4.0,3.0
2023,2022-23,Barstow,barstow,Apr 11,home,San Bernardino Valley,L,14,1,20230411_rqr6,17,0,0,0,0,,8.0,7.0,5.0,0.714,1.0,3.0
2023,2022-23,Barstow,barstow,Apr 13,home,San Bernardino Valley,L,6,4,20230413_in64,11,1,0,1,0,1.0,7.0,5.0,3.0,0.6,1.0,6.0
2023,2022-23,Barstow,barstow,Apr 15,home,San Bernardino Valley,L,13,2,20230415_dc03,15,0,0,0,0,,0.0,2.0,2.0,1.0,2.0,0.0
2023,2022-23,Barstow,barstow,Apr 25,home,Chaffey,L,24,8,20230425_4ss1,20,1,0,1,0,1.0,10.0,13.0,12.0,0.923,10.0,2.0
