season,cccaa_season,team,team_id,date,location,opponent,result,team_score,opp_score,game_id,G,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI
2012,2011-12,Allan Hancock,allanhancock,Mar 27,home,Moorpark,W,2,1,20120327_1s19,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Allan Hancock,allanhancock,Mar 29,home,Ventura,W,4,0,20120329_0u3a,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Allan Hancock,allanhancock,Mar 31,home,Ventura,W,7,3,20120331_mn3c,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Allan Hancock,allanhancock,Mar 6,home,Ventura,W,6,4,20120306_wui4,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Allan Hancock,allanhancock,Mar 8,home,Ventura,W,9,3,20120308_fvj7,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,American River,americanriver,Apr 11,home,Diablo Valley,L,11,0,20120411_l87o,15,0,0,0,0,,1.0,1.0,1.0,1.0,0.0,0.0
2012,2011-12,American River,americanriver,Apr 14,home,Diablo Valley,L,9,1,20120414_uxex,12,1,0,1,0,1.0,9.0,6.0,4.0,0.667,2.0,1.0
2012,2011-12,American River,americanriver,Apr 16,home,Diablo Valley,L,15,4,20120416_r1h2,14,0,0,0,0,,3.0,3.0,3.0,1.0,1.0,0.0
2012,2011-12,American River,americanriver,Apr 17,home,Sierra,L,7,3,20120417_zajy,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,American River,americanriver,Apr 19,home,Sierra,W,2,1,20120419_5qo9,8,1,1,0,0,1.0,5.0,1.0,1.0,1.0,3.0,2.0
2012,2011-12,American River,americanriver,Apr 21,home,Sierra,L,9,1,20120421_e5a5,14,0,0,0,0,,0.0,0.0,0.0,,0.0,1.0
2012,2011-12,American River,americanriver,Apr 24,home,Santa Rosa,L,2,0,20120424_zxcu,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,American River,americanriver,Apr 26,home,Cosumnes River,L,10,3,20120426_a2o6,12,1,0,1,0,1.0,11.0,6.0,6.0,1.0,0.0,2.0
2012,2011-12,American River,americanriver,Apr 27,home,Diablo Valley,L,6,1,20120427_0yvj,14,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,American River,americanriver,Apr 3,home,Sacramento City,L,4,2,20120403_721i,12,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,American River,americanriver,Apr 5,home,Sacramento City,L,11,2,20120405_jw6n,17,0,0,0,0,,1.0,2.0,2.0,1.0,0.0,1.0
2012,2011-12,American River,americanriver,Apr 7,home,Sacramento City,L,4,3,20120407_3mwv,9,1,0,0,0,,5.0,3.0,2.0,0.667,5.0,4.0
2012,2011-12,American River,americanriver,Apr 9,home,Cosumnes River,L,1,0,20120409_byhp,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,American River,americanriver,Feb 10,home,Feather River,L,7,5,20120210_lohc,14,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,American River,americanriver,Feb 11,home,Shasta,L,13,10,20120211_cbce,13,1,0,0,0,,4.0,4.0,4.0,1.0,3.0,1.0
2012,2011-12,American River,americanriver,Feb 14,home,Yuba,L,9,5,20120214_lpwm,10,0,0,0,0,,2.0,2.0,0.0,0.0,1.0,1.0
2012,2011-12,American River,americanriver,Feb 17,home,Hartnell,L,11,4,20120217_fe80,11,1,0,1,0,1.0,8.0,8.0,6.0,0.75,2.0,4.0
2012,2011-12,American River,americanriver,Feb 18,home,Hartnell,W,7,2,20120218_9vby,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,American River,americanriver,Feb 21,home,Mission,W,5,4,20120221_x9bu,12,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,American River,americanriver,Feb 23,home,Mission,L,18,4,20120223_reit,14,1,0,1,0,1.0,9.0,10.0,10.0,1.0,6.0,1.0
2012,2011-12,American River,americanriver,Feb 25,home,Mission,W,6,5,20120225_8vlj,12,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,American River,americanriver,Feb 28,home,Solano,L,18,7,20120228_agwz,15,0,0,0,0,,1.0,3.0,3.0,1.0,2.0,0.0
2012,2011-12,American River,americanriver,Feb 4,home,Shasta,L,13,10,20120204_70rd,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,American River,americanriver,Feb 8,home,Solano,W,11,4,20120208_zb5a,15,0,0,0,0,,1.0,0.0,0.0,,1.0,0.0
2012,2011-12,American River,americanriver,Feb 9,home,Shasta,W,5,1,20120209_015y,11,1,1,0,0,1.0,4.0,1.0,1.0,1.0,2.0,8.0
2012,2011-12,American River,americanriver,Mar 10,home,San Joaquin  Delta,L,8,1,20120310_npeu,13,0,0,0,0,,2.0,0.0,0.0,,0.0,0.0
2012,2011-12,American River,americanriver,Mar 15,home,Santa Rosa,L,1,0,20120315_uhro,11,1,0,0,0,,2.0,0.0,0.0,,3.0,7.0
2012,2011-12,American River,americanriver,Mar 15,home,Santa Rosa,L,12,3,20120315_zh04,14,0,0,0,0,,2.0,4.0,1.0,0.25,1.0,1.0
2012,2011-12,American River,americanriver,Mar 20,home,Modesto,L,3,2,20120320_s0nv,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,American River,americanriver,Mar 21,home,Santa Rosa,L,5,2,20120321_5mzi,10,0,0,0,0,,1.0,1.0,1.0,1.0,1.0,0.0
2012,2011-12,American River,americanriver,Mar 22,home,Modesto,L,6,3,20120322_g0qi,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,American River,americanriver,Mar 24,home,Modesto,W,3,2,20120324_rfel,10,1,0,0,0,,5.0,1.0,0.0,0.0,1.0,3.0
2012,2011-12,American River,americanriver,Mar 27,home,Cosumnes River,L,8,7,20120327_n7bw,10,0,0,1,0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
2012,2011-12,American River,americanriver,Mar 30,home,Cosumnes River,L,13,1,20120330_l1df,10,1,0,1,0,1.0,2.0,3.0,3.0,1.0,3.0,0.0
2012,2011-12,American River,americanriver,Mar 6,home,San Joaquin  Delta,W,5,4,20120306_hz9r,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,American River,americanriver,Mar 8,home,San Joaquin  Delta,L,6,2,20120308_7sg6,11,1,0,1,0,1.0,11.0,3.0,2.0,0.667,0.0,6.0
2012,2011-12,Antelope Valley,antelopevalley,Apr 10,home,Cerro Coso,W,20,19,20120410_sup3,17,1,1,0,0,1.0,7.0,9.0,7.0,0.778,4.0,7.0
2012,2011-12,Antelope Valley,antelopevalley,Apr 12,home,Cerro Coso,W,11,10,20120412_dtdg,11,0,0,0,0,,18.0,10.0,10.0,1.0,4.0,5.0
2012,2011-12,Antelope Valley,antelopevalley,Apr 14,home,Cerro Coso,W,7,2,20120414_9ggp,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Antelope Valley,antelopevalley,Apr 17,home,Rio Hondo,L,11,1,20120417_xo07,15,1,0,1,0,1.0,7.0,9.0,8.0,0.889,2.0,4.0
2012,2011-12,Antelope Valley,antelopevalley,Apr 19,home,Rio Hondo,L,6,0,20120419_kf68,12,1,0,1,0,1.0,3.0,2.0,2.0,1.0,5.0,1.0
2012,2011-12,Antelope Valley,antelopevalley,Apr 2,home,LA Valley,W,5,4,20120402_n0zo,12,1,1,0,0,1.0,8.0,2.0,2.0,1.0,2.0,4.0
2012,2011-12,Antelope Valley,antelopevalley,Apr 21,home,Rio Hondo,L,13,2,20120421_nigg,13,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Antelope Valley,antelopevalley,Apr 24,home,San Bernardino,L,11,1,20120424_f09d,12,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Antelope Valley,antelopevalley,Apr 27,home,San Bernardino,L,10,5,20120427_wzet,13,1,0,1,0,1.0,14.0,10.0,10.0,1.0,6.0,1.0
2012,2011-12,Antelope Valley,antelopevalley,Apr 28,home,San Bernardino,L,15,2,20120428_gx5f,16,1,0,1,0,1.0,8.0,7.0,2.0,0.286,2.0,1.0
2012,2011-12,Antelope Valley,antelopevalley,Apr 5,home,LA Valley,L,9,1,20120405_875o,16,1,0,1,0,1.0,7.0,4.0,4.0,1.0,1.0,5.0
2012,2011-12,Antelope Valley,antelopevalley,Feb 10,home,El Camino,L,11,4,20120210_znjw,17,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Antelope Valley,antelopevalley,Feb 11,home,El Camino,L,13,2,20120211_lc12,16,1,0,1,0,1.0,8.0,7.0,6.0,0.857,2.0,1.0
2012,2011-12,Antelope Valley,antelopevalley,Feb 16,home,Long Beach,L,2,1,20120216_yzlg,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Antelope Valley,antelopevalley,Feb 18,home,Long Beach,W,4,3,20120218_qneq,12,1,1,0,0,1.0,7.0,3.0,3.0,1.0,1.0,1.0
2012,2011-12,Antelope Valley,antelopevalley,Feb 21,home,Barstow,W,8,7,20120221_jxz3,10,1,0,0,0,,6.0,7.0,7.0,1.0,0.0,2.0
2012,2011-12,Antelope Valley,antelopevalley,Feb 23,home,Barstow,L,4,3,20120223_f753,13,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Antelope Valley,antelopevalley,Feb 25,home,Barstow,W,10,9,20120225_3tk0,11,1,0,0,0,,6.0,4.0,4.0,1.0,3.0,1.0
2012,2011-12,Antelope Valley,antelopevalley,Feb 28,home,Chaffey,W,3,1,20120228_5tt4,13,0,0,0,0,,1.0,0.0,0.0,,0.0,4.0
2012,2011-12,Antelope Valley,antelopevalley,Feb 4,home,Pasadena,L,4,0,20120204_9j4l,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Antelope Valley,antelopevalley,Feb 4,home,Pasadena,W,1,0,20120204_rda8,10,1,1,0,0,1.0,3.0,0.0,0.0,,3.0,4.0
2012,2011-12,Antelope Valley,antelopevalley,Feb 8,home,El Camino,L,6,2,20120208_ag22,10,1,0,1,0,1.0,7.0,3.0,1.0,0.333,3.0,1.0
2012,2011-12,Antelope Valley,antelopevalley,Feb 9,home,Imperial Valley,L,7,5,20120209_z9re,13,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Antelope Valley,antelopevalley,Mar 1,home,Chaffey,L,5,4,20120301_1ne7,13,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Antelope Valley,antelopevalley,Mar 10,home,Victor Valley,W,4,3,20120310_f6cd,10,1,1,0,0,1.0,4.0,3.0,3.0,1.0,2.0,1.0
2012,2011-12,Antelope Valley,antelopevalley,Mar 20,home,Mt. San Jacinto,L,6,5,20120320_e66n,12,1,0,0,0,,6.0,3.0,1.0,0.333,2.0,6.0
2012,2011-12,Antelope Valley,antelopevalley,Mar 22,home,Mt. San Jacinto,L,7,1,20120322_xfvu,14,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Antelope Valley,antelopevalley,Mar 24,home,Mt. San Jacinto,W,10,9,20120324_p7ot,11,1,0,0,0,,5.0,5.0,4.0,0.8,1.0,0.0
2012,2011-12,Antelope Valley,antelopevalley,Mar 27,home,Desert,L,11,3,20120327_c488,14,1,0,1,0,1.0,10.0,10.0,9.0,0.9,2.0,2.0
2012,2011-12,Antelope Valley,antelopevalley,Mar 29,home,Desert,L,14,5,20120329_flni,14,0,0,0,0,,9.0,7.0,6.0,0.857,2.0,0.0
2012,2011-12,Antelope Valley,antelopevalley,Mar 3,home,Chaffey,W,5,2,20120303_9th0,12,1,1,0,0,1.0,7.0,2.0,2.0,1.0,1.0,2.0
2012,2011-12,Antelope Valley,antelopevalley,Mar 31,home,Desert,L,7,6,20120331_7k1v,12,0,0,0,0,,1.0,1.0,1.0,1.0,2.0,1.0
2012,2011-12,Antelope Valley,antelopevalley,Mar 6,home,Victor Valley,W,7,4,20120306_6tes,10,1,1,0,0,1.0,7.0,4.0,3.0,0.75,1.0,3.0
2012,2011-12,Antelope Valley,antelopevalley,Mar 8,home,Victor Valley,W,5,3,20120308_evt1,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Bakersfield,bakersfield,Apr 10,home,Citrus,L,7,5,20120410_0st4,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Bakersfield,bakersfield,Apr 12,home,Citrus,W,17,9,20120412_xlv0,17,0,0,0,0,,6.0,6.0,6.0,1.0,0.0,2.0
2012,2011-12,Bakersfield,bakersfield,Apr 14,home,LA Mission,W,4,3,20120414_jsl5,11,1,1,0,0,1.0,6.0,1.0,0.0,0.0,1.0,4.0
2012,2011-12,Bakersfield,bakersfield,Apr 17,home,LA Mission,L,1,0,20120417_hx62,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Bakersfield,bakersfield,Apr 19,home,Glendale,L,2,1,20120419_if4k,13,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Bakersfield,bakersfield,Apr 21,home,Glendale,W,6,5,20120421_qpjv,13,1,0,0,0,,3.0,1.0,1.0,1.0,7.0,5.0
2012,2011-12,Bakersfield,bakersfield,Apr 24,home,LA Pierce,W,6,4,20120424_yyb4,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Bakersfield,bakersfield,Apr 26,home,LA Pierce,W,13,3,20120426_s6uo,13,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Bakersfield,bakersfield,Apr 3,home,Sequoias,W,11,2,20120403_d8e2,15,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Bakersfield,bakersfield,Apr 4,home,Reedley,W,9,0,20120404_6dds,13,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Bakersfield,bakersfield,Apr 5,home,Saddleback,W,9,1,20120405_0huf,13,1,1,0,0,1.0,1.0,1.0,0.0,0.0,0.0,9.0
2012,2011-12,Bakersfield,bakersfield,Feb 10,home,Hartnell,W,7,1,20120210_l6yy,11,1,1,0,0,1.0,4.0,1.0,1.0,1.0,3.0,6.0
2012,2011-12,Bakersfield,bakersfield,Feb 11,home,Golden West,L,3,2,20120211_jgqg,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Bakersfield,bakersfield,Feb 14,home,Allan Hancock,W,5,4,20120214_zoby,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Bakersfield,bakersfield,Feb 15,home,Merced,W,7,6,20120215_7dp2,12,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Bakersfield,bakersfield,Feb 17,home,Oxnard,W,7,4,20120217_y5p8,12,1,1,0,0,1.0,5.0,3.0,1.0,0.333,4.0,8.0
2012,2011-12,Bakersfield,bakersfield,Feb 18,home,San Diego Mesa,L,10,6,20120218_d498,12,0,0,0,0,,1.0,2.0,0.0,0.0,1.0,0.0
2012,2011-12,Bakersfield,bakersfield,Feb 19,home,Moorpark,W,4,3,20120219_dyn2,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Bakersfield,bakersfield,Feb 23,home,Moorpark,W,5,3,20120223_vasi,10,1,0,0,0,,4.0,2.0,1.0,0.5,3.0,3.0
2012,2011-12,Bakersfield,bakersfield,Feb 3,home,Golden West,W,2,0,20120203_0oyv,10,1,1,0,0,1.0,3.0,0.0,0.0,,2.0,5.0
2012,2011-12,Bakersfield,bakersfield,Feb 4,home,Irvine Valley,W,13,2,20120204_jl49,14,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Bakersfield,bakersfield,Feb 8,home,Allan Hancock,W,15,14,20120208_u9i1,12,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Bakersfield,bakersfield,Mar 1,home,Moorpark,L,4,3,20120301_n95h,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Bakersfield,bakersfield,Mar 10,home,Citrus,W,5,4,20120310_pcek,11,1,0,0,0,,6.0,3.0,3.0,1.0,3.0,5.0
2012,2011-12,Bakersfield,bakersfield,Mar 13,home,LA Mission,L,5,4,20120313_ugrq,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Bakersfield,bakersfield,Mar 15,home,Glendale,L,6,5,20120315_lrn5,14,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Bakersfield,bakersfield,Mar 19,home,LA Pierce,W,12,2,20120319_ajme,14,1,1,0,0,1.0,3.0,0.0,0.0,,4.0,5.0
2012,2011-12,Bakersfield,bakersfield,Mar 20,home,West LA,W,7,4,20120320_uobi,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Bakersfield,bakersfield,Mar 22,home,West LA,W,18,6,20120322_wcba,16,0,0,0,0,,3.0,0.0,0.0,,0.0,2.0
2012,2011-12,Bakersfield,bakersfield,Mar 24,home,Canyons,L,7,4,20120324_nqwj,9,1,0,1,0,1.0,5.0,4.0,3.0,0.75,4.0,2.0
2012,2011-12,Bakersfield,bakersfield,Mar 27,home,Canyons,W,14,0,20120327_nb68,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Bakersfield,bakersfield,Mar 29,home,LA Valley,L,4,1,20120329_sgqz,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Bakersfield,bakersfield,Mar 3,home,West LA,W,5,2,20120303_l0t0,12,1,1,0,0,1.0,4.0,2.0,2.0,1.0,2.0,9.0
2012,2011-12,Bakersfield,bakersfield,Mar 31,home,LA Valley,W,6,5,20120331_w14p,9,1,0,0,0,,5.0,2.0,1.0,0.5,2.0,2.0
2012,2011-12,Bakersfield,bakersfield,Mar 6,home,Canyons,W,18,15,20120306_szpr,12,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2012,2011-12,Bakersfield,bakersfield,Mar 8,home,LA Valley,L,10,7,20120308_vi4f,10,0,0,0,0,,2.0,1.0,0.0,0.0,1.0,3.0
2012,2011-12,Bakersfield,bakersfield,May 1,home,LA Valley,L,5,2,20120501_9jmo,10,1,0,1,0,1.0,8.0,5.0,2.0,0.4,2.0,1.0
2012,2011-12,Barstow,barstow,Apr 17,home,Chaffey,L,5,1,20120417_tf6v,11,1,0,1,0,1.0,11.0,5.0,2.0,0.4,2.0,4.0
2012,2011-12,Barstow,barstow,Apr 19,home,Chaffey,L,22,1,20120419_si9c,12,1,0,1,0,1.0,17.0,18.0,15.0,0.833,6.0,5.0
2012,2011-12,Barstow,barstow,Apr 21,home,Chaffey,L,15,9,20120421_np8p,11,1,0,1,0,1.0,20.0,15.0,8.0,0.533,3.0,4.0
2012,2011-12,Barstow,barstow,Apr 24,home,Victor Valley,L,2,1,20120424_dq38,13,1,0,1,0,1.0,11.0,2.0,2.0,1.0,1.0,9.0
2012,2011-12,Barstow,barstow,Apr 26,home,Victor Valley,W,11,5,20120426_64eb,11,1,1,0,0,1.0,10.0,5.0,4.0,0.8,4.0,8.0
2012,2011-12,Barstow,barstow,Apr 27,home,Victor Valley,W,9,7,20120427_eoyp,10,1,1,0,0,1.0,14.0,7.0,7.0,1.0,2.0,5.0
2012,2011-12,Barstow,barstow,Apr 3,home,El Camino,L,11,2,20120403_j8u0,12,1,0,1,0,1.0,11.0,7.0,2.0,0.286,7.0,4.0
2012,2011-12,Barstow,barstow,Apr 5,home,El Camino,L,9,2,20120405_olb1,10,1,0,1,0,1.0,13.0,9.0,6.0,0.667,1.0,4.0
2012,2011-12,Barstow,barstow,Apr 6,home,Porterville,L,5,1,20120406_24ax,12,1,0,1,0,1.0,9.0,5.0,3.0,0.6,2.0,4.0
2012,2011-12,Barstow,barstow,Feb 10,home,Siskiyous,W,17,0,20120210_367s,16,1,1,0,0,1.0,3.0,0.0,0.0,,1.0,7.0
2012,2011-12,Barstow,barstow,Feb 11,home,Siskiyous,L,9,3,20120211_x6ve,16,0,0,0,0,,1.0,1.0,1.0,1.0,1.0,0.0
2012,2011-12,Barstow,barstow,Feb 11,home,Taft,L,8,0,20120211_52j2,15,1,0,1,0,1.0,8.0,8.0,5.0,0.625,3.0,1.0
2012,2011-12,Barstow,barstow,Feb 14,home,Irvine Valley,L,9,8,20120214_6jlq,12,1,0,1,0,1.0,7.0,4.0,4.0,1.0,1.0,5.0
2012,2011-12,Barstow,barstow,Feb 17,home,Compton,L,7,3,20120217_6q7o,13,1,0,1,0,1.0,11.0,6.0,5.0,0.833,3.0,5.0
2012,2011-12,Barstow,barstow,Feb 21,home,Antelope Valley,L,8,7,20120221_jxz3,13,1,0,1,0,1.0,9.0,7.0,3.0,0.429,4.0,10.0
2012,2011-12,Barstow,barstow,Feb 23,home,Antelope Valley,W,4,3,20120223_f753,15,1,1,0,0,1.0,6.0,3.0,2.0,0.667,4.0,9.0
2012,2011-12,Barstow,barstow,Feb 25,home,Antelope Valley,L,10,9,20120225_3tk0,14,1,0,1,0,1.0,14.0,9.0,9.0,1.0,2.0,6.0
2012,2011-12,Barstow,barstow,Feb 28,home,Mt. San Jacinto,L,5,0,20120228_3um7,11,1,0,1,0,1.0,9.0,5.0,2.0,0.4,0.0,7.0
2012,2011-12,Barstow,barstow,Feb 3,home,Imperial Valley,L,10,4,20120203_1oyz,15,1,0,1,0,1.0,9.0,10.0,7.0,0.7,7.0,12.0
2012,2011-12,Barstow,barstow,Feb 4,home,Long Beach,L,4,1,20120204_lcad,13,1,0,0,0,,7.0,3.0,3.0,1.0,4.0,5.0
2012,2011-12,Barstow,barstow,Feb 7,home,Imperial Valley,W,5,3,20120207_ks6n,12,0,0,0,1,0.0,3.0,0.0,0.0,,0.0,0.0
2012,2011-12,Barstow,barstow,Mar 1,home,Mt. San Jacinto,W,6,5,20120301_gxge,16,1,1,0,1,0.5,6.0,5.0,1.0,0.2,5.0,11.0
2012,2011-12,Barstow,barstow,Mar 10,home,Desert,L,13,9,20120310_p6cx,13,1,0,1,0,1.0,19.0,13.0,11.0,0.846,4.0,2.0
