season,cccaa_season,team,team_id,date,location,opponent,result,team_score,opp_score,game_id,G,TC,PO,A,E,FPCT,DP,SBA,RCS,RCS_PCT,PB,CI
2020,2019-20,Allan Hancock,allanhancock,Mar 5,home,Oxnard,W,10,0,20200305_gjj1,12,0,0,0,0,,0.0,0.0,0.0,,0.0,1.0
2020,2019-20,Allan Hancock,allanhancock,Mar 7,home,Oxnard,W,6,1,20200307_4d5j,11,1,1,0,0,1.0,6.0,0.0,0.0,,5.0,10.0
2020,2019-20,Allan Hancock,allanhancock,Mar 9,home,Santa Barbara,W,4,2,20200309_wk3j,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,American River,americanriver,Feb 1,home,Shasta,W,10,1,20200201_u9v8,13,1,0,0,0,,3.0,1.0,1.0,1.0,1.0,0.0
2020,2019-20,American River,americanriver,Feb 11,home,Mission,L,5,2,20200211_hy96,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,American River,americanriver,Feb 13,home,Butte,L,7,3,20200213_h5js,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,American River,americanriver,Feb 14,home,Butte,L,9,2,20200214_liyi,13,1,0,1,0,1.0,11.0,4.0,4.0,1.0,1.0,1.0
2020,2019-20,American River,americanriver,Feb 15,home,Butte,L,1,0,20200215_d9ej,12,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,American River,americanriver,Feb 20,home,Solano,W,6,3,20200220_2qd3,9,1,1,0,0,1.0,5.0,3.0,2.0,0.667,2.0,10.0
2020,2019-20,American River,americanriver,Feb 21,home,Solano,W,5,4,20200221_ej1v,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,American River,americanriver,Feb 25,home,Cosumnes River,W,14,10,20200225_ydi4,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,American River,americanriver,Feb 27,home,Cosumnes River,L,6,3,20200227_rvpr,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,American River,americanriver,Feb 28,home,Cosumnes River,W,14,12,20200228_cw1m,10,1,0,0,0,,8.0,9.0,8.0,0.889,2.0,5.0
2020,2019-20,American River,americanriver,Feb 7,home,Hartnell,W,9,5,20200207_it6m,12,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,American River,americanriver,Feb 8,home,Hartnell,W,3,1,20200208_lqbf,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,American River,americanriver,Jan 24,home,West Valley,W,10,2,20200124_6f1v,12,1,1,0,0,1.0,2.0,1.0,1.0,1.0,2.0,5.0
2020,2019-20,American River,americanriver,Jan 25,home,West Valley,L,8,7,20200125_rd3y,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,American River,americanriver,Jan 28,home,West Valley,W,9,5,20200128_1arx,13,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,American River,americanriver,Jan 30,home,Shasta,L,12,6,20200130_5kf0,12,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,American River,americanriver,Jan 31,home,Feather River,L,2,1,20200131_9byh,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,American River,americanriver,Mar 10,home,San Joaquin Delta,L,10,5,20200310_um96,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,American River,americanriver,Mar 3,home,Modesto,L,7,5,20200303_4z4r,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,American River,americanriver,Mar 5,home,Modesto,L,6,3,20200305_5r6a,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,American River,americanriver,Mar 7,home,Modesto,L,14,0,20200307_gn8g,14,1,0,1,0,1.0,7.0,7.0,4.0,0.571,1.0,3.0
2020,2019-20,Antelope Valley,antelopevalley,Feb 1,home,Imperial Valley,W,5,4,20200201_buvz,9,0,0,0,1,0.0,1.0,0.0,0.0,,1.0,0.0
2020,2019-20,Antelope Valley,antelopevalley,Feb 1,home,Imperial Valley,W,6,3,20200201_8lbb,12,0,1,0,0,1.0,0.0,0.0,0.0,,0.0,1.0
2020,2019-20,Antelope Valley,antelopevalley,Feb 11,home,Cerro Coso,W,6,1,20200211_o4f2,12,0,0,0,1,0.0,2.0,1.0,1.0,1.0,2.0,1.0
2020,2019-20,Antelope Valley,antelopevalley,Feb 13,home,Taft,L,16,3,20200213_xgcp,15,0,0,0,0,,3.0,0.0,0.0,,1.0,2.0
2020,2019-20,Antelope Valley,antelopevalley,Feb 14,home,Victor Valley,W,5,4,20200214_m6fl,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Antelope Valley,antelopevalley,Feb 18,home,Barstow,W,12,9,20200218_4uuf,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Antelope Valley,antelopevalley,Feb 19,home,Barstow,W,4,1,20200219_53bp,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Antelope Valley,antelopevalley,Feb 20,home,Victor Valley,W,8,5,20200220_51m8,10,1,1,0,0,1.0,8.0,2.0,2.0,1.0,0.0,3.0
2020,2019-20,Antelope Valley,antelopevalley,Feb 3,home,Taft,L,8,1,20200203_nubk,19,1,0,1,0,1.0,9.0,8.0,3.0,0.375,5.0,3.0
2020,2019-20,Antelope Valley,antelopevalley,Feb 5,home,Cerro Coso,W,17,8,20200205_lv3g,12,0,0,0,0,,5.0,1.0,1.0,1.0,1.0,1.0
2020,2019-20,Antelope Valley,antelopevalley,Feb 8,home,Porterville,W,4,0,20200208_rtak,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Antelope Valley,antelopevalley,Feb 8,home,Porterville,W,11,4,20200208_2gdb,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Antelope Valley,antelopevalley,Jan 24,home,Rio Hondo,L,10,6,20200124_zvks,15,0,0,0,0,,1.0,2.0,1.0,0.5,0.0,0.0
2020,2019-20,Antelope Valley,antelopevalley,Jan 25,home,Rio Hondo,L,15,3,20200125_7qjk,18,0,0,0,0,,3.0,0.0,0.0,,0.0,3.0
2020,2019-20,Antelope Valley,antelopevalley,Mar 3,home,Citrus,L,6,3,20200303_fzob,14,0,0,0,0,,1.0,0.0,0.0,,2.0,0.0
2020,2019-20,Antelope Valley,antelopevalley,Mar 5,home,Citrus,L,12,2,20200305_ezwc,14,1,0,1,0,1.0,4.0,4.0,4.0,1.0,5.0,1.0
2020,2019-20,Antelope Valley,antelopevalley,Mar 7,home,Citrus,L,9,7,20200307_nbgg,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Antelope Valley,antelopevalley,Mar 9,home,West LA,L,8,4,20200309_9pqt,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Bakersfield,bakersfield,Feb 1,home,Cerro Coso,W,9,0,20200201_temj,13,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Bakersfield,bakersfield,Feb 11,home,Sequoias,L,4,2,20200211_impy,12,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Bakersfield,bakersfield,Feb 13,home,Golden West,L,4,2,20200213_euik,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Bakersfield,bakersfield,Feb 14,home,Golden West,L,15,4,20200214_3d83,16,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Bakersfield,bakersfield,Feb 15,home,Golden West,L,15,5,20200215_6u5d,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Bakersfield,bakersfield,Feb 22,home,LA Pierce,L,5,3,20200222_g8lq,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Bakersfield,bakersfield,Feb 25,home,Compton,W,14,10,20200225_apql,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Bakersfield,bakersfield,Feb 29,home,Merced,L,13,6,20200229_vc5w,12,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Bakersfield,bakersfield,Feb 4,home,Sequoias,L,9,6,20200204_locp,12,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Bakersfield,bakersfield,Feb 6,home,El Camino,L,3,1,20200206_vnx0,14,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Bakersfield,bakersfield,Feb 7,home,El Camino,W,6,3,20200207_j39e,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Bakersfield,bakersfield,Feb 8,home,El Camino,L,9,3,20200208_8j4n,16,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Bakersfield,bakersfield,Jan 24,home,Feather River,L,6,2,20200124_sdar,12,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Bakersfield,bakersfield,Jan 25,home,Moorpark,L,7,5,20200125_pjzr,12,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Bakersfield,bakersfield,Jan 26,home,Taft,W,10,3,20200126_7vml,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Bakersfield,bakersfield,Jan 28,home,LA Pierce,L,6,1,20200128_781e,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Bakersfield,bakersfield,Mar 3,home,LA Mission,L,2,1,20200303_9djd,12,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Bakersfield,bakersfield,Mar 5,home,LA Mission,L,11,6,20200305_lxzg,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Bakersfield,bakersfield,Mar 7,home,LA Mission,W,5,3,20200307_g14y,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Bakersfield,bakersfield,Mar 9,home,Glendale,W,7,3,20200309_5o8w,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Barstow,barstow,Feb 1,home,Porterville,W,3,2,20200201_0qf0,13,1,0,0,0,,4.0,2.0,2.0,1.0,2.0,11.0
2020,2019-20,Barstow,barstow,Feb 1,home,Porterville,W,19,8,20200201_bc24,14,1,0,0,0,,8.0,7.0,3.0,0.429,5.0,4.0
2020,2019-20,Barstow,barstow,Feb 11,home,Rio Hondo,L,8,5,20200211_hkjm,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Barstow,barstow,Feb 13,home,Compton,W,7,2,20200213_x80k,14,1,1,0,0,1.0,4.0,2.0,2.0,1.0,2.0,5.0
2020,2019-20,Barstow,barstow,Feb 18,home,Antelope Valley,L,12,9,20200218_4uuf,15,0,0,1,0,1.0,6.0,7.0,2.0,0.286,5.0,4.0
2020,2019-20,Barstow,barstow,Feb 19,home,Antelope Valley,L,4,1,20200219_53bp,14,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Barstow,barstow,Feb 21,home,Imperial Valley,T,5,5,20200221_ccf0,12,1,0,0,0,,5.0,5.0,5.0,1.0,5.0,3.0
2020,2019-20,Barstow,barstow,Feb 22,home,Southwestern,L,4,3,20200222_nmi6,11,1,0,1,0,1.0,9.0,4.0,4.0,1.0,5.0,1.0
2020,2019-20,Barstow,barstow,Feb 25,home,Cerro Coso,L,10,8,20200225_bob7,18,0,0,0,0,,6.0,3.0,1.0,0.333,2.0,8.0
2020,2019-20,Barstow,barstow,Feb 27,home,Desert,L,5,4,20200227_s3si,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Barstow,barstow,Feb 29,home,San Bernardino Valley,L,18,1,20200229_o22o,17,1,0,1,0,1.0,16.0,14.0,5.0,0.357,6.0,2.0
2020,2019-20,Barstow,barstow,Feb 4,home,West LA,L,9,3,20200204_ogn8,13,0,0,1,0,1.0,4.0,8.0,0.0,0.0,2.0,1.0
2020,2019-20,Barstow,barstow,Feb 4,home,West LA,W,11,3,20200204_ez80,10,0,0,0,0,,2.0,1.0,1.0,1.0,0.0,1.0
2020,2019-20,Barstow,barstow,Feb 8,home,West LA,L,5,0,20200208_3k74,17,1,0,1,0,1.0,7.0,5.0,3.0,0.6,3.0,8.0
2020,2019-20,Barstow,barstow,Feb 8,home,West LA,L,8,5,20200208_i5cv,11,1,0,1,0,1.0,9.0,8.0,8.0,1.0,5.0,3.0
2020,2019-20,Barstow,barstow,Jan 24,home,Ohlone,L,12,2,20200124_45qj,14,0,0,0,0,,3.0,3.0,3.0,1.0,1.0,0.0
2020,2019-20,Barstow,barstow,Jan 25,home,Ohlone,L,10,9,20200125_496d,12,1,0,1,0,1.0,8.0,8.0,6.0,0.75,10.0,5.0
2020,2019-20,Barstow,barstow,Jan 25,home,Ohlone,L,14,1,20200125_3cy2,17,0,0,0,0,,6.0,7.0,6.0,0.857,3.0,3.0
2020,2019-20,Barstow,barstow,Jan 28,home,Taft,W,3,2,20200128_1jyj,12,0,0,0,1,0.0,1.0,0.0,0.0,,1.0,2.0
2020,2019-20,Barstow,barstow,Mar 11,home,Cerro Coso,W,5,3,20200311_yf78,13,0,1,0,0,1.0,0.0,0.0,0.0,,2.0,3.0
2020,2019-20,Barstow,barstow,Mar 3,home,Victor Valley,L,5,4,20200303_9eap,13,1,0,1,0,1.0,6.0,4.0,2.0,0.5,3.0,3.0
2020,2019-20,Barstow,barstow,Mar 5,home,Chaffey,L,13,8,20200305_6hm4,17,0,0,0,0,,5.0,5.0,5.0,1.0,0.0,1.0
2020,2019-20,Barstow,barstow,Mar 7,home,Mt. San Jacinto,L,22,16,20200307_ipkg,14,1,0,1,0,1.0,10.0,12.0,5.0,0.417,5.0,6.0
2020,2019-20,Butte,butte,Feb 1,home,West Valley,W,12,5,20200201_1ilz,14,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Butte,butte,Feb 11,home,Sierra,L,12,4,20200211_oehv,15,1,0,1,0,1.0,10.0,7.0,4.0,0.571,3.0,2.0
2020,2019-20,Butte,butte,Feb 13,home,American River,W,7,3,20200213_h5js,13,0,1,0,0,1.0,4.0,0.0,0.0,,1.0,5.0
2020,2019-20,Butte,butte,Feb 14,home,American River,W,9,2,20200214_liyi,11,1,1,0,0,1.0,8.0,2.0,1.0,0.5,1.0,3.0
2020,2019-20,Butte,butte,Feb 15,home,American River,W,1,0,20200215_d9ej,11,1,1,0,0,1.0,3.0,0.0,0.0,,0.0,14.0
2020,2019-20,Butte,butte,Feb 17,home,Sierra,L,10,2,20200217_dsoc,16,0,0,0,0,,5.0,2.0,2.0,1.0,1.0,2.0
2020,2019-20,Butte,butte,Feb 21,home,Shasta,W,8,5,20200221_5s6p,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Butte,butte,Feb 22,home,Shasta,L,5,1,20200222_1cc5,11,1,0,1,0,1.0,6.0,5.0,4.0,0.8,5.0,7.0
2020,2019-20,Butte,butte,Feb 22,home,Shasta,W,8,2,20200222_vm7d,16,1,1,0,1,0.5,6.0,2.0,2.0,1.0,2.0,12.0
2020,2019-20,Butte,butte,Feb 28,home,Redwoods,W,4,0,20200228_g5f2,12,0,0,0,0,,0.0,0.0,0.0,,0.0,1.0
2020,2019-20,Butte,butte,Feb 28,home,Redwoods,W,19,2,20200228_i4ux,17,1,1,0,0,1.0,4.0,2.0,0.0,0.0,0.0,6.0
2020,2019-20,Butte,butte,Feb 29,home,Redwoods,W,9,2,20200229_dwf5,11,1,1,0,0,1.0,8.0,2.0,2.0,1.0,1.0,13.0
2020,2019-20,Butte,butte,Feb 3,home,Mendocino,W,25,5,20200203_9qo8,18,0,0,0,0,,3.0,2.0,0.0,0.0,3.0,5.0
2020,2019-20,Butte,butte,Feb 7,home,West Hills Coalinga,L,8,7,20200207_2cpv,14,0,0,1,0,1.0,7.0,4.0,4.0,1.0,0.0,1.0
2020,2019-20,Butte,butte,Feb 8,home,West Hills Coalinga,W,8,6,20200208_9bi3,13,0,0,0,0,,3.0,1.0,1.0,1.0,0.0,4.0
2020,2019-20,Butte,butte,Feb 8,home,West Hills Coalinga,W,16,3,20200208_z3k3,13,1,1,0,0,1.0,2.0,0.0,0.0,,0.0,14.0
2020,2019-20,Butte,butte,Jan 24,home,Folsom Lake,L,9,1,20200124_d72x,11,0,0,0,0,,7.0,3.0,3.0,1.0,1.0,1.0
2020,2019-20,Butte,butte,Jan 25,home,Folsom Lake,L,11,2,20200125_kx31,17,1,0,1,0,1.0,14.0,11.0,7.0,0.636,1.0,4.0
2020,2019-20,Butte,butte,Jan 26,home,Folsom Lake,L,6,5,20200126_bat1,11,0,0,1,0,1.0,3.0,3.0,2.0,0.667,0.0,0.0
2020,2019-20,Butte,butte,Jan 30,home,West Valley,W,9,5,20200130_bvr3,11,0,1,0,0,1.0,6.0,1.0,1.0,1.0,0.0,3.0
2020,2019-20,Butte,butte,Jan 31,home,West Valley,W,4,3,20200131_x915,14,1,1,0,0,1.0,6.0,1.0,1.0,1.0,2.0,3.0
2020,2019-20,Butte,butte,Mar 13,home,Feather River,L,16,4,20200313_b4j8,15,0,0,0,0,,0.0,2.0,2.0,1.0,3.0,0.0
2020,2019-20,Butte,butte,Mar 6,home,Lassen,L,9,3,20200306_hf28,13,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Butte,butte,Mar 8,home,Lassen,L,4,3,20200308_g2q7,13,1,0,1,0,1.0,12.0,4.0,4.0,1.0,2.0,4.0
2020,2019-20,Butte,butte,Mar 8,home,Lassen,L,4,3,20200308_ze74,10,1,0,1,0,1.0,10.0,4.0,4.0,1.0,0.0,9.0
2020,2019-20,Cabrillo,cabrillo,Feb 11,home,West Valley,W,11,5,20200211_ih41,13,1,1,0,0,1.0,6.0,5.0,5.0,1.0,1.0,10.0
2020,2019-20,Cabrillo,cabrillo,Feb 14,home,Contra Costa,W,10,2,20200214_gljo,16,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Cabrillo,cabrillo,Feb 15,home,Diablo Valley,W,7,5,20200215_1f8z,14,0,0,0,0,,0.0,0.0,0.0,,1.0,0.0
2020,2019-20,Cabrillo,cabrillo,Feb 18,home,Cosumnes River,L,6,2,20200218_ey8x,10,0,0,0,0,,5.0,2.0,1.0,0.5,1.0,7.0
2020,2019-20,Cabrillo,cabrillo,Feb 20,home,Santa Rosa,L,7,2,20200220_wkmw,17,0,0,0,0,,1.0,0.0,0.0,,1.0,1.0
2020,2019-20,Cabrillo,cabrillo,Feb 21,home,Santa Rosa,L,6,3,20200221_uih4,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Cabrillo,cabrillo,Feb 25,home,San Mateo,L,2,0,20200225_v2t6,10,1,0,1,0,1.0,7.0,2.0,2.0,1.0,2.0,7.0
2020,2019-20,Cabrillo,cabrillo,Feb 27,home,Merced,L,6,2,20200227_z1mz,15,0,0,0,0,,1.0,0.0,0.0,,0.0,0.0
2020,2019-20,Cabrillo,cabrillo,Feb 29,home,West Valley,L,4,1,20200229_ca4g,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Cabrillo,cabrillo,Feb 4,home,San Joaquin Delta,L,5,0,20200204_eik6,11,0,0,1,0,1.0,7.0,5.0,4.0,0.8,4.0,3.0
2020,2019-20,Cabrillo,cabrillo,Feb 8,home,Diablo Valley,W,8,4,20200208_sjj8,15,0,0,0,0,,4.0,2.0,2.0,1.0,1.0,1.0
2020,2019-20,Cabrillo,cabrillo,Jan 24,home,West Hills Coalinga,W,4,0,20200124_7ij5,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Cabrillo,cabrillo,Jan 25,home,West Hills Coalinga,W,8,1,20200125_8f3g,12,0,0,0,0,,1.0,0.0,0.0,,0.0,2.0
2020,2019-20,Cabrillo,cabrillo,Jan 25,home,West Hills Coalinga,W,14,12,20200125_0j8m,17,1,1,0,0,1.0,8.0,9.0,3.0,0.333,0.0,9.0
2020,2019-20,Cabrillo,cabrillo,Jan 28,home,Marin,W,4,2,20200128_fvvk,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Cabrillo,cabrillo,Jan 30,home,Laney,W,5,2,20200130_tnyr,12,0,0,0,1,0.0,0.0,0.0,0.0,,1.0,0.0
2020,2019-20,Cabrillo,cabrillo,Mar 10,home,Ohlone,L,3,1,20200310_1va4,10,1,0,1,0,1.0,6.0,3.0,2.0,0.667,2.0,7.0
2020,2019-20,Cabrillo,cabrillo,Mar 12,home,Ohlone,L,18,5,20200312_t308,16,0,0,0,0,,1.0,0.0,0.0,,0.0,1.0
2020,2019-20,Cabrillo,cabrillo,Mar 3,home,Gavilan,W,21,3,20200303_0zuc,19,1,1,0,0,1.0,7.0,2.0,2.0,1.0,2.0,8.0
2020,2019-20,Cabrillo,cabrillo,Mar 5,home,Gavilan,W,10,2,20200305_gypq,17,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Cabrillo,cabrillo,Mar 6,home,Gavilan,W,18,3,20200306_1shg,16,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Canada,canada,Feb 13,home,Shasta,W,5,1,20200213_4mmg,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Canada,canada,Feb 14,home,Feather River,W,4,3,20200214_52co,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Canada,canada,Feb 14,home,Shasta,W,5,4,20200214_yuqf,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Canada,canada,Feb 15,home,Shasta,W,13,4,20200215_dazs,16,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Canada,canada,Feb 18,home,Laney,W,4,2,20200218_0ezn,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Canada,canada,Feb 20,home,Laney,W,7,4,20200220_nzlr,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Canada,canada,Feb 25,home,De Anza,W,8,6,20200225_5rlj,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Canada,canada,Feb 27,home,Ohlone,W,8,7,20200227_labu,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Canada,canada,Feb 29,home,Hartnell,L,6,5,20200229_inb6,14,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Canada,canada,Feb 7,home,Lassen,L,7,5,20200207_l8nj,14,0,0,1,0,1.0,4.0,3.0,2.0,0.667,1.0,0.0
2020,2019-20,Canada,canada,Feb 7,home,Lassen,W,10,5,20200207_kg16,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Canada,canada,Feb 8,home,Santa Rosa,L,6,2,20200208_pub5,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Canada,canada,Jan 24,home,Sacramento City,L,17,0,20200124_8ljs,16,0,0,0,0,,3.0,4.0,3.0,0.75,1.0,1.0
2020,2019-20,Canada,canada,Jan 25,home,Sacramento City,L,12,0,20200125_usbl,14,0,0,0,0,,3.0,2.0,0.0,0.0,1.0,0.0
2020,2019-20,Canada,canada,Jan 27,home,Laney,W,8,7,20200127_yfk4,13,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Canada,canada,Jan 28,home,Mission,W,2,0,20200128_cyvv,10,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Canada,canada,Mar 10,home,Chabot,L,13,6,20200310_knuv,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Canada,canada,Mar 12,home,San Mateo,L,5,4,20200312_u734,12,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Canada,canada,Mar 3,home,Skyline,L,9,7,20200303_7ohq,9,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Canada,canada,Mar 5,home,Skyline,W,5,3,20200305_zwvl,11,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Canada,canada,Mar 7,home,Chabot,L,4,3,20200307_pxb9,16,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0
2020,2019-20,Canyons,canyons,Feb 1,home,Allan Hancock,L,14,4,20200201_7lxz,13,0,0,0,0,,1.0,0.0,0.0,,1.0,1.0
