season,cccaa_season,team,team_id,date,location,opponent,result,team_score,opp_score,game_id,App,GS,W,L,SV,IP,H,R,ER,BB,K,HR,W-L%,ERA,ERA+,WHIP,H9,HR9,BB9,K9,K/BB,RA9
2017,2016-17,Allan Hancock,allanhancock,Apr 4,home,Oxnard,W,6.0,0.0,20170404_pyqh,11,1.0,1.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,,0.333,3.0,0.0,0.0,5.0,,0.0
2017,2016-17,Allan Hancock,allanhancock,Apr 6,home,Oxnard,L,8.0,5.0,20170406_z34f,11,0.0,0.0,1.0,0.0,2.0,3.0,4.0,4.0,4.0,1.0,0.0,0.0,18.0,28.0,3.5,13.5,0.0,18.0,4.5,0.25,18.0
2017,2016-17,Allan Hancock,allanhancock,Feb 14,home,Sequoias,W,11.0,1.0,20170214_m8fb,13,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,,9.0,56.0,4.0,18.0,0.0,18.0,18.0,1.0,9.0
2017,2016-17,Allan Hancock,allanhancock,Feb 15,home,Canyons,L,6.0,3.0,20170215_ub8x,13,1.0,0.0,1.0,0.0,8.0,17.0,6.0,6.0,0.0,6.0,0.0,0.0,6.75,75.0,2.125,19.125,0.0,0.0,6.75,,6.75
2017,2016-17,Allan Hancock,allanhancock,Feb 19,home,LA Pierce,W,6.0,1.0,20170219_za03,11,1.0,0.0,0.0,1.0,5.0,3.0,1.0,1.0,1.0,3.0,0.0,,1.8,280.0,0.8,5.4,0.0,1.8,5.4,3.0,1.8
2017,2016-17,Allan Hancock,allanhancock,Feb 2,home,San Diego Mesa,L,9.0,7.0,20170202_byyl,13,1.0,0.0,0.0,0.0,6.333,8.0,4.0,4.0,2.0,1.0,1.0,,5.685,89.0,1.579,11.369,1.421,2.842,1.421,0.5,5.685
2017,2016-17,Allan Hancock,allanhancock,Feb 23,home,Cypress,L,3.0,0.0,20170223_npy2,10,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,,0.0,,0.0,0.0,0.0,0.0,13.5,,0.0
2017,2016-17,Allan Hancock,allanhancock,Feb 24,home,Irvine Valley,L,3.0,2.0,20170224_0fex,11,1.0,0.0,1.0,0.0,8.0,8.0,3.0,2.0,1.0,9.0,0.0,0.0,2.25,224.0,1.125,9.0,0.0,1.125,10.125,9.0,3.375
2017,2016-17,Allan Hancock,allanhancock,Feb 25,home,Cypress,L,6.0,5.0,20170225_o4xs,13,0.0,0.0,0.0,0.0,1.667,3.0,4.0,4.0,1.0,2.0,0.0,,21.596,23.0,2.4,16.197,0.0,5.399,10.798,2.0,21.596
2017,2016-17,Allan Hancock,allanhancock,Feb 28,home,West Hills Coalinga,W,19.0,2.0,20170228_4n88,18,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,,1.0,9.0,0.0,0.0,9.0,,0.0
2017,2016-17,Allan Hancock,allanhancock,Feb 3,home,Canyons,L,13.0,5.0,20170203_hkxt,13,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,,9.0,56.0,1.5,4.5,4.5,9.0,0.0,0.0,9.0
2017,2016-17,Allan Hancock,allanhancock,Feb 4,home,San Diego Mesa,L,9.0,6.0,20170204_ojhm,11,0.0,0.0,1.0,0.0,2.0,5.0,4.0,4.0,0.0,1.0,1.0,0.0,18.0,28.0,2.5,22.5,4.5,0.0,4.5,,18.0
2017,2016-17,Allan Hancock,allanhancock,Feb 9,home,Reedley,L,6.0,5.0,20170209_msgp,11,1.0,0.0,1.0,0.0,6.666,5.0,6.0,2.0,2.0,3.0,1.0,0.0,2.7,187.0,1.05,6.751,1.35,2.7,4.05,1.5,8.101
2017,2016-17,Allan Hancock,allanhancock,Jan 27,home,LA Pierce,W,9.0,3.0,20170126_ml2y,14,1.0,1.0,0.0,1.0,9.0,11.0,3.0,3.0,2.0,7.0,0.0,1.0,3.0,168.0,1.444,11.0,0.0,2.0,7.0,3.5,3.0
2017,2016-17,Allan Hancock,allanhancock,Jan 28,home,LA Pierce,W,5.0,2.0,20170128_5zaw,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,0.0,
2017,2016-17,Allan Hancock,allanhancock,Jan 29,home,Cabrillo,L,10.0,2.0,20170129_vnk2,15,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,0.0,0.0,0.0,0.0,4.5,,0.0
2017,2016-17,Allan Hancock,allanhancock,Mar 11,home,Oxnard,W,5.0,0.0,20170311_bui2,10,1.0,1.0,0.0,0.0,9.0,3.0,0.0,0.0,2.0,7.0,0.0,1.0,0.0,,0.556,3.0,0.0,2.0,7.0,3.5,0.0
2017,2016-17,Allan Hancock,allanhancock,Mar 14,home,Oxnard,L,6.0,3.0,20170314_h8wt,11,0.0,0.0,1.0,0.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,6.0,84.0,1.667,9.0,0.0,6.0,0.0,0.0,6.0
2017,2016-17,Allan Hancock,allanhancock,Mar 16,home,Moorpark,L,7.0,3.0,20170316_iaj3,12,0.0,0.0,0.0,0.0,2.667,3.0,3.0,3.0,3.0,4.0,0.0,,10.124,50.0,2.25,10.124,0.0,10.124,13.498,1.333,10.124
2017,2016-17,Allan Hancock,allanhancock,Mar 18,home,Moorpark,W,11.0,3.0,20170318_zfh8,10,1.0,1.0,0.0,0.0,9.0,7.0,3.0,0.0,3.0,11.0,0.0,1.0,0.0,,1.111,7.0,0.0,3.0,11.0,3.667,3.0
2017,2016-17,Allan Hancock,allanhancock,Mar 2,home,Taft,W,17.0,4.0,20170302_d6eq,14,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,0.667,6.0,0.0,0.0,3.0,,0.0
2017,2016-17,Allan Hancock,allanhancock,Mar 22,home,Ventura,W,7.0,6.0,20170322_v0pt,14,0.0,1.0,0.0,0.0,7.333,5.0,2.0,0.0,1.0,6.0,0.0,1.0,0.0,,0.818,6.137,0.0,1.227,7.364,6.0,2.455
2017,2016-17,Allan Hancock,allanhancock,Mar 23,home,Ventura,L,4.0,3.0,20170323_370p,11,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,,0.0,,3.0,18.0,0.0,9.0,9.0,1.0,0.0
2017,2016-17,Allan Hancock,allanhancock,Mar 25,home,Cuesta,W,3.0,0.0,20170325_a9fv,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Allan Hancock,allanhancock,Mar 28,home,Cuesta,L,4.0,1.0,20170328_5rc6,12,1.0,0.0,1.0,0.0,8.0,6.0,4.0,3.0,4.0,5.0,0.0,0.0,3.375,149.0,1.25,6.75,0.0,4.5,5.625,1.25,4.5
2017,2016-17,Allan Hancock,allanhancock,Mar 30,home,Santa Barbara,L,10.0,8.0,20170330_t19w,15,0.0,0.0,0.0,0.0,1.333,2.0,3.0,3.0,0.0,0.0,1.0,,20.255,25.0,1.5,13.503,6.752,0.0,0.0,,20.255
2017,2016-17,Allan Hancock,allanhancock,Mar 4,home,Sequoias,L,17.0,5.0,20170304_5ya8,16,0.0,0.0,0.0,0.0,2.333,7.0,5.0,4.0,2.0,0.0,0.0,,15.431,33.0,3.858,27.004,0.0,7.715,0.0,0.0,19.288
2017,2016-17,Allan Hancock,allanhancock,Mar 5,home,Reedley,W,15.0,5.0,20170305_09tw,12,1.0,1.0,0.0,0.0,7.0,6.0,3.0,3.0,5.0,5.0,0.0,1.0,3.857,131.0,1.571,7.714,0.0,6.429,6.429,1.0,3.857
2017,2016-17,Allan Hancock,allanhancock,Mar 7,home,Santa Barbara,L,5.0,4.0,20170307_97cp,11,0.0,0.0,1.0,0.0,3.0,2.0,3.0,2.0,2.0,4.0,0.0,0.0,6.0,84.0,1.333,6.0,0.0,6.0,12.0,2.0,9.0
2017,2016-17,Allan Hancock,allanhancock,Mar 9,home,Santa Barbara,L,8.0,1.0,20170309_egqm,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,American River,americanriver,Apr 1,home,Folsom Lake,W,17.0,8.0,20170401_elv6,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,American River,americanriver,Apr 11,home,Modesto,W,11.0,6.0,20170411_fccu,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,American River,americanriver,Apr 14,home,Modesto,W,9.0,5.0,20170414_jmxm,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,American River,americanriver,Apr 15,home,Modesto,W,7.0,5.0,20170415_mygl,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,American River,americanriver,Apr 18,home,Sierra,L,9.0,2.0,20170418_m8cm,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,American River,americanriver,Apr 20,home,Sierra,L,6.0,4.0,20170420_7pvn,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,American River,americanriver,Apr 22,home,Sierra,L,12.0,3.0,20170422_bllz,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,American River,americanriver,Apr 25,home,Cosumnes River,L,8.0,3.0,20170425_7551,11,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,,2.0,9.0,0.0,9.0,9.0,1.0,0.0
2017,2016-17,American River,americanriver,Apr 27,home,Cosumnes River,L,4.0,3.0,20170427_qroy,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,American River,americanriver,Apr 28,home,Cosumnes River,L,5.0,4.0,20170428_zfbj,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,American River,americanriver,Apr 4,home,Santa Rosa,L,9.0,1.0,20170404_dn8m,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,American River,americanriver,Apr 6,home,Santa Rosa,L,7.0,1.0,20170406_xaxf,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,American River,americanriver,Apr 8,home,Santa Rosa,L,5.0,2.0,20170408_gh3y,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,American River,americanriver,Feb 1,home,Feather River,W,6.0,5.0,20170201_rosr,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,American River,americanriver,Feb 10,home,Hartnell,W,7.0,3.0,20170210_nikq,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,American River,americanriver,Feb 11,home,Hartnell,W,9.0,4.0,20170211_sgz7,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,American River,americanriver,Feb 14,home,Napa,W,10.0,2.0,20170214_8g39,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,American River,americanriver,Feb 15,home,Butte,W,5.0,4.0,20170215_1wtk,11,1.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,2.0,0.0,,6.75,75.0,1.5,6.75,0.0,6.75,4.5,0.667,6.75
2017,2016-17,American River,americanriver,Feb 18,home,Butte,L,8.0,1.0,20170218_b04v,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,American River,americanriver,Feb 18,home,Butte,L,14.0,4.0,20170218_cio4,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,American River,americanriver,Feb 21,home,Laney,W,15.0,1.0,20170221_xmco,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,American River,americanriver,Feb 23,home,Mission,L,8.0,5.0,20170223_2gad,10,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,,0.0,,,,,,0.0,
2017,2016-17,American River,americanriver,Feb 25,home,Mission,W,18.0,14.0,20170225_k848,10,0.0,1.0,0.0,0.0,2.667,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,,0.75,6.749,0.0,0.0,6.749,,0.0
2017,2016-17,American River,americanriver,Feb 28,home,Solano,L,8.0,3.0,20170228_hknp,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,American River,americanriver,Feb 4,home,Shasta,W,5.0,0.0,20170204_9p9g,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,American River,americanriver,Feb 4,home,Shasta,W,21.0,5.0,20170204_87nw,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,American River,americanriver,Jan 27,home,West Valley,W,5.0,1.0,20170127_c95y,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,American River,americanriver,Jan 28,home,West Valley,W,5.0,2.0,20170128_bkvr,12,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,,4.5,112.0,1.5,4.5,0.0,9.0,0.0,0.0,4.5
2017,2016-17,American River,americanriver,Mar 11,home,San Joaquin Delta,L,5.0,1.0,20170311_qukv,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,American River,americanriver,Mar 14,home,Diablo Valley,L,16.0,8.0,20170314_zxu8,12,0.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,,0.0,,,,,,0.0,
2017,2016-17,American River,americanriver,Mar 16,home,Diablo Valley,W,10.0,5.0,20170316_kxii,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,American River,americanriver,Mar 18,home,Diablo Valley,L,9.0,3.0,20170318_ik6x,11,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,,9.0,56.0,2.0,18.0,0.0,0.0,18.0,,9.0
2017,2016-17,American River,americanriver,Mar 2,home,Solano,L,7.0,6.0,20170302_mjuy,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,American River,americanriver,Mar 21,home,Sacramento City,L,11.0,5.0,20170321_gidw,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,American River,americanriver,Mar 23,home,Sacramento City,L,4.0,1.0,20170323_88pe,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,American River,americanriver,Mar 25,home,Sacramento City,L,6.0,3.0,20170325_lm1b,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,1.0,0.0,0.0,9.0,9.0,1.0,0.0
2017,2016-17,American River,americanriver,Mar 28,home,Folsom Lake,W,9.0,3.0,20170328_kwyz,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,American River,americanriver,Mar 30,home,Folsom Lake,L,9.0,5.0,20170330_ua6x,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,American River,americanriver,Mar 7,home,San Joaquin Delta,L,11.0,0.0,20170307_zvli,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,American River,americanriver,Mar 9,home,San Joaquin Delta,L,4.0,3.0,20170309_3syw,10,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,,6.006,0.0,0.0,54.054,0.0,0.0,0.0
2017,2016-17,Antelope Valley,antelopevalley,Apr 1,home,Citrus,W,5.0,3.0,20170401_sjex,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Antelope Valley,antelopevalley,Apr 10,home,Porterville,L,11.0,2.0,20170410_eh9g,15,0.0,0.0,0.0,0.0,2.667,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.75,6.749,0.0,0.0,0.0,,0.0
2017,2016-17,Antelope Valley,antelopevalley,Apr 11,home,Rio Hondo,W,11.0,10.0,20170411_hiy8,13,1.0,0.0,0.0,0.0,8.0,12.0,9.0,5.0,3.0,4.0,1.0,,5.625,90.0,1.875,13.5,1.125,3.375,4.5,1.333,10.125
2017,2016-17,Antelope Valley,antelopevalley,Apr 13,home,West LA,L,7.0,6.0,20170413_0qz8,12,1.0,0.0,0.0,0.0,7.333,3.0,3.0,2.0,3.0,5.0,1.0,,2.455,205.0,0.818,3.682,1.227,3.682,6.137,1.667,3.682
2017,2016-17,Antelope Valley,antelopevalley,Apr 15,home,West LA,L,10.0,2.0,20170415_uptd,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,0.0,0.0,0.0,0.0,9.0,,0.0
2017,2016-17,Antelope Valley,antelopevalley,Apr 18,home,Glendale,L,13.0,10.0,20170418_dmnu,11,1.0,0.0,1.0,0.0,5.666,11.0,9.0,9.0,3.0,3.0,0.0,0.0,14.296,35.0,2.471,17.473,0.0,4.765,4.765,1.0,14.296
2017,2016-17,Antelope Valley,antelopevalley,Apr 20,home,Glendale,L,4.0,1.0,20170420_l227,13,1.0,0.0,1.0,0.0,6.0,5.0,3.0,3.0,2.0,4.0,2.0,0.0,4.5,112.0,1.167,7.5,3.0,3.0,6.0,2.0,4.5
2017,2016-17,Antelope Valley,antelopevalley,Apr 22,home,Glendale,L,15.0,4.0,20170422_b0gp,11,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,,18.0,28.0,4.0,18.0,0.0,18.0,9.0,0.5,18.0
2017,2016-17,Antelope Valley,antelopevalley,Apr 25,home,Victor Valley,L,11.0,6.0,20170425_v57b,12,1.0,0.0,0.0,0.0,5.333,12.0,8.0,8.0,1.0,1.0,0.0,,13.501,37.0,2.438,20.251,0.0,1.688,1.688,1.0,13.501
2017,2016-17,Antelope Valley,antelopevalley,Apr 27,home,Victor Valley,W,15.0,14.0,20170427_gtzi,12,1.0,0.0,0.0,0.0,6.666,15.0,14.0,10.0,2.0,8.0,0.0,,13.501,37.0,2.55,20.252,0.0,2.7,10.801,4.0,18.902
2017,2016-17,Antelope Valley,antelopevalley,Apr 28,home,Victor Valley,W,8.0,2.0,20170428_jwut,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Antelope Valley,antelopevalley,Apr 4,home,Canyons,W,6.0,3.0,20170404_kt6n,10,1.0,0.0,0.0,0.0,4.0,5.0,3.0,3.0,1.0,0.0,2.0,,6.75,75.0,1.5,11.25,4.5,2.25,0.0,0.0,6.75
2017,2016-17,Antelope Valley,antelopevalley,Apr 6,home,Canyons,L,18.0,5.0,20170406_a7bi,14,1.0,0.0,1.0,0.0,6.0,12.0,9.0,9.0,2.0,5.0,1.0,0.0,13.5,37.0,2.333,18.0,1.5,3.0,7.5,2.5,13.5
2017,2016-17,Antelope Valley,antelopevalley,Apr 7,home,Canyons,L,11.0,3.0,20170407_ljk9,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Antelope Valley,antelopevalley,Feb 10,home,LA Valley,W,11.0,3.0,20170210_hywg,11,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,0.0,,9.0,56.0,4.0,9.0,0.0,27.0,9.0,0.333,18.0
2017,2016-17,Antelope Valley,antelopevalley,Feb 11,home,LA Valley,L,5.0,2.0,20170211_91uy,11,1.0,0.0,1.0,0.0,9.0,6.0,5.0,5.0,1.0,6.0,1.0,0.0,5.0,101.0,0.778,6.0,1.0,1.0,6.0,6.0,5.0
2017,2016-17,Antelope Valley,antelopevalley,Feb 16,home,Taft,L,4.0,3.0,20170216_bnto,11,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,,0.0,,1.0,9.0,0.0,0.0,4.5,,4.5
2017,2016-17,Antelope Valley,antelopevalley,Feb 19,home,West Hills Coalinga,L,9.0,3.0,20170219_6jgz,12,1.0,0.0,1.0,0.0,7.0,10.0,5.0,5.0,3.0,4.0,0.0,0.0,6.429,78.0,1.857,12.857,0.0,3.857,5.143,1.333,6.429
2017,2016-17,Antelope Valley,antelopevalley,Feb 19,home,West Hills Coalinga,L,14.0,7.0,20170219_elbp,18,0.0,0.0,0.0,0.0,5.0,11.0,8.0,4.0,4.0,3.0,0.0,,7.2,70.0,3.0,19.8,0.0,7.2,5.4,0.75,14.4
2017,2016-17,Antelope Valley,antelopevalley,Feb 2,home,Imperial Valley,W,6.0,3.0,20170202_6qre,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Antelope Valley,antelopevalley,Feb 2,home,Imperial Valley,W,13.0,3.0,20170202_t5km,16,1.0,1.0,0.0,0.0,6.0,4.0,3.0,0.0,1.0,3.0,0.0,1.0,0.0,,0.833,6.0,0.0,1.5,4.5,3.0,4.5
2017,2016-17,Antelope Valley,antelopevalley,Feb 23,home,Cerro Coso,L,15.0,10.0,20170223_dveh,15,0.0,0.0,0.0,0.0,2.333,8.0,6.0,5.0,4.0,0.0,0.0,,19.288,26.0,5.144,30.862,0.0,15.431,0.0,0.0,23.146
2017,2016-17,Antelope Valley,antelopevalley,Feb 25,home,Cerro Coso,L,15.0,6.0,20170225_66yd,11,0.0,0.0,0.0,0.0,4.666,12.0,5.0,5.0,2.0,1.0,0.0,,9.644,52.0,3.0,23.146,0.0,3.858,1.929,0.5,9.644
2017,2016-17,Antelope Valley,antelopevalley,Feb 25,home,Cerro Coso,L,31.0,3.0,20170225_8fu0,17,1.0,0.0,1.0,0.0,4.667,20.0,22.0,14.0,4.0,2.0,1.0,0.0,26.998,19.0,5.142,38.569,1.928,7.714,3.857,0.5,42.426
2017,2016-17,Antelope Valley,antelopevalley,Feb 28,home,Taft,L,4.0,3.0,20170228_8vut,13,1.0,0.0,0.0,0.0,8.0,9.0,3.0,3.0,1.0,3.0,0.0,,3.375,149.0,1.25,10.125,0.0,1.125,3.375,3.0,3.375
2017,2016-17,Antelope Valley,antelopevalley,Feb 9,home,LA Valley,W,11.0,10.0,20170209_qy23,13,0.0,0.0,0.0,1.0,2.333,4.0,1.0,1.0,2.0,2.0,0.0,,3.858,131.0,2.572,15.431,0.0,7.715,7.715,1.0,3.858
2017,2016-17,Antelope Valley,antelopevalley,Jan 28,home,Rio Hondo,W,4.0,2.0,20170128_f0ty,11,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.667,3.0,0.0,3.0,0.0,0.0,0.0
2017,2016-17,Antelope Valley,antelopevalley,Jan 31,home,Porterville,L,3.0,1.0,20170131_wmui,13,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,,3.0,168.0,0.667,6.0,0.0,0.0,0.0,,3.0
2017,2016-17,Antelope Valley,antelopevalley,Mar 11,home,Citrus,L,2.0,1.0,20170311_z3mz,12,1.0,0.0,1.0,0.0,6.0,6.0,2.0,2.0,3.0,6.0,0.0,0.0,3.0,168.0,1.5,9.0,0.0,4.5,9.0,2.0,3.0
