season,cccaa_season,team,team_id,date,location,opponent,result,team_score,opp_score,game_id,App,GS,W,L,SV,IP,H,R,ER,BB,K,HR,W-L%,ERA,ERA+,WHIP,H9,HR9,BB9,K9,K/BB,RA9
2014,2013-14,Allan Hancock,allanhancock,May 10,home,Orange Coast,L,8.0,6.0,20140510_h0w2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2014,2013-14,Allan Hancock,allanhancock,May 2,home,Palomar,L,10.0,2.0,20140502_igz0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2014,2013-14,Allan Hancock,allanhancock,May 3,home,Palomar,W,3.0,2.0,20140503_x5gq,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2014,2013-14,Allan Hancock,allanhancock,May 3,home,Palomar,W,8.0,2.0,20140503_te4w,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2014,2013-14,Allan Hancock,allanhancock,May 9,home,Orange Coast,L,9.0,3.0,20140509_8o68,15,0.0,0.0,0.0,0.0,1.333,2.0,2.0,1.0,0.0,1.0,0.0,,6.752,66.0,1.5,13.503,0.0,0.0,6.752,,13.503
2014,2013-14,American River,americanriver,Apr 10,home,Santa Rosa,L,4.0,2.0,20140410_m4h0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2014,2013-14,American River,americanriver,Apr 11,home,Santa Rosa,L,8.0,1.0,20140411_cnlv,13,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,,9.0,50.0,2.0,18.0,0.0,0.0,0.0,,9.0
2014,2013-14,American River,americanriver,Apr 15,home,Sierra,L,7.0,2.0,20140415_ae25,11,0.0,0.0,0.0,0.0,5.333,3.0,1.0,1.0,0.0,5.0,0.0,,1.688,265.0,0.563,5.063,0.0,0.0,8.438,,1.688
2014,2013-14,American River,americanriver,Apr 17,home,Sierra,W,2.0,1.0,20140417_ghy0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2014,2013-14,American River,americanriver,Apr 18,home,Sierra,L,9.0,6.0,20140418_vqe6,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2014,2013-14,American River,americanriver,Apr 2,home,Modesto,L,9.0,4.0,20140402_jvk4,13,1.0,0.0,1.0,0.0,4.333,6.0,7.0,7.0,1.0,1.0,0.0,0.0,14.54,31.0,1.616,12.462,0.0,2.077,2.077,1.0,14.54
2014,2013-14,American River,americanriver,Apr 22,home,Diablo Valley,L,6.0,0.0,20140422_rqd9,10,1.0,0.0,1.0,0.0,4.0,8.0,5.0,5.0,3.0,3.0,0.0,0.0,11.25,40.0,2.75,18.0,0.0,6.75,6.75,1.0,11.25
2014,2013-14,American River,americanriver,Apr 24,home,Diablo Valley,L,11.0,0.0,20140424_re37,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2014,2013-14,American River,americanriver,Apr 26,home,Diablo Valley,W,4.0,1.0,20140426_g53g,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2014,2013-14,American River,americanriver,Apr 3,home,Modesto,W,2.0,1.0,20140403_avre,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2014,2013-14,American River,americanriver,Apr 5,home,Modesto,W,6.0,5.0,20140405_0zdf,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2014,2013-14,American River,americanriver,Apr 8,home,Santa Rosa,L,13.0,0.0,20140408_oo5x,15,1.0,0.0,1.0,0.0,1.667,2.0,5.0,5.0,5.0,1.0,0.0,0.0,26.995,17.0,4.199,10.798,0.0,26.995,5.399,0.2,26.995
2014,2013-14,American River,americanriver,Feb 1,home,West Valley,L,3.0,1.0,20140201_78ne,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2014,2013-14,American River,americanriver,Feb 11,home,Feather River,W,3.0,0.0,20140211_rded,12,1.0,1.0,0.0,0.0,8.0,7.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,,1.0,7.875,0.0,1.125,5.625,5.0,0.0
2014,2013-14,American River,americanriver,Feb 14,home,Hartnell,W,5.0,1.0,20140214_mp9h,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2014,2013-14,American River,americanriver,Feb 15,home,Hartnell,L,8.0,3.0,20140215_mtd7,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2014,2013-14,American River,americanriver,Feb 17,home,Shasta,W,11.0,6.0,20140217_0di4,16,1.0,1.0,0.0,0.0,7.0,4.0,1.0,0.0,2.0,5.0,0.0,1.0,0.0,,0.857,5.143,0.0,2.571,6.429,2.5,1.286
2014,2013-14,American River,americanriver,Feb 20,home,Mission,L,3.0,1.0,20140220_eg3t,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2014,2013-14,American River,americanriver,Feb 22,home,Mission,L,9.0,5.0,20140222_uvh0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2014,2013-14,American River,americanriver,Feb 25,home,Solano,W,6.0,5.0,20140225_bc9t,14,1.0,0.0,0.0,0.0,6.667,7.0,4.0,3.0,4.0,2.0,0.0,,4.05,111.0,1.65,9.45,0.0,5.4,2.7,0.5,5.4
2014,2013-14,American River,americanriver,Feb 4,home,Mission,L,4.0,3.0,20140204_o891,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2014,2013-14,American River,americanriver,Jan 30,home,West Valley,L,8.0,0.0,20140130_ij2e,15,1.0,0.0,1.0,0.0,5.333,8.0,3.0,3.0,1.0,7.0,0.0,0.0,5.063,88.0,1.688,13.501,0.0,1.688,11.813,7.0,5.063
2014,2013-14,American River,americanriver,Mar 11,home,Sacramento City,L,5.0,0.0,20140311_5thx,11,1.0,0.0,1.0,0.0,7.333,4.0,4.0,1.0,1.0,2.0,0.0,0.0,1.227,365.0,0.682,4.909,0.0,1.227,2.455,2.0,4.909
2014,2013-14,American River,americanriver,Mar 13,home,Sacramento City,L,7.0,3.0,20140313_597t,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2014,2013-14,American River,americanriver,Mar 14,home,Sacramento City,L,1.0,0.0,20140314_i0ns,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2014,2013-14,American River,americanriver,Mar 18,home,San Joaquin  Delta,L,12.0,1.0,20140318_fmvg,14,1.0,0.0,1.0,0.0,4.0,3.0,4.0,4.0,2.0,1.0,1.0,0.0,9.0,50.0,1.25,6.75,2.25,4.5,2.25,0.5,9.0
2014,2013-14,American River,americanriver,Mar 20,home,San Joaquin  Delta,L,10.0,1.0,20140320_x9qx,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2014,2013-14,American River,americanriver,Mar 22,home,San Joaquin  Delta,L,6.0,2.0,20140322_cr4a,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2014,2013-14,American River,americanriver,Mar 25,home,Cosumnes River,L,10.0,1.0,20140325_n4qk,15,1.0,0.0,1.0,0.0,6.0,9.0,7.0,3.0,3.0,2.0,0.0,0.0,4.5,99.0,2.0,13.5,0.0,4.5,3.0,0.667,10.5
2014,2013-14,American River,americanriver,Mar 27,home,Cosumnes River,L,13.0,1.0,20140327_ds2v,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2014,2013-14,American River,americanriver,Mar 28,home,Cosumnes River,L,2.0,1.0,20140328_x2e9,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2014,2013-14,American River,americanriver,Mar 4,home,Los Medanos,L,6.0,2.0,20140304_259p,12,1.0,0.0,1.0,0.0,6.333,5.0,5.0,2.0,2.0,2.0,0.0,0.0,2.842,157.0,1.105,7.106,0.0,2.842,2.842,1.0,7.106
2014,2013-14,American River,americanriver,Mar 5,home,Contra Costa,W,4.0,0.0,20140305_xowe,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2014,2013-14,American River,americanriver,Mar 6,home,Laney,W,5.0,4.0,20140306_2jmc,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2014,2013-14,American River,americanriver,Mar 7,home,Marin,W,8.0,1.0,20140307_p59n,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2014,2013-14,Antelope Valley,antelopevalley,Apr 1,home,Glendale,L,8.0,4.0,20140401_dw12,10,0.0,0.0,0.0,0.0,2.667,4.0,1.0,1.0,1.0,1.0,0.0,,3.375,133.0,1.875,13.498,0.0,3.375,3.375,1.0,3.375
2014,2013-14,Antelope Valley,antelopevalley,Apr 10,home,Bakersfield,L,19.0,5.0,20140410_vjby,13,0.0,0.0,0.0,0.0,2.667,3.0,1.0,1.0,0.0,4.0,1.0,,3.375,133.0,1.125,10.124,3.375,0.0,13.498,,3.375
2014,2013-14,Antelope Valley,antelopevalley,Apr 11,home,LA Valley,L,9.0,5.0,20140411_0aqq,11,0.0,0.0,0.0,0.0,1.667,3.0,2.0,2.0,0.0,0.0,0.0,,10.798,41.0,1.8,16.197,0.0,0.0,0.0,,10.798
2014,2013-14,Antelope Valley,antelopevalley,Apr 14,home,El Camino,L,11.0,6.0,20140414_d8fm,11,1.0,0.0,1.0,0.0,8.0,16.0,11.0,9.0,6.0,10.0,2.0,0.0,10.125,44.0,2.75,18.0,2.25,6.75,11.25,1.667,12.375
2014,2013-14,Antelope Valley,antelopevalley,Apr 15,home,Long Beach,L,10.0,1.0,20140415_6no7,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2014,2013-14,Antelope Valley,antelopevalley,Apr 16,home,El Camino,L,16.0,4.0,20140416_r32t,13,0.0,0.0,0.0,0.0,2.0,7.0,5.0,5.0,2.0,1.0,0.0,,22.5,20.0,4.5,31.5,0.0,9.0,4.5,0.5,22.5
2014,2013-14,Antelope Valley,antelopevalley,Apr 17,home,Long Beach,L,7.0,4.0,20140417_xvqt,10,1.0,0.0,1.0,0.0,9.0,14.0,7.0,6.0,5.0,10.0,0.0,0.0,6.0,75.0,2.111,14.0,0.0,5.0,10.0,2.0,7.0
2014,2013-14,Antelope Valley,antelopevalley,Apr 22,home,LA Valley,W,5.0,1.0,20140422_w2op,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2014,2013-14,Antelope Valley,antelopevalley,Apr 24,home,West LA,W,13.0,4.0,20140424_1kfz,13,1.0,1.0,0.0,0.0,6.333,8.0,4.0,4.0,5.0,12.0,0.0,1.0,5.685,79.0,2.053,11.369,0.0,7.106,17.054,2.4,5.685
2014,2013-14,Antelope Valley,antelopevalley,Apr 25,home,West LA,L,8.0,5.0,20140425_s7ct,13,1.0,0.0,1.0,0.0,8.0,10.0,8.0,6.0,2.0,2.0,0.0,0.0,6.75,66.0,1.5,11.25,0.0,2.25,2.25,1.0,9.0
2014,2013-14,Antelope Valley,antelopevalley,Apr 3,home,Citrus,L,7.0,2.0,20140403_1xby,11,1.0,0.0,0.0,0.0,6.0,8.0,2.0,2.0,3.0,4.0,0.0,,3.0,149.0,1.833,12.0,0.0,4.5,6.0,1.333,3.0
2014,2013-14,Antelope Valley,antelopevalley,Apr 5,home,Citrus,W,9.0,6.0,20140405_lygp,15,1.0,0.0,0.0,0.0,11.0,10.0,6.0,6.0,4.0,4.0,0.0,,4.909,91.0,1.273,8.182,0.0,3.273,3.273,1.0,4.909
2014,2013-14,Antelope Valley,antelopevalley,Apr 8,home,Bakersfield,L,6.0,3.0,20140408_kf0d,10,0.0,0.0,0.0,0.0,0.333,3.0,1.0,1.0,0.0,0.0,0.0,,27.027,17.0,9.009,81.081,0.0,0.0,0.0,,27.027
2014,2013-14,Antelope Valley,antelopevalley,Feb 1,home,Pasadena,W,2.0,1.0,20140201_kpe5,10,0.0,0.0,0.0,1.0,0.667,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,0.0,0.0,0.0,0.0,13.493,,0.0
2014,2013-14,Antelope Valley,antelopevalley,Feb 13,home,Santa Barbara,L,12.0,7.0,20140213_o4a4,13,1.0,0.0,1.0,0.0,7.0,12.0,9.0,9.0,4.0,1.0,0.0,0.0,11.571,39.0,2.286,15.429,0.0,5.143,1.286,0.25,11.571
2014,2013-14,Antelope Valley,antelopevalley,Feb 15,home,Santa Barbara,L,8.0,0.0,20140215_wnim,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2014,2013-14,Antelope Valley,antelopevalley,Feb 18,home,Mt. San Jacinto,W,3.0,1.0,20140218_acpa,11,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,,0.0,,1.5,4.5,0.0,9.0,4.5,0.5,0.0
2014,2013-14,Antelope Valley,antelopevalley,Feb 20,home,Porterville,W,4.0,1.0,20140220_fn3l,11,0.0,0.0,0.0,1.0,0.667,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.499,13.493,0.0,0.0,0.0,,0.0
2014,2013-14,Antelope Valley,antelopevalley,Feb 22,home,Porterville,L,12.0,2.0,20140222_kthf,14,1.0,0.0,1.0,0.0,6.333,5.0,6.0,5.0,5.0,7.0,0.0,0.0,7.106,63.0,1.579,7.106,0.0,7.106,9.948,1.4,8.527
2014,2013-14,Antelope Valley,antelopevalley,Feb 4,home,Mt. San Jacinto,L,11.0,2.0,20140204_cugm,15,1.0,0.0,1.0,0.0,5.0,8.0,7.0,4.0,3.0,4.0,0.0,0.0,7.2,62.0,2.2,14.4,0.0,5.4,7.2,1.333,12.6
2014,2013-14,Antelope Valley,antelopevalley,Jan 28,home,Southwestern,W,7.0,3.0,20140128_ajn0,11,1.0,1.0,0.0,1.0,9.0,4.0,3.0,3.0,5.0,4.0,0.0,1.0,3.0,149.0,1.0,4.0,0.0,5.0,4.0,0.8,3.0
2014,2013-14,Antelope Valley,antelopevalley,Jan 31,home,Pasadena,L,9.0,6.0,20140131_6b6f,13,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,2.0,1.0,0.0,,27.0,17.0,5.0,27.0,0.0,18.0,9.0,0.5,27.0
2014,2013-14,Antelope Valley,antelopevalley,Mar 11,home,Citrus,L,6.0,5.0,20140311_zm94,11,1.0,0.0,1.0,0.0,8.0,9.0,5.0,3.0,4.0,1.0,0.0,0.0,3.375,133.0,1.625,10.125,0.0,4.5,1.125,0.25,5.625
2014,2013-14,Antelope Valley,antelopevalley,Mar 13,home,Bakersfield,L,7.0,5.0,20140313_u6tk,12,0.0,0.0,0.0,0.0,1.333,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.75,6.752,0.0,0.0,0.0,,0.0
2014,2013-14,Antelope Valley,antelopevalley,Mar 15,home,LA Valley,W,6.0,3.0,20140315_tkzf,11,1.0,1.0,0.0,1.0,9.0,4.0,3.0,3.0,2.0,7.0,0.0,1.0,3.0,149.0,0.667,4.0,0.0,2.0,7.0,3.5,3.0
2014,2013-14,Antelope Valley,antelopevalley,Mar 18,home,West LA,L,7.0,6.0,20140318_2ryl,12,0.0,0.0,1.0,0.0,3.667,4.0,2.0,2.0,0.0,3.0,0.0,0.0,4.909,91.0,1.091,9.817,0.0,0.0,7.363,,4.909
2014,2013-14,Antelope Valley,antelopevalley,Mar 20,home,LA Mission,L,15.0,0.0,20140320_k4ji,17,1.0,0.0,1.0,0.0,7.0,12.0,9.0,9.0,3.0,5.0,0.0,0.0,11.571,39.0,2.143,15.429,0.0,3.857,6.429,1.667,11.571
2014,2013-14,Antelope Valley,antelopevalley,Mar 22,home,LA Mission,W,8.0,3.0,20140322_kftj,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2014,2013-14,Antelope Valley,antelopevalley,Mar 25,home,Canyons,L,8.0,4.0,20140325_9e96,10,0.0,0.0,0.0,0.0,4.333,3.0,1.0,1.0,2.0,3.0,1.0,,2.077,216.0,1.154,6.231,2.077,4.154,6.231,1.5,2.077
2014,2013-14,Antelope Valley,antelopevalley,Mar 27,home,Canyons,L,5.0,3.0,20140327_a2t0,10,0.0,0.0,1.0,0.0,6.0,8.0,5.0,5.0,3.0,2.0,0.0,0.0,7.5,60.0,1.833,12.0,0.0,4.5,3.0,0.667,7.5
2014,2013-14,Antelope Valley,antelopevalley,Mar 29,home,Glendale,L,4.0,2.0,20140329_mtgg,10,1.0,0.0,1.0,0.0,7.0,2.0,4.0,3.0,6.0,7.0,0.0,0.0,3.857,116.0,1.143,2.571,0.0,7.714,9.0,1.167,5.143
2014,2013-14,Antelope Valley,antelopevalley,Mar 4,home,LA Mission,L,9.0,6.0,20140304_l0zu,13,1.0,0.0,1.0,0.0,7.0,9.0,9.0,6.0,3.0,4.0,0.0,0.0,7.714,58.0,1.714,11.571,0.0,3.857,5.143,1.333,11.571
2014,2013-14,Antelope Valley,antelopevalley,Mar 6,home,Canyons,L,6.0,1.0,20140306_scjy,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2014,2013-14,Antelope Valley,antelopevalley,Mar 8,home,Glendale,L,12.0,3.0,20140308_hyip,16,0.0,0.0,0.0,0.0,0.667,3.0,2.0,2.0,0.0,0.0,0.0,,26.987,17.0,4.498,40.48,0.0,0.0,0.0,,26.987
2014,2013-14,Bakersfield,bakersfield,Apr 10,home,Antelope Valley,W,19.0,5.0,20140410_vjby,13,1.0,1.0,0.0,0.0,6.0,7.0,2.0,2.0,3.0,2.0,0.0,1.0,3.0,149.0,1.667,10.5,0.0,4.5,3.0,0.667,3.0
2014,2013-14,Bakersfield,bakersfield,Apr 11,home,West LA,W,6.0,1.0,20140411_fte8,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2014,2013-14,Bakersfield,bakersfield,Apr 15,home,Sequoias,L,6.0,3.0,20140415_f32b,12,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,,0.0,,0.333,3.0,0.0,0.0,6.0,,0.0
2014,2013-14,Bakersfield,bakersfield,Apr 16,home,Reedley,L,10.0,3.0,20140416_w2k6,9,1.0,0.0,1.0,0.0,5.0,7.0,6.0,5.0,1.0,4.0,0.0,0.0,9.0,50.0,1.6,12.6,0.0,1.8,7.2,4.0,10.8
