season,cccaa_season,team,team_id,date,location,opponent,result,team_score,opp_score,game_id,App,GS,W,L,SV,IP,H,R,ER,BB,K,HR,W-L%,ERA,ERA+,WHIP,H9,HR9,BB9,K9,K/BB,RA9
2012,2011-12,Allan Hancock,allanhancock,Apr 14,home,Cuesta,W,6.0,5.0,20120414_s5eg,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2012,2011-12,Allan Hancock,allanhancock,Apr 16,home,Cuesta,L,6.0,2.0,20120416_taga,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2012,2011-12,Allan Hancock,allanhancock,Apr 17,home,Santa Barbara,W,4.0,3.0,20120417_4yxn,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2012,2011-12,Allan Hancock,allanhancock,Apr 19,home,Santa Barbara,L,12.0,11.0,20120419_3l2s,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2012,2011-12,Allan Hancock,allanhancock,Apr 21,home,Oxnard,W,6.0,0.0,20120421_ditj,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2012,2011-12,Allan Hancock,allanhancock,Apr 24,home,Oxnard,L,4.0,1.0,20120424_5rbc,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2012,2011-12,Allan Hancock,allanhancock,Apr 27,home,Moorpark,W,3.0,0.0,20120427_qq91,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2012,2011-12,Allan Hancock,allanhancock,Apr 28,home,Moorpark,L,6.0,5.0,20120428_2n8g,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2012,2011-12,Allan Hancock,allanhancock,Apr 3,home,East Los Angeles,W,11.0,0.0,20120403_3fsp,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2012,2011-12,Allan Hancock,allanhancock,Apr 4,home,Cerritos,W,9.0,1.0,20120404_cexb,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2012,2011-12,Allan Hancock,allanhancock,Apr 5,home,Merced,L,7.0,4.0,20120405_y4h3,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2012,2011-12,Allan Hancock,allanhancock,Feb 10,home,Canada,L,8.0,0.0,20120210_vr3a,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2012,2011-12,Allan Hancock,allanhancock,Feb 11,home,Porterville,L,9.0,8.0,20120211_7q9r,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2012,2011-12,Allan Hancock,allanhancock,Feb 14,home,Bakersfield,L,5.0,4.0,20120214_zoby,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2012,2011-12,Allan Hancock,allanhancock,Feb 17,home,Citrus,W,15.0,5.0,20120217_1ebs,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2012,2011-12,Allan Hancock,allanhancock,Feb 18,home,Cerro Coso,L,7.0,4.0,20120218_7rw6,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2012,2011-12,Allan Hancock,allanhancock,Feb 23,home,Cypress,L,9.0,5.0,20120223_k7bq,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2012,2011-12,Allan Hancock,allanhancock,Feb 24,home,Fullerton,L,7.0,6.0,20120224_rnyx,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2012,2011-12,Allan Hancock,allanhancock,Feb 25,home,Cypress,L,7.0,4.0,20120225_lfqn,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2012,2011-12,Allan Hancock,allanhancock,Feb 28,home,Canyons,W,7.0,5.0,20120228_w8gp,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2012,2011-12,Allan Hancock,allanhancock,Feb 3,home,Compton,W,15.0,13.0,20120203_8so2,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2012,2011-12,Allan Hancock,allanhancock,Feb 4,home,Santa Ana,L,14.0,6.0,20120204_ezbw,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2012,2011-12,Allan Hancock,allanhancock,Feb 8,home,Bakersfield,L,15.0,14.0,20120208_u9i1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2012,2011-12,Allan Hancock,allanhancock,Mar 1,home,Canyons,L,6.0,3.0,20120301_a36y,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2012,2011-12,Allan Hancock,allanhancock,Mar 10,home,Cuesta,L,7.0,4.0,20120310_n5mz,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2012,2011-12,Allan Hancock,allanhancock,Mar 13,home,Cuesta,L,5.0,4.0,20120313_rvcw,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2012,2011-12,Allan Hancock,allanhancock,Mar 16,home,Santa Barbara,L,8.0,7.0,20120316_4kac,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2012,2011-12,Allan Hancock,allanhancock,Mar 20,home,Oxnard,L,8.0,7.0,20120320_dkve,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2012,2011-12,Allan Hancock,allanhancock,Mar 22,home,Oxnard,L,8.0,4.0,20120322_uc84,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2012,2011-12,Allan Hancock,allanhancock,Mar 23,home,Santa Barbara,L,14.0,8.0,20120323_ah0d,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2012,2011-12,Allan Hancock,allanhancock,Mar 24,home,Moorpark,L,6.0,1.0,20120324_dfrw,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2012,2011-12,Allan Hancock,allanhancock,Mar 27,home,Moorpark,W,2.0,1.0,20120327_1s19,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2012,2011-12,Allan Hancock,allanhancock,Mar 29,home,Ventura,W,4.0,0.0,20120329_0u3a,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2012,2011-12,Allan Hancock,allanhancock,Mar 31,home,Ventura,W,7.0,3.0,20120331_mn3c,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2012,2011-12,Allan Hancock,allanhancock,Mar 6,home,Ventura,W,6.0,4.0,20120306_wui4,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2012,2011-12,Allan Hancock,allanhancock,Mar 8,home,Ventura,W,9.0,3.0,20120308_fvj7,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2012,2011-12,American River,americanriver,Apr 11,home,Diablo Valley,L,11.0,0.0,20120411_l87o,30,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,,4.5,91.0,0.5,4.5,0.0,0.0,0.0,,4.5
