season,cccaa_season,team,team_id,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,K,TB,HBP,SH,SF,XBH,HDP,GO,FO,GO/FO,BA,OBP,SLG,OPS,OPS+,BAbip,RS%,HR%,K%,BB%,K-BB%,BB/K
2022,2021-22,Feather River,featherriver,2048,1659,422.0,526.0,109.0,17.0,29.0,359.0,111.0,21.0,240.0,308.0,756,71.0,48.0,30.0,155,25.0,383.0,454.0,0.844,0.317,0.409,0.549,0.958,110.0,0.368,0.486,0.014,0.15,0.117,0.033,0.779
2022,2021-22,Folsom Lake,folsomlake,2081,1674,407.0,526.0,107.0,22.0,47.0,364.0,83.0,19.0,225.0,356.0,818,106.0,37.0,39.0,176,17.0,318.0,472.0,0.674,0.314,0.412,0.594,1.006,115.0,0.366,0.444,0.023,0.171,0.108,0.063,0.632
2022,2021-22,Fresno City,fresnocitycollege,1876,1533,354.0,461.0,77.0,17.0,36.0,306.0,52.0,8.0,242.0,379.0,680,54.0,28.0,19.0,130,19.0,324.0,364.0,0.89,0.301,0.404,0.528,0.932,107.0,0.374,0.441,0.019,0.202,0.129,0.073,0.639
2022,2021-22,Fullerton,fullerton,1683,1398,267.0,405.0,78.0,17.0,23.0,241.0,40.0,19.0,191.0,288.0,586,49.0,18.0,27.0,118,27.0,328.0,378.0,0.868,0.29,0.383,0.504,0.887,102.0,0.343,0.392,0.014,0.171,0.113,0.058,0.663
2022,2021-22,Glendale,glendale,2044,1672,441.0,541.0,110.0,26.0,44.0,384.0,139.0,13.0,229.0,345.0,835,111.0,7.0,25.0,180,11.0,308.0,462.0,0.667,0.324,0.431,0.607,1.038,119.0,0.38,0.474,0.022,0.169,0.112,0.057,0.664
2022,2021-22,Golden West,goldenwest,1697,1436,314.0,462.0,84.0,23.0,24.0,273.0,95.0,25.0,164.0,291.0,664,67.0,6.0,24.0,131,28.0,310.0,360.0,0.861,0.322,0.408,0.554,0.962,110.0,0.383,0.433,0.014,0.171,0.097,0.074,0.564
2022,2021-22,Grossmont,grossmont,1695,1391,318.0,420.0,81.0,16.0,24.0,288.0,73.0,18.0,211.0,255.0,605,55.0,12.0,26.0,121,26.0,322.0,384.0,0.839,0.302,0.405,0.522,0.927,106.0,0.348,0.444,0.014,0.15,0.124,0.026,0.827
2022,2021-22,Hartnell,hartnell,1550,1336,178.0,300.0,49.0,4.0,19.0,166.0,37.0,19.0,149.0,282.0,414,45.0,11.0,9.0,72,11.0,325.0,385.0,0.844,0.225,0.319,0.364,0.683,78.0,0.269,0.335,0.012,0.182,0.096,0.086,0.528
2022,2021-22,Imperial Valley,imperialvalley,1351,1199,162.0,294.0,46.0,12.0,5.0,125.0,19.0,8.0,87.0,313.0,379,50.0,7.0,8.0,63,30.0,327.0,224.0,1.46,0.245,0.319,0.369,0.688,79.0,0.325,0.369,0.004,0.232,0.064,0.168,0.278
2022,2021-22,Irvine Valley,irvinevalley,1634,1359,212.0,373.0,53.0,13.0,7.0,182.0,70.0,23.0,141.0,236.0,473,83.0,37.0,14.0,73,28.0,362.0,329.0,1.1,0.274,0.365,0.402,0.767,88.0,0.324,0.347,0.004,0.144,0.086,0.058,0.597
2022,2021-22,LA Harbor,laharbor,1541,1352,230.0,399.0,75.0,8.0,14.0,208.0,53.0,17.0,123.0,261.0,532,36.0,17.0,13.0,97,18.0,347.0,336.0,1.033,0.295,0.362,0.465,0.827,95.0,0.353,0.397,0.009,0.169,0.08,0.089,0.471
2022,2021-22,LA Mission,lamission,1605,1401,270.0,408.0,65.0,8.0,28.0,239.0,53.0,4.0,116.0,236.0,573,58.0,8.0,22.0,101,26.0,350.0,384.0,0.911,0.291,0.363,0.481,0.844,97.0,0.328,0.437,0.017,0.147,0.072,0.075,0.492
2022,2021-22,LA Pierce,lapierce,1557,1337,166.0,295.0,42.0,6.0,11.0,145.0,44.0,17.0,157.0,359.0,382,34.0,19.0,10.0,59,23.0,346.0,316.0,1.095,0.221,0.312,0.33,0.642,74.0,0.291,0.326,0.007,0.231,0.101,0.13,0.437
2022,2021-22,LA Valley,lavalley,1764,1462,308.0,398.0,71.0,25.0,31.0,269.0,100.0,15.0,197.0,344.0,612,59.0,19.0,27.0,127,18.0,311.0,408.0,0.762,0.272,0.371,0.505,0.876,100.0,0.329,0.445,0.018,0.195,0.112,0.083,0.573
2022,2021-22,Laney,laney,1601,1352,222.0,352.0,50.0,13.0,6.0,185.0,59.0,22.0,136.0,271.0,446,59.0,42.0,12.0,69,32.0,365.0,364.0,1.003,0.26,0.342,0.381,0.723,83.0,0.318,0.399,0.004,0.169,0.085,0.084,0.502
2022,2021-22,Lassen,lassen,1867,1494,345.0,485.0,88.0,9.0,6.0,298.0,84.0,28.0,191.0,259.0,609,90.0,64.0,28.0,103,28.0,439.0,361.0,1.216,0.325,0.41,0.477,0.887,102.0,0.381,0.446,0.003,0.139,0.102,0.037,0.737
2022,2021-22,Long Beach,longbeach,1812,1519,322.0,448.0,79.0,22.0,27.0,292.0,69.0,12.0,192.0,251.0,652,60.0,15.0,26.0,128,34.0,388.0,398.0,0.975,0.295,0.386,0.513,0.899,103.0,0.332,0.438,0.015,0.139,0.106,0.033,0.765
2022,2021-22,Los Medanos,losmedanos,1877,1582,355.0,481.0,99.0,16.0,49.0,312.0,74.0,27.0,149.0,299.0,759,88.0,41.0,17.0,164,19.0,381.0,418.0,0.911,0.304,0.383,0.583,0.966,111.0,0.345,0.457,0.026,0.159,0.079,0.08,0.498
2022,2021-22,Marin,marin,1907,1560,349.0,430.0,96.0,12.0,47.0,317.0,44.0,11.0,224.0,411.0,691,93.0,8.0,22.0,155,21.0,303.0,387.0,0.783,0.276,0.392,0.542,0.934,107.0,0.341,0.431,0.025,0.216,0.117,0.099,0.545
2022,2021-22,Mendocino,mendocino,1633,1301,300.0,370.0,73.0,10.0,12.0,266.0,127.0,29.0,158.0,259.0,499,100.0,48.0,26.0,95,15.0,334.0,348.0,0.96,0.284,0.385,0.457,0.842,96.0,0.339,0.468,0.007,0.159,0.097,0.062,0.61
2022,2021-22,Merced,merced,1843,1566,394.0,510.0,93.0,21.0,36.0,346.0,80.0,10.0,175.0,253.0,753,48.0,21.0,33.0,150,15.0,365.0,410.0,0.89,0.326,0.398,0.577,0.975,112.0,0.362,0.514,0.02,0.137,0.095,0.042,0.692
2022,2021-22,Mission,mission,1660,1382,253.0,385.0,83.0,15.0,26.0,236.0,53.0,7.0,154.0,243.0,576,77.0,14.0,33.0,124,10.0,365.0,395.0,0.924,0.279,0.371,0.507,0.878,101.0,0.313,0.385,0.016,0.146,0.093,0.053,0.634
2022,2021-22,Modesto,modesto,1705,1407,309.0,425.0,99.0,13.0,8.0,274.0,66.0,12.0,192.0,264.0,574,66.0,22.0,18.0,120,18.0,322.0,386.0,0.834,0.302,0.401,0.493,0.894,102.0,0.362,0.446,0.005,0.155,0.113,0.042,0.727
2022,2021-22,Monterey Peninsula,montereypeninsula,1723,1407,262.0,410.0,81.0,11.0,20.0,240.0,60.0,13.0,193.0,263.0,573,66.0,24.0,33.0,112,9.0,363.0,387.0,0.938,0.291,0.388,0.487,0.875,100.0,0.337,0.373,0.012,0.153,0.112,0.041,0.734
2022,2021-22,Moorpark,moorpark,1570,1353,202.0,350.0,47.0,11.0,2.0,168.0,39.0,14.0,148.0,213.0,425,36.0,17.0,16.0,60,43.0,422.0,350.0,1.206,0.259,0.34,0.358,0.698,80.0,0.302,0.376,0.001,0.136,0.094,0.042,0.695
2022,2021-22,Mt. San Antonio,mtsanantonio,1947,1580,432.0,535.0,100.0,31.0,23.0,380.0,98.0,21.0,206.0,261.0,766,116.0,15.0,30.0,154,35.0,367.0,373.0,0.984,0.339,0.44,0.582,1.022,117.0,0.386,0.49,0.012,0.134,0.106,0.028,0.789
2022,2021-22,Mt. San Jacinto,mtsanjacinto,1766,1466,388.0,501.0,100.0,39.0,33.0,343.0,88.0,26.0,165.0,261.0,778,98.0,7.0,30.0,172,22.0,322.0,351.0,0.917,0.342,0.433,0.648,1.081,124.0,0.389,0.486,0.019,0.148,0.093,0.055,0.632
2022,2021-22,Napa Valley,napavalley,1477,1248,247.0,385.0,76.0,11.0,14.0,215.0,32.0,18.0,164.0,277.0,525,36.0,11.0,18.0,101,25.0,272.0,301.0,0.904,0.308,0.396,0.502,0.898,103.0,0.381,0.408,0.009,0.188,0.111,0.077,0.592
2022,2021-22,Ohlone,ohlone,2272,1830,513.0,598.0,137.0,24.0,59.0,459.0,162.0,25.0,266.0,339.0,960,124.0,20.0,32.0,220,28.0,433.0,470.0,0.921,0.327,0.435,0.645,1.08,124.0,0.368,0.489,0.026,0.149,0.117,0.032,0.785
2022,2021-22,Orange Coast,orangecoast,1667,1403,271.0,421.0,92.0,19.0,26.0,244.0,37.0,16.0,185.0,305.0,629,45.0,11.0,23.0,137,25.0,278.0,404.0,0.688,0.3,0.391,0.546,0.937,107.0,0.361,0.392,0.016,0.183,0.111,0.072,0.607
2022,2021-22,Oxnard,oxnard,1542,1279,181.0,330.0,63.0,5.0,5.0,150.0,59.0,17.0,180.0,312.0,416,39.0,32.0,12.0,73,14.0,337.0,302.0,1.116,0.258,0.356,0.384,0.74,85.0,0.334,0.324,0.003,0.202,0.117,0.085,0.577
2022,2021-22,Palomar,palomar,2223,1898,513.0,685.0,131.0,27.0,39.0,462.0,70.0,24.0,184.0,288.0,987,84.0,33.0,24.0,197,22.0,478.0,438.0,1.091,0.361,0.429,0.624,1.053,121.0,0.405,0.519,0.018,0.13,0.083,0.047,0.639
2022,2021-22,Pasadena City,pasadenacity,1876,1528,344.0,454.0,79.0,12.0,18.0,285.0,23.0,5.0,214.0,297.0,611,90.0,20.0,24.0,109,26.0,393.0,381.0,1.031,0.297,0.404,0.471,0.875,100.0,0.352,0.441,0.01,0.158,0.114,0.044,0.721
2022,2021-22,Porterville,porterville,1537,1294,153.0,286.0,40.0,1.0,10.0,131.0,31.0,7.0,147.0,368.0,358,68.0,16.0,12.0,51,28.0,303.0,321.0,0.944,0.221,0.326,0.316,0.642,74.0,0.297,0.291,0.007,0.239,0.096,0.143,0.399
2022,2021-22,Redwoods,redwoods,1465,1230,217.0,332.0,72.0,9.0,19.0,180.0,43.0,14.0,147.0,316.0,479,45.0,30.0,13.0,100,15.0,302.0,260.0,1.162,0.27,0.358,0.471,0.829,95.0,0.345,0.392,0.013,0.216,0.1,0.116,0.465
2022,2021-22,Reedley,reedley,1709,1377,311.0,395.0,84.0,9.0,29.0,260.0,27.0,11.0,237.0,273.0,584,55.0,24.0,16.0,122,34.0,318.0,378.0,0.841,0.287,0.402,0.513,0.915,105.0,0.335,0.429,0.017,0.16,0.139,0.021,0.868
2022,2021-22,Rio Hondo,riohondo,1666,1379,291.0,387.0,76.0,9.0,31.0,253.0,24.0,16.0,179.0,232.0,574,67.0,17.0,24.0,116,28.0,368.0,374.0,0.984,0.281,0.38,0.5,0.88,101.0,0.312,0.432,0.019,0.139,0.107,0.032,0.772
2022,2021-22,Riverside,riverside,2114,1707,423.0,519.0,122.0,18.0,24.0,359.0,89.0,25.0,273.0,330.0,749,88.0,21.0,25.0,164,31.0,375.0,450.0,0.833,0.304,0.416,0.535,0.951,109.0,0.359,0.466,0.011,0.156,0.129,0.027,0.827
2022,2021-22,Sacramento City,sacramentocity,1640,1327,277.0,384.0,75.0,11.0,26.0,244.0,33.0,9.0,204.0,329.0,559,67.0,16.0,26.0,112,20.0,233.0,365.0,0.638,0.289,0.399,0.506,0.905,104.0,0.359,0.399,0.016,0.201,0.124,0.077,0.62
2022,2021-22,Saddleback,saddleback,2058,1710,440.0,566.0,118.0,8.0,33.0,381.0,50.0,9.0,220.0,278.0,799,80.0,20.0,28.0,159,34.0,361.0,466.0,0.775,0.331,0.421,0.56,0.981,112.0,0.374,0.489,0.016,0.135,0.107,0.028,0.791
2022,2021-22,San Bernardino Valley,sanbernardinovalley,1725,1453,306.0,452.0,119.0,12.0,9.0,268.0,57.0,20.0,191.0,319.0,622,56.0,9.0,16.0,140,37.0,312.0,331.0,0.943,0.311,0.405,0.524,0.929,106.0,0.388,0.43,0.005,0.185,0.111,0.074,0.599
2022,2021-22,San Diego City,sandiegocity,1503,1258,250.0,351.0,67.0,9.0,25.0,201.0,47.0,18.0,138.0,216.0,511,73.0,20.0,14.0,101,19.0,317.0,351.0,0.903,0.279,0.374,0.486,0.86,99.0,0.316,0.419,0.017,0.144,0.092,0.052,0.639
2022,2021-22,San Diego Mesa,sandiegomesa,1535,1246,254.0,351.0,82.0,16.0,35.0,234.0,72.0,13.0,152.0,282.0,570,74.0,32.0,31.0,133,15.0,305.0,350.0,0.871,0.282,0.376,0.564,0.94,108.0,0.329,0.404,0.023,0.184,0.099,0.085,0.539
2022,2021-22,San Francisco,sanfrancisco,1394,1214,146.0,318.0,45.0,8.0,13.0,131.0,39.0,22.0,130.0,325.0,418,26.0,15.0,9.0,66,25.0,313.0,249.0,1.257,0.262,0.34,0.399,0.739,85.0,0.345,0.289,0.009,0.233,0.093,0.14,0.4
2022,2021-22,San Joaquin Delta,sanjoaquindelta,1954,1635,398.0,503.0,114.0,8.0,49.0,364.0,102.0,18.0,205.0,277.0,780,54.0,30.0,30.0,171,19.0,374.0,462.0,0.81,0.308,0.39,0.582,0.972,111.0,0.339,0.489,0.025,0.142,0.105,0.037,0.74
2022,2021-22,San Mateo,sanmateo,1766,1449,310.0,419.0,85.0,12.0,30.0,281.0,54.0,10.0,195.0,275.0,618,75.0,22.0,25.0,127,16.0,333.0,426.0,0.782,0.289,0.39,0.514,0.904,104.0,0.333,0.425,0.017,0.156,0.11,0.046,0.709
2022,2021-22,Santa Ana,santaana,2009,1617,429.0,498.0,82.0,23.0,35.0,372.0,39.0,14.0,280.0,290.0,731,69.0,11.0,32.0,140,31.0,351.0,437.0,0.803,0.308,0.422,0.539,0.961,110.0,0.35,0.485,0.017,0.144,0.139,0.005,0.966
2022,2021-22,Santa Barbara,santabarbara,1628,1298,235.0,319.0,63.0,11.0,21.0,199.0,84.0,14.0,216.0,324.0,467,62.0,21.0,31.0,95,28.0,269.0,376.0,0.715,0.246,0.367,0.433,0.8,92.0,0.303,0.372,0.013,0.199,0.133,0.066,0.667
2022,2021-22,Santa Rosa,santarosa,1757,1457,295.0,440.0,73.0,10.0,45.0,272.0,24.0,8.0,170.0,287.0,668,85.0,23.0,22.0,128,45.0,362.0,361.0,1.003,0.302,0.396,0.546,0.942,108.0,0.344,0.385,0.026,0.163,0.097,0.066,0.592
2022,2021-22,Sequoias,sequoias,1704,1446,288.0,437.0,83.0,8.0,12.0,254.0,34.0,14.0,173.0,238.0,572,51.0,20.0,14.0,103,36.0,380.0,374.0,1.016,0.302,0.388,0.467,0.855,98.0,0.351,0.425,0.007,0.14,0.102,0.038,0.727
2022,2021-22,Shasta,shasta,1548,1324,234.0,365.0,78.0,12.0,8.0,201.0,62.0,16.0,130.0,269.0,491,46.0,38.0,10.0,98,26.0,337.0,341.0,0.988,0.276,0.349,0.445,0.794,91.0,0.338,0.424,0.005,0.174,0.084,0.09,0.483
2022,2021-22,Sierra,sierra,1817,1513,313.0,446.0,74.0,16.0,8.0,258.0,68.0,24.0,216.0,314.0,576,48.0,21.0,19.0,98,21.0,349.0,367.0,0.951,0.295,0.391,0.445,0.836,96.0,0.362,0.434,0.004,0.173,0.119,0.054,0.688
2022,2021-22,Siskiyous,siskiyous,1314,1090,186.0,255.0,45.0,15.0,8.0,155.0,55.0,1.0,151.0,247.0,354,40.0,14.0,19.0,68,16.0,275.0,302.0,0.911,0.234,0.339,0.387,0.726,83.0,0.289,0.406,0.006,0.188,0.115,0.073,0.611
2022,2021-22,Skyline,skyline,1761,1450,347.0,455.0,88.0,18.0,42.0,325.0,88.0,22.0,206.0,282.0,705,61.0,20.0,24.0,148,29.0,361.0,342.0,1.056,0.314,0.41,0.588,0.998,114.0,0.359,0.449,0.024,0.16,0.117,0.043,0.73
2022,2021-22,Solano,solano,1547,1268,200.0,320.0,48.0,11.0,17.0,173.0,23.0,7.0,175.0,330.0,441,65.0,23.0,16.0,76,12.0,284.0,345.0,0.823,0.252,0.362,0.408,0.77,88.0,0.323,0.337,0.011,0.213,0.113,0.1,0.53
2022,2021-22,Southwestern,southwestern,1658,1389,249.0,404.0,76.0,16.0,19.0,222.0,27.0,11.0,160.0,279.0,569,72.0,18.0,19.0,111,36.0,333.0,368.0,0.905,0.291,0.384,0.49,0.874,100.0,0.347,0.373,0.011,0.168,0.097,0.071,0.573
2022,2021-22,Taft,taft,1627,1373,223.0,348.0,69.0,5.0,17.0,198.0,58.0,14.0,174.0,303.0,478,53.0,15.0,12.0,91,18.0,331.0,374.0,0.885,0.253,0.353,0.414,0.767,88.0,0.311,0.369,0.01,0.186,0.107,0.079,0.574
2022,2021-22,Ventura,ventura,1750,1473,346.0,472.0,77.0,16.0,13.0,294.0,74.0,23.0,154.0,214.0,620,89.0,11.0,23.0,106,38.0,433.0,314.0,1.379,0.32,0.409,0.493,0.902,103.0,0.362,0.474,0.007,0.122,0.088,0.034,0.72
2022,2021-22,Victor Valley,victorvalley,1526,1296,209.0,352.0,62.0,7.0,10.0,176.0,17.0,10.0,129.0,282.0,458,66.0,21.0,14.0,79,20.0,361.0,292.0,1.236,0.272,0.358,0.414,0.772,88.0,0.336,0.371,0.007,0.185,0.085,0.1,0.457
2022,2021-22,West Hills Coalinga,westhillscoalinga,1473,1296,172.0,306.0,36.0,10.0,7.0,149.0,32.0,12.0,106.0,336.0,383,43.0,15.0,13.0,53,11.0,342.0,287.0,1.192,0.236,0.309,0.336,0.645,74.0,0.31,0.368,0.005,0.228,0.072,0.156,0.315
2022,2021-22,West LA,westla,1534,1338,232.0,339.0,72.0,20.0,14.0,204.0,29.0,8.0,142.0,372.0,493,39.0,4.0,11.0,106,17.0,307.0,278.0,1.104,0.253,0.339,0.448,0.787,90.0,0.337,0.431,0.009,0.243,0.093,0.15,0.382
2022,2021-22,West Valley,westvalley,1824,1568,289.0,418.0,78.0,8.0,31.0,260.0,60.0,13.0,171.0,305.0,605,62.0,5.0,18.0,117,20.0,357.0,462.0,0.773,0.267,0.357,0.46,0.817,94.0,0.31,0.416,0.017,0.167,0.094,0.073,0.561
2022,2021-22,Yuba,yuba,1629,1355,251.0,380.0,77.0,8.0,23.0,219.0,92.0,37.0,168.0,306.0,542,52.0,36.0,18.0,108,21.0,317.0,357.0,0.888,0.28,0.368,0.48,0.848,97.0,0.342,0.395,0.014,0.188,0.103,0.085,0.549
