season,cccaa_season,team,team_id,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,K,TB,HBP,SH,SF,XBH,HDP,GO,FO,GO/FO,BA,OBP,SLG,OPS,OPS+,BAbip,RS%,HR%,K%,BB%,K-BB%,BB/K
2020,2019-20,Mendocino,mendocino,644,523,86.0,122.0,23.0,2.0,1.0,68.0,36.0,9.0,70.0,107.0,152,31.0,15.0,5.0,26,12.0,153.0,134.0,1.142,0.233,0.346,0.34,0.686,84.0,0.288,0.383,0.002,0.166,0.109,0.057,0.654
2020,2019-20,Merced,merced,837,701,156.0,196.0,42.0,3.0,10.0,127.0,39.0,5.0,92.0,142.0,274,26.0,12.0,6.0,55,10.0,148.0,162.0,0.914,0.28,0.375,0.469,0.844,103.0,0.335,0.48,0.012,0.17,0.11,0.06,0.648
2020,2019-20,Mission,mission,792,670,104.0,172.0,33.0,1.0,7.0,87.0,30.0,13.0,87.0,129.0,228,16.0,10.0,9.0,41,11.0,158.0,200.0,0.79,0.257,0.347,0.401,0.748,91.0,0.304,0.362,0.009,0.163,0.11,0.053,0.674
2020,2019-20,Modesto,modesto,768,659,116.0,166.0,27.0,11.0,1.0,97.0,35.0,7.0,71.0,99.0,218,24.0,5.0,9.0,39,8.0,163.0,210.0,0.776,0.252,0.34,0.39,0.73,89.0,0.29,0.442,0.001,0.129,0.092,0.037,0.717
2020,2019-20,Monterey Peninsula,montereypeninsula,905,712,132.0,184.0,27.0,6.0,7.0,112.0,32.0,13.0,129.0,176.0,244,38.0,20.0,6.0,40,20.0,170.0,167.0,1.018,0.258,0.388,0.399,0.787,96.0,0.331,0.363,0.008,0.194,0.143,0.051,0.733
2020,2019-20,Moorpark,moorpark,877,701,132.0,180.0,35.0,6.0,2.0,113.0,25.0,4.0,132.0,123.0,233,29.0,9.0,6.0,43,17.0,197.0,192.0,1.026,0.257,0.389,0.394,0.783,95.0,0.306,0.383,0.002,0.14,0.151,-0.011,1.073
2020,2019-20,Mt. San Antonio,mtsanantonio,853,707,154.0,191.0,48.0,14.0,4.0,131.0,49.0,5.0,96.0,103.0,279,36.0,5.0,9.0,66,19.0,187.0,209.0,0.895,0.27,0.379,0.488,0.867,106.0,0.307,0.47,0.005,0.121,0.113,0.008,0.932
2020,2019-20,Mt. San Jacinto,mtsanjacinto,829,656,163.0,178.0,44.0,10.0,6.0,124.0,43.0,9.0,131.0,140.0,260,27.0,7.0,8.0,60,16.0,139.0,180.0,0.772,0.271,0.405,0.488,0.893,109.0,0.332,0.476,0.007,0.169,0.158,0.011,0.936
2020,2019-20,Napa Valley,napavalley,636,560,69.0,144.0,26.0,4.0,2.0,58.0,14.0,7.0,54.0,154.0,184,20.0,2.0,0.0,32,18.0,146.0,102.0,1.431,0.257,0.343,0.386,0.729,89.0,0.351,0.31,0.003,0.242,0.085,0.157,0.351
2020,2019-20,Ohlone,ohlone,963,749,239.0,271.0,68.0,14.0,16.0,208.0,60.0,4.0,120.0,107.0,415,60.0,12.0,22.0,98,12.0,144.0,232.0,0.621,0.362,0.468,0.685,1.153,141.0,0.394,0.513,0.017,0.111,0.125,-0.014,1.121
2020,2019-20,Orange Coast,orangecoast,841,722,150.0,213.0,36.0,13.0,11.0,133.0,23.0,16.0,92.0,137.0,308,14.0,6.0,7.0,60,11.0,154.0,202.0,0.762,0.295,0.379,0.51,0.889,108.0,0.348,0.451,0.013,0.163,0.109,0.054,0.672
2020,2019-20,Oxnard,oxnard,851,688,86.0,169.0,21.0,3.0,4.0,77.0,54.0,16.0,103.0,187.0,208,35.0,14.0,11.0,28,11.0,150.0,194.0,0.773,0.246,0.361,0.343,0.704,86.0,0.325,0.271,0.005,0.22,0.121,0.099,0.551
2020,2019-20,Palomar,palomar,912,716,165.0,223.0,41.0,4.0,6.0,148.0,31.0,8.0,114.0,137.0,290,47.0,23.0,12.0,51,10.0,186.0,165.0,1.127,0.311,0.421,0.476,0.897,109.0,0.371,0.421,0.007,0.15,0.125,0.025,0.832
2020,2019-20,Pasadena City,pasadenacity,903,722,150.0,196.0,30.0,7.0,5.0,122.0,20.0,7.0,119.0,163.0,255,39.0,13.0,10.0,42,15.0,211.0,145.0,1.455,0.271,0.392,0.411,0.803,98.0,0.339,0.415,0.006,0.181,0.132,0.049,0.73
2020,2019-20,Porterville,porterville,781,659,66.0,139.0,20.0,1.0,2.0,52.0,17.0,14.0,82.0,168.0,167,31.0,8.0,1.0,23,18.0,173.0,122.0,1.418,0.211,0.323,0.288,0.611,75.0,0.28,0.256,0.003,0.215,0.105,0.11,0.488
2020,2019-20,Redwoods,redwoods,757,684,86.0,160.0,30.0,1.0,1.0,68.0,42.0,6.0,39.0,141.0,195,24.0,7.0,3.0,32,12.0,199.0,160.0,1.244,0.234,0.295,0.332,0.627,76.0,0.292,0.383,0.001,0.186,0.052,0.134,0.277
2020,2019-20,Reedley,reedley,884,732,126.0,209.0,44.0,6.0,8.0,111.0,19.0,7.0,108.0,135.0,289,17.0,11.0,16.0,58,17.0,190.0,207.0,0.918,0.286,0.378,0.474,0.852,104.0,0.332,0.362,0.009,0.153,0.122,0.031,0.8
2020,2019-20,Rio Hondo,riohondo,853,718,119.0,190.0,49.0,3.0,0.0,94.0,15.0,12.0,66.0,150.0,245,51.0,15.0,3.0,52,8.0,186.0,181.0,1.028,0.265,0.36,0.414,0.774,94.0,0.333,0.388,0.0,0.176,0.077,0.099,0.44
2020,2019-20,Riverside,riverside,926,747,160.0,215.0,39.0,6.0,5.0,141.0,22.0,9.0,106.0,148.0,281,41.0,24.0,8.0,50,14.0,176.0,205.0,0.859,0.288,0.391,0.443,0.834,102.0,0.349,0.434,0.005,0.16,0.114,0.046,0.716
2020,2019-20,Sacramento City,sacramentocity,861,695,186.0,197.0,57.0,10.0,19.0,162.0,24.0,5.0,119.0,174.0,331,27.0,4.0,16.0,86,6.0,119.0,199.0,0.598,0.283,0.398,0.6,0.998,122.0,0.344,0.515,0.022,0.202,0.138,0.064,0.684
2020,2019-20,Saddleback,saddleback,890,732,179.0,222.0,39.0,9.0,16.0,156.0,24.0,5.0,97.0,138.0,327,33.0,11.0,17.0,64,17.0,180.0,191.0,0.942,0.303,0.396,0.534,0.93,113.0,0.346,0.485,0.018,0.155,0.109,0.046,0.703
2020,2019-20,San Bernardino Valley,sanbernardinovalley,940,767,150.0,220.0,41.0,8.0,5.0,130.0,34.0,19.0,118.0,173.0,292,27.0,15.0,13.0,54,18.0,154.0,184.0,0.837,0.287,0.388,0.451,0.839,102.0,0.357,0.403,0.005,0.184,0.126,0.058,0.682
2020,2019-20,San Diego City,sandiegocity,827,693,178.0,224.0,50.0,10.0,9.0,150.0,22.0,6.0,86.0,101.0,321,31.0,6.0,11.0,69,17.0,139.0,218.0,0.638,0.323,0.412,0.563,0.975,119.0,0.362,0.509,0.011,0.122,0.104,0.018,0.851
2020,2019-20,San Diego Mesa,sandiegomesa,966,801,173.0,256.0,53.0,8.0,18.0,157.0,13.0,9.0,103.0,134.0,379,33.0,22.0,7.0,79,21.0,226.0,193.0,1.171,0.32,0.406,0.572,0.978,119.0,0.363,0.414,0.019,0.139,0.107,0.032,0.769
2020,2019-20,San Francisco,sanfrancisco,709,590,91.0,153.0,24.0,1.0,3.0,84.0,12.0,9.0,72.0,150.0,188,21.0,15.0,11.0,28,10.0,164.0,120.0,1.367,0.259,0.347,0.366,0.713,87.0,0.335,0.362,0.004,0.212,0.102,0.11,0.48
2020,2019-20,San Joaquin Delta,sanjoaquindelta,950,741,218.0,241.0,52.0,12.0,14.0,191.0,88.0,7.0,143.0,141.0,359,32.0,16.0,18.0,78,6.0,156.0,222.0,0.703,0.325,0.438,0.59,1.028,125.0,0.376,0.507,0.015,0.148,0.151,-0.003,1.014
2020,2019-20,San Mateo,sanmateo,910,746,157.0,224.0,53.0,5.0,14.0,138.0,37.0,7.0,105.0,153.0,329,37.0,10.0,12.0,72,6.0,160.0,206.0,0.777,0.3,0.402,0.538,0.94,115.0,0.355,0.406,0.015,0.168,0.115,0.053,0.686
2020,2019-20,Santa Ana,santaana,947,781,186.0,245.0,59.0,7.0,14.0,164.0,13.0,8.0,113.0,126.0,360,37.0,4.0,12.0,80,21.0,181.0,223.0,0.812,0.314,0.417,0.563,0.98,120.0,0.354,0.451,0.015,0.133,0.119,0.014,0.897
2020,2019-20,Santa Barbara,santabarbara,840,666,130.0,179.0,40.0,5.0,15.0,116.0,36.0,11.0,111.0,159.0,274,38.0,12.0,13.0,60,8.0,142.0,187.0,0.759,0.269,0.39,0.502,0.892,109.0,0.325,0.367,0.018,0.189,0.132,0.057,0.698
2020,2019-20,Santa Rosa,santarosa,892,723,184.0,224.0,44.0,9.0,12.0,153.0,30.0,5.0,104.0,107.0,322,51.0,7.0,7.0,65,7.0,148.0,163.0,0.908,0.31,0.425,0.535,0.96,117.0,0.347,0.469,0.013,0.12,0.117,0.003,0.972
2020,2019-20,Sequoias,sequoias,919,771,154.0,231.0,46.0,6.0,3.0,135.0,16.0,5.0,101.0,110.0,298,25.0,12.0,10.0,55,18.0,219.0,207.0,1.058,0.3,0.388,0.458,0.846,103.0,0.341,0.427,0.003,0.12,0.11,0.01,0.918
2020,2019-20,Shasta,shasta,923,775,101.0,162.0,27.0,2.0,3.0,76.0,29.0,10.0,99.0,175.0,202,30.0,15.0,4.0,32,22.0,228.0,180.0,1.267,0.209,0.315,0.302,0.617,75.0,0.265,0.34,0.003,0.19,0.107,0.083,0.566
2020,2019-20,Sierra,sierra,872,730,205.0,246.0,49.0,12.0,13.0,169.0,52.0,20.0,101.0,111.0,358,22.0,10.0,9.0,74,11.0,115.0,134.0,0.858,0.337,0.423,0.592,1.015,124.0,0.379,0.539,0.015,0.127,0.116,0.011,0.91
2020,2019-20,Siskiyous,siskiyous,943,778,131.0,207.0,41.0,7.0,1.0,119.0,32.0,13.0,114.0,120.0,265,29.0,13.0,9.0,49,8.0,219.0,228.0,0.961,0.266,0.371,0.404,0.775,95.0,0.309,0.372,0.001,0.127,0.121,0.006,0.95
2020,2019-20,Skyline,skyline,836,672,142.0,218.0,55.0,1.0,7.0,122.0,58.0,10.0,92.0,107.0,296,22.0,36.0,14.0,63,11.0,167.0,207.0,0.807,0.324,0.397,0.534,0.931,114.0,0.369,0.415,0.008,0.128,0.11,0.018,0.86
2020,2019-20,Solano,solano,827,695,98.0,170.0,31.0,4.0,2.0,82.0,8.0,7.0,77.0,162.0,215,28.0,25.0,2.0,37,11.0,162.0,147.0,1.102,0.245,0.333,0.363,0.696,85.0,0.315,0.352,0.002,0.196,0.093,0.103,0.475
2020,2019-20,Southwestern,southwestern,781,643,102.0,165.0,23.0,10.0,4.0,86.0,30.0,15.0,85.0,117.0,220,23.0,18.0,12.0,37,15.0,149.0,222.0,0.671,0.257,0.35,0.4,0.75,91.0,0.301,0.364,0.005,0.15,0.109,0.041,0.726
2020,2019-20,Taft,taft,895,769,105.0,185.0,24.0,5.0,15.0,91.0,28.0,11.0,89.0,185.0,264,25.0,9.0,3.0,44,7.0,192.0,177.0,1.085,0.241,0.334,0.401,0.735,90.0,0.297,0.317,0.017,0.207,0.099,0.108,0.481
2020,2019-20,Ventura,ventura,804,695,106.0,191.0,32.0,6.0,7.0,86.0,44.0,14.0,74.0,148.0,256,21.0,2.0,12.0,45,13.0,157.0,185.0,0.849,0.275,0.356,0.433,0.789,96.0,0.333,0.355,0.009,0.184,0.092,0.092,0.5
2020,2019-20,Victor Valley,victorvalley,663,567,79.0,129.0,20.0,4.0,3.0,56.0,24.0,15.0,64.0,126.0,166,20.0,5.0,7.0,27,14.0,153.0,140.0,1.093,0.228,0.321,0.34,0.661,81.0,0.283,0.362,0.005,0.19,0.097,0.093,0.508
2020,2019-20,West Hills Coalinga,westhillscoalinga,914,803,118.0,215.0,33.0,4.0,3.0,98.0,11.0,7.0,67.0,187.0,265,30.0,5.0,9.0,40,4.0,112.0,97.0,1.155,0.268,0.341,0.38,0.721,88.0,0.341,0.372,0.003,0.205,0.073,0.132,0.358
2020,2019-20,West LA,westla,709,609,96.0,167.0,27.0,11.0,1.0,79.0,23.0,8.0,69.0,158.0,219,17.0,7.0,7.0,39,9.0,144.0,137.0,1.051,0.274,0.357,0.424,0.781,95.0,0.363,0.377,0.001,0.223,0.097,0.126,0.437
2020,2019-20,West Valley,westvalley,897,765,130.0,208.0,43.0,3.0,10.0,104.0,19.0,5.0,89.0,142.0,287,28.0,9.0,6.0,56,15.0,178.0,227.0,0.784,0.272,0.362,0.448,0.81,99.0,0.32,0.381,0.011,0.158,0.099,0.059,0.627
2020,2019-20,Yuba,yuba,758,657,93.0,154.0,32.0,4.0,3.0,70.0,20.0,11.0,61.0,128.0,203,20.0,14.0,6.0,39,15.0,182.0,183.0,0.995,0.234,0.31,0.368,0.678,83.0,0.284,0.388,0.004,0.169,0.08,0.089,0.477
