season,cccaa_season,team,team_id,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,K,TB,HBP,SH,SF,XBH,HDP,GO,FO,GO/FO,BA,OBP,SLG,OPS,OPS+,BAbip,RS%,HR%,K%,BB%,K-BB%,BB/K
2015,2014-15,Citrus,citrus,1482,1217,210.0,350.0,67.0,8.0,7.0,184.0,48.0,18.0,172.0,171.0,454,38.0,46.0,9.0,82,30.0,351.0,338.0,1.038,0.288,0.378,0.44,0.818,107.0,0.327,0.367,0.005,0.115,0.116,-0.001,1.006
2015,2014-15,Contra Costa,contracosta,1364,1171,146.0,297.0,39.0,11.0,1.0,115.0,85.0,32.0,126.0,215.0,361,39.0,20.0,8.0,51,18.0,363.0,290.0,1.252,0.254,0.339,0.352,0.691,91.0,0.307,0.315,0.001,0.158,0.092,0.066,0.586
2015,2014-15,Cosumnes River,cosumnesriver,1699,1454,262.0,442.0,68.0,9.0,12.0,238.0,39.0,20.0,139.0,210.0,564,59.0,27.0,20.0,89,34.0,411.0,388.0,1.059,0.304,0.377,0.449,0.826,109.0,0.343,0.398,0.007,0.124,0.082,0.042,0.662
2015,2014-15,Cuesta,cuesta,1553,1319,175.0,357.0,45.0,10.0,4.0,150.0,30.0,10.0,140.0,176.0,434,40.0,40.0,14.0,59,39.0,420.0,380.0,1.105,0.271,0.346,0.374,0.72,95.0,0.306,0.321,0.003,0.113,0.09,0.023,0.795
2015,2014-15,Cypress,cypress,1628,1386,264.0,420.0,84.0,12.0,15.0,239.0,38.0,15.0,174.0,176.0,573,34.0,16.0,18.0,111,18.0,376.0,415.0,0.906,0.303,0.386,0.494,0.88,116.0,0.334,0.406,0.009,0.108,0.107,0.001,0.989
2015,2014-15,De Anza,deanza,1406,1194,155.0,316.0,41.0,4.0,5.0,135.0,47.0,25.0,133.0,160.0,380,39.0,25.0,15.0,50,28.0,413.0,301.0,1.372,0.265,0.347,0.36,0.707,93.0,0.298,0.311,0.004,0.114,0.095,0.019,0.831
2015,2014-15,Desert,desert,1379,1172,156.0,322.0,40.0,7.0,1.0,133.0,32.0,10.0,122.0,201.0,379,36.0,33.0,16.0,48,38.0,320.0,325.0,0.985,0.275,0.348,0.364,0.712,94.0,0.326,0.324,0.001,0.146,0.088,0.058,0.607
2015,2014-15,Diablo Valley,diablovalley,1409,1231,142.0,305.0,51.0,3.0,6.0,124.0,13.0,12.0,104.0,195.0,380,29.0,32.0,13.0,60,33.0,382.0,346.0,1.104,0.248,0.311,0.357,0.668,88.0,0.287,0.315,0.004,0.138,0.074,0.064,0.533
2015,2014-15,East Los Angeles,eastlosangeles,1458,1220,149.0,294.0,43.0,11.0,3.0,131.0,28.0,18.0,128.0,255.0,368,56.0,41.0,13.0,57,23.0,359.0,310.0,1.158,0.241,0.328,0.348,0.676,89.0,0.298,0.307,0.002,0.175,0.088,0.087,0.502
2015,2014-15,El Camino,elcamino,1481,1273,243.0,396.0,70.0,14.0,4.0,212.0,57.0,18.0,117.0,177.0,506,53.0,14.0,24.0,88,34.0,384.0,296.0,1.297,0.311,0.382,0.467,0.849,112.0,0.351,0.425,0.003,0.12,0.079,0.041,0.661
2015,2014-15,El Camino-Compton Center,elcaminocomptoncenter,1408,1242,186.0,376.0,63.0,11.0,7.0,169.0,36.0,27.0,89.0,171.0,482,32.0,32.0,13.0,81,30.0,393.0,305.0,1.289,0.303,0.353,0.453,0.806,106.0,0.343,0.365,0.005,0.121,0.063,0.058,0.52
2015,2014-15,Feather River,featherriver,1924,1558,344.0,496.0,86.0,17.0,16.0,321.0,100.0,28.0,210.0,249.0,664,79.0,49.0,28.0,119,36.0,428.0,396.0,1.081,0.318,0.408,0.503,0.911,120.0,0.363,0.427,0.008,0.129,0.109,0.02,0.843
2015,2014-15,Folsom Lake,folsomlake,1587,1343,218.0,359.0,63.0,10.0,12.0,189.0,32.0,24.0,139.0,261.0,478,59.0,27.0,19.0,85,16.0,344.0,369.0,0.932,0.267,0.351,0.419,0.77,101.0,0.319,0.378,0.008,0.164,0.088,0.076,0.533
2015,2014-15,Fresno City,fresno,1927,1549,334.0,477.0,72.0,15.0,15.0,282.0,60.0,27.0,238.0,240.0,624,55.0,50.0,35.0,102,24.0,415.0,453.0,0.916,0.308,0.4,0.469,0.869,114.0,0.348,0.423,0.008,0.125,0.124,0.001,0.992
2015,2014-15,Fullerton,fullerton,1670,1425,210.0,402.0,51.0,9.0,4.0,186.0,36.0,22.0,136.0,213.0,483,52.0,42.0,15.0,64,33.0,440.0,331.0,1.329,0.282,0.353,0.384,0.737,97.0,0.325,0.352,0.002,0.128,0.081,0.047,0.638
2015,2014-15,Gavilan,gavilan,1470,1253,182.0,348.0,41.0,9.0,9.0,160.0,55.0,20.0,123.0,220.0,434,37.0,48.0,9.0,59,22.0,399.0,285.0,1.4,0.278,0.346,0.393,0.739,97.0,0.328,0.347,0.006,0.15,0.084,0.066,0.559
2015,2014-15,Glendale,glendale,1648,1439,219.0,397.0,65.0,5.0,21.0,194.0,66.0,27.0,138.0,253.0,535,45.0,20.0,6.0,91,31.0,371.0,209.0,1.775,0.276,0.352,0.435,0.787,103.0,0.321,0.354,0.013,0.154,0.084,0.07,0.545
2015,2014-15,Golden West,goldenwest,1739,1514,228.0,433.0,63.0,11.0,12.0,192.0,60.0,20.0,125.0,210.0,554,43.0,43.0,14.0,86,31.0,422.0,436.0,0.968,0.286,0.346,0.423,0.769,101.0,0.322,0.367,0.007,0.121,0.072,0.049,0.595
2015,2014-15,Grossmont,grossmont,1426,1245,190.0,358.0,52.0,5.0,11.0,169.0,43.0,15.0,108.0,198.0,453,29.0,27.0,17.0,68,25.0,320.0,258.0,1.24,0.288,0.347,0.418,0.765,101.0,0.33,0.37,0.008,0.139,0.076,0.063,0.545
2015,2014-15,Hartnell,hartnell,1358,1196,162.0,312.0,47.0,12.0,10.0,142.0,39.0,14.0,108.0,180.0,413,38.0,10.0,6.0,69,30.0,328.0,340.0,0.965,0.261,0.337,0.403,0.74,97.0,0.298,0.339,0.007,0.133,0.08,0.053,0.6
2015,2014-15,Imperial Valley,imperialvalley,1335,1175,134.0,279.0,29.0,7.0,2.0,114.0,24.0,11.0,89.0,200.0,328,43.0,19.0,9.0,38,24.0,375.0,246.0,1.524,0.237,0.308,0.311,0.619,81.0,0.282,0.323,0.001,0.15,0.067,0.083,0.445
2015,2014-15,Irvine Valley,irvinevalley,1569,1363,165.0,360.0,47.0,12.0,6.0,137.0,39.0,20.0,94.0,175.0,449,40.0,61.0,11.0,65,28.0,470.0,385.0,1.221,0.264,0.315,0.377,0.692,91.0,0.297,0.326,0.004,0.112,0.06,0.052,0.537
2015,2014-15,LA Harbor,laharbor,1414,1172,193.0,332.0,46.0,11.0,7.0,176.0,49.0,28.0,125.0,197.0,421,64.0,40.0,13.0,64,26.0,371.0,269.0,1.379,0.283,0.368,0.414,0.782,103.0,0.331,0.362,0.005,0.139,0.088,0.051,0.635
2015,2014-15,LA Mission,lamission,1506,1274,215.0,371.0,74.0,7.0,11.0,198.0,58.0,22.0,130.0,208.0,492,57.0,30.0,15.0,92,26.0,321.0,311.0,1.032,0.291,0.371,0.458,0.829,109.0,0.336,0.373,0.007,0.138,0.086,0.052,0.625
2015,2014-15,LA Pierce,lapierce,1459,1266,191.0,346.0,56.0,13.0,1.0,166.0,35.0,17.0,136.0,247.0,431,26.0,22.0,9.0,70,10.0,314.0,327.0,0.96,0.273,0.348,0.396,0.744,98.0,0.336,0.375,0.001,0.169,0.093,0.076,0.551
2015,2014-15,LA Valley,lavalley,1422,1210,187.0,308.0,50.0,10.0,4.0,155.0,58.0,24.0,143.0,183.0,390,34.0,24.0,11.0,64,23.0,363.0,310.0,1.171,0.255,0.341,0.375,0.716,94.0,0.294,0.38,0.003,0.129,0.101,0.028,0.781
2015,2014-15,Laney,laney,1452,1238,198.0,334.0,77.0,7.0,9.0,177.0,35.0,15.0,121.0,206.0,452,55.0,22.0,16.0,93,23.0,343.0,352.0,0.974,0.27,0.351,0.44,0.791,104.0,0.313,0.377,0.006,0.142,0.083,0.059,0.587
2015,2014-15,Lassen,lassen,1445,1238,211.0,371.0,54.0,12.0,3.0,179.0,59.0,18.0,91.0,193.0,458,59.0,36.0,21.0,69,30.0,348.0,327.0,1.064,0.3,0.361,0.426,0.787,103.0,0.346,0.402,0.002,0.134,0.063,0.071,0.472
2015,2014-15,Long Beach,longbeach,1500,1305,163.0,354.0,34.0,6.0,3.0,139.0,29.0,15.0,117.0,205.0,409,31.0,40.0,7.0,43,29.0,438.0,309.0,1.417,0.271,0.335,0.346,0.681,89.0,0.318,0.321,0.002,0.137,0.078,0.059,0.571
2015,2014-15,Los Medanos,losmedanos,1497,1291,179.0,365.0,46.0,6.0,1.0,143.0,99.0,27.0,93.0,197.0,426,38.0,62.0,13.0,53,10.0,406.0,334.0,1.216,0.283,0.331,0.371,0.702,92.0,0.329,0.36,0.001,0.132,0.062,0.07,0.472
2015,2014-15,Marin,marin,1673,1449,286.0,440.0,88.0,7.0,11.0,242.0,33.0,17.0,141.0,225.0,575,50.0,10.0,23.0,106,32.0,324.0,397.0,0.816,0.304,0.377,0.47,0.847,111.0,0.347,0.444,0.007,0.134,0.084,0.05,0.627
2015,2014-15,Mendocino,mendocino,1404,1222,145.0,302.0,50.0,8.0,2.0,125.0,17.0,13.0,112.0,195.0,374,35.0,25.0,10.0,60,20.0,299.0,423.0,0.707,0.247,0.32,0.355,0.675,89.0,0.29,0.32,0.001,0.139,0.08,0.059,0.574
2015,2014-15,Merced,merced,1587,1346,251.0,401.0,66.0,7.0,13.0,217.0,45.0,9.0,153.0,191.0,520,36.0,30.0,22.0,86,21.0,340.0,411.0,0.827,0.298,0.372,0.45,0.822,108.0,0.333,0.412,0.008,0.12,0.096,0.024,0.801
2015,2014-15,Mission,mission,1471,1221,217.0,335.0,43.0,16.0,5.0,192.0,26.0,15.0,183.0,197.0,425,30.0,25.0,12.0,64,27.0,408.0,265.0,1.54,0.274,0.373,0.4,0.773,102.0,0.32,0.39,0.003,0.134,0.124,0.01,0.929
2015,2014-15,Modesto,modesto,1388,1186,129.0,275.0,25.0,6.0,0.0,113.0,39.0,6.0,142.0,194.0,312,26.0,23.0,11.0,31,24.0,337.0,368.0,0.916,0.232,0.319,0.289,0.608,80.0,0.274,0.291,0.0,0.14,0.102,0.038,0.732
2015,2014-15,Monterey,monterey,1411,1244,138.0,334.0,46.0,3.0,10.0,125.0,59.0,18.0,111.0,263.0,416,27.0,20.0,9.0,59,23.0,335.0,297.0,1.128,0.268,0.335,0.382,0.717,94.0,0.331,0.277,0.007,0.186,0.079,0.107,0.422
2015,2014-15,Moorpark,moorpark,1481,1291,195.0,374.0,77.0,9.0,9.0,175.0,49.0,11.0,123.0,239.0,496,34.0,23.0,10.0,95,17.0,311.0,356.0,0.874,0.29,0.359,0.458,0.817,107.0,0.347,0.356,0.006,0.161,0.083,0.078,0.515
2015,2014-15,Mt. San Antonio,mtsanantonio,1439,1230,186.0,325.0,53.0,14.0,8.0,169.0,39.0,16.0,123.0,208.0,430,40.0,34.0,12.0,75,20.0,334.0,363.0,0.92,0.264,0.339,0.411,0.75,99.0,0.309,0.371,0.006,0.145,0.085,0.06,0.591
2015,2014-15,Mt. San Jacinto,mtsanjacinto,1454,1278,196.0,358.0,39.0,10.0,1.0,162.0,12.0,10.0,92.0,211.0,420,33.0,30.0,21.0,50,24.0,395.0,311.0,1.27,0.28,0.332,0.368,0.7,92.0,0.328,0.405,0.001,0.145,0.063,0.082,0.436
2015,2014-15,Napa,napa,1497,1271,205.0,345.0,51.0,6.0,11.0,182.0,41.0,24.0,146.0,202.0,441,45.0,17.0,18.0,68,22.0,335.0,371.0,0.903,0.271,0.358,0.4,0.758,100.0,0.31,0.37,0.007,0.135,0.098,0.037,0.723
2015,2014-15,Ohlone,ohlone,1683,1398,232.0,372.0,62.0,12.0,11.0,196.0,97.0,34.0,171.0,197.0,491,56.0,42.0,16.0,85,38.0,451.0,372.0,1.212,0.266,0.356,0.412,0.768,101.0,0.299,0.376,0.007,0.117,0.102,0.015,0.868
2015,2014-15,Orange Coast,orangecoast,1880,1585,265.0,452.0,85.0,12.0,13.0,227.0,29.0,10.0,146.0,246.0,600,57.0,61.0,31.0,110,39.0,463.0,453.0,1.022,0.285,0.348,0.448,0.796,105.0,0.324,0.393,0.007,0.131,0.078,0.053,0.593
2015,2014-15,Oxnard,oxnard,1482,1227,183.0,330.0,57.0,7.0,2.0,155.0,54.0,11.0,161.0,161.0,407,40.0,39.0,15.0,66,30.0,356.0,380.0,0.937,0.269,0.358,0.385,0.743,98.0,0.304,0.342,0.001,0.109,0.109,0.0,1.0
2015,2014-15,Palomar,palomar,1822,1518,292.0,439.0,62.0,14.0,14.0,261.0,62.0,16.0,160.0,216.0,571,65.0,55.0,24.0,90,28.0,466.0,418.0,1.115,0.289,0.364,0.435,0.799,105.0,0.324,0.428,0.008,0.119,0.088,0.031,0.741
2015,2014-15,Pasadena,pasadena,1423,1212,122.0,290.0,36.0,5.0,1.0,102.0,23.0,11.0,124.0,202.0,339,44.0,35.0,8.0,42,44.0,402.0,315.0,1.276,0.239,0.322,0.314,0.636,84.0,0.284,0.265,0.001,0.142,0.087,0.055,0.614
2015,2014-15,Porterville,porterville,1346,1183,113.0,280.0,40.0,3.0,3.0,98.0,11.0,7.0,101.0,205.0,335,30.0,19.0,13.0,46,38.0,373.0,315.0,1.184,0.237,0.305,0.322,0.627,82.0,0.28,0.27,0.002,0.152,0.075,0.077,0.493
2015,2014-15,Redwoods,redwoods,1339,1171,153.0,311.0,48.0,4.0,2.0,134.0,43.0,15.0,97.0,213.0,373,41.0,21.0,9.0,54,34.0,348.0,282.0,1.234,0.266,0.335,0.365,0.7,92.0,0.32,0.338,0.001,0.159,0.072,0.087,0.455
2015,2014-15,Reedley,reedley,1449,1264,175.0,369.0,55.0,10.0,2.0,154.0,17.0,18.0,114.0,161.0,450,25.0,31.0,15.0,67,40.0,347.0,351.0,0.989,0.292,0.351,0.409,0.76,100.0,0.329,0.342,0.001,0.111,0.079,0.032,0.708
2015,2014-15,Rio Hondo,riohondo,1567,1363,251.0,416.0,56.0,1.0,10.0,211.0,45.0,11.0,118.0,126.0,504,49.0,15.0,22.0,67,35.0,395.0,398.0,0.992,0.305,0.372,0.419,0.791,104.0,0.325,0.421,0.006,0.08,0.075,0.005,0.937
2015,2014-15,Riverside,riverside,1550,1343,209.0,388.0,52.0,14.0,17.0,184.0,37.0,19.0,137.0,241.0,519,38.0,17.0,15.0,83,32.0,349.0,360.0,0.969,0.289,0.363,0.448,0.811,107.0,0.337,0.352,0.011,0.155,0.088,0.067,0.568
2015,2014-15,Sacramento City,sacramentocity,1438,1209,194.0,313.0,55.0,6.0,6.0,172.0,30.0,14.0,148.0,203.0,398,33.0,25.0,23.0,67,24.0,353.0,339.0,1.041,0.259,0.344,0.385,0.729,96.0,0.3,0.385,0.004,0.141,0.103,0.038,0.729
2015,2014-15,Saddleback,saddleback,1725,1500,261.0,444.0,102.0,18.0,18.0,228.0,55.0,25.0,128.0,221.0,636,54.0,22.0,21.0,138,20.0,340.0,489.0,0.695,0.296,0.363,0.516,0.879,116.0,0.332,0.4,0.01,0.128,0.074,0.054,0.579
2015,2014-15,San Bernardino,sanbernardino,1632,1364,298.0,416.0,75.0,8.0,21.0,260.0,70.0,19.0,162.0,202.0,570,57.0,25.0,24.0,104,34.0,358.0,381.0,0.94,0.305,0.389,0.494,0.883,116.0,0.339,0.451,0.013,0.124,0.099,0.025,0.802
2015,2014-15,San Diego City,sandiego,1263,1109,134.0,289.0,41.0,10.0,4.0,109.0,53.0,19.0,78.0,180.0,362,41.0,30.0,5.0,55,12.0,279.0,317.0,0.88,0.261,0.323,0.376,0.699,92.0,0.306,0.322,0.003,0.143,0.062,0.081,0.433
2015,2014-15,San Diego Mesa,sandiegomesa,1450,1192,219.0,367.0,40.0,15.0,5.0,187.0,48.0,40.0,125.0,167.0,452,68.0,48.0,17.0,60,23.0,381.0,286.0,1.332,0.308,0.386,0.43,0.816,107.0,0.349,0.386,0.003,0.115,0.086,0.029,0.749
2015,2014-15,San Francisco,sanfrancisco,1342,1175,84.0,258.0,27.0,4.0,3.0,76.0,47.0,21.0,96.0,267.0,302,36.0,30.0,5.0,34,6.0,346.0,310.0,1.116,0.22,0.291,0.286,0.577,76.0,0.28,0.209,0.002,0.199,0.072,0.127,0.36
2015,2014-15,San Joaquin  Delta,sanjoaquindelta,1875,1531,305.0,427.0,66.0,13.0,15.0,265.0,78.0,25.0,217.0,237.0,564,50.0,47.0,30.0,94,29.0,444.0,461.0,0.963,0.279,0.37,0.43,0.8,105.0,0.315,0.427,0.008,0.126,0.116,0.01,0.916
2015,2014-15,San Mateo,sanmateo,1791,1459,263.0,425.0,74.0,14.0,10.0,231.0,66.0,25.0,218.0,232.0,557,45.0,48.0,21.0,98,18.0,376.0,447.0,0.841,0.291,0.384,0.449,0.833,109.0,0.335,0.373,0.006,0.13,0.122,0.008,0.94
2015,2014-15,Santa Ana,santaana,1436,1244,201.0,343.0,64.0,13.0,8.0,176.0,49.0,17.0,124.0,183.0,457,35.0,16.0,17.0,85,23.0,312.0,399.0,0.782,0.276,0.35,0.436,0.786,103.0,0.313,0.391,0.006,0.127,0.086,0.041,0.678
2015,2014-15,Santa Barbara,santabarbara,1780,1476,271.0,421.0,62.0,14.0,5.0,218.0,94.0,37.0,174.0,226.0,526,64.0,46.0,20.0,81,31.0,426.0,399.0,1.068,0.285,0.37,0.411,0.781,103.0,0.329,0.407,0.003,0.127,0.098,0.029,0.77
2015,2014-15,Santa Rosa,santarosa,1617,1346,221.0,374.0,58.0,15.0,2.0,193.0,49.0,11.0,141.0,153.0,468,60.0,38.0,32.0,75,24.0,401.0,432.0,0.928,0.278,0.356,0.403,0.759,100.0,0.304,0.382,0.001,0.095,0.087,0.008,0.922
2015,2014-15,Sequoias,sequoias,1616,1414,219.0,399.0,60.0,12.0,6.0,187.0,32.0,7.0,157.0,188.0,501,16.0,17.0,12.0,78,34.0,407.0,403.0,1.01,0.282,0.354,0.409,0.763,100.0,0.319,0.376,0.004,0.116,0.097,0.019,0.835
2015,2014-15,Shasta,shasta,1461,1224,191.0,328.0,54.0,8.0,2.0,166.0,29.0,15.0,135.0,198.0,404,66.0,22.0,14.0,64,28.0,375.0,312.0,1.202,0.268,0.362,0.382,0.744,98.0,0.314,0.359,0.001,0.136,0.092,0.044,0.682
2015,2014-15,Sierra,sierra,1308,1106,125.0,266.0,49.0,4.0,0.0,106.0,43.0,21.0,104.0,169.0,323,47.0,37.0,14.0,53,39.0,382.0,297.0,1.286,0.241,0.319,0.34,0.659,87.0,0.28,0.3,0.0,0.129,0.08,0.049,0.615
2015,2014-15,Siskiyous,siskiyous,1418,1234,169.0,352.0,54.0,10.0,8.0,153.0,17.0,10.0,110.0,209.0,450,25.0,41.0,8.0,72,33.0,381.0,297.0,1.283,0.285,0.343,0.423,0.766,101.0,0.336,0.336,0.006,0.147,0.078,0.069,0.526
2015,2014-15,Skyline,skyline,1601,1334,189.0,382.0,80.0,8.0,4.0,171.0,50.0,16.0,158.0,189.0,490,44.0,51.0,14.0,92,30.0,422.0,349.0,1.209,0.286,0.365,0.436,0.801,105.0,0.327,0.319,0.002,0.118,0.099,0.019,0.836
2015,2014-15,Solano,solano,1562,1309,254.0,406.0,54.0,15.0,10.0,205.0,73.0,24.0,120.0,163.0,520,46.0,71.0,16.0,79,19.0,445.0,319.0,1.395,0.31,0.366,0.458,0.824,108.0,0.344,0.434,0.006,0.104,0.077,0.027,0.736
2015,2014-15,Southwestern,southwestern,1590,1352,237.0,400.0,51.0,14.0,9.0,206.0,89.0,22.0,136.0,160.0,506,41.0,40.0,21.0,74,24.0,391.0,371.0,1.054,0.296,0.363,0.429,0.792,104.0,0.325,0.401,0.006,0.101,0.086,0.015,0.85
2015,2014-15,Taft,taft,1482,1265,193.0,345.0,51.0,6.0,10.0,165.0,63.0,14.0,149.0,241.0,438,29.0,26.0,13.0,67,34.0,349.0,316.0,1.104,0.273,0.353,0.399,0.752,99.0,0.326,0.357,0.007,0.163,0.101,0.062,0.618
2015,2014-15,Ventura,ventura,1399,1190,135.0,292.0,48.0,2.0,0.0,114.0,30.0,31.0,111.0,226.0,344,44.0,39.0,15.0,50,28.0,364.0,309.0,1.178,0.245,0.32,0.331,0.651,86.0,0.298,0.302,0.0,0.162,0.079,0.083,0.491
2015,2014-15,Victor Valley,victorvalley,1398,1226,239.0,402.0,62.0,9.0,16.0,215.0,48.0,13.0,117.0,213.0,530,28.0,16.0,11.0,87,38.0,304.0,266.0,1.143,0.328,0.391,0.503,0.894,117.0,0.383,0.42,0.011,0.152,0.084,0.068,0.549
2015,2014-15,West Hills Coalinga,westhillscoalinga,1317,1142,129.0,268.0,27.0,3.0,0.0,108.0,43.0,19.0,117.0,235.0,301,38.0,13.0,7.0,30,36.0,345.0,268.0,1.287,0.235,0.321,0.29,0.611,80.0,0.293,0.305,0.0,0.178,0.089,0.089,0.498
2015,2014-15,West LA,westla,1350,1207,137.0,297.0,48.0,7.0,1.0,114.0,39.0,25.0,88.0,226.0,362,24.0,20.0,11.0,56,32.0,349.0,310.0,1.126,0.246,0.303,0.346,0.649,85.0,0.299,0.333,0.001,0.167,0.065,0.102,0.389
2015,2014-15,West Valley,westvalley,1492,1246,245.0,373.0,63.0,13.0,7.0,220.0,53.0,29.0,128.0,203.0,483,66.0,34.0,18.0,83,24.0,346.0,325.0,1.065,0.299,0.38,0.454,0.834,110.0,0.347,0.425,0.005,0.136,0.086,0.05,0.631
2015,2014-15,Yuba,yuba,1535,1288,255.0,385.0,64.0,8.0,5.0,215.0,49.0,19.0,120.0,204.0,480,63.0,41.0,23.0,77,26.0,386.0,322.0,1.199,0.299,0.37,0.432,0.802,105.0,0.345,0.444,0.003,0.133,0.078,0.055,0.588
