season,cccaa_season,team,team_id,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,K,TB,HBP,SH,SF,XBH,HDP,GO,FO,GO/FO,BA,OBP,SLG,OPS,OPS+,BAbip,RS%,HR%,K%,BB%,K-BB%,BB/K
2014,2013-14,Allan Hancock,allanhancock,1650,1347,214.0,362.0,52.0,11.0,3.0,178.0,47.0,18.0,190.0,290.0,445,48.0,44.0,21.0,66,26.0,342.0,376.0,0.91,0.269,0.364,0.379,0.743,100.0,0.334,0.353,0.002,0.176,0.115,0.061,0.655
2014,2013-14,American River,americanriver,1304,1124,96.0,251.0,30.0,4.0,0.0,79.0,47.0,13.0,102.0,242.0,289,35.0,34.0,9.0,34,23.0,343.0,292.0,1.175,0.223,0.298,0.287,0.585,79.0,0.282,0.247,0.0,0.186,0.078,0.108,0.421
2014,2013-14,Antelope Valley,antelopevalley,1356,1173,148.0,307.0,49.0,10.0,2.0,124.0,30.0,9.0,125.0,227.0,382,25.0,25.0,8.0,61,36.0,329.0,299.0,1.1,0.262,0.337,0.378,0.715,97.0,0.32,0.321,0.001,0.167,0.092,0.075,0.551
2014,2013-14,Bakersfield,bakersfield,1420,1200,161.0,316.0,63.0,6.0,8.0,149.0,52.0,31.0,152.0,214.0,415,34.0,26.0,8.0,77,23.0,304.0,356.0,0.854,0.263,0.354,0.41,0.764,103.0,0.312,0.31,0.006,0.151,0.107,0.044,0.71
2014,2013-14,Barstow,barstow,1576,1342,250.0,410.0,71.0,3.0,15.0,218.0,62.0,10.0,140.0,224.0,532,51.0,25.0,18.0,89,29.0,363.0,311.0,1.167,0.306,0.381,0.463,0.844,114.0,0.352,0.401,0.01,0.142,0.089,0.053,0.625
2014,2013-14,Butte,butte,1488,1220,188.0,328.0,44.0,4.0,8.0,168.0,28.0,17.0,151.0,218.0,404,50.0,48.0,19.0,56,36.0,371.0,315.0,1.178,0.269,0.356,0.377,0.733,99.0,0.316,0.345,0.005,0.147,0.101,0.046,0.693
2014,2013-14,Cabrillo,cabrillo,1658,1388,184.0,332.0,39.0,9.0,2.0,159.0,34.0,26.0,132.0,189.0,395,68.0,56.0,14.0,50,22.0,438.0,370.0,1.184,0.239,0.321,0.321,0.642,87.0,0.273,0.343,0.001,0.114,0.08,0.034,0.698
2014,2013-14,Canada,canada,1601,1366,220.0,364.0,59.0,5.0,13.0,199.0,81.0,17.0,133.0,211.0,472,67.0,17.0,18.0,77,14.0,173.0,210.0,0.824,0.266,0.352,0.402,0.754,102.0,0.303,0.376,0.008,0.132,0.083,0.049,0.63
2014,2013-14,Canyons,canyons,1482,1264,183.0,341.0,64.0,6.0,17.0,160.0,27.0,12.0,132.0,223.0,468,29.0,40.0,17.0,87,27.0,350.0,363.0,0.964,0.27,0.339,0.439,0.778,105.0,0.311,0.342,0.011,0.15,0.089,0.061,0.592
2014,2013-14,Cerritos,cerritos,1500,1234,182.0,332.0,55.0,7.0,4.0,166.0,57.0,21.0,121.0,205.0,413,62.0,67.0,16.0,66,22.0,388.0,343.0,1.131,0.269,0.343,0.388,0.731,99.0,0.315,0.348,0.003,0.137,0.081,0.056,0.59
2014,2013-14,Cerro Coso,cerrocoso,1387,1207,187.0,330.0,64.0,11.0,7.0,167.0,39.0,7.0,115.0,248.0,437,41.0,9.0,15.0,82,9.0,295.0,308.0,0.958,0.273,0.35,0.43,0.78,105.0,0.334,0.376,0.005,0.179,0.083,0.096,0.464
2014,2013-14,Chabot,chabot,1853,1499,372.0,474.0,102.0,20.0,25.0,335.0,64.0,23.0,192.0,239.0,691,108.0,23.0,31.0,147,23.0,334.0,429.0,0.779,0.316,0.418,0.559,0.977,132.0,0.355,0.463,0.013,0.129,0.104,0.025,0.803
2014,2013-14,Chaffey,chaffey,1564,1333,288.0,416.0,78.0,17.0,12.0,264.0,36.0,17.0,137.0,165.0,564,56.0,24.0,14.0,107,23.0,359.0,362.0,0.992,0.312,0.389,0.503,0.892,121.0,0.345,0.462,0.008,0.105,0.088,0.017,0.83
2014,2013-14,Citrus,citrus,1475,1238,196.0,348.0,51.0,7.0,5.0,179.0,67.0,18.0,126.0,185.0,428,52.0,40.0,19.0,63,23.0,376.0,341.0,1.103,0.281,0.357,0.397,0.754,102.0,0.321,0.367,0.003,0.125,0.085,0.04,0.681
