season,cccaa_season,team,team_id,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,K,TB,HBP,SH,SF,XBH,HDP,GO,FO,GO/FO,BA,OBP,SLG,OPS,OPS+,BAbip,RS%,HR%,K%,BB%,K-BB%,BB/K
2016,2015-16,Chabot,chabot,1782,1411,331.0,385.0,66.0,18.0,18.0,275.0,55.0,24.0,234.0,292.0,541,82.0,30.0,25.0,102,28.0,339.0,378.0,0.897,0.273,0.393,0.456,0.849,107.0,0.326,0.458,0.01,0.164,0.131,0.033,0.801
2016,2015-16,Chaffey,chaffey,1845,1560,361.0,500.0,92.0,14.0,15.0,324.0,49.0,19.0,176.0,242.0,665,59.0,28.0,22.0,121,29.0,418.0,358.0,1.168,0.321,0.398,0.504,0.902,113.0,0.366,0.481,0.008,0.131,0.095,0.036,0.727
2016,2015-16,Citrus,citrus,1395,1214,180.0,316.0,46.0,5.0,14.0,150.0,46.0,26.0,125.0,232.0,414,41.0,10.0,5.0,65,36.0,349.0,281.0,1.242,0.26,0.346,0.395,0.741,93.0,0.31,0.355,0.01,0.166,0.09,0.076,0.539
2016,2015-16,Contra Costa,contracosta,1290,1132,154.0,292.0,38.0,4.0,13.0,129.0,70.0,18.0,115.0,253.0,377,15.0,17.0,11.0,55,21.0,299.0,281.0,1.064,0.258,0.327,0.382,0.709,89.0,0.318,0.345,0.01,0.196,0.089,0.107,0.455
2016,2015-16,Cosumnes River,cosumnesriver,1862,1490,285.0,393.0,72.0,11.0,19.0,249.0,59.0,11.0,260.0,295.0,544,63.0,22.0,27.0,102,40.0,366.0,432.0,0.847,0.264,0.385,0.434,0.819,103.0,0.311,0.382,0.01,0.158,0.14,0.018,0.881
2016,2015-16,Cuesta,cuesta,1676,1426,264.0,400.0,75.0,14.0,12.0,226.0,33.0,12.0,156.0,259.0,539,32.0,39.0,23.0,101,35.0,371.0,391.0,0.949,0.281,0.351,0.449,0.8,101.0,0.329,0.438,0.007,0.155,0.093,0.062,0.602
2016,2015-16,Cypress,cypress,1915,1611,333.0,494.0,92.0,13.0,22.0,289.0,41.0,15.0,195.0,209.0,678,48.0,27.0,34.0,127,29.0,363.0,240.0,1.512,0.307,0.385,0.5,0.885,111.0,0.334,0.435,0.011,0.109,0.102,0.007,0.933
2016,2015-16,De Anza,deanza,1462,1223,193.0,322.0,61.0,8.0,7.0,157.0,80.0,22.0,151.0,203.0,420,46.0,31.0,11.0,76,33.0,379.0,317.0,1.196,0.263,0.355,0.406,0.761,96.0,0.308,0.363,0.005,0.139,0.103,0.036,0.744
2016,2015-16,Desert,desert,1455,1199,236.0,350.0,55.0,11.0,1.0,211.0,18.0,10.0,156.0,208.0,430,49.0,35.0,16.0,67,25.0,333.0,290.0,1.148,0.292,0.381,0.415,0.796,100.0,0.347,0.424,0.001,0.143,0.107,0.036,0.75
2016,2015-16,Diablo Valley,diablovalley,1431,1252,162.0,348.0,57.0,4.0,3.0,143.0,50.0,16.0,117.0,205.0,422,19.0,25.0,18.0,64,39.0,393.0,292.0,1.346,0.278,0.338,0.388,0.726,91.0,0.325,0.331,0.002,0.143,0.082,0.061,0.571
2016,2015-16,East Los Angeles,eastlosangeles,1442,1206,167.0,302.0,46.0,5.0,8.0,137.0,34.0,15.0,135.0,248.0,382,55.0,36.0,10.0,59,19.0,337.0,296.0,1.139,0.25,0.341,0.366,0.707,89.0,0.306,0.329,0.006,0.172,0.094,0.078,0.544
2016,2015-16,El Camino,elcamino,1650,1397,275.0,432.0,73.0,20.0,17.0,229.0,44.0,11.0,167.0,200.0,596,51.0,14.0,21.0,110,32.0,353.0,358.0,0.986,0.309,0.394,0.505,0.899,113.0,0.346,0.408,0.01,0.121,0.101,0.02,0.835
2016,2015-16,El Camino-Compton Center,elcaminocomptoncenter,1342,1177,110.0,267.0,45.0,4.0,4.0,91.0,38.0,16.0,98.0,201.0,332,38.0,25.0,4.0,53,27.0,409.0,280.0,1.461,0.227,0.3,0.327,0.627,79.0,0.269,0.266,0.003,0.15,0.073,0.077,0.488
2016,2015-16,Feather River,featherriver,1554,1279,258.0,389.0,75.0,9.0,11.0,223.0,42.0,18.0,162.0,201.0,515,64.0,33.0,16.0,95,32.0,388.0,297.0,1.306,0.304,0.396,0.477,0.873,110.0,0.349,0.409,0.007,0.129,0.104,0.025,0.806
2016,2015-16,Folsom Lake,folsomlake,1722,1403,253.0,376.0,75.0,8.0,21.0,211.0,32.0,20.0,202.0,332.0,530,55.0,43.0,19.0,104,29.0,333.0,369.0,0.902,0.268,0.368,0.452,0.82,103.0,0.332,0.379,0.012,0.193,0.117,0.076,0.608
2016,2015-16,Fresno City,fresno,1607,1334,232.0,371.0,65.0,11.0,9.0,196.0,48.0,23.0,148.0,233.0,485,75.0,32.0,18.0,85,38.0,385.0,350.0,1.1,0.278,0.37,0.427,0.797,100.0,0.326,0.381,0.006,0.145,0.092,0.053,0.635
2016,2015-16,Fullerton,fullerton,1859,1590,326.0,518.0,104.0,20.0,30.0,301.0,58.0,15.0,181.0,241.0,752,48.0,20.0,20.0,154,30.0,357.0,361.0,0.989,0.326,0.402,0.57,0.972,122.0,0.364,0.413,0.016,0.13,0.097,0.033,0.751
2016,2015-16,Gavilan,gavilan,1425,1224,174.0,328.0,61.0,10.0,4.0,151.0,61.0,8.0,124.0,221.0,421,38.0,31.0,8.0,75,31.0,395.0,271.0,1.458,0.268,0.344,0.405,0.749,94.0,0.322,0.35,0.003,0.155,0.087,0.068,0.561
2016,2015-16,Glendale,glendale,1581,1317,273.0,376.0,69.0,16.0,26.0,229.0,86.0,29.0,169.0,230.0,555,56.0,25.0,14.0,111,18.0,323.0,295.0,1.095,0.285,0.38,0.506,0.886,111.0,0.326,0.43,0.016,0.145,0.107,0.038,0.735
2016,2015-16,Golden West,goldenwest,1996,1688,303.0,530.0,91.0,12.0,10.0,261.0,57.0,16.0,172.0,248.0,675,65.0,57.0,14.0,113,50.0,534.0,382.0,1.398,0.314,0.384,0.467,0.851,107.0,0.36,0.387,0.005,0.124,0.086,0.038,0.694
2016,2015-16,Grossmont,grossmont,1775,1521,294.0,468.0,95.0,17.0,30.0,250.0,52.0,25.0,170.0,244.0,687,48.0,20.0,16.0,142,27.0,301.0,243.0,1.239,0.308,0.386,0.545,0.931,117.0,0.347,0.402,0.017,0.137,0.096,0.041,0.697
2016,2015-16,Hartnell,hartnell,1431,1219,150.0,295.0,43.0,2.0,10.0,121.0,35.0,28.0,142.0,215.0,372,39.0,23.0,8.0,55,40.0,445.0,235.0,1.894,0.242,0.333,0.35,0.683,86.0,0.284,0.3,0.007,0.15,0.099,0.051,0.66
2016,2015-16,Imperial Valley,imperialvalley,1318,1197,118.0,259.0,44.0,3.0,0.0,98.0,14.0,13.0,80.0,274.0,309,25.0,11.0,5.0,47,30.0,348.0,241.0,1.444,0.216,0.276,0.297,0.573,72.0,0.279,0.324,0.0,0.208,0.061,0.147,0.292
2016,2015-16,Irvine Valley,irvinevalley,1485,1253,180.0,342.0,45.0,6.0,4.0,158.0,25.0,22.0,123.0,220.0,411,51.0,42.0,16.0,55,23.0,377.0,293.0,1.287,0.273,0.347,0.372,0.719,90.0,0.323,0.344,0.003,0.148,0.083,0.065,0.559
2016,2015-16,LA Harbor,laharbor,1414,1213,210.0,365.0,45.0,4.0,1.0,177.0,69.0,24.0,81.0,140.0,421,73.0,33.0,14.0,50,15.0,384.0,292.0,1.315,0.301,0.367,0.388,0.755,95.0,0.335,0.403,0.001,0.099,0.057,0.042,0.579
2016,2015-16,LA Mission,lamission,1437,1231,189.0,329.0,67.0,3.0,14.0,164.0,21.0,19.0,115.0,182.0,444,64.0,14.0,13.0,84,24.0,371.0,324.0,1.145,0.267,0.354,0.429,0.783,98.0,0.301,0.354,0.01,0.127,0.08,0.047,0.632
2016,2015-16,LA Pierce,lapierce,1436,1233,148.0,304.0,44.0,12.0,10.0,121.0,47.0,13.0,123.0,288.0,402,51.0,20.0,9.0,66,17.0,310.0,310.0,1.0,0.247,0.333,0.38,0.713,90.0,0.311,0.295,0.007,0.201,0.086,0.115,0.427
2016,2015-16,LA Valley,lavalley,1406,1213,191.0,341.0,63.0,16.0,6.0,165.0,44.0,16.0,102.0,187.0,454,46.0,29.0,16.0,85,10.0,353.0,318.0,1.11,0.281,0.348,0.444,0.792,99.0,0.323,0.383,0.004,0.133,0.073,0.06,0.545
2016,2015-16,Laney,laney,1629,1360,266.0,395.0,75.0,15.0,13.0,216.0,71.0,28.0,168.0,218.0,539,54.0,35.0,12.0,103,29.0,372.0,346.0,1.075,0.29,0.379,0.472,0.851,107.0,0.335,0.419,0.008,0.134,0.103,0.031,0.771
2016,2015-16,Lassen,lassen,1435,1216,199.0,349.0,59.0,5.0,8.0,169.0,44.0,26.0,110.0,172.0,442,51.0,43.0,15.0,72,27.0,387.0,315.0,1.229,0.287,0.355,0.423,0.778,98.0,0.324,0.38,0.006,0.12,0.077,0.043,0.64
2016,2015-16,Long Beach,longbeach,1539,1307,213.0,379.0,51.0,18.0,11.0,187.0,34.0,13.0,144.0,189.0,499,41.0,31.0,16.0,80,31.0,378.0,356.0,1.062,0.29,0.366,0.443,0.809,102.0,0.328,0.365,0.007,0.123,0.094,0.029,0.762
2016,2015-16,Los Medanos,losmedanos,1583,1333,232.0,387.0,61.0,8.0,12.0,188.0,105.0,33.0,113.0,175.0,500,47.0,68.0,22.0,81,10.0,403.0,391.0,1.031,0.29,0.346,0.436,0.782,98.0,0.321,0.411,0.008,0.111,0.071,0.04,0.646
2016,2015-16,Marin,marin,1670,1425,257.0,401.0,68.0,8.0,21.0,233.0,25.0,16.0,171.0,257.0,548,52.0,10.0,12.0,97,37.0,354.0,382.0,0.927,0.281,0.374,0.453,0.827,104.0,0.328,0.391,0.013,0.154,0.102,0.052,0.665
2016,2015-16,Mendocino,mendocino,1316,1113,132.0,282.0,45.0,8.0,2.0,110.0,32.0,9.0,118.0,210.0,349,49.0,23.0,13.0,55,29.0,316.0,312.0,1.013,0.253,0.341,0.363,0.704,88.0,0.306,0.291,0.002,0.16,0.09,0.07,0.562
2016,2015-16,Merced,merced,1480,1247,247.0,351.0,78.0,11.0,16.0,201.0,38.0,21.0,128.0,188.0,499,54.0,32.0,19.0,105,31.0,343.0,329.0,1.043,0.281,0.36,0.484,0.844,106.0,0.315,0.447,0.011,0.127,0.086,0.041,0.681
2016,2015-16,Mission,mission,1666,1410,272.0,418.0,48.0,16.0,16.0,237.0,64.0,18.0,162.0,207.0,546,35.0,30.0,29.0,80,30.0,414.0,368.0,1.125,0.296,0.369,0.444,0.813,102.0,0.331,0.427,0.01,0.124,0.097,0.027,0.783
2016,2015-16,Modesto,modesto,1379,1189,143.0,291.0,48.0,7.0,8.0,125.0,32.0,9.0,131.0,230.0,377,24.0,27.0,8.0,63,44.0,342.0,322.0,1.062,0.245,0.323,0.37,0.693,87.0,0.295,0.308,0.006,0.167,0.095,0.072,0.57
2016,2015-16,Monterey,monterey,1453,1254,217.0,336.0,70.0,7.0,25.0,194.0,62.0,9.0,139.0,244.0,495,35.0,14.0,11.0,102,21.0,354.0,283.0,1.251,0.268,0.351,0.476,0.827,104.0,0.312,0.396,0.017,0.168,0.096,0.072,0.57
2016,2015-16,Moorpark,moorpark,1507,1284,223.0,356.0,67.0,19.0,18.0,197.0,22.0,13.0,143.0,249.0,515,45.0,18.0,17.0,104,23.0,336.0,298.0,1.128,0.277,0.361,0.482,0.843,106.0,0.327,0.39,0.012,0.165,0.095,0.07,0.574
2016,2015-16,Mt. San Antonio,mtsanantonio,1475,1251,211.0,367.0,65.0,15.0,14.0,188.0,34.0,15.0,141.0,195.0,504,31.0,32.0,20.0,94,24.0,337.0,354.0,0.952,0.293,0.365,0.478,0.843,106.0,0.332,0.375,0.009,0.132,0.096,0.036,0.723
2016,2015-16,Mt. San Jacinto,mtsanjacinto,1518,1273,231.0,376.0,73.0,16.0,4.0,200.0,8.0,8.0,140.0,232.0,493,55.0,33.0,17.0,93,49.0,357.0,281.0,1.27,0.295,0.376,0.46,0.836,105.0,0.353,0.4,0.003,0.153,0.092,0.061,0.603
2016,2015-16,Napa,napa,1390,1207,156.0,291.0,37.0,3.0,8.0,133.0,40.0,22.0,117.0,255.0,358,35.0,22.0,9.0,48,21.0,325.0,319.0,1.019,0.241,0.319,0.336,0.655,82.0,0.297,0.34,0.006,0.183,0.084,0.099,0.459
2016,2015-16,Ohlone,ohlone,1448,1230,227.0,357.0,75.0,9.0,9.0,187.0,61.0,33.0,126.0,199.0,477,60.0,23.0,9.0,93,31.0,335.0,317.0,1.057,0.29,0.375,0.463,0.838,105.0,0.338,0.408,0.006,0.137,0.087,0.05,0.633
2016,2015-16,Orange Coast,orangecoast,1428,1248,201.0,354.0,65.0,7.0,12.0,184.0,21.0,8.0,121.0,182.0,469,23.0,22.0,14.0,84,31.0,370.0,284.0,1.303,0.284,0.349,0.443,0.792,99.0,0.32,0.389,0.008,0.127,0.085,0.042,0.665
2016,2015-16,Oxnard,oxnard,1373,1189,148.0,306.0,42.0,6.0,9.0,132.0,35.0,17.0,122.0,201.0,387,27.0,26.0,9.0,57,21.0,367.0,306.0,1.199,0.257,0.331,0.373,0.704,88.0,0.301,0.312,0.007,0.146,0.089,0.057,0.607
2016,2015-16,Palomar,palomar,1640,1397,293.0,460.0,84.0,16.0,15.0,263.0,41.0,15.0,129.0,197.0,621,45.0,52.0,17.0,115,38.0,389.0,345.0,1.128,0.329,0.387,0.527,0.914,115.0,0.37,0.449,0.009,0.12,0.079,0.041,0.655
2016,2015-16,Pasadena City,pasadenacity,1529,1322,213.0,376.0,55.0,15.0,7.0,180.0,10.0,5.0,112.0,182.0,482,55.0,29.0,11.0,77,39.0,420.0,323.0,1.3,0.284,0.355,0.423,0.778,98.0,0.323,0.384,0.005,0.119,0.073,0.046,0.615
2016,2015-16,Porterville,porterville,1354,1174,136.0,286.0,60.0,11.0,2.0,117.0,16.0,13.0,109.0,244.0,374,41.0,18.0,12.0,73,35.0,365.0,276.0,1.322,0.244,0.322,0.381,0.703,88.0,0.302,0.309,0.001,0.18,0.081,0.099,0.447
2016,2015-16,Redwoods,redwoods,1127,1011,79.0,225.0,36.0,2.0,0.0,62.0,30.0,11.0,56.0,218.0,265,33.0,22.0,5.0,38,26.0,301.0,267.0,1.127,0.223,0.279,0.3,0.579,73.0,0.282,0.252,0.0,0.193,0.05,0.143,0.257
2016,2015-16,Reedley,reedley,1707,1406,252.0,395.0,51.0,9.0,12.0,212.0,22.0,15.0,195.0,235.0,500,45.0,40.0,21.0,72,36.0,432.0,346.0,1.249,0.281,0.372,0.407,0.779,98.0,0.325,0.385,0.007,0.138,0.114,0.024,0.83
2016,2015-16,Rio Hondo,riohondo,1600,1371,258.0,431.0,76.0,8.0,13.0,224.0,39.0,14.0,119.0,146.0,562,48.0,42.0,20.0,97,40.0,461.0,306.0,1.507,0.314,0.374,0.481,0.855,107.0,0.339,0.419,0.008,0.091,0.074,0.017,0.815
2016,2015-16,Riverside,riverside,1705,1435,223.0,383.0,71.0,13.0,21.0,183.0,55.0,26.0,150.0,305.0,543,58.0,45.0,17.0,105,34.0,402.0,327.0,1.229,0.267,0.347,0.452,0.799,100.0,0.321,0.354,0.012,0.179,0.088,0.091,0.492
2016,2015-16,Sacramento City,sacramentocity,1541,1274,197.0,336.0,70.0,9.0,7.0,172.0,41.0,20.0,171.0,241.0,445,68.0,16.0,12.0,86,34.0,369.0,315.0,1.171,0.264,0.373,0.417,0.79,99.0,0.317,0.335,0.005,0.156,0.111,0.045,0.71
2016,2015-16,Saddleback,saddleback,1663,1388,304.0,445.0,82.0,19.0,27.0,275.0,52.0,14.0,167.0,174.0,646,55.0,25.0,28.0,128,30.0,340.0,377.0,0.902,0.321,0.401,0.558,0.959,120.0,0.344,0.433,0.016,0.105,0.1,0.005,0.96
2016,2015-16,San Bernardino,sanbernardino,1524,1319,254.0,399.0,98.0,10.0,12.0,220.0,46.0,22.0,131.0,231.0,553,41.0,25.0,8.0,120,25.0,302.0,349.0,0.865,0.303,0.375,0.51,0.885,111.0,0.357,0.433,0.008,0.152,0.086,0.066,0.567
2016,2015-16,San Diego City,sandiego,1295,1100,179.0,309.0,45.0,17.0,3.0,166.0,38.0,9.0,101.0,204.0,397,46.0,33.0,15.0,65,27.0,301.0,283.0,1.064,0.281,0.352,0.42,0.772,97.0,0.337,0.389,0.002,0.158,0.078,0.08,0.495
2016,2015-16,San Diego Mesa,sandiegomesa,1419,1200,189.0,348.0,62.0,2.0,4.0,165.0,42.0,17.0,109.0,176.0,426,48.0,52.0,10.0,68,24.0,425.0,243.0,1.749,0.29,0.356,0.412,0.768,96.0,0.334,0.369,0.003,0.124,0.077,0.047,0.619
2016,2015-16,San Francisco,sanfrancisco,1351,1150,127.0,242.0,32.0,8.0,6.0,111.0,43.0,15.0,128.0,290.0,308,40.0,23.0,10.0,46,21.0,319.0,285.0,1.119,0.21,0.303,0.308,0.611,77.0,0.273,0.3,0.004,0.215,0.095,0.12,0.441
2016,2015-16,San Joaquin Delta,sanjoaquindelta,1782,1486,306.0,429.0,79.0,14.0,20.0,262.0,56.0,18.0,185.0,197.0,596,52.0,35.0,24.0,113,25.0,439.0,428.0,1.026,0.289,0.374,0.477,0.851,107.0,0.316,0.443,0.011,0.111,0.104,0.007,0.939
2016,2015-16,San Mateo,sanmateo,1659,1358,255.0,368.0,68.0,10.0,8.0,217.0,82.0,17.0,191.0,279.0,480,51.0,32.0,27.0,86,22.0,362.0,351.0,1.031,0.271,0.368,0.417,0.785,99.0,0.328,0.41,0.005,0.168,0.115,0.053,0.685
2016,2015-16,Santa Ana,santaana,1477,1230,223.0,346.0,54.0,6.0,23.0,190.0,32.0,14.0,139.0,195.0,481,66.0,21.0,21.0,83,40.0,290.0,164.0,1.768,0.281,0.373,0.459,0.832,105.0,0.313,0.379,0.016,0.132,0.094,0.038,0.713
2016,2015-16,Santa Barbara,santabarbara,1420,1183,169.0,290.0,64.0,8.0,18.0,144.0,41.0,17.0,137.0,277.0,424,42.0,45.0,13.0,90,19.0,349.0,283.0,1.233,0.245,0.33,0.434,0.764,96.0,0.302,0.335,0.013,0.195,0.096,0.099,0.495
2016,2015-16,Santa Rosa,santarosa,1967,1652,330.0,510.0,91.0,17.0,21.0,295.0,64.0,13.0,173.0,251.0,698,79.0,43.0,20.0,129,40.0,406.0,465.0,0.873,0.309,0.387,0.501,0.888,112.0,0.349,0.417,0.011,0.128,0.088,0.04,0.689
2016,2015-16,Sequoias,sequoias,1486,1265,188.0,353.0,49.0,7.0,4.0,167.0,22.0,16.0,134.0,153.0,428,41.0,34.0,12.0,60,41.0,437.0,317.0,1.379,0.279,0.355,0.386,0.741,93.0,0.312,0.351,0.003,0.103,0.09,0.013,0.876
2016,2015-16,Shasta,shasta,1403,1171,160.0,295.0,47.0,10.0,7.0,132.0,27.0,14.0,119.0,214.0,383,72.0,25.0,16.0,64,31.0,364.0,289.0,1.26,0.252,0.346,0.382,0.728,91.0,0.298,0.319,0.005,0.153,0.085,0.068,0.556
2016,2015-16,Sierra,sierra,1442,1232,189.0,339.0,60.0,10.0,6.0,161.0,34.0,19.0,121.0,153.0,437,43.0,32.0,14.0,76,31.0,389.0,332.0,1.172,0.275,0.349,0.416,0.765,96.0,0.306,0.368,0.004,0.106,0.084,0.022,0.791
2016,2015-16,Siskiyous,siskiyous,1366,1195,165.0,307.0,62.0,4.0,3.0,139.0,17.0,10.0,92.0,224.0,386,53.0,18.0,8.0,69,43.0,427.0,205.0,2.083,0.257,0.331,0.381,0.712,89.0,0.311,0.361,0.002,0.164,0.067,0.097,0.411
2016,2015-16,Skyline,skyline,1360,1146,167.0,296.0,57.0,6.0,15.0,159.0,23.0,16.0,145.0,188.0,410,17.0,37.0,15.0,78,24.0,364.0,299.0,1.217,0.258,0.337,0.426,0.763,96.0,0.293,0.343,0.011,0.138,0.107,0.031,0.771
2016,2015-16,Solano,solano,1436,1187,214.0,341.0,71.0,13.0,10.0,174.0,46.0,13.0,120.0,179.0,468,54.0,65.0,10.0,94,22.0,418.0,283.0,1.477,0.287,0.359,0.473,0.832,105.0,0.328,0.404,0.007,0.125,0.084,0.041,0.67
2016,2015-16,Southwestern,southwestern,1483,1280,213.0,383.0,61.0,18.0,5.0,186.0,40.0,9.0,127.0,218.0,495,38.0,22.0,16.0,84,31.0,349.0,312.0,1.119,0.299,0.37,0.452,0.822,103.0,0.352,0.383,0.003,0.147,0.086,0.061,0.583
2016,2015-16,Taft,taft,1470,1259,203.0,362.0,64.0,11.0,10.0,171.0,41.0,22.0,115.0,177.0,478,53.0,25.0,18.0,85,36.0,434.0,294.0,1.476,0.288,0.361,0.447,0.808,102.0,0.323,0.371,0.007,0.12,0.078,0.042,0.65
2016,2015-16,Ventura,ventura,1451,1209,200.0,309.0,54.0,15.0,6.0,161.0,25.0,15.0,154.0,269.0,411,41.0,34.0,13.0,75,32.0,333.0,266.0,1.252,0.256,0.347,0.402,0.749,94.0,0.32,0.39,0.004,0.185,0.106,0.079,0.572
2016,2015-16,Victor Valley,victorvalley,1362,1181,148.0,292.0,44.0,3.0,7.0,129.0,20.0,16.0,118.0,198.0,363,29.0,26.0,8.0,54,25.0,335.0,323.0,1.037,0.247,0.322,0.353,0.675,85.0,0.29,0.326,0.005,0.145,0.087,0.058,0.596
2016,2015-16,West Hills Coalinga,westhillscoalinga,1420,1214,181.0,297.0,59.0,11.0,9.0,157.0,31.0,18.0,129.0,249.0,405,44.0,18.0,15.0,79,28.0,347.0,305.0,1.138,0.245,0.331,0.399,0.73,92.0,0.297,0.373,0.006,0.175,0.091,0.084,0.518
2016,2015-16,West LA,westla,1406,1202,198.0,341.0,65.0,9.0,3.0,171.0,35.0,19.0,135.0,271.0,433,32.0,22.0,15.0,77,23.0,285.0,263.0,1.084,0.284,0.361,0.424,0.785,99.0,0.358,0.386,0.002,0.193,0.096,0.097,0.498
2016,2015-16,West Valley,westvalley,1461,1212,182.0,333.0,52.0,11.0,6.0,152.0,51.0,15.0,119.0,209.0,425,74.0,41.0,15.0,69,25.0,354.0,338.0,1.047,0.275,0.36,0.408,0.768,96.0,0.323,0.338,0.004,0.143,0.081,0.062,0.569
2016,2015-16,Yuba,yuba,1342,1173,133.0,301.0,46.0,7.0,9.0,113.0,21.0,22.0,102.0,214.0,388,29.0,31.0,7.0,62,28.0,374.0,287.0,1.303,0.257,0.322,0.384,0.706,89.0,0.305,0.293,0.007,0.159,0.076,0.083,0.477
