season,cccaa_season,team,team_id,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,K,TB,HBP,SH,SF,XBH,HDP,GO,FO,GO/FO,BA,OBP,SLG,OPS,OPS+,BAbip,RS%,HR%,K%,BB%,K-BB%,BB/K
2012,2011-12,Cerro Coso,cerrocoso,1440,1272,215.0,374.0,83.0,15.0,10.0,189.0,39.0,12.0,104.0,246.0,517,31.0,17.0,16.0,108,18.0,317.0,259.0,1.224,0.294,0.353,0.491,0.844,110.0,0.353,0.411,0.007,0.171,0.072,0.099,0.423
2012,2011-12,Chabot,chabot,1452,1229,228.0,351.0,57.0,13.0,20.0,200.0,81.0,31.0,123.0,234.0,494,73.0,19.0,8.0,90,21.0,294.0,334.0,0.88,0.286,0.377,0.475,0.852,111.0,0.337,0.395,0.014,0.161,0.085,0.076,0.526
2012,2011-12,Chaffey,chaffey,1515,1264,281.0,391.0,79.0,13.0,16.0,244.0,53.0,21.0,142.0,196.0,544,60.0,35.0,14.0,108,20.0,351.0,305.0,1.151,0.309,0.391,0.516,0.907,118.0,0.352,0.459,0.011,0.129,0.094,0.035,0.724
2012,2011-12,Citrus,citrus,1430,1215,187.0,326.0,66.0,3.0,23.0,173.0,39.0,20.0,146.0,226.0,467,30.0,25.0,14.0,92,19.0,267.0,377.0,0.708,0.268,0.351,0.46,0.811,105.0,0.309,0.342,0.016,0.158,0.102,0.056,0.646
2012,2011-12,Compton,compton,1462,1249,250.0,380.0,80.0,21.0,12.0,222.0,93.0,19.0,123.0,253.0,538,47.0,19.0,24.0,113,17.0,292.0,278.0,1.05,0.304,0.376,0.521,0.897,116.0,0.365,0.442,0.008,0.173,0.084,0.089,0.486
2012,2011-12,Contra Costa,contracosta,1349,1175,196.0,317.0,53.0,7.0,5.0,160.0,37.0,15.0,108.0,160.0,399,37.0,21.0,8.0,65,23.0,335.0,319.0,1.05,0.27,0.342,0.395,0.737,96.0,0.306,0.418,0.004,0.119,0.08,0.039,0.675
2012,2011-12,Cosumnes River,cosumnesriver,1794,1505,236.0,400.0,66.0,6.0,3.0,200.0,64.0,25.0,158.0,193.0,487,81.0,29.0,21.0,75,53.0,502.0,397.0,1.264,0.266,0.356,0.373,0.729,95.0,0.298,0.366,0.002,0.108,0.088,0.02,0.819
2012,2011-12,Cuesta,cuesta,1600,1317,247.0,388.0,64.0,16.0,8.0,217.0,41.0,22.0,173.0,207.0,508,57.0,35.0,18.0,88,34.0,384.0,329.0,1.167,0.295,0.386,0.453,0.839,109.0,0.339,0.392,0.005,0.129,0.108,0.021,0.836
2012,2011-12,Cypress,cypress,1614,1414,244.0,413.0,60.0,13.0,18.0,208.0,61.0,12.0,124.0,190.0,553,29.0,24.0,23.0,91,32.0,437.0,343.0,1.274,0.292,0.351,0.455,0.806,105.0,0.321,0.412,0.011,0.118,0.077,0.041,0.653
2012,2011-12,De Anza,deanza,1370,1170,143.0,292.0,51.0,9.0,3.0,127.0,22.0,15.0,131.0,222.0,370,40.0,20.0,9.0,63,30.0,380.0,267.0,1.423,0.25,0.338,0.37,0.708,92.0,0.303,0.304,0.002,0.162,0.096,0.066,0.59
2012,2011-12,Desert,desert,1312,1118,168.0,288.0,51.0,8.0,1.0,136.0,35.0,11.0,112.0,170.0,358,41.0,28.0,13.0,60,32.0,329.0,293.0,1.123,0.258,0.336,0.374,0.71,92.0,0.299,0.38,0.001,0.13,0.085,0.045,0.659
2012,2011-12,Diablo Valley,diablovalley,1693,1455,244.0,414.0,70.0,9.0,3.0,222.0,34.0,16.0,141.0,216.0,511,53.0,18.0,26.0,82,30.0,403.0,410.0,0.983,0.285,0.359,0.408,0.767,100.0,0.326,0.398,0.002,0.128,0.083,0.045,0.653
2012,2011-12,East Los Angeles,eastlosangeles,1497,1282,162.0,344.0,53.0,15.0,6.0,140.0,80.0,27.0,101.0,263.0,445,51.0,53.0,10.0,74,18.0,421.0,280.0,1.504,0.268,0.331,0.405,0.736,96.0,0.33,0.318,0.004,0.176,0.067,0.109,0.384
2012,2011-12,El Camino,elcamino,1680,1413,253.0,392.0,61.0,12.0,11.0,222.0,32.0,18.0,176.0,225.0,510,45.0,30.0,16.0,84,38.0,391.0,363.0,1.077,0.277,0.365,0.42,0.785,102.0,0.319,0.402,0.007,0.134,0.105,0.029,0.782
2012,2011-12,Feather River,featherriver,1709,1408,321.0,471.0,81.0,20.0,18.0,293.0,77.0,22.0,158.0,255.0,646,78.0,43.0,22.0,119,27.0,378.0,315.0,1.2,0.335,0.414,0.543,0.957,124.0,0.392,0.44,0.011,0.149,0.092,0.057,0.62
2012,2011-12,Fresno City,fresno,1752,1485,292.0,464.0,79.0,14.0,10.0,248.0,83.0,17.0,167.0,217.0,601,38.0,39.0,23.0,103,44.0,422.0,378.0,1.116,0.312,0.382,0.474,0.856,111.0,0.354,0.428,0.006,0.124,0.095,0.029,0.77
2012,2011-12,Fullerton,fullerton,1436,1198,196.0,342.0,53.0,14.0,10.0,179.0,40.0,17.0,133.0,179.0,453,35.0,56.0,14.0,77,29.0,365.0,302.0,1.209,0.285,0.355,0.442,0.797,104.0,0.325,0.372,0.007,0.125,0.093,0.032,0.743
2012,2011-12,Gavilan,gavilan,1470,1251,177.0,358.0,52.0,10.0,2.0,166.0,29.0,16.0,128.0,168.0,436,43.0,32.0,16.0,64,26.0,415.0,310.0,1.339,0.286,0.36,0.4,0.76,99.0,0.325,0.332,0.001,0.114,0.087,0.027,0.762
2012,2011-12,Glendale,glendale,1798,1461,269.0,370.0,73.0,14.0,22.0,239.0,97.0,30.0,206.0,230.0,537,96.0,19.0,16.0,109,19.0,347.0,494.0,0.702,0.253,0.374,0.442,0.816,106.0,0.284,0.38,0.012,0.128,0.115,0.013,0.896
2012,2011-12,Golden West,goldenwest,1510,1287,187.0,340.0,67.0,5.0,4.0,155.0,36.0,13.0,141.0,204.0,429,38.0,33.0,11.0,76,32.0,339.0,392.0,0.865,0.264,0.344,0.392,0.736,96.0,0.308,0.355,0.003,0.135,0.093,0.042,0.691
2012,2011-12,Grossmont,grossmont,1429,1229,205.0,349.0,60.0,15.0,15.0,188.0,49.0,14.0,116.0,211.0,484,42.0,28.0,14.0,90,28.0,320.0,358.0,0.894,0.284,0.355,0.467,0.822,107.0,0.328,0.386,0.01,0.148,0.081,0.067,0.55
2012,2011-12,Hartnell,hartnell,1375,1177,184.0,298.0,61.0,14.0,17.0,164.0,53.0,6.0,128.0,224.0,438,37.0,21.0,12.0,92,23.0,319.0,341.0,0.935,0.253,0.337,0.45,0.787,102.0,0.296,0.374,0.012,0.163,0.093,0.07,0.571
2012,2011-12,Imperial Valley,imperialvalley,1427,1222,188.0,347.0,47.0,6.0,8.0,169.0,35.0,15.0,114.0,171.0,430,53.0,26.0,12.0,61,36.0,364.0,312.0,1.167,0.284,0.36,0.402,0.762,99.0,0.321,0.356,0.006,0.12,0.08,0.04,0.667
2012,2011-12,Irvine Valley,irvinevalley,1398,1193,152.0,299.0,53.0,5.0,9.0,125.0,37.0,10.0,108.0,203.0,389,38.0,51.0,8.0,67,30.0,368.0,333.0,1.105,0.251,0.318,0.382,0.7,91.0,0.293,0.328,0.006,0.145,0.077,0.068,0.532
2012,2011-12,LA Harbor,laharbor,1427,1245,185.0,337.0,53.0,11.0,4.0,168.0,49.0,26.0,109.0,194.0,424,44.0,16.0,13.0,68,34.0,349.0,346.0,1.009,0.271,0.343,0.395,0.738,96.0,0.314,0.372,0.003,0.136,0.076,0.06,0.562
2012,2011-12,LA Mission,lamission,1433,1233,171.0,348.0,57.0,2.0,3.0,146.0,25.0,21.0,94.0,185.0,418,64.0,24.0,18.0,62,32.0,354.0,322.0,1.099,0.282,0.353,0.389,0.742,96.0,0.325,0.334,0.002,0.129,0.066,0.063,0.508
2012,2011-12,LA Pierce,lapierce,1491,1256,180.0,313.0,46.0,3.0,12.0,163.0,38.0,11.0,179.0,265.0,401,31.0,11.0,14.0,61,24.0,292.0,363.0,0.804,0.249,0.351,0.368,0.719,93.0,0.303,0.329,0.008,0.178,0.12,0.058,0.675
2012,2011-12,LA Valley,lavalley,1613,1395,236.0,393.0,58.0,9.0,5.0,206.0,103.0,23.0,142.0,261.0,484,37.0,21.0,18.0,72,23.0,358.0,362.0,0.989,0.282,0.355,0.399,0.754,98.0,0.338,0.407,0.003,0.162,0.088,0.074,0.544
2012,2011-12,Laney,laney,1523,1309,256.0,410.0,84.0,11.0,15.0,230.0,79.0,24.0,113.0,176.0,561,53.0,21.0,27.0,110,13.0,361.0,361.0,1.0,0.313,0.378,0.513,0.891,116.0,0.345,0.43,0.01,0.116,0.074,0.042,0.642
2012,2011-12,Lassen,lassen,1494,1276,195.0,356.0,58.0,4.0,4.0,175.0,25.0,17.0,100.0,169.0,434,51.0,52.0,15.0,66,33.0,393.0,354.0,1.11,0.279,0.339,0.392,0.731,95.0,0.315,0.38,0.003,0.113,0.067,0.046,0.592
2012,2011-12,Long Beach,longbeach,1305,1138,114.0,262.0,32.0,5.0,1.0,91.0,28.0,20.0,102.0,192.0,307,30.0,31.0,4.0,38,37.0,425.0,240.0,1.771,0.23,0.302,0.303,0.605,79.0,0.275,0.288,0.001,0.147,0.078,0.069,0.531
2012,2011-12,Los Medanos,losmedanos,1512,1278,225.0,371.0,51.0,10.0,3.0,199.0,33.0,9.0,135.0,182.0,451,38.0,47.0,14.0,64,33.0,385.0,336.0,1.146,0.29,0.36,0.403,0.763,99.0,0.332,0.41,0.002,0.12,0.089,0.031,0.742
2012,2011-12,Marin,marin,1432,1228,208.0,352.0,56.0,14.0,7.0,185.0,47.0,22.0,142.0,192.0,457,32.0,19.0,11.0,77,35.0,334.0,330.0,1.012,0.287,0.367,0.435,0.802,104.0,0.332,0.387,0.005,0.134,0.099,0.035,0.74
2012,2011-12,Mendocino,mendocino,1416,1201,146.0,301.0,61.0,8.0,1.0,134.0,36.0,11.0,123.0,223.0,381,48.0,31.0,13.0,70,27.0,344.0,353.0,0.975,0.251,0.333,0.376,0.709,92.0,0.303,0.308,0.001,0.157,0.087,0.07,0.552
2012,2011-12,Merced,merced,1696,1389,256.0,395.0,81.0,9.0,10.0,217.0,48.0,25.0,170.0,251.0,524,84.0,39.0,14.0,100,40.0,392.0,345.0,1.136,0.284,0.383,0.449,0.832,108.0,0.337,0.385,0.006,0.148,0.1,0.048,0.677
2012,2011-12,Mission,mission,1466,1241,183.0,340.0,58.0,11.0,7.0,171.0,52.0,23.0,147.0,185.0,441,33.0,33.0,12.0,76,17.0,341.0,384.0,0.888,0.274,0.355,0.417,0.772,100.0,0.314,0.343,0.005,0.126,0.1,0.026,0.795
2012,2011-12,Modesto,modesto,1484,1294,197.0,357.0,63.0,4.0,8.0,168.0,9.0,8.0,109.0,202.0,452,31.0,35.0,15.0,75,38.0,395.0,334.0,1.183,0.276,0.335,0.407,0.742,96.0,0.318,0.387,0.005,0.136,0.073,0.063,0.54
2012,2011-12,Monterey,monterey,1406,1246,148.0,332.0,59.0,5.0,12.0,130.0,48.0,22.0,101.0,244.0,437,29.0,21.0,9.0,76,18.0,336.0,322.0,1.043,0.266,0.329,0.412,0.741,96.0,0.32,0.302,0.009,0.174,0.072,0.102,0.414
2012,2011-12,Moorpark,moorpark,1411,1195,162.0,291.0,52.0,4.0,3.0,141.0,22.0,16.0,121.0,206.0,360,53.0,22.0,20.0,59,21.0,318.0,362.0,0.878,0.244,0.33,0.351,0.681,88.0,0.286,0.344,0.002,0.146,0.086,0.06,0.587
2012,2011-12,Mt. San Antonio,mtsanantonio,1714,1383,271.0,390.0,79.0,21.0,5.0,230.0,51.0,11.0,159.0,185.0,526,85.0,57.0,30.0,105,36.0,424.0,411.0,1.032,0.282,0.37,0.456,0.826,107.0,0.315,0.423,0.003,0.108,0.093,0.015,0.859
2012,2011-12,Mt. San Jacinto,mtsanjacinto,1437,1224,208.0,342.0,59.0,6.0,10.0,174.0,36.0,8.0,116.0,233.0,443,52.0,24.0,21.0,75,31.0,309.0,297.0,1.04,0.279,0.355,0.423,0.778,101.0,0.331,0.396,0.007,0.162,0.081,0.081,0.498
2012,2011-12,Napa,napa,1410,1215,174.0,332.0,41.0,10.0,1.0,151.0,61.0,23.0,111.0,173.0,396,47.0,17.0,20.0,52,28.0,353.0,339.0,1.041,0.273,0.348,0.369,0.717,93.0,0.312,0.354,0.001,0.123,0.079,0.044,0.642
2012,2011-12,Ohlone,ohlone,1605,1327,230.0,346.0,68.0,9.0,2.0,197.0,59.0,21.0,139.0,222.0,438,85.0,37.0,17.0,79,25.0,416.0,337.0,1.234,0.261,0.355,0.39,0.745,97.0,0.307,0.401,0.001,0.138,0.087,0.051,0.626
2012,2011-12,Orange Coast,orangecoast,1804,1501,306.0,454.0,71.0,15.0,28.0,270.0,53.0,19.0,173.0,202.0,639,57.0,48.0,25.0,114,36.0,408.0,457.0,0.893,0.302,0.379,0.502,0.881,114.0,0.329,0.424,0.016,0.112,0.096,0.016,0.856
2012,2011-12,Oxnard,oxnard,1418,1208,170.0,298.0,43.0,5.0,6.0,143.0,53.0,16.0,127.0,206.0,369,45.0,29.0,9.0,54,32.0,356.0,326.0,1.092,0.247,0.331,0.35,0.681,88.0,0.291,0.353,0.004,0.145,0.09,0.055,0.617
2012,2011-12,Palomar,palomar,1414,1218,168.0,327.0,60.0,1.0,7.0,140.0,29.0,14.0,95.0,141.0,410,41.0,44.0,16.0,68,35.0,393.0,369.0,1.065,0.268,0.327,0.392,0.719,93.0,0.295,0.353,0.005,0.1,0.067,0.033,0.674
2012,2011-12,Pasadena,pasadena,1396,1192,143.0,295.0,57.0,5.0,3.0,123.0,40.0,12.0,121.0,263.0,371,39.0,30.0,14.0,65,31.0,333.0,305.0,1.092,0.247,0.326,0.366,0.692,90.0,0.311,0.31,0.002,0.188,0.087,0.101,0.46
2012,2011-12,Porterville,porterville,1439,1232,163.0,305.0,46.0,11.0,3.0,133.0,25.0,8.0,127.0,200.0,382,52.0,17.0,11.0,60,33.0,411.0,296.0,1.389,0.248,0.336,0.359,0.695,90.0,0.29,0.333,0.002,0.139,0.088,0.051,0.635
2012,2011-12,Reedley,reedley,1501,1269,202.0,367.0,52.0,12.0,2.0,163.0,44.0,13.0,138.0,180.0,449,46.0,32.0,16.0,66,34.0,356.0,355.0,1.003,0.289,0.367,0.406,0.773,100.0,0.331,0.364,0.001,0.12,0.092,0.028,0.767
2012,2011-12,Rio Hondo,riohondo,1900,1586,333.0,478.0,104.0,11.0,29.0,295.0,24.0,19.0,177.0,212.0,691,75.0,37.0,25.0,144,39.0,410.0,454.0,0.903,0.301,0.384,0.526,0.91,118.0,0.328,0.434,0.015,0.112,0.093,0.019,0.835
2012,2011-12,Riverside,riverside,1611,1359,198.0,351.0,49.0,7.0,13.0,170.0,58.0,25.0,166.0,270.0,453,40.0,35.0,11.0,69,38.0,368.0,375.0,0.981,0.258,0.346,0.384,0.73,95.0,0.311,0.34,0.008,0.168,0.103,0.065,0.615
2012,2011-12,Sacramento City,sacramentocity,1612,1346,204.0,338.0,45.0,4.0,9.0,177.0,49.0,16.0,173.0,272.0,418,59.0,21.0,13.0,58,39.0,376.0,328.0,1.146,0.251,0.354,0.354,0.708,92.0,0.305,0.348,0.006,0.169,0.107,0.062,0.636
2012,2011-12,Saddleback,saddleback,1467,1233,199.0,342.0,67.0,7.0,8.0,176.0,25.0,25.0,122.0,195.0,447,58.0,36.0,18.0,82,24.0,334.0,363.0,0.92,0.277,0.356,0.429,0.785,102.0,0.319,0.372,0.005,0.133,0.083,0.05,0.626
2012,2011-12,San Bernardino,sanbernardino,1583,1319,256.0,386.0,74.0,19.0,9.0,227.0,68.0,24.0,157.0,239.0,525,60.0,27.0,20.0,102,30.0,139.0,91.0,1.527,0.293,0.381,0.475,0.856,111.0,0.346,0.416,0.006,0.151,0.099,0.052,0.657
2012,2011-12,San Diego City,sandiego,1309,1140,146.0,283.0,44.0,5.0,2.0,121.0,30.0,14.0,73.0,173.0,343,46.0,34.0,16.0,51,24.0,371.0,309.0,1.201,0.248,0.307,0.346,0.653,85.0,0.286,0.36,0.002,0.132,0.056,0.076,0.422
2012,2011-12,San Diego Mesa,sandiegomesa,1418,1211,174.0,309.0,48.0,8.0,3.0,148.0,51.0,26.0,112.0,208.0,382,53.0,27.0,15.0,59,28.0,351.0,329.0,1.067,0.255,0.334,0.364,0.698,91.0,0.301,0.363,0.002,0.147,0.079,0.068,0.538
2012,2011-12,San Francisco,sanfrancisco,1363,1158,119.0,263.0,28.0,12.0,2.0,107.0,37.0,20.0,122.0,244.0,321,44.0,29.0,10.0,42,17.0,390.0,263.0,1.483,0.227,0.315,0.313,0.628,82.0,0.283,0.274,0.001,0.179,0.09,0.089,0.5
2012,2011-12,San Joaquin  Delta,sanjoaquindelta,1500,1316,221.0,378.0,67.0,6.0,18.0,192.0,45.0,17.0,113.0,198.0,511,31.0,28.0,12.0,91,23.0,386.0,353.0,1.093,0.287,0.348,0.457,0.805,105.0,0.324,0.403,0.012,0.132,0.075,0.057,0.571
2012,2011-12,San Mateo,sanmateo,1735,1445,216.0,377.0,82.0,13.0,7.0,182.0,80.0,30.0,147.0,210.0,506,75.0,49.0,19.0,102,26.0,398.0,472.0,0.843,0.261,0.345,0.421,0.766,99.0,0.297,0.353,0.004,0.121,0.085,0.036,0.7
2012,2011-12,Santa Ana,santaana,1782,1460,301.0,453.0,76.0,5.0,18.0,273.0,64.0,20.0,202.0,201.0,593,59.0,34.0,27.0,99,33.0,376.0,434.0,0.866,0.31,0.401,0.474,0.875,114.0,0.343,0.407,0.01,0.113,0.113,0.0,1.005
2012,2011-12,Santa Barbara,santabarbara,1571,1324,228.0,353.0,67.0,17.0,7.0,191.0,71.0,26.0,141.0,228.0,475,59.0,35.0,12.0,91,35.0,386.0,348.0,1.109,0.267,0.352,0.427,0.779,101.0,0.314,0.405,0.004,0.145,0.09,0.055,0.618
2012,2011-12,Santa Rosa,santarosa,1599,1362,169.0,354.0,55.0,12.0,5.0,144.0,22.0,19.0,124.0,195.0,448,54.0,45.0,14.0,72,27.0,413.0,410.0,1.007,0.26,0.333,0.382,0.715,93.0,0.297,0.311,0.003,0.122,0.078,0.044,0.636
2012,2011-12,Sequoias,sequoias,1514,1311,195.0,354.0,83.0,7.0,3.0,166.0,49.0,13.0,143.0,184.0,460,24.0,20.0,16.0,93,35.0,403.0,347.0,1.161,0.27,0.344,0.422,0.766,99.0,0.308,0.371,0.002,0.122,0.094,0.028,0.777
2012,2011-12,Shasta,shasta,1411,1210,213.0,349.0,57.0,18.0,3.0,195.0,45.0,13.0,130.0,217.0,451,47.0,13.0,11.0,78,32.0,331.0,290.0,1.141,0.288,0.373,0.437,0.81,105.0,0.346,0.402,0.002,0.154,0.092,0.062,0.599
2012,2011-12,Sierra,sierra,1816,1526,265.0,417.0,68.0,7.0,20.0,236.0,51.0,33.0,143.0,252.0,559,59.0,54.0,34.0,95,20.0,417.0,468.0,0.891,0.273,0.341,0.429,0.77,100.0,0.308,0.409,0.011,0.139,0.079,0.06,0.567
2012,2011-12,Siskiyous,siskiyous,1368,1168,155.0,294.0,61.0,0.0,7.0,122.0,39.0,15.0,105.0,250.0,376,56.0,26.0,13.0,68,28.0,293.0,336.0,0.872,0.252,0.333,0.38,0.713,93.0,0.311,0.33,0.005,0.183,0.077,0.106,0.42
2012,2011-12,Skyline,skyline,1374,1186,139.0,297.0,67.0,3.0,7.0,121.0,25.0,16.0,108.0,219.0,391,43.0,30.0,7.0,77,31.0,360.0,309.0,1.165,0.25,0.326,0.395,0.721,94.0,0.3,0.299,0.005,0.159,0.079,0.08,0.493
2012,2011-12,Solano,solano,1505,1239,252.0,340.0,47.0,21.0,3.0,212.0,52.0,11.0,135.0,199.0,438,61.0,59.0,11.0,71,18.0,419.0,272.0,1.54,0.274,0.356,0.411,0.767,100.0,0.322,0.467,0.002,0.132,0.09,0.042,0.678
2012,2011-12,Southwestern,southwestern,1469,1262,175.0,345.0,53.0,5.0,4.0,145.0,50.0,17.0,110.0,183.0,420,46.0,39.0,12.0,62,42.0,385.0,354.0,1.088,0.273,0.341,0.382,0.723,94.0,0.314,0.344,0.003,0.125,0.075,0.05,0.601
2012,2011-12,Taft,taft,1488,1233,188.0,323.0,44.0,6.0,14.0,158.0,60.0,22.0,124.0,202.0,421,65.0,49.0,17.0,64,24.0,363.0,364.0,0.997,0.262,0.344,0.393,0.737,96.0,0.299,0.349,0.009,0.136,0.083,0.053,0.614
2012,2011-12,Ventura,ventura,1451,1232,197.0,336.0,51.0,14.0,13.0,166.0,46.0,20.0,128.0,218.0,454,49.0,30.0,12.0,78,31.0,327.0,348.0,0.94,0.273,0.354,0.432,0.786,102.0,0.319,0.368,0.009,0.15,0.088,0.062,0.587
2012,2011-12,Victor Valley,victorvalley,1358,1179,165.0,300.0,52.0,12.0,3.0,153.0,20.0,10.0,111.0,247.0,385,28.0,24.0,16.0,67,22.0,286.0,296.0,0.966,0.254,0.323,0.383,0.706,92.0,0.314,0.372,0.002,0.182,0.082,0.1,0.449
2012,2011-12,West Hills Coalinga,westhillscoalinga,1473,1257,211.0,353.0,59.0,14.0,7.0,184.0,37.0,24.0,144.0,206.0,461,38.0,25.0,9.0,80,29.0,380.0,303.0,1.254,0.281,0.363,0.43,0.793,103.0,0.329,0.386,0.005,0.14,0.098,0.042,0.699
2012,2011-12,West LA,westla,1033,895,98.0,213.0,37.0,5.0,3.0,84.0,26.0,14.0,82.0,231.0,269,33.0,15.0,8.0,45,21.0,226.0,217.0,1.041,0.238,0.318,0.351,0.669,87.0,0.314,0.292,0.003,0.224,0.079,0.145,0.355
2012,2011-12,West Valley,westvalley,1498,1285,182.0,358.0,61.0,6.0,2.0,151.0,46.0,23.0,122.0,217.0,437,49.0,28.0,14.0,69,29.0,385.0,313.0,1.23,0.279,0.353,0.394,0.747,97.0,0.33,0.342,0.001,0.145,0.081,0.064,0.562
2012,2011-12,Yuba,yuba,1479,1272,190.0,337.0,58.0,5.0,5.0,160.0,23.0,11.0,146.0,219.0,420,30.0,16.0,15.0,68,27.0,371.0,318.0,1.167,0.265,0.347,0.384,0.731,95.0,0.312,0.364,0.003,0.148,0.099,0.049,0.667
