date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
May 8,home,Glendale,L,13-0,13,0,13,win,20150508_yu00,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,Orange Coast,orangecoast,alecfriedmanb08r,Alec Friedman
May 1,home,Long Beach,W,18-3,18,3,15,win,20150501_jfaw,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,Orange Coast,orangecoast,alecfriedmanb08r,Alec Friedman
Mar 7,home,Irvine Valley,L,4-0,4,0,4,win,20150307_1slb,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,Orange Coast,orangecoast,alecfriedmanb08r,Alec Friedman
Feb 21,home,Canyons,L,5-4,5,4,1,win,20150221_rzec,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,Orange Coast,orangecoast,alecfriedmanb08r,Alec Friedman
Feb 19,home,Canyons,W,4-3,4,3,1,win,20150219_yf0u,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,Orange Coast,orangecoast,alecfriedmanb08r,Alec Friedman
Feb 14,home,Long Beach,W,8-1,8,1,7,win,20150214_r7lv,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,Orange Coast,orangecoast,alecfriedmanb08r,Alec Friedman
Feb 12,home,Long Beach,L,6-2,6,2,4,win,20150212_wnl8,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,Orange Coast,orangecoast,alecfriedmanb08r,Alec Friedman
Feb 6,home,Cuesta,W,14-8,14,8,6,win,20150206_m0a8,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,Orange Coast,orangecoast,alecfriedmanb08r,Alec Friedman
Feb 5,home,Cuesta,W,9-1,9,1,8,win,20150205_c9df,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,Orange Coast,orangecoast,alecfriedmanb08r,Alec Friedman
Jan 31,home,Desert,W,10-3,10,3,7,win,20150131_w33t,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,Orange Coast,orangecoast,alecfriedmanb08r,Alec Friedman
Jan 29,home,Palomar,W,5-4,5,4,1,win,20150129_0m02,0,0,0,0,0.0,,,,0.00,,,,2015,2014-15,Orange Coast,orangecoast,alecfriedmanb08r,Alec Friedman
