date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Apr 26,home,Canyons,L,22-13,22,13,9,win,20190426_fvvu,1,0,1,0,2.0,6,7,2,9.00,1,0,,2019,,Barstow,barstow,jasonkatz73rt,Jason Katz
Apr 23,home,Canyons,W,10-4,10,4,6,win,20190423_6exw,0,0,0,0,1.0,1,,,0.00,,,,2019,,Barstow,barstow,jasonkatz73rt,Jason Katz
Apr 18,home,Cerro Coso,L,18-9,18,9,9,win,20190418_j7sc,1,0,1,0,3.0,8,7,7,21.00,2,2,,2019,,Barstow,barstow,jasonkatz73rt,Jason Katz
Apr 16,home,Cerro Coso,W,13-11,13,11,2,win,20190416_aqvf,0,0,0,0,0.0,,,,0.00,,,,2019,,Barstow,barstow,jasonkatz73rt,Jason Katz
Apr 12,home,Antelope Valley,L,12-7,12,7,5,win,20190412_c31a,1,0,1,0,6.0,10,8,8,12.00,4,0,,2019,,Barstow,barstow,jasonkatz73rt,Jason Katz
Apr 10,home,Antelope Valley,W,9-7,9,7,2,win,20190410_49h1,0,0,0,1,2.0,3,2,2,9.00,1,3,,2019,,Barstow,barstow,jasonkatz73rt,Jason Katz
Apr 6,home,Citrus,L,6-4,6,4,2,win,20190406_r19s,1,0,1,0,5.2,9,6,5,7.94,3,2,,2019,,Barstow,barstow,jasonkatz73rt,Jason Katz
Mar 30,home,Victor Valley,W,12-2,12,2,10,win,20190330_1v5x,1,1,0,0,9.0,9,2,2,2.00,1,0,1,2019,,Barstow,barstow,jasonkatz73rt,Jason Katz
Mar 23,home,Glendale,L,6-4,6,4,2,win,20190323_aq9d,1,0,1,0,7.1,9,3,3,3.68,7,3,,2019,,Barstow,barstow,jasonkatz73rt,Jason Katz
Mar 19,home,Glendale,L,15-14,15,14,1,win,20190319_eu1y,0,0,0,0,1.0,2,1,1,9.00,,,,2019,,Barstow,barstow,jasonkatz73rt,Jason Katz
Mar 16,home,Canyons,W,4-3,4,3,1,win,20190316_paqt,1,0,0,0,7.2,9,3,3,3.52,1,1,,2019,,Barstow,barstow,jasonkatz73rt,Jason Katz
Mar 9,home,Victor Valley,W,12-2,12,2,10,win,20190309_6tqy,1,1,0,0,8.0,9,2,2,2.25,0,2,1,2019,,Barstow,barstow,jasonkatz73rt,Jason Katz
Mar 1,home,Porterville,L,3-2,3,2,1,win,20190301_jiy4,1,0,0,0,6.0,6,3,3,4.50,0,2,,2019,,Barstow,barstow,jasonkatz73rt,Jason Katz
Feb 23,home,San Diego Mesa,W,8-5,8,5,3,win,20190223_owa5,1,1,0,0,6.1,9,4,4,5.68,3,2,,2019,,Barstow,barstow,jasonkatz73rt,Jason Katz
Feb 12,home,San Bernardino Valley,W,3-2,3,2,1,win,20190212_p1hi,1,1,0,0,8.0,12,2,2,2.25,2,6,,2019,,Barstow,barstow,jasonkatz73rt,Jason Katz
Feb 9,home,Desert,L,3-1,3,1,2,win,20190209_vo2m,0,0,0,0,2.0,1,1,,0.00,,,,2019,,Barstow,barstow,jasonkatz73rt,Jason Katz
Feb 2,home,Ventura,L,8-6,8,6,2,win,20190202_iux7,0,0,1,0,1.2,5,3,3,16.20,,,1,2019,,Barstow,barstow,jasonkatz73rt,Jason Katz
Jan 31,home,Imperial Valley,W,9-1,9,1,8,win,20190131_9v8m,0,0,0,0,2.0,1,,,0.00,,2,,2019,,Barstow,barstow,jasonkatz73rt,Jason Katz
Jan 26,home,Taft,W,7-3,7,3,4,win,20190126_6fax,0,0,0,0,3.0,,,,0.00,,5,,2019,,Barstow,barstow,jasonkatz73rt,Jason Katz
Jan 25,home,Feather River,L,16-8,16,8,8,win,20190125_uua9,1,0,0,0,4.0,10,6,6,13.50,1,4,,2019,,Barstow,barstow,jasonkatz73rt,Jason Katz
