date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Mar 12,home,De Anza,W,3-2,3,2,1,win,20200312_ol22,0,0,0,0,0.0,,,,0.00,,,,2020,,Monterey Peninsula,montereypeninsula,beauboyle110o,Beau Boyle
Mar 10,home,De Anza,W,11-2,11,2,9,win,20200310_64lp,0,0,0,0,0.0,,,,0.00,,,,2020,,Monterey Peninsula,montereypeninsula,beauboyle110o,Beau Boyle
Feb 15,home,Lassen,L,2-1,2,1,1,win,20200215_9o1s,0,0,0,0,0.0,,,,0.00,,,,2020,,Monterey Peninsula,montereypeninsula,beauboyle110o,Beau Boyle
Feb 14,home,Lassen,W,11-2,11,2,9,win,20200214_h8c7,0,0,0,0,0.0,,,,0.00,,,,2020,,Monterey Peninsula,montereypeninsula,beauboyle110o,Beau Boyle
Feb 11,home,San Francisco,W,12-3,12,3,9,win,20200211_x1ld,0,0,0,0,0.0,,,,0.00,,,,2020,,Monterey Peninsula,montereypeninsula,beauboyle110o,Beau Boyle
Feb 6,home,Diablo Valley,W,8-3,8,3,5,win,20200206_jiuo,0,0,0,0,0.0,,,,0.00,,,,2020,,Monterey Peninsula,montereypeninsula,beauboyle110o,Beau Boyle
Feb 4,home,Diablo Valley,W,11-1,11,1,10,win,20200204_ggru,0,0,0,0,0.0,,,,0.00,,,,2020,,Monterey Peninsula,montereypeninsula,beauboyle110o,Beau Boyle
Jan 31,home,Merced,L,12-2,12,2,10,win,20200131_8ki6,0,0,0,0,0.0,,,,0.00,,,,2020,,Monterey Peninsula,montereypeninsula,beauboyle110o,Beau Boyle
Jan 30,home,West Hills Coalinga,L,5-4,5,4,1,win,20200130_5t4k,0,0,0,0,0.0,,,,0.00,,,,2020,,Monterey Peninsula,montereypeninsula,beauboyle110o,Beau Boyle
Jan 28,home,West Hills Coalinga,W,6-0,6,0,6,win,20200128_3jx2,0,0,0,0,0.0,,,,0.00,,,,2020,,Monterey Peninsula,montereypeninsula,beauboyle110o,Beau Boyle
Jan 25,home,Yuba,W,6-4,6,4,2,win,20200125_m947,0,0,0,0,0.0,,,,0.00,,,,2020,,Monterey Peninsula,montereypeninsula,beauboyle110o,Beau Boyle
Jan 24,home,San Joaquin Delta,L,7-4,7,4,3,win,20200124_pj8z,0,0,0,0,0.0,,,,0.00,,,,2020,,Monterey Peninsula,montereypeninsula,beauboyle110o,Beau Boyle
