date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Apr 26,home,Long Beach,L,13-1,13,1,12,win,20130426_izlw,0,0,0,0,0.0,,,,0.00,,,,2013,,Pasadena,pasadena,aaroncorrea21bc,Aaron Correa
Apr 20,home,El Camino-Compton Center,L,8-0,8,0,8,win,20130420_lf5g,0,0,0,0,0.0,,,,0.00,,,,2013,,Pasadena,pasadena,aaroncorrea21bc,Aaron Correa
Apr 16,home,El Camino-Compton Center,L,11-3,11,3,8,win,20130416_tt9x,0,0,0,0,0.0,,,,0.00,,,,2013,,Pasadena,pasadena,aaroncorrea21bc,Aaron Correa
Apr 9,home,Mt. San Antonio,L,9-0,9,0,9,win,20130409_otrv,0,0,0,0,0.0,,,,0.00,,,,2013,,Pasadena,pasadena,aaroncorrea21bc,Aaron Correa
Apr 4,home,Cerritos,L,7-0,7,0,7,win,20130404_k8vh,0,0,0,0,0.0,,,,0.00,,,,2013,,Pasadena,pasadena,aaroncorrea21bc,Aaron Correa
Apr 2,home,Cerritos,L,7-2,7,2,5,win,20130402_z21s,0,0,0,0,0.0,,,,0.00,,,,2013,,Pasadena,pasadena,aaroncorrea21bc,Aaron Correa
Mar 27,home,Cerro Coso,W,6-3,6,3,3,win,20130327_9idj,0,0,0,0,0.0,,,,0.00,,,,2013,,Pasadena,pasadena,aaroncorrea21bc,Aaron Correa
Mar 23,home,East Los Angeles,L,10-4,10,4,6,win,20130323_5cx7,0,0,0,0,0.0,,,,0.00,,,,2013,,Pasadena,pasadena,aaroncorrea21bc,Aaron Correa
Mar 9,home,LA Harbor,L,10-6,10,6,4,win,20130309_rq3r,0,0,0,0,0.0,,,,0.00,,,,2013,,Pasadena,pasadena,aaroncorrea21bc,Aaron Correa
Mar 5,home,LA Harbor,W,3-2,3,2,1,win,20130305_p87x,0,0,0,0,0.0,,,,0.00,,,,2013,,Pasadena,pasadena,aaroncorrea21bc,Aaron Correa
Feb 26,home,Oxnard,L,9-1,9,1,8,win,20130226_iaqx,0,0,0,0,0.0,,,,0.00,,,,2013,,Pasadena,pasadena,aaroncorrea21bc,Aaron Correa
Feb 22,home,Grossmont,L,7-3,7,3,4,win,20130222_o2kg,0,0,0,0,0.0,,,,0.00,,,,2013,,Pasadena,pasadena,aaroncorrea21bc,Aaron Correa
Feb 16,home,West LA,L,10-9,10,9,1,win,20130216_5fvu,0,0,0,0,0.0,,,,0.00,,,,2013,,Pasadena,pasadena,aaroncorrea21bc,Aaron Correa
Feb 12,home,Oxnard,L,6-1,6,1,5,win,20130212_3l30,0,0,0,0,0.0,,,,0.00,,,,2013,,Pasadena,pasadena,aaroncorrea21bc,Aaron Correa
Feb 9,home,Victor Valley,L,4-3,4,3,1,win,20130209_ohpu,0,0,0,0,0.0,,,,0.00,,,,2013,,Pasadena,pasadena,aaroncorrea21bc,Aaron Correa
Feb 7,home,Irvine Valley,L,16-2,16,2,14,win,20130207_xnuf,0,0,0,0,0.0,,,,0.00,,,,2013,,Pasadena,pasadena,aaroncorrea21bc,Aaron Correa
Feb 5,home,Grossmont,L,11-4,11,4,7,win,20130205_m4rs,0,0,0,0,0.0,,,,0.00,,,,2013,,Pasadena,pasadena,aaroncorrea21bc,Aaron Correa
Feb 2,home,Antelope Valley,W,10-6,10,6,4,win,20130202_h4nm,0,0,0,0,0.0,,,,0.00,,,,2013,,Pasadena,pasadena,aaroncorrea21bc,Aaron Correa
Feb 1,home,Antelope Valley,L,4-3,4,3,1,win,20130201_dbwm,0,0,0,0,0.0,,,,0.00,,,,2013,,Pasadena,pasadena,aaroncorrea21bc,Aaron Correa
