date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Apr 20,home,Palomar,L,6-1,6,1,5,win,20230420_l1d6,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,San Diego Mesa,sandiegomesa,cadenrogersqu7g,Caden Rogers
Apr 19,home,Grossmont,L,9-8,9,8,1,win,20230419_ngae,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,San Diego Mesa,sandiegomesa,cadenrogersqu7g,Caden Rogers
Apr 18,home,Palomar,L,25-6,25,6,19,win,20230418_u7dh,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,San Diego Mesa,sandiegomesa,cadenrogersqu7g,Caden Rogers
Apr 14,home,Imperial Valley,W,9-4,9,4,5,win,20230414_j2um,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,San Diego Mesa,sandiegomesa,cadenrogersqu7g,Caden Rogers
Apr 14,home,Imperial Valley,W,18-1,18,1,17,win,20230414_6s9q,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,San Diego Mesa,sandiegomesa,cadenrogersqu7g,Caden Rogers
Apr 12,home,Grossmont,L,10-3,10,3,7,win,20230412_5zgp,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,San Diego Mesa,sandiegomesa,cadenrogersqu7g,Caden Rogers
Apr 11,home,Imperial Valley,W,7-3,7,3,4,win,20230411_hnkg,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,San Diego Mesa,sandiegomesa,cadenrogersqu7g,Caden Rogers
Apr 8,home,Compton,L,5-2,5,2,3,win,20230408_b36c,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,San Diego Mesa,sandiegomesa,cadenrogersqu7g,Caden Rogers
Apr 7,home,Southwestern,W,11-7,11,7,4,win,20230407_0jsw,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,San Diego Mesa,sandiegomesa,cadenrogersqu7g,Caden Rogers
Apr 6,home,Southwestern,L,11-5,11,5,6,win,20230406_vm5r,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,San Diego Mesa,sandiegomesa,cadenrogersqu7g,Caden Rogers
Apr 4,home,Southwestern,L,9-0,9,0,9,win,20230404_3e6j,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,San Diego Mesa,sandiegomesa,cadenrogersqu7g,Caden Rogers
Mar 25,home,San Diego City,L,12-3,12,3,9,win,20230325_xfz7,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,San Diego Mesa,sandiegomesa,cadenrogersqu7g,Caden Rogers
Mar 25,home,San Diego City,W,7-3,7,3,4,win,20230325_6fwg,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,San Diego Mesa,sandiegomesa,cadenrogersqu7g,Caden Rogers
Mar 24,home,San Bernardino Valley,L,6-3,6,3,3,win,20230324_blwg,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,San Diego Mesa,sandiegomesa,cadenrogersqu7g,Caden Rogers
Mar 13,home,Imperial Valley,W,8-3,8,3,5,win,20230313_rjl3,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,San Diego Mesa,sandiegomesa,cadenrogersqu7g,Caden Rogers
Mar 7,home,Southwestern,W,3-2,3,2,1,win,20230307_22nd,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,San Diego Mesa,sandiegomesa,cadenrogersqu7g,Caden Rogers
Mar 4,home,Grossmont,L,20-7,20,7,13,win,20230304_ak2f,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,San Diego Mesa,sandiegomesa,cadenrogersqu7g,Caden Rogers
Mar 3,home,Grossmont,W,7-6,7,6,1,win,20230303_4mv9,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,San Diego Mesa,sandiegomesa,cadenrogersqu7g,Caden Rogers
Feb 21,home,Saddleback,L,5-3,5,3,2,win,20230221_2td7,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,San Diego Mesa,sandiegomesa,cadenrogersqu7g,Caden Rogers
Feb 16,home,Irvine Valley,L,8-5,8,5,3,win,20230216_l82q,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,San Diego Mesa,sandiegomesa,cadenrogersqu7g,Caden Rogers
Feb 14,home,Irvine Valley,L,10-9,10,9,1,win,20230214_bln1,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,San Diego Mesa,sandiegomesa,cadenrogersqu7g,Caden Rogers
Feb 7,home,Orange Coast,L,9-6,9,6,3,win,20230207_rb77,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,San Diego Mesa,sandiegomesa,cadenrogersqu7g,Caden Rogers
