date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Apr 28,home,Compton,W,12-5,12,5,7,win,20220428_e0lv,0,0,0,0,0.0,,,,0.00,,,,2022,,Long Beach,longbeach,jtmendozaregi,JT Mendoza
Apr 12,home,Santa Ana,L,7-6,7,6,1,win,20220412_khb8,0,0,0,0,0.0,,,,0.00,,,,2022,,Long Beach,longbeach,jtmendozaregi,JT Mendoza
Apr 5,home,LA Harbor,W,8-5,8,5,3,win,20220405_j02k,0,0,0,0,0.0,,,,0.00,,,,2022,,Long Beach,longbeach,jtmendozaregi,JT Mendoza
Apr 2,home,Cerritos,W,11-4,11,4,7,win,20220402_syhx,0,0,0,0,0.0,,,,0.00,,,,2022,,Long Beach,longbeach,jtmendozaregi,JT Mendoza
Mar 24,home,Rio Hondo,L,12-5,12,5,7,win,20220324_g0cb,0,0,0,0,0.0,,,,0.00,,,,2022,,Long Beach,longbeach,jtmendozaregi,JT Mendoza
Mar 15,home,San Bernardino Valley,W,5-2,5,2,3,win,20220315_98vk,0,0,0,0,0.0,,,,0.00,,,,2022,,Long Beach,longbeach,jtmendozaregi,JT Mendoza
Mar 12,home,Pasadena City,L,14-5,14,5,9,win,20220312_zh5d,0,0,0,0,0.0,,,,0.00,,,,2022,,Long Beach,longbeach,jtmendozaregi,JT Mendoza
Mar 5,home,Mt. San Antonio,L,17-2,17,2,15,win,20220305_7md6,0,0,0,0,0.0,,,,0.00,,,,2022,,Long Beach,longbeach,jtmendozaregi,JT Mendoza
Feb 17,home,Orange Coast,L,13-9,13,9,4,win,20220217_j5lu,0,0,0,0,0.0,,,,0.00,,,,2022,,Long Beach,longbeach,jtmendozaregi,JT Mendoza
Feb 12,home,Saddleback,L,12-8,12,8,4,win,20220212_6u44,0,0,0,0,0.0,,,,0.00,,,,2022,,Long Beach,longbeach,jtmendozaregi,JT Mendoza
Feb 10,home,Cypress,W,4-3,4,3,1,win,20220210_4ta6,0,0,0,0,0.0,,,,0.00,,,,2022,,Long Beach,longbeach,jtmendozaregi,JT Mendoza
Feb 4,home,LA Pierce,L,9-4,9,4,5,win,20220204_ndwj,0,0,0,0,0.0,,,,0.00,,,,2022,,Long Beach,longbeach,jtmendozaregi,JT Mendoza
Feb 3,home,LA Valley,W,11-10,11,10,1,win,20220203_taw5,0,0,0,0,0.0,,,,0.00,,,,2022,,Long Beach,longbeach,jtmendozaregi,JT Mendoza
Feb 1,home,Chaffey,L,4-3,4,3,1,win,20220201_l7n2,0,0,0,0,0.0,,,,0.00,,,,2022,,Long Beach,longbeach,jtmendozaregi,JT Mendoza
Jan 29,home,Irvine Valley,W,7-1,7,1,6,win,20220129_zzb0,0,0,0,0,0.0,,,,0.00,,,,2022,,Long Beach,longbeach,jtmendozaregi,JT Mendoza
Jan 27,home,Irvine Valley,L,4-3,4,3,1,win,20220127_f9n9,0,0,0,0,0.0,,,,0.00,,,,2022,,Long Beach,longbeach,jtmendozaregi,JT Mendoza
