date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Apr 27,home,West Hills Coalinga,L,10-1,10,1,9,win,20120427_2ggl,0,0,0,0,0.0,,,,0.00,,,,2012,,Taft,taft,joshhickle3wxt,Josh Hickle
Apr 26,home,Sequoias,L,7-1,7,1,6,win,20120426_zjhj,0,0,0,0,0.0,,,,0.00,,,,2012,,Taft,taft,joshhickle3wxt,Josh Hickle
Apr 24,home,Reedley,W,4-3,4,3,1,win,,,,,,,,,,,,,,2012,,Taft,taft,joshhickle3wxt,Josh Hickle
Apr 21,home,Merced,L,9-1,9,1,8,win,20120421_xg93,0,0,0,0,0.0,,,,0.00,,,,2012,,Taft,taft,joshhickle3wxt,Josh Hickle
Apr 19,home,Fresno City,L,12-3,12,3,9,win,20120419_ln1p,0,0,0,0,0.0,,,,0.00,,,,2012,,Taft,taft,joshhickle3wxt,Josh Hickle
Apr 17,home,Porterville,W,7-2,7,2,5,win,20120417_iewn,0,0,0,0,0.0,,,,0.00,,,,2012,,Taft,taft,joshhickle3wxt,Josh Hickle
Apr 14,home,Sequoias,L,6-2,6,2,4,win,,,,,,,,,,,,,,2012,,Taft,taft,joshhickle3wxt,Josh Hickle
Apr 12,home,Sequoias,L,3-2,3,2,1,win,,,,,,,,,,,,,,2012,,Taft,taft,joshhickle3wxt,Josh Hickle
Apr 10,home,Sequoias,L,12-2,12,2,10,win,20120410_xn0w,0,0,0,0,1.0,5,4,4,36.00,1,1,,2012,,Taft,taft,joshhickle3wxt,Josh Hickle
Apr 7,home,LA Harbor,L,8-2,8,2,6,win,,,,,,,,,,,,,,2012,,Taft,taft,joshhickle3wxt,Josh Hickle
Apr 2,home,LA Harbor,W,12-7,12,7,5,win,20120402_0ebg,0,0,0,0,1.1,3,1,1,6.75,0,1,,2012,,Taft,taft,joshhickle3wxt,Josh Hickle
Mar 31,home,West Hills Coalinga,L,8-2,8,2,6,win,,,,,,,,,,,,,,2012,,Taft,taft,joshhickle3wxt,Josh Hickle
Mar 29,home,West Hills Coalinga,W,18-11,18,11,7,win,,,,,,,,,,,,,,2012,,Taft,taft,joshhickle3wxt,Josh Hickle
Mar 27,home,West Hills Coalinga,W,6-4,6,4,2,win,20120327_lhcy,0,0,0,0,0.1,3,1,1,27.00,1,0,1,2012,,Taft,taft,joshhickle3wxt,Josh Hickle
Mar 24,home,Porterville,W,10-6,10,6,4,win,20120324_idit,0,1,0,0,1.1,1,2,2,13.50,2,1,,2012,,Taft,taft,joshhickle3wxt,Josh Hickle
Mar 22,home,Porterville,W,6-5,6,5,1,win,20120322_zn8z,0,0,0,0,0.1,1,3,3,81.00,2,1,,2012,,Taft,taft,joshhickle3wxt,Josh Hickle
Mar 20,home,Porterville,L,11-7,11,7,4,win,,,,,,,,,,,,,,2012,,Taft,taft,joshhickle3wxt,Josh Hickle
Mar 16,home,Reedley,L,7-6,7,6,1,win,,,,,,,,,,,,,,2012,,Taft,taft,joshhickle3wxt,Josh Hickle
Mar 15,home,Reedley,L,7-5,7,5,2,win,20120315_ec0m,0,0,0,0,0.0,,,,0.00,,,,2012,,Taft,taft,joshhickle3wxt,Josh Hickle
Mar 13,home,Reedley,W,5-4,5,4,1,win,20120313_k1c2,0,0,0,0,0.0,,,,0.00,,,,2012,,Taft,taft,joshhickle3wxt,Josh Hickle
Mar 10,home,Fresno City,L,8-6,8,6,2,win,,,,,,,,,,,,,,2012,,Taft,taft,joshhickle3wxt,Josh Hickle
Mar 8,home,Fresno City,L,6-3,6,3,3,win,,,,,,,,,,,,,,2012,,Taft,taft,joshhickle3wxt,Josh Hickle
Mar 6,home,Fresno City,L,14-5,14,5,9,win,20120306_j9x0,0,0,0,0,0.0,,,,0.00,,,,2012,,Taft,taft,joshhickle3wxt,Josh Hickle
Mar 1,home,Sierra,T,8-8,8,8,0,tie,20120301_4hm7,0,0,0,0,0.0,,,,0.00,,,,2012,,Taft,taft,joshhickle3wxt,Josh Hickle
Feb 25,home,Merced,L,12-6,12,6,6,win,,,,,,,,,,,,,,2012,,Taft,taft,joshhickle3wxt,Josh Hickle
Feb 23,home,Merced,L,5-1,5,1,4,win,20120223_a6je,0,0,0,0,0.0,,,,0.00,,,,2012,,Taft,taft,joshhickle3wxt,Josh Hickle
Feb 21,home,Merced,W,6-5,6,5,1,win,,,,,,,,,,,,,,2012,,Taft,taft,joshhickle3wxt,Josh Hickle
Feb 18,home,Monterey,L,7-1,7,1,6,win,,,,,,,,,,,,,,2012,,Taft,taft,joshhickle3wxt,Josh Hickle
Feb 18,home,Lassen,W,10-1,10,1,9,win,20120218_ss6e,0,0,0,0,0.0,,,,0.00,,,,2012,,Taft,taft,joshhickle3wxt,Josh Hickle
Feb 17,home,Lassen,W,6-5,6,5,1,win,,,,,,,,,,,,,,2012,,Taft,taft,joshhickle3wxt,Josh Hickle
Feb 11,home,Barstow,W,8-0,8,0,8,win,,,,,,,,,,,,,,2012,,Taft,taft,joshhickle3wxt,Josh Hickle
Feb 10,home,Siskiyous,L,7-6,7,6,1,win,20120210_9rva,0,0,0,0,0.0,,,,0.00,,,,2012,,Taft,taft,joshhickle3wxt,Josh Hickle
Feb 9,home,Siskiyous,W,9-5,9,5,4,win,20120209_k9rw,0,0,0,0,0.0,,,,0.00,,,,2012,,Taft,taft,joshhickle3wxt,Josh Hickle
Feb 4,home,Feather River,L,7-6,7,6,1,win,20120204_8gn9,0,0,0,0,0.0,,,,0.00,,,,2012,,Taft,taft,joshhickle3wxt,Josh Hickle
Feb 3,home,Feather River,L,4-3,4,3,1,win,20120203_xhw3,0,0,0,0,0.0,,,,0.00,,,,2012,,Taft,taft,joshhickle3wxt,Josh Hickle
Feb 3,home,Feather River,L,7-2,7,2,5,win,,,,,,,,,,,,,,2012,,Taft,taft,joshhickle3wxt,Josh Hickle
