date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Apr 27,home,Mt. San Antonio,L,5-3,5,3,2,win,,,,,,,,,,,,,,2012,2011-12,Cerritos,cerritos,kyleharper8t4a,Kyle Harper
Apr 26,home,Mt. San Antonio,L,8-0,8,0,8,win,,,,,,,,,,,,,,2012,2011-12,Cerritos,cerritos,kyleharper8t4a,Kyle Harper
Apr 24,home,Mt. San Antonio,L,5-2,5,2,3,win,20120424_gdqg,1,0,1,0,4.2,5,3,2,3.86,1,2,,2012,2011-12,Cerritos,cerritos,kyleharper8t4a,Kyle Harper
Apr 21,home,East Los Angeles,L,3-2,3,2,1,win,,,,,,,,,,,,,,2012,2011-12,Cerritos,cerritos,kyleharper8t4a,Kyle Harper
Apr 19,home,East Los Angeles,L,7-2,7,2,5,win,,,,,,,,,,,,,,2012,2011-12,Cerritos,cerritos,kyleharper8t4a,Kyle Harper
Apr 17,home,East Los Angeles,L,6-2,6,2,4,win,20120417_456h,1,0,1,0,5.2,10,6,2,3.18,2,4,,2012,2011-12,Cerritos,cerritos,kyleharper8t4a,Kyle Harper
Apr 14,home,LA Harbor,L,3-1,3,1,2,win,,,,,,,,,,,,,,2012,2011-12,Cerritos,cerritos,kyleharper8t4a,Kyle Harper
Apr 12,home,LA Harbor,L,5-2,5,2,3,win,,,,,,,,,,,,,,2012,2011-12,Cerritos,cerritos,kyleharper8t4a,Kyle Harper
Apr 10,home,LA Harbor,L,4-2,4,2,2,win,20120410_pyk5,1,0,1,0,7.0,4,4,0,0.00,1,4,,2012,2011-12,Cerritos,cerritos,kyleharper8t4a,Kyle Harper
Apr 5,home,Canyons,L,6-4,6,4,2,win,,,,,,,,,,,,,,2012,2011-12,Cerritos,cerritos,kyleharper8t4a,Kyle Harper
Apr 4,home,Allan Hancock,L,9-1,9,1,8,win,20120404_cexb,1,0,1,0,6.2,9,2,1,1.35,0,3,,2012,2011-12,Cerritos,cerritos,kyleharper8t4a,Kyle Harper
Apr 3,home,Fresno City,L,15-2,15,2,13,win,,,,,,,,,,,,,,2012,2011-12,Cerritos,cerritos,kyleharper8t4a,Kyle Harper
Mar 31,home,Pasadena,L,9-8,9,8,1,win,20120331_gmkd,1,0,1,0,3.2,5,5,5,12.27,1,3,,2012,2011-12,Cerritos,cerritos,kyleharper8t4a,Kyle Harper
Mar 29,home,Pasadena,W,8-6,8,6,2,win,,,,,,,,,,,,,,2012,2011-12,Cerritos,cerritos,kyleharper8t4a,Kyle Harper
Mar 27,home,Pasadena,W,13-6,13,6,7,win,20120327_iw18,0,0,0,0,1.0,2,1,1,9.00,0,0,,2012,2011-12,Cerritos,cerritos,kyleharper8t4a,Kyle Harper
Mar 24,home,El Camino,L,4-0,4,0,4,win,20120324_armg,0,0,0,0,5.1,3,0,0,0.00,3,2,,2012,2011-12,Cerritos,cerritos,kyleharper8t4a,Kyle Harper
Mar 22,home,El Camino,W,3-2,3,2,1,win,,,,,,,,,,,,,,2012,2011-12,Cerritos,cerritos,kyleharper8t4a,Kyle Harper
Mar 20,home,El Camino,L,4-0,4,0,4,win,20120320_gpq2,0,0,0,0,2.1,1,0,0,0.00,1,2,,2012,2011-12,Cerritos,cerritos,kyleharper8t4a,Kyle Harper
Mar 19,home,Compton,W,3-2,3,2,1,win,,,,,,,,,,,,,,2012,2011-12,Cerritos,cerritos,kyleharper8t4a,Kyle Harper
Mar 15,home,Compton,L,7-4,7,4,3,win,20120315_do9z,0,0,0,0,1.1,2,0,0,0.00,0,3,,2012,2011-12,Cerritos,cerritos,kyleharper8t4a,Kyle Harper
Mar 13,home,Compton,L,7-3,7,3,4,win,,,,,,,,,,,,,,2012,2011-12,Cerritos,cerritos,kyleharper8t4a,Kyle Harper
Mar 10,home,Long Beach,L,5-1,5,1,4,win,,,,,,,,,,,,,,2012,2011-12,Cerritos,cerritos,kyleharper8t4a,Kyle Harper
Mar 8,home,Long Beach,L,3-1,3,1,2,win,,,,,,,,,,,,,,2012,2011-12,Cerritos,cerritos,kyleharper8t4a,Kyle Harper
Mar 6,home,Long Beach,L,10-0,10,0,10,win,,,,,,,,,,,,,,2012,2011-12,Cerritos,cerritos,kyleharper8t4a,Kyle Harper
Feb 28,home,Glendale,L,2-1,2,1,1,win,,,,,,,,,,,,,,2012,2011-12,Cerritos,cerritos,kyleharper8t4a,Kyle Harper
Feb 23,home,LA Valley,W,11-6,11,6,5,win,,,,,,,,,,,,,,2012,2011-12,Cerritos,cerritos,kyleharper8t4a,Kyle Harper
