date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Apr 28,home,Desert,L,8-1,8,1,7,win,20230428_waov,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,San Bernardino Valley,sanbernardinovalley,marcoszamoraf7kr,Marcos Zamora
Apr 27,home,Desert,L,16-5,16,5,11,win,20230427_yi4q,1,0,0,0,2.1,3,5,5,19.29,3,4,,2023,2022-23,San Bernardino Valley,sanbernardinovalley,marcoszamoraf7kr,Marcos Zamora
Apr 17,home,Mt. San Jacinto,L,5-4,5,4,1,win,20230417_0473,1,0,0,0,4.0,6,4,4,9.00,2,2,,2023,2022-23,San Bernardino Valley,sanbernardinovalley,marcoszamoraf7kr,Marcos Zamora
Apr 13,home,Barstow,W,6-4,6,4,2,win,20230413_in64,1,0,0,0,4.0,3,1,1,2.25,0,4,1,2023,2022-23,San Bernardino Valley,sanbernardinovalley,marcoszamoraf7kr,Marcos Zamora
Apr 8,home,Chaffey,W,7-5,7,5,2,win,20230408_v3ez,1,1,0,0,6.0,5,4,3,4.50,4,10,,2023,2022-23,San Bernardino Valley,sanbernardinovalley,marcoszamoraf7kr,Marcos Zamora
Apr 4,home,Chaffey,L,7-5,7,5,2,win,20230404_ffvj,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,San Bernardino Valley,sanbernardinovalley,marcoszamoraf7kr,Marcos Zamora
Apr 1,home,Mt. San Jacinto,L,3-1,3,1,2,win,20230401_xyap,1,0,0,0,6.0,4,0,0,0.00,2,6,,2023,2022-23,San Bernardino Valley,sanbernardinovalley,marcoszamoraf7kr,Marcos Zamora
Mar 28,home,Mt. San Jacinto,L,7-6,7,6,1,win,20230328_wkh5,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,San Bernardino Valley,sanbernardinovalley,marcoszamoraf7kr,Marcos Zamora
Mar 24,home,San Diego Mesa,W,6-3,6,3,3,win,20230324_blwg,1,0,0,0,2.0,0,1,0,0.00,1,4,,2023,2022-23,San Bernardino Valley,sanbernardinovalley,marcoszamoraf7kr,Marcos Zamora
Mar 15,home,Cerro Coso,L,13-8,13,8,5,win,20230315_8gak,0,0,0,0,2.0,4,3,3,13.50,1,2,1,2023,2022-23,San Bernardino Valley,sanbernardinovalley,marcoszamoraf7kr,Marcos Zamora
Mar 11,home,Desert,W,7-5,7,5,2,win,20230311_gdmi,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,San Bernardino Valley,sanbernardinovalley,marcoszamoraf7kr,Marcos Zamora
Mar 9,home,Victor Valley,W,13-2,13,2,11,win,20230309_ycun,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,San Bernardino Valley,sanbernardinovalley,marcoszamoraf7kr,Marcos Zamora
Mar 3,home,Antelope Valley,W,6-3,6,3,3,win,20230303_0zp2,0,0,0,0,3.1,2,,,0.00,4,6,,2023,2022-23,San Bernardino Valley,sanbernardinovalley,marcoszamoraf7kr,Marcos Zamora
Mar 2,home,Mt. San Jacinto,L,18-2,18,2,16,win,20230302_jmmi,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,San Bernardino Valley,sanbernardinovalley,marcoszamoraf7kr,Marcos Zamora
Feb 22,home,Cypress,L,11-5,11,5,6,win,20230222_cge5,1,0,1,0,1.2,8,8,8,43.20,1,1,,2023,2022-23,San Bernardino Valley,sanbernardinovalley,marcoszamoraf7kr,Marcos Zamora
Feb 16,home,Rio Hondo,L,9-3,9,3,6,win,20230216_c1s2,0,0,0,0,0.2,2,1,,0.00,,,,2023,2022-23,San Bernardino Valley,sanbernardinovalley,marcoszamoraf7kr,Marcos Zamora
