date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
May 3,home,LA Mission,L,7-4,7,4,3,win,20140503_r5jn,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Saddleback,saddleback,alexking5hvc,Alex King
May 3,home,LA Mission,W,13-5,13,5,8,win,20140503_g7xw,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Saddleback,saddleback,alexking5hvc,Alex King
Apr 24,home,Riverside,W,1-0,1,0,1,win,20140424_5550,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Saddleback,saddleback,alexking5hvc,Alex King
Apr 17,home,Bakersfield,L,3-2,3,2,1,win,20140417_00mw,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Saddleback,saddleback,alexking5hvc,Alex King
Apr 16,home,Sequoias,W,10-1,10,1,9,win,20140416_qyc6,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Saddleback,saddleback,alexking5hvc,Alex King
Apr 15,home,Reedley,L,10-5,10,5,5,win,20140415_pqb6,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Saddleback,saddleback,alexking5hvc,Alex King
Apr 8,home,Orange Coast,L,13-3,13,3,10,win,20140408_huyy,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Saddleback,saddleback,alexking5hvc,Alex King
Mar 28,home,Golden West,L,6-5,6,5,1,win,20140328_yvc1,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Saddleback,saddleback,alexking5hvc,Alex King
Mar 22,home,Fullerton,W,7-1,7,1,6,win,20140322_e0ql,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Saddleback,saddleback,alexking5hvc,Alex King
Mar 18,home,Irvine Valley,W,6-0,6,0,6,win,20140318_q9jm,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Saddleback,saddleback,alexking5hvc,Alex King
Mar 6,home,Santa Ana,W,6-2,6,2,4,win,20140306_0zk3,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Saddleback,saddleback,alexking5hvc,Alex King
Mar 4,home,Golden West,W,3-1,3,1,2,win,20140304_dq4f,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Saddleback,saddleback,alexking5hvc,Alex King
Feb 22,home,Cuesta,W,2-1,2,1,1,win,20140222_oz08,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Saddleback,saddleback,alexking5hvc,Alex King
Feb 21,home,Cuesta,W,6-2,6,2,4,win,20140221_aqd7,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Saddleback,saddleback,alexking5hvc,Alex King
Feb 18,home,San Diego Mesa,W,3-1,3,1,2,win,20140218_g5uf,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Saddleback,saddleback,alexking5hvc,Alex King
Feb 12,home,San Diego City,W,25-5,25,5,20,win,20140212_7rf9,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Saddleback,saddleback,alexking5hvc,Alex King
Feb 8,home,Santa Barbara,L,10-8,10,8,2,win,20140208_edxj,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Saddleback,saddleback,alexking5hvc,Alex King
Feb 8,home,Santa Barbara,L,7-1,7,1,6,win,20140208_cw78,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Saddleback,saddleback,alexking5hvc,Alex King
Feb 6,home,Chaffey,W,8-3,8,3,5,win,20140206_4md8,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Saddleback,saddleback,alexking5hvc,Alex King
Jan 31,home,San Diego City,W,3-2,3,2,1,win,20140131_gzzd,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Saddleback,saddleback,alexking5hvc,Alex King
Jan 30,home,El Camino-Compton Center,W,8-2,8,2,6,win,20140130_su9l,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Saddleback,saddleback,alexking5hvc,Alex King
Jan 28,home,Mt. San Jacinto,L,2-1,2,1,1,win,20140128_c11a,0,0,0,0,0.0,,,,0.00,,,,2014,2013-14,Saddleback,saddleback,alexking5hvc,Alex King
