date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Apr 24,home,Santa Rosa,,,,,5,win,,,,,,,,,,,,,,2020,,San Joaquin Delta,sanjoaquindelta,essexbrownpjux,Essex Brown
Apr 23,home,Santa Rosa,,,,,5,win,,,,,,,,,,,,,,2020,,San Joaquin Delta,sanjoaquindelta,essexbrownpjux,Essex Brown
Apr 21,home,Santa Rosa,,,,,5,win,,,,,,,,,,,,,,2020,,San Joaquin Delta,sanjoaquindelta,essexbrownpjux,Essex Brown
Apr 17,home,Diablo Valley,,,,,5,win,,,,,,,,,,,,,,2020,,San Joaquin Delta,sanjoaquindelta,essexbrownpjux,Essex Brown
Apr 16,home,Diablo Valley,,,,,5,win,,,,,,,,,,,,,,2020,,San Joaquin Delta,sanjoaquindelta,essexbrownpjux,Essex Brown
Apr 14,home,Diablo Valley,,,,,5,win,,,,,,,,,,,,,,2020,,San Joaquin Delta,sanjoaquindelta,essexbrownpjux,Essex Brown
Apr 9,home,Hartnell,,,,,5,win,,,,,,,,,,,,,,2020,,San Joaquin Delta,sanjoaquindelta,essexbrownpjux,Essex Brown
Apr 7,home,Hartnell,,,,,5,win,,,,,,,,,,,,,,2020,,San Joaquin Delta,sanjoaquindelta,essexbrownpjux,Essex Brown
Apr 4,home,Sacramento City,,,,,5,win,,,,,,,,,,,,,,2020,,San Joaquin Delta,sanjoaquindelta,essexbrownpjux,Essex Brown
Apr 2,home,Sacramento City,,,,,5,win,,,,,,,,,,,,,,2020,,San Joaquin Delta,sanjoaquindelta,essexbrownpjux,Essex Brown
Mar 31,home,Sacramento City,,,,,5,win,,,,,,,,,,,,,,2020,,San Joaquin Delta,sanjoaquindelta,essexbrownpjux,Essex Brown
Mar 27,home,Sierra,,,,,5,win,,,,,,,,,,,,,,2020,,San Joaquin Delta,sanjoaquindelta,essexbrownpjux,Essex Brown
Mar 26,home,Sierra,,,,,5,win,,,,,,,,,,,,,,2020,,San Joaquin Delta,sanjoaquindelta,essexbrownpjux,Essex Brown
Mar 24,home,Sierra,,,,,5,win,,,,,,,,,,,,,,2020,,San Joaquin Delta,sanjoaquindelta,essexbrownpjux,Essex Brown
Mar 21,home,Folsom Lake,,,,,5,win,,,,,,,,,,,,,,2020,,San Joaquin Delta,sanjoaquindelta,essexbrownpjux,Essex Brown
Mar 19,home,Folsom Lake,,,,,5,win,,,,,,,,,,,,,,2020,,San Joaquin Delta,sanjoaquindelta,essexbrownpjux,Essex Brown
Mar 17,home,Folsom Lake,,,,,5,win,,,,,,,,,,,,,,2020,,San Joaquin Delta,sanjoaquindelta,essexbrownpjux,Essex Brown
Mar 13,home,American River,,,,,5,win,,,,,,,,,,,,,,2020,,San Joaquin Delta,sanjoaquindelta,essexbrownpjux,Essex Brown
Mar 12,home,American River,,,,,5,win,,,,,,,,,,,,,,2020,,San Joaquin Delta,sanjoaquindelta,essexbrownpjux,Essex Brown
Mar 10,home,American River,W,10-5,10,5,5,win,20200310_um96,0,0,0,0,0.0,,,,0.00,,,,2020,,San Joaquin Delta,sanjoaquindelta,essexbrownpjux,Essex Brown
Mar 6,home,Cosumnes River,W,10-2,10,2,8,win,,,,,,,,,,,,,,2020,,San Joaquin Delta,sanjoaquindelta,essexbrownpjux,Essex Brown
Mar 5,home,Cosumnes River,W,22-5,22,5,17,win,20200305_5f0i,0,0,0,0,0.0,,,,0.00,,,,2020,,San Joaquin Delta,sanjoaquindelta,essexbrownpjux,Essex Brown
Mar 3,home,Cosumnes River,L,7-6,7,6,1,win,,,,,,,,,,,,,,2020,,San Joaquin Delta,sanjoaquindelta,essexbrownpjux,Essex Brown
Feb 28,home,Modesto,L,10-7,10,7,3,win,,,,,,,,,,,,,,2020,,San Joaquin Delta,sanjoaquindelta,essexbrownpjux,Essex Brown
Feb 27,home,Modesto,W,17-0,17,0,17,win,,,,,,,,,,,,,,2020,,San Joaquin Delta,sanjoaquindelta,essexbrownpjux,Essex Brown
Feb 25,home,Modesto,L,3-2,3,2,1,win,,,,,,,,,,,,,,2020,,San Joaquin Delta,sanjoaquindelta,essexbrownpjux,Essex Brown
Feb 22,home,Mission,W,9-3,9,3,6,win,,,,,,,,,,,,,,2020,,San Joaquin Delta,sanjoaquindelta,essexbrownpjux,Essex Brown
Feb 21,home,Mission,W,12-5,12,5,7,win,,,,,,,,,,,,,,2020,,San Joaquin Delta,sanjoaquindelta,essexbrownpjux,Essex Brown
Feb 18,home,De Anza,W,19-1,19,1,18,win,20200218_mc1h,0,0,0,0,0.0,,,,0.00,,,,2020,,San Joaquin Delta,sanjoaquindelta,essexbrownpjux,Essex Brown
Feb 15,home,Allan Hancock,W,6-4,6,4,2,win,20200215_515w,0,0,0,0,0.0,,,,0.00,,,,2020,,San Joaquin Delta,sanjoaquindelta,essexbrownpjux,Essex Brown
Feb 14,home,Allan Hancock,W,17-1,17,1,16,win,20200214_g7u8,0,0,0,0,0.0,,,,0.00,,,,2020,,San Joaquin Delta,sanjoaquindelta,essexbrownpjux,Essex Brown
