date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Apr 26,home,LA Pierce,W,13-3,13,3,10,win,20120426_s6uo,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Bakersfield,bakersfield,brockallendwvk,Brock Allen
Apr 21,home,Glendale,W,6-5,6,5,1,win,20120421_qpjv,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Bakersfield,bakersfield,brockallendwvk,Brock Allen
Apr 17,home,LA Mission,L,1-0,1,0,1,win,20120417_hx62,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Bakersfield,bakersfield,brockallendwvk,Brock Allen
Apr 14,home,LA Mission,W,4-3,4,3,1,win,20120414_jsl5,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Bakersfield,bakersfield,brockallendwvk,Brock Allen
Apr 5,home,Saddleback,W,9-1,9,1,8,win,20120405_0huf,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Bakersfield,bakersfield,brockallendwvk,Brock Allen
Apr 4,home,Reedley,W,9-0,9,0,9,win,20120404_6dds,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Bakersfield,bakersfield,brockallendwvk,Brock Allen
Mar 29,home,LA Valley,L,4-1,4,1,3,win,20120329_sgqz,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Bakersfield,bakersfield,brockallendwvk,Brock Allen
Mar 24,home,Canyons,L,7-4,7,4,3,win,20120324_nqwj,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Bakersfield,bakersfield,brockallendwvk,Brock Allen
Mar 19,home,LA Pierce,W,12-2,12,2,10,win,20120319_ajme,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Bakersfield,bakersfield,brockallendwvk,Brock Allen
Mar 13,home,LA Mission,L,5-4,5,4,1,win,20120313_ugrq,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Bakersfield,bakersfield,brockallendwvk,Brock Allen
Mar 10,home,Citrus,W,5-4,5,4,1,win,20120310_pcek,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Bakersfield,bakersfield,brockallendwvk,Brock Allen
Mar 6,home,Canyons,W,18-15,18,15,3,win,20120306_szpr,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Bakersfield,bakersfield,brockallendwvk,Brock Allen
Mar 3,home,West LA,W,5-2,5,2,3,win,20120303_l0t0,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Bakersfield,bakersfield,brockallendwvk,Brock Allen
Mar 1,home,Moorpark,L,4-3,4,3,1,win,20120301_n95h,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Bakersfield,bakersfield,brockallendwvk,Brock Allen
Feb 19,home,Moorpark,W,4-3,4,3,1,win,20120219_dyn2,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Bakersfield,bakersfield,brockallendwvk,Brock Allen
Feb 17,home,Oxnard,W,7-4,7,4,3,win,20120217_y5p8,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Bakersfield,bakersfield,brockallendwvk,Brock Allen
Feb 15,home,Merced,W,7-6,7,6,1,win,20120215_7dp2,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Bakersfield,bakersfield,brockallendwvk,Brock Allen
Feb 11,home,Golden West,L,3-2,3,2,1,win,20120211_jgqg,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Bakersfield,bakersfield,brockallendwvk,Brock Allen
Feb 8,home,Allan Hancock,W,15-14,15,14,1,win,20120208_u9i1,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Bakersfield,bakersfield,brockallendwvk,Brock Allen
Feb 3,home,Golden West,W,2-0,2,0,2,win,20120203_0oyv,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Bakersfield,bakersfield,brockallendwvk,Brock Allen
