date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Apr 12,home,Cypress,L,6-3,6,3,3,win,20130412_4ce6,0,0,0,0,0.0,,,,0.00,,,,2013,,Golden West,goldenwest,angelramosm8g3,Angel Ramos
Mar 22,home,Santa Ana,L,9-8,9,8,1,win,20130322_pr12,0,0,0,0,0.0,,,,0.00,,,,2013,,Golden West,goldenwest,angelramosm8g3,Angel Ramos
Mar 16,home,Orange Coast,L,3-2,3,2,1,win,20130316_iq25,0,0,0,0,0.0,,,,0.00,,,,2013,,Golden West,goldenwest,angelramosm8g3,Angel Ramos
Mar 14,home,Fullerton,L,10-0,10,0,10,win,20130314_5jqo,0,0,0,0,0.0,,,,0.00,,,,2013,,Golden West,goldenwest,angelramosm8g3,Angel Ramos
Mar 12,home,Irvine Valley,W,7-2,7,2,5,win,20130312_lkcz,0,0,0,0,0.0,,,,0.00,,,,2013,,Golden West,goldenwest,angelramosm8g3,Angel Ramos
Mar 2,home,Santa Ana,W,8-4,8,4,4,win,20130302_ii9z,0,0,0,0,0.0,,,,0.00,,,,2013,,Golden West,goldenwest,angelramosm8g3,Angel Ramos
Feb 23,home,Long Beach,W,8-7,8,7,1,win,20130223_huve,0,0,0,0,0.0,,,,0.00,,,,2013,,Golden West,goldenwest,angelramosm8g3,Angel Ramos
Feb 14,home,LA Valley,W,9-5,9,5,4,win,20130214_zi3b,0,0,0,0,0.0,,,,0.00,,,,2013,,Golden West,goldenwest,angelramosm8g3,Angel Ramos
Feb 6,home,Victor Valley,L,7-3,7,3,4,win,20130206_73tb,0,0,0,0,0.0,,,,0.00,,,,2013,,Golden West,goldenwest,angelramosm8g3,Angel Ramos
Feb 5,home,LA Valley,W,9-0,9,0,9,win,20130205_a9el,0,0,0,0,0.0,,,,0.00,,,,2013,,Golden West,goldenwest,angelramosm8g3,Angel Ramos
Feb 2,home,Palomar,L,6-4,6,4,2,win,20130202_l5vz,0,0,0,0,0.0,,,,0.00,,,,2013,,Golden West,goldenwest,angelramosm8g3,Angel Ramos
Feb 1,home,Palomar,W,8-6,8,6,2,win,20130201_g78q,0,0,0,0,0.0,,,,0.00,,,,2013,,Golden West,goldenwest,angelramosm8g3,Angel Ramos
