date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Mar 11,home,East Los Angeles,W,5-0,5,0,5,win,20200311_154i,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,El Camino,elcamino,aaronorozco8mmm,Aaron Orozco
Mar 9,home,East Los Angeles,W,4-3,4,3,1,win,20200309_q2jd,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,El Camino,elcamino,aaronorozco8mmm,Aaron Orozco
Mar 7,home,LA Harbor,W,23-4,23,4,19,win,20200307_5vuu,1,1,0,0,5.0,7,2,2,3.60,3,2,1,2020,2019-20,El Camino,elcamino,aaronorozco8mmm,Aaron Orozco
Mar 5,home,LA Harbor,W,10-6,10,6,4,win,20200305_lohm,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,El Camino,elcamino,aaronorozco8mmm,Aaron Orozco
Mar 3,home,LA Harbor,W,9-5,9,5,4,win,20200303_yt2l,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,El Camino,elcamino,aaronorozco8mmm,Aaron Orozco
Feb 29,home,Cerritos,W,1-0,1,0,1,win,20200229_a1qs,1,1,0,0,9.0,1,0,0,0.00,3,2,,2020,2019-20,El Camino,elcamino,aaronorozco8mmm,Aaron Orozco
Feb 27,home,Cerritos,W,11-10,11,10,1,win,20200227_0wze,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,El Camino,elcamino,aaronorozco8mmm,Aaron Orozco
Feb 25,home,Cerritos,W,10-5,10,5,5,win,20200225_206i,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,El Camino,elcamino,aaronorozco8mmm,Aaron Orozco
Feb 21,home,Mt. San Antonio,L,4-0,4,0,4,win,20200221_uv28,1,0,1,0,5.0,2,4,1,1.80,5,2,,2020,2019-20,El Camino,elcamino,aaronorozco8mmm,Aaron Orozco
Feb 20,home,Mt. San Antonio,W,8-6,8,6,2,win,20200220_w95x,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,El Camino,elcamino,aaronorozco8mmm,Aaron Orozco
Feb 18,home,Mt. San Antonio,W,5-2,5,2,3,win,20200218_wo9t,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,El Camino,elcamino,aaronorozco8mmm,Aaron Orozco
Feb 15,home,Chaffey,W,7-3,7,3,4,win,20200215_vfa9,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,El Camino,elcamino,aaronorozco8mmm,Aaron Orozco
Feb 13,home,Southwestern,L,11-0,11,0,11,win,20200213_56cg,1,0,1,0,3.0,5,7,7,21.00,4,1,1,2020,2019-20,El Camino,elcamino,aaronorozco8mmm,Aaron Orozco
Feb 12,home,Chaffey,L,5-1,5,1,4,win,20200212_1bpg,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,El Camino,elcamino,aaronorozco8mmm,Aaron Orozco
Feb 8,home,Bakersfield,W,9-3,9,3,6,win,20200208_8j4n,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,El Camino,elcamino,aaronorozco8mmm,Aaron Orozco
Feb 7,home,Bakersfield,L,6-3,6,3,3,win,20200207_j39e,1,0,0,0,5.0,4,2,1,1.80,2,4,,2020,2019-20,El Camino,elcamino,aaronorozco8mmm,Aaron Orozco
Feb 6,home,Bakersfield,W,3-1,3,1,2,win,20200206_vnx0,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,El Camino,elcamino,aaronorozco8mmm,Aaron Orozco
Feb 1,home,San Diego Mesa,W,11-9,11,9,2,win,20200201_7hxp,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,El Camino,elcamino,aaronorozco8mmm,Aaron Orozco
Jan 28,home,Cypress,L,6-1,6,1,5,win,20200128_kwyf,1,0,1,0,6.0,6,3,3,4.50,1,2,,2020,2019-20,El Camino,elcamino,aaronorozco8mmm,Aaron Orozco
Jan 25,home,Canyons,L,9-6,9,6,3,win,20200125_z5wh,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,El Camino,elcamino,aaronorozco8mmm,Aaron Orozco
Jan 24,home,Canyons,W,13-11,13,11,2,win,20200124_52yo,0,0,0,0,0.0,,,,0.00,,,,2020,2019-20,El Camino,elcamino,aaronorozco8mmm,Aaron Orozco
