date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
May 10,home,Palomar,L,3-2,3,2,1,win,20130510_187p,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Glendale,glendale,markstrazzerinabi,Mark Strazzeri
Apr 25,home,Citrus,L,10-6,10,6,4,win,20130425_tmr1,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Glendale,glendale,markstrazzerinabi,Mark Strazzeri
Apr 23,home,LA Mission,W,4-1,4,1,3,win,20130423_vgu1,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Glendale,glendale,markstrazzerinabi,Mark Strazzeri
Apr 18,home,Bakersfield,W,6-3,6,3,3,win,20130418_nbae,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Glendale,glendale,markstrazzerinabi,Mark Strazzeri
Apr 12,home,Ventura,W,6-0,6,0,6,win,20130412_4stq,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Glendale,glendale,markstrazzerinabi,Mark Strazzeri
Apr 9,home,West LA,W,25-3,25,3,22,win,20130409_cnvh,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Glendale,glendale,markstrazzerinabi,Mark Strazzeri
Apr 6,home,West LA,W,6-1,6,1,5,win,20130406_j90b,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Glendale,glendale,markstrazzerinabi,Mark Strazzeri
Apr 2,home,Canyons,L,11-5,11,5,6,win,20130402_j9f4,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Glendale,glendale,markstrazzerinabi,Mark Strazzeri
Mar 28,home,Santa Barbara,L,2-0,2,0,2,win,20130328_yp9s,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Glendale,glendale,markstrazzerinabi,Mark Strazzeri
Mar 27,home,Mt. San Antonio,L,5-2,5,2,3,win,20130327_4ehp,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Glendale,glendale,markstrazzerinabi,Mark Strazzeri
Mar 26,home,Santa Barbara,L,6-0,6,0,6,win,20130326_5290,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Glendale,glendale,markstrazzerinabi,Mark Strazzeri
Mar 22,home,LA Valley,W,9-5,9,5,4,win,20130322_cd47,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Glendale,glendale,markstrazzerinabi,Mark Strazzeri
Mar 21,home,LA Valley,W,6-2,6,2,4,win,20130321_6knr,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Glendale,glendale,markstrazzerinabi,Mark Strazzeri
Mar 19,home,Citrus,W,9-8,9,8,1,win,20130319_exob,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Glendale,glendale,markstrazzerinabi,Mark Strazzeri
Mar 16,home,Citrus,W,3-2,3,2,1,win,20130316_05wa,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Glendale,glendale,markstrazzerinabi,Mark Strazzeri
Mar 9,home,Bakersfield,W,3-2,3,2,1,win,20130309_6f42,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Glendale,glendale,markstrazzerinabi,Mark Strazzeri
Mar 7,home,Bakersfield,L,8-6,8,6,2,win,20130307_nk99,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Glendale,glendale,markstrazzerinabi,Mark Strazzeri
Mar 1,home,El Camino-Compton Center,W,8-3,8,3,5,win,20130301_dczq,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Glendale,glendale,markstrazzerinabi,Mark Strazzeri
Feb 28,home,West LA,W,15-8,15,8,7,win,20130228_djd0,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Glendale,glendale,markstrazzerinabi,Mark Strazzeri
Feb 26,home,West LA,L,3-2,3,2,1,win,20130226_iw39,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Glendale,glendale,markstrazzerinabi,Mark Strazzeri
Feb 23,home,Canyons,W,5-3,5,3,2,win,20130223_kfc8,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Glendale,glendale,markstrazzerinabi,Mark Strazzeri
Feb 21,home,Canyons,W,6-4,6,4,2,win,20130221_9xdm,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Glendale,glendale,markstrazzerinabi,Mark Strazzeri
Feb 19,home,LA Valley,W,10-2,10,2,8,win,20130219_rq36,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Glendale,glendale,markstrazzerinabi,Mark Strazzeri
Feb 16,home,LA Valley,W,8-2,8,2,6,win,20130216_83sx,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Glendale,glendale,markstrazzerinabi,Mark Strazzeri
Feb 13,home,Saddleback,W,10-2,10,2,8,win,20130213_t1w2,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Glendale,glendale,markstrazzerinabi,Mark Strazzeri
