date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
May 4,home,Santa Rosa,L,4-2,4,2,2,win,20190504_ybl7,0,0,0,0,1.2,1,,,0.00,1,,,2019,2018-19,Modesto,modesto,nicksinger1tl7,Nick Singer
Apr 25,home,San Joaquin Delta,W,6-3,6,3,3,win,20190425_9wlf,0,1,0,0,2.2,1,,,0.00,,5,,2019,2018-19,Modesto,modesto,nicksinger1tl7,Nick Singer
Apr 23,home,San Joaquin Delta,L,7-1,7,1,6,win,20190423_an7f,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Modesto,modesto,nicksinger1tl7,Nick Singer
Apr 18,home,American River,L,11-6,11,6,5,win,20190418_ia9m,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Modesto,modesto,nicksinger1tl7,Nick Singer
Apr 16,home,American River,W,12-0,12,0,12,win,20190416_3rxw,0,0,0,0,1.0,1,,,0.00,1,2,,2019,2018-19,Modesto,modesto,nicksinger1tl7,Nick Singer
Apr 12,home,Cosumnes River,W,6-4,6,4,2,win,20190412_0adj,0,0,0,0,2.1,,,,0.00,1,2,,2019,2018-19,Modesto,modesto,nicksinger1tl7,Nick Singer
Apr 6,home,Sierra,L,22-11,22,11,11,win,20190406_kj08,0,0,0,0,2.1,4,4,2,7.71,1,2,,2019,2018-19,Modesto,modesto,nicksinger1tl7,Nick Singer
Apr 3,home,Sierra,L,12-1,12,1,11,win,20190403_50b8,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Modesto,modesto,nicksinger1tl7,Nick Singer
Mar 26,home,Sacramento City,L,10-7,10,7,3,win,20190326_i4vv,0,0,0,0,2.0,1,1,,0.00,1,,,2019,2018-19,Modesto,modesto,nicksinger1tl7,Nick Singer
Mar 23,home,Diablo Valley,W,11-3,11,3,8,win,20190323_1mf9,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Modesto,modesto,nicksinger1tl7,Nick Singer
Mar 21,home,Diablo Valley,L,7-2,7,2,5,win,20190321_31zs,0,0,0,0,2.0,,,,0.00,,2,,2019,2018-19,Modesto,modesto,nicksinger1tl7,Nick Singer
Mar 14,home,Folsom Lake,L,8-7,8,7,1,win,20190314_w6y8,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Modesto,modesto,nicksinger1tl7,Nick Singer
Mar 12,home,Folsom Lake,W,11-3,11,3,8,win,20190312_dicj,0,0,0,0,2.0,1,,,0.00,1,3,,2019,2018-19,Modesto,modesto,nicksinger1tl7,Nick Singer
Mar 1,home,Reedley,W,15-4,15,4,11,win,20190301_5zgz,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Modesto,modesto,nicksinger1tl7,Nick Singer
Feb 26,home,Contra Costa,W,22-2,22,2,20,win,20190226_07cc,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Modesto,modesto,nicksinger1tl7,Nick Singer
Feb 23,home,Porterville,W,18-1,18,1,17,win,20190223_hy7q,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Modesto,modesto,nicksinger1tl7,Nick Singer
Feb 23,home,Porterville,W,11-2,11,2,9,win,20190223_1p8e,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Modesto,modesto,nicksinger1tl7,Nick Singer
Feb 22,home,Porterville,W,13-4,13,4,9,win,20190222_n6wb,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Modesto,modesto,nicksinger1tl7,Nick Singer
Feb 1,home,Laney,W,12-6,12,6,6,win,20190201_p8pi,0,0,0,0,0.0,,,,0.00,,,,2019,2018-19,Modesto,modesto,nicksinger1tl7,Nick Singer
Jan 26,home,Los Medanos,L,5-0,5,0,5,win,20190126_umzs,0,0,0,0,0.1,,,,0.00,1,,,2019,2018-19,Modesto,modesto,nicksinger1tl7,Nick Singer
