date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Apr 25,home,Sequoias,W,7-0,7,0,7,win,,,,,,,,,,,,,,2014,,Porterville,porterville,mattferreira4yvu,Matt Ferreira
Apr 24,home,Fresno City,L,6-1,6,1,5,win,20140424_plwe,0,0,0,0,0.0,,,,0.00,,,,2014,,Porterville,porterville,mattferreira4yvu,Matt Ferreira
Apr 13,home,West Hills Coalinga,L,12-11,12,11,1,win,,,,,,,,,,,,,,2014,,Porterville,porterville,mattferreira4yvu,Matt Ferreira
Apr 12,home,Taft,W,7-6,7,6,1,win,20140412_i1mg,0,0,0,0,0.0,,,,0.00,,,,2014,,Porterville,porterville,mattferreira4yvu,Matt Ferreira
Apr 10,home,Merced,L,7-3,7,3,4,win,,,,,,,,,,,,,,2014,,Porterville,porterville,mattferreira4yvu,Matt Ferreira
Apr 8,home,Reedley,L,11-5,11,5,6,win,,,,,,,,,,,,,,2014,,Porterville,porterville,mattferreira4yvu,Matt Ferreira
Apr 5,home,Reedley,L,5-3,5,3,2,win,,,,,,,,,,,,,,2014,,Porterville,porterville,mattferreira4yvu,Matt Ferreira
Apr 3,home,Reedley,L,4-3,4,3,1,win,,,,,,,,,,,,,,2014,,Porterville,porterville,mattferreira4yvu,Matt Ferreira
Apr 1,home,Reedley,L,4-2,4,2,2,win,,,,,,,,,,,,,,2014,,Porterville,porterville,mattferreira4yvu,Matt Ferreira
Mar 29,home,Sequoias,L,2-1,2,1,1,win,,,,,,,,,,,,,,2014,,Porterville,porterville,mattferreira4yvu,Matt Ferreira
Mar 27,home,Sequoias,L,9-6,9,6,3,win,20140327_gs5r,0,0,0,0,0.0,,,,0.00,,,,2014,,Porterville,porterville,mattferreira4yvu,Matt Ferreira
Mar 25,home,Sequoias,L,11-7,11,7,4,win,,,,,,,,,,,,,,2014,,Porterville,porterville,mattferreira4yvu,Matt Ferreira
Mar 22,home,Taft,L,9-1,9,1,8,win,20140322_3fr5,0,0,0,0,0.0,,,,0.00,,,,2014,,Porterville,porterville,mattferreira4yvu,Matt Ferreira
Mar 20,home,Taft,L,4-1,4,1,3,win,,,,,,,,,,,,,,2014,,Porterville,porterville,mattferreira4yvu,Matt Ferreira
Mar 18,home,Taft,L,5-2,5,2,3,win,,,,,,,,,,,,,,2014,,Porterville,porterville,mattferreira4yvu,Matt Ferreira
Mar 15,home,Fresno City,L,10-1,10,1,9,win,20140315_qti6,0,0,0,0,0.0,,,,0.00,,,,2014,,Porterville,porterville,mattferreira4yvu,Matt Ferreira
Mar 13,home,Fresno City,L,7-4,7,4,3,win,,,,,,,,,,,,,,2014,,Porterville,porterville,mattferreira4yvu,Matt Ferreira
Mar 11,home,Fresno City,L,6-2,6,2,4,win,,,,,,,,,,,,,,2014,,Porterville,porterville,mattferreira4yvu,Matt Ferreira
Mar 8,home,West Hills Coalinga,W,5-1,5,1,4,win,,,,,,,,,,,,,,2014,,Porterville,porterville,mattferreira4yvu,Matt Ferreira
Mar 6,home,West Hills Coalinga,W,14-2,14,2,12,win,,,,,,,,,,,,,,2014,,Porterville,porterville,mattferreira4yvu,Matt Ferreira
Mar 4,home,West Hills Coalinga,W,8-4,8,4,4,win,,,,,,,,,,,,,,2014,,Porterville,porterville,mattferreira4yvu,Matt Ferreira
Mar 3,home,Merced,L,9-7,9,7,2,win,,,,,,,,,,,,,,2014,,Porterville,porterville,mattferreira4yvu,Matt Ferreira
Feb 27,home,Merced,L,3-2,3,2,1,win,,,,,,,,,,,,,,2014,,Porterville,porterville,mattferreira4yvu,Matt Ferreira
Feb 25,home,Merced,W,8-2,8,2,6,win,,,,,,,,,,,,,,2014,,Porterville,porterville,mattferreira4yvu,Matt Ferreira
Feb 22,home,Antelope Valley,W,12-2,12,2,10,win,,,,,,,,,,,,,,2014,,Porterville,porterville,mattferreira4yvu,Matt Ferreira
Feb 20,home,Antelope Valley,L,4-1,4,1,3,win,,,,,,,,,,,,,,2014,,Porterville,porterville,mattferreira4yvu,Matt Ferreira
Feb 15,home,Allan Hancock,L,7-3,7,3,4,win,,,,,,,,,,,,,,2014,,Porterville,porterville,mattferreira4yvu,Matt Ferreira
Feb 14,home,Cuesta,L,5-4,5,4,1,win,,,,,,,,,,,,,,2014,,Porterville,porterville,mattferreira4yvu,Matt Ferreira
