date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Apr 30,home,Sequoias,L,2-0,2,0,2,win,20130430_ccxh,0,0,0,0,0.0,,,,0.00,,,,2013,,Modesto,modesto,damienarteagohz00,Damien Arteago
Apr 26,home,San Joaquin  Delta,W,8-7,8,7,1,win,20130426_kb5s,0,0,0,0,0.0,,,,0.00,,,,2013,,Modesto,modesto,damienarteagohz00,Damien Arteago
Apr 25,home,Sierra,L,3-0,3,0,3,win,20130425_zzwe,0,0,0,0,0.0,,,,0.00,,,,2013,,Modesto,modesto,damienarteagohz00,Damien Arteago
Apr 23,home,Sacramento City,L,11-5,11,5,6,win,20130423_fijq,0,0,0,0,0.0,,,,0.00,,,,2013,,Modesto,modesto,damienarteagohz00,Damien Arteago
Apr 20,home,Cosumnes River,W,8-7,8,7,1,win,20130420_75ro,0,0,0,0,0.0,,,,0.00,,,,2013,,Modesto,modesto,damienarteagohz00,Damien Arteago
Apr 18,home,Cosumnes River,W,5-4,5,4,1,win,20130418_k7iz,0,0,0,0,0.0,,,,0.00,,,,2013,,Modesto,modesto,damienarteagohz00,Damien Arteago
Apr 16,home,Cosumnes River,W,6-5,6,5,1,win,20130416_pocv,0,0,0,0,0.0,,,,0.00,,,,2013,,Modesto,modesto,damienarteagohz00,Damien Arteago
Apr 13,home,Sacramento City,L,13-3,13,3,10,win,20130413_k2ao,0,0,0,0,0.0,,,,0.00,,,,2013,,Modesto,modesto,damienarteagohz00,Damien Arteago
Apr 11,home,Sacramento City,L,6-5,6,5,1,win,20130411_dzgn,0,0,0,0,0.0,,,,0.00,,,,2013,,Modesto,modesto,damienarteagohz00,Damien Arteago
Apr 9,home,Sacramento City,L,9-2,9,2,7,win,20130409_hgo5,0,0,0,0,0.0,,,,0.00,,,,2013,,Modesto,modesto,damienarteagohz00,Damien Arteago
Apr 6,home,Diablo Valley,W,8-1,8,1,7,win,20130406_r9bf,0,0,0,0,0.0,,,,0.00,,,,2013,,Modesto,modesto,damienarteagohz00,Damien Arteago
Apr 5,home,Diablo Valley,W,5-3,5,3,2,win,20130405_m5fx,0,0,0,0,0.0,,,,0.00,,,,2013,,Modesto,modesto,damienarteagohz00,Damien Arteago
Apr 2,home,Diablo Valley,W,4-3,4,3,1,win,20130402_l4ss,0,0,0,0,0.0,,,,0.00,,,,2013,,Modesto,modesto,damienarteagohz00,Damien Arteago
Mar 30,home,Sierra,L,3-0,3,0,3,win,20130330_916o,0,0,0,0,0.0,,,,0.00,,,,2013,,Modesto,modesto,damienarteagohz00,Damien Arteago
Mar 28,home,Sierra,L,7-5,7,5,2,win,20130328_vzif,0,0,0,0,0.0,,,,0.00,,,,2013,,Modesto,modesto,damienarteagohz00,Damien Arteago
Mar 26,home,Sierra,L,5-2,5,2,3,win,20130326_9w5w,0,0,0,0,0.0,,,,0.00,,,,2013,,Modesto,modesto,damienarteagohz00,Damien Arteago
Mar 23,home,American River,W,8-5,8,5,3,win,20130323_2mot,0,0,0,0,0.0,,,,0.00,,,,2013,,Modesto,modesto,damienarteagohz00,Damien Arteago
Mar 21,home,American River,W,3-2,3,2,1,win,20130321_bz83,0,0,0,0,0.0,,,,0.00,,,,2013,,Modesto,modesto,damienarteagohz00,Damien Arteago
Feb 15,home,Cabrillo,W,11-2,11,2,9,win,20130215_hzo8,0,0,0,0,0.0,,,,0.00,,,,2013,,Modesto,modesto,damienarteagohz00,Damien Arteago
Feb 2,home,De Anza,L,9-0,9,0,9,win,20130202_mpg9,0,0,0,0,0.0,,,,0.00,,,,2013,,Modesto,modesto,damienarteagohz00,Damien Arteago
Feb 2,home,De Anza,W,11-5,11,5,6,win,20130202_beq3,0,0,0,0,0.0,,,,0.00,,,,2013,,Modesto,modesto,damienarteagohz00,Damien Arteago
Feb 1,home,Shasta,L,2-1,2,1,1,win,20130201_hswz,0,0,0,0,0.0,,,,0.00,,,,2013,,Modesto,modesto,damienarteagohz00,Damien Arteago
