date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Feb 24,home,Orange Coast,L,13-1,13,1,12,win,20120224_f85f,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Southwestern,southwestern,jeffruiztysa,Jeff Ruiz
Feb 21,home,Irvine Valley,L,14-3,14,3,11,win,20120221_krko,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Southwestern,southwestern,jeffruiztysa,Jeff Ruiz
Feb 11,home,West LA,W,15-2,15,2,13,win,20120211_qu5x,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Southwestern,southwestern,jeffruiztysa,Jeff Ruiz
Feb 10,home,Chaffey,W,4-1,4,1,3,win,20120210_zndd,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Southwestern,southwestern,jeffruiztysa,Jeff Ruiz
Feb 3,home,LA Harbor,L,11-1,11,1,10,win,20120203_6umf,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Southwestern,southwestern,jeffruiztysa,Jeff Ruiz
