date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Apr 6,home,Solano,L,7-0,7,0,7,win,20230406_oqj1,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Napa Valley,napavalley,angelcota2syv,Angel Cota
Apr 4,home,Solano,W,11-10,11,10,1,win,20230403_xnik,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Napa Valley,napavalley,angelcota2syv,Angel Cota
Mar 31,home,Mendocino,W,13-12,13,12,1,win,20230331_o2a7,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Napa Valley,napavalley,angelcota2syv,Angel Cota
Mar 31,home,Mendocino,L,10-3,10,3,7,win,20230331_rwbt,1,0,1,0,6.0,6,7,7,10.50,3,1,1,2023,2022-23,Napa Valley,napavalley,angelcota2syv,Angel Cota
Mar 30,home,Mendocino,W,3-2,3,2,1,win,20230330_u06k,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Napa Valley,napavalley,angelcota2syv,Angel Cota
Mar 24,home,Contra Costa,W,10-1,10,1,9,win,20230324_im97,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Napa Valley,napavalley,angelcota2syv,Angel Cota
Mar 24,home,Contra Costa,W,10-2,10,2,8,win,20230324_ytau,1,1,0,0,7.0,6,2,2,2.57,1,2,,2023,2022-23,Napa Valley,napavalley,angelcota2syv,Angel Cota
Mar 23,home,Contra Costa,W,4-3,4,3,1,win,20230323_uo6x,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Napa Valley,napavalley,angelcota2syv,Angel Cota
Mar 18,home,Laney,L,18-3,18,3,15,win,20230318_yhm7,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Napa Valley,napavalley,angelcota2syv,Angel Cota
Mar 16,home,Laney,L,4-0,4,0,4,win,20230316_ylpk,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Napa Valley,napavalley,angelcota2syv,Angel Cota
Mar 15,home,Laney,L,7-5,7,5,2,win,20230315_etz0,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Napa Valley,napavalley,angelcota2syv,Angel Cota
Mar 8,home,Marin,L,19-4,19,4,15,win,20230308_pzri,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Napa Valley,napavalley,angelcota2syv,Angel Cota
Mar 7,home,Los Medanos,L,21-5,21,5,16,win,20230307_rcj3,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Napa Valley,napavalley,angelcota2syv,Angel Cota
Mar 3,home,Yuba,L,6-5,6,5,1,win,20230303_basq,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Napa Valley,napavalley,angelcota2syv,Angel Cota
Feb 25,home,De Anza,W,22-8,22,8,14,win,20230225_403r,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Napa Valley,napavalley,angelcota2syv,Angel Cota
Feb 25,home,De Anza,L,16-8,16,8,8,win,20230225_v879,0,0,0,0,1.2,2,5,5,27.00,4,,1,2023,2022-23,Napa Valley,napavalley,angelcota2syv,Angel Cota
Feb 22,home,De Anza,L,16-10,16,10,6,win,20230222_aau1,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Napa Valley,napavalley,angelcota2syv,Angel Cota
Feb 17,home,Redwoods,W,12-11,12,11,1,win,20230217_tu01,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Napa Valley,napavalley,angelcota2syv,Angel Cota
Feb 16,home,Redwoods,W,3-1,3,1,2,win,20230216_9f61,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Napa Valley,napavalley,angelcota2syv,Angel Cota
Feb 16,home,Redwoods,L,5-4,5,4,1,win,20230216_7b2l,0,0,0,0,2.0,1,,,0.00,,2,,2023,2022-23,Napa Valley,napavalley,angelcota2syv,Angel Cota
Feb 11,home,San Francisco,L,7-0,7,0,7,win,20230211_p7ur,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Napa Valley,napavalley,angelcota2syv,Angel Cota
Feb 4,home,Siskiyous,L,10-3,10,3,7,win,20230204_vm28,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Napa Valley,napavalley,angelcota2syv,Angel Cota
Feb 3,home,Siskiyous,W,5-4,5,4,1,win,20230203_xugl,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Napa Valley,napavalley,angelcota2syv,Angel Cota
Feb 3,home,Siskiyous,L,4-2,4,2,2,win,20230203_gh7s,0,0,0,0,1.1,2,2,2,13.50,,1,,2023,2022-23,Napa Valley,napavalley,angelcota2syv,Angel Cota
Jan 28,home,West Hills Coalinga,L,10-9,10,9,1,win,20230128_yj26,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Napa Valley,napavalley,angelcota2syv,Angel Cota
Jan 27,home,West Hills Coalinga,L,3-2,3,2,1,win,20230127_eg6f,0,0,0,0,0.0,,,,0.00,,,,2023,2022-23,Napa Valley,napavalley,angelcota2syv,Angel Cota
