date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
May 2,home,Reedley,L,8-7,8,7,1,win,20170502_jig0,0,0,0,0,0.0,,,,0.00,,,,2017,2016-17,Lassen,lassen,robertlujann9tx,Robert Lujan
Apr 27,home,Redwoods,L,14-4,14,4,10,win,20170427_aba2,0,0,0,0,0.0,,,,0.00,,,,2017,2016-17,Lassen,lassen,robertlujann9tx,Robert Lujan
Apr 27,home,Redwoods,W,8-0,8,0,8,win,20170427_enb8,0,0,0,0,0.0,,,,0.00,,,,2017,2016-17,Lassen,lassen,robertlujann9tx,Robert Lujan
Apr 26,home,Redwoods,W,7-5,7,5,2,win,20170426_iq4h,0,0,0,0,0.0,,,,0.00,,,,2017,2016-17,Lassen,lassen,robertlujann9tx,Robert Lujan
Apr 23,home,Siskiyous,W,16-3,16,3,13,win,20170423_nk8i,0,0,0,0,0.0,,,,0.00,,,,2017,2016-17,Lassen,lassen,robertlujann9tx,Robert Lujan
Apr 15,home,Shasta,L,19-7,19,7,12,win,20170415_urhf,0,0,0,0,0.0,,,,0.00,,,,2017,2016-17,Lassen,lassen,robertlujann9tx,Robert Lujan
Apr 14,home,Shasta,W,5-1,5,1,4,win,20170414_4fnh,0,0,0,0,0.0,,,,0.00,,,,2017,2016-17,Lassen,lassen,robertlujann9tx,Robert Lujan
Apr 4,home,Folsom Lake,L,14-4,14,4,10,win,20170404_yxuz,0,0,0,0,0.0,,,,0.00,,,,2017,2016-17,Lassen,lassen,robertlujann9tx,Robert Lujan
Mar 29,home,Redwoods,W,6-1,6,1,5,win,20170329_0a7r,0,0,0,0,0.0,,,,0.00,,,,2017,2016-17,Lassen,lassen,robertlujann9tx,Robert Lujan
Mar 17,home,Siskiyous,W,5-4,5,4,1,win,20170317_27k3,0,0,0,0,0.0,,,,0.00,,,,2017,2016-17,Lassen,lassen,robertlujann9tx,Robert Lujan
Mar 11,home,Feather River,L,11-6,11,6,5,win,20170311_kt4y,0,0,0,0,0.0,,,,0.00,,,,2017,2016-17,Lassen,lassen,robertlujann9tx,Robert Lujan
Mar 11,home,Feather River,W,9-1,9,1,8,win,20170311_4laj,0,0,0,0,0.0,,,,0.00,,,,2017,2016-17,Lassen,lassen,robertlujann9tx,Robert Lujan
Mar 3,home,Shasta,W,7-0,7,0,7,win,20170303_90jd,0,0,0,0,0.0,,,,0.00,,,,2017,2016-17,Lassen,lassen,robertlujann9tx,Robert Lujan
Feb 28,home,Mendocino,L,13-5,13,5,8,win,20170228_nocz,0,0,0,0,0.0,,,,0.00,,,,2017,2016-17,Lassen,lassen,robertlujann9tx,Robert Lujan
Feb 28,home,Mendocino,L,2-1,2,1,1,win,20170228_b3wr,0,0,0,0,0.0,,,,0.00,,,,2017,2016-17,Lassen,lassen,robertlujann9tx,Robert Lujan
Feb 24,home,Butte,W,1-0,1,0,1,win,20170224_xl34,0,0,0,0,0.0,,,,0.00,,,,2017,2016-17,Lassen,lassen,robertlujann9tx,Robert Lujan
Feb 24,home,Butte,L,2-0,2,0,2,win,20170224_shxa,0,0,0,0,0.0,,,,0.00,,,,2017,2016-17,Lassen,lassen,robertlujann9tx,Robert Lujan
Feb 18,home,Mendocino,L,6-0,6,0,6,win,20170218_7dzv,0,0,0,0,0.0,,,,0.00,,,,2017,2016-17,Lassen,lassen,robertlujann9tx,Robert Lujan
Feb 13,home,Merced,L,9-3,9,3,6,win,20170213_41bl,0,0,0,0,0.0,,,,0.00,,,,2017,2016-17,Lassen,lassen,robertlujann9tx,Robert Lujan
Feb 12,home,West Hills Coalinga,W,12-2,12,2,10,win,20170212_j1km,0,0,0,0,0.0,,,,0.00,,,,2017,2016-17,Lassen,lassen,robertlujann9tx,Robert Lujan
Feb 12,home,West Hills Coalinga,L,9-8,9,8,1,win,20170212_v1g9,0,0,0,0,0.0,,,,0.00,,,,2017,2016-17,Lassen,lassen,robertlujann9tx,Robert Lujan
Feb 11,home,West Hills Coalinga,L,13-8,13,8,5,win,20170211_6ozr,0,0,0,0,0.0,,,,0.00,,,,2017,2016-17,Lassen,lassen,robertlujann9tx,Robert Lujan
Jan 31,home,Sierra,L,4-3,4,3,1,win,20170131_gpb4,0,0,0,0,0.0,,,,0.00,,,,2017,2016-17,Lassen,lassen,robertlujann9tx,Robert Lujan
Jan 28,home,Porterville,W,11-1,11,1,10,win,20170128_9ixw,0,0,0,0,0.0,,,,0.00,,,,2017,2016-17,Lassen,lassen,robertlujann9tx,Robert Lujan
Jan 27,home,Porterville,W,4-1,4,1,3,win,20170127_4fkx,0,0,0,0,0.0,,,,0.00,,,,2017,2016-17,Lassen,lassen,robertlujann9tx,Robert Lujan
