date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
May 4,home,Cabrillo,L,8-5,8,5,3,win,20130504_gq2j,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,San Mateo,sanmateo,kellenrichardss2oy,Kellen Richards
May 3,home,Cabrillo,W,13-6,13,6,7,win,20130503_ypqu,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,San Mateo,sanmateo,kellenrichardss2oy,Kellen Richards
Apr 25,home,Gavilan,W,11-2,11,2,9,win,20130425_mcxb,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,San Mateo,sanmateo,kellenrichardss2oy,Kellen Richards
Apr 20,home,De Anza,W,6-2,6,2,4,win,20130420_wufo,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,San Mateo,sanmateo,kellenrichardss2oy,Kellen Richards
Apr 18,home,Chabot,L,12-2,12,2,10,win,20130418_k5oq,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,San Mateo,sanmateo,kellenrichardss2oy,Kellen Richards
Apr 13,home,San Francisco,W,7-1,7,1,6,win,20130413_2518,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,San Mateo,sanmateo,kellenrichardss2oy,Kellen Richards
Mar 12,home,Skyline,W,12-2,12,2,10,win,20130312_3gx6,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,San Mateo,sanmateo,kellenrichardss2oy,Kellen Richards
Mar 9,home,Chabot,L,5-3,5,3,2,win,20130309_9xx3,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,San Mateo,sanmateo,kellenrichardss2oy,Kellen Richards
Mar 7,home,West Valley,L,3-1,3,1,2,win,20130307_5ih4,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,San Mateo,sanmateo,kellenrichardss2oy,Kellen Richards
Feb 28,home,De Anza,W,3-1,3,1,2,win,20130228_o0yl,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,San Mateo,sanmateo,kellenrichardss2oy,Kellen Richards
Feb 26,home,San Francisco,W,5-0,5,0,5,win,20130226_fpqr,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,San Mateo,sanmateo,kellenrichardss2oy,Kellen Richards
Feb 23,home,Feather River,W,2-0,2,0,2,win,20130223_50pt,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,San Mateo,sanmateo,kellenrichardss2oy,Kellen Richards
Feb 21,home,Marin,W,10-8,10,8,2,win,20130221_1n1r,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,San Mateo,sanmateo,kellenrichardss2oy,Kellen Richards
Feb 19,home,Gavilan,W,11-5,11,5,6,win,20130219_6vqu,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,San Mateo,sanmateo,kellenrichardss2oy,Kellen Richards
Feb 16,home,Sierra,L,7-2,7,2,5,win,20130216_ydpd,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,San Mateo,sanmateo,kellenrichardss2oy,Kellen Richards
Feb 14,home,Marin,L,4-1,4,1,3,win,20130214_llfu,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,San Mateo,sanmateo,kellenrichardss2oy,Kellen Richards
Feb 12,home,Ohlone,L,7-3,7,3,4,win,20130212_jlfx,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,San Mateo,sanmateo,kellenrichardss2oy,Kellen Richards
Feb 9,home,Solano,W,17-8,17,8,9,win,20130209_2e07,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,San Mateo,sanmateo,kellenrichardss2oy,Kellen Richards
Feb 8,home,De Anza,L,4-3,4,3,1,win,20130208_55eo,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,San Mateo,sanmateo,kellenrichardss2oy,Kellen Richards
Feb 5,home,Diablo Valley,L,10-7,10,7,3,win,20130205_87ft,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,San Mateo,sanmateo,kellenrichardss2oy,Kellen Richards
