date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Apr 28,home,El Camino-Compton Center,W,26-6,26,6,20,win,20160428_ug4l,0,0,0,0,0.0,,,,0.00,,,,2016,,Mt. San Antonio,mtsanantonio,reilycarroll0cac,Reily Carroll
Apr 26,home,El Camino-Compton Center,W,12-7,12,7,5,win,20160426_kfe4,0,0,0,0,0.0,,,,0.00,,,,2016,,Mt. San Antonio,mtsanantonio,reilycarroll0cac,Reily Carroll
Apr 12,home,East Los Angeles,L,4-1,4,1,3,win,20160412_bzr3,0,0,0,0,0.0,,,,0.00,,,,2016,,Mt. San Antonio,mtsanantonio,reilycarroll0cac,Reily Carroll
Mar 22,home,Citrus,W,9-5,9,5,4,win,20160322_iwa0,0,0,0,0,0.0,,,,0.00,,,,2016,,Mt. San Antonio,mtsanantonio,reilycarroll0cac,Reily Carroll
Mar 12,home,LA Harbor,L,14-1,14,1,13,win,20160312_9ij8,0,0,0,0,0.0,,,,0.00,,,,2016,,Mt. San Antonio,mtsanantonio,reilycarroll0cac,Reily Carroll
Feb 23,home,Riverside,L,2-1,2,1,1,win,20160223_cbu3,0,0,0,0,0.0,,,,0.00,,,,2016,,Mt. San Antonio,mtsanantonio,reilycarroll0cac,Reily Carroll
Feb 18,home,Mt. San Jacinto,W,7-6,7,6,1,win,20160218_9jhm,0,0,0,0,0.0,,,,0.00,,,,2016,,Mt. San Antonio,mtsanantonio,reilycarroll0cac,Reily Carroll
Feb 6,home,Glendale,L,14-4,14,4,10,win,20160206_dp7z,0,0,0,0,0.0,,,,0.00,,,,2016,,Mt. San Antonio,mtsanantonio,reilycarroll0cac,Reily Carroll
Feb 4,home,Victor Valley,W,12-2,12,2,10,win,20160204_qknk,0,0,0,0,0.0,,,,0.00,,,,2016,,Mt. San Antonio,mtsanantonio,reilycarroll0cac,Reily Carroll
Jan 30,home,Rio Hondo,W,5-4,5,4,1,win,20160130_olqj,0,0,0,0,0.0,,,,0.00,,,,2016,,Mt. San Antonio,mtsanantonio,reilycarroll0cac,Reily Carroll
