date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Apr 26,home,Barstow,W,9-3,9,3,6,win,20130426_dsat,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Chaffey,chaffey,derekvanbilliarda8mc,Derek Van billiard
Apr 23,home,Barstow,W,9-2,9,2,7,win,20130423_sjp1,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Chaffey,chaffey,derekvanbilliarda8mc,Derek Van billiard
Apr 20,home,San Bernardino,L,3-2,3,2,1,win,20130420_4zrs,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Chaffey,chaffey,derekvanbilliarda8mc,Derek Van billiard
Apr 18,home,San Bernardino,L,5-4,5,4,1,win,20130418_19u8,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Chaffey,chaffey,derekvanbilliarda8mc,Derek Van billiard
Apr 9,home,Rio Hondo,L,6-3,6,3,3,win,20130409_x1oa,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Chaffey,chaffey,derekvanbilliarda8mc,Derek Van billiard
Apr 6,home,Cerro Coso,L,16-5,16,5,11,win,20130406_ot7j,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Chaffey,chaffey,derekvanbilliarda8mc,Derek Van billiard
Apr 4,home,Cerro Coso,W,12-0,12,0,12,win,20130404_0u7c,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Chaffey,chaffey,derekvanbilliarda8mc,Derek Van billiard
Mar 28,home,Golden West,L,9-0,9,0,9,win,20130328_mjtx,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Chaffey,chaffey,derekvanbilliarda8mc,Derek Van billiard
Mar 26,home,Golden West,W,6-2,6,2,4,win,20130326_ann1,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Chaffey,chaffey,derekvanbilliarda8mc,Derek Van billiard
Mar 23,home,Desert,L,8-4,8,4,4,win,20130323_0js7,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Chaffey,chaffey,derekvanbilliarda8mc,Derek Van billiard
Mar 21,home,Desert,W,10-2,10,2,8,win,20130321_dgod,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Chaffey,chaffey,derekvanbilliarda8mc,Derek Van billiard
Mar 19,home,Desert,L,9-0,9,0,9,win,20130319_u30p,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Chaffey,chaffey,derekvanbilliarda8mc,Derek Van billiard
Mar 12,home,Mt. San Jacinto,L,10-8,10,8,2,win,20130312_5umq,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Chaffey,chaffey,derekvanbilliarda8mc,Derek Van billiard
Mar 11,home,Antelope Valley,L,12-1,12,1,11,win,20130311_v3lg,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Chaffey,chaffey,derekvanbilliarda8mc,Derek Van billiard
Mar 5,home,Antelope Valley,L,9-0,9,0,9,win,20130305_s89s,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Chaffey,chaffey,derekvanbilliarda8mc,Derek Van billiard
Mar 2,home,Victor Valley,W,5-3,5,3,2,win,20130302_w232,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Chaffey,chaffey,derekvanbilliarda8mc,Derek Van billiard
Feb 20,home,Saddleback,L,9-0,9,0,9,win,20130220_ntwl,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Chaffey,chaffey,derekvanbilliarda8mc,Derek Van billiard
Feb 1,home,Southwestern,L,5-0,5,0,5,win,20130201_5swv,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Chaffey,chaffey,derekvanbilliarda8mc,Derek Van billiard
