date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
May 21,home,Ohlone,L,14-1,14,1,13,win,20220521_pv47,0,0,0,0,0.0,,,,0.00,,,,2022,,Feather River,featherriver,ryangraygcfq,Ryan Gray
May 20,home,Ohlone,L,17-13,17,13,4,win,,,,,,,,,,,,,,2022,,Feather River,featherriver,ryangraygcfq,Ryan Gray
May 14,home,Skyline,W,12-10,12,10,2,win,20220514_12v1,0,0,0,0,0.0,,,,0.00,,,,2022,,Feather River,featherriver,ryangraygcfq,Ryan Gray
May 13,home,Skyline,W,8-6,8,6,2,win,,,,,,,,,,,,,,2022,,Feather River,featherriver,ryangraygcfq,Ryan Gray
May 7,home,Cosumnes River,W,9-3,9,3,6,win,,,,,,,,,,,,,,2022,,Feather River,featherriver,ryangraygcfq,Ryan Gray
May 7,home,Cosumnes River,L,8-6,8,6,2,win,20220507_cgs6,0,0,0,0,0.0,,,,0.00,,,,2022,,Feather River,featherriver,ryangraygcfq,Ryan Gray
May 6,home,Cosumnes River,W,7-4,7,4,3,win,,,,,,,,,,,,,,2022,,Feather River,featherriver,ryangraygcfq,Ryan Gray
Apr 28,home,Lassen,L,11-7,11,7,4,win,20220428_vm1u,0,0,0,0,0.0,,,,0.00,,,,2022,,Feather River,featherriver,ryangraygcfq,Ryan Gray
Apr 27,home,Lassen,W,7-6,7,6,1,win,,,,,,,,,,,,,,2022,,Feather River,featherriver,ryangraygcfq,Ryan Gray
Apr 23,home,Butte,W,8-2,8,2,6,win,20220423_wdou,0,0,0,0,0.0,,,,0.00,,,,2022,,Feather River,featherriver,ryangraygcfq,Ryan Gray
Apr 22,home,Butte,W,8-0,8,0,8,win,,,,,,,,,,,,,,2022,,Feather River,featherriver,ryangraygcfq,Ryan Gray
Apr 18,home,Redwoods,W,7-1,7,1,6,win,,,,,,,,,,,,,,2022,,Feather River,featherriver,ryangraygcfq,Ryan Gray
Apr 18,home,Redwoods,W,9-1,9,1,8,win,20220418_vrl5,0,0,0,0,0.0,,,,0.00,,,,2022,,Feather River,featherriver,ryangraygcfq,Ryan Gray
Apr 13,home,Redwoods,W,8-5,8,5,3,win,,,,,,,,,,,,,,2022,,Feather River,featherriver,ryangraygcfq,Ryan Gray
Apr 9,home,Shasta,W,20-7,20,7,13,win,,,,,,,,,,,,,,2022,,Feather River,featherriver,ryangraygcfq,Ryan Gray
Apr 9,home,Shasta,W,12-0,12,0,12,win,20220409_ho0e,0,0,0,0,0.0,,,,0.00,,,,2022,,Feather River,featherriver,ryangraygcfq,Ryan Gray
Apr 8,home,Shasta,W,10-9,10,9,1,win,20220408_1vcu,0,0,0,0,0.0,,,,0.00,,,,2022,,Feather River,featherriver,ryangraygcfq,Ryan Gray
Apr 4,home,San Joaquin Delta,L,3-2,3,2,1,win,,,,,,,,,,,,,,2022,,Feather River,featherriver,ryangraygcfq,Ryan Gray
Apr 2,home,Siskiyous,W,11-0,11,0,11,win,20220402_0y8f,0,0,0,0,0.0,,,,0.00,,,,2022,,Feather River,featherriver,ryangraygcfq,Ryan Gray
