date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Apr 26,home,Porterville,W,6-4,6,4,2,win,20130426_9ycj,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Reedley,reedley,richardroqueaczo,Richard Roque
Apr 25,home,Taft,W,4-0,4,0,4,win,20130425_9am4,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Reedley,reedley,richardroqueaczo,Richard Roque
Apr 23,home,Merced,L,5-4,5,4,1,win,20130423_yfzw,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Reedley,reedley,richardroqueaczo,Richard Roque
Apr 21,home,Sequoias,L,7-5,7,5,2,win,20130421_au1n,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Reedley,reedley,richardroqueaczo,Richard Roque
Apr 18,home,West Hills Coalinga,L,9-7,9,7,2,win,20130418_lmud,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Reedley,reedley,richardroqueaczo,Richard Roque
Apr 16,home,Fresno City,L,12-1,12,1,11,win,20130416_ehvo,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Reedley,reedley,richardroqueaczo,Richard Roque
Apr 13,home,Sequoias,L,9-1,9,1,8,win,20130413_7hff,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Reedley,reedley,richardroqueaczo,Richard Roque
Apr 11,home,Sequoias,W,15-12,15,12,3,win,20130411_u7bc,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Reedley,reedley,richardroqueaczo,Richard Roque
Apr 9,home,Sequoias,L,5-2,5,2,3,win,20130409_dkf3,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Reedley,reedley,richardroqueaczo,Richard Roque
Apr 6,home,Porterville,W,11-4,11,4,7,win,20130406_n9n0,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Reedley,reedley,richardroqueaczo,Richard Roque
Apr 4,home,Porterville,W,4-3,4,3,1,win,20130404_kbtq,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Reedley,reedley,richardroqueaczo,Richard Roque
Apr 2,home,Porterville,L,5-2,5,2,3,win,20130402_62df,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Reedley,reedley,richardroqueaczo,Richard Roque
Mar 28,home,Butte,W,8-0,8,0,8,win,20130328_3a8e,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Reedley,reedley,richardroqueaczo,Richard Roque
Mar 27,home,Bakersfield,L,6-2,6,2,4,win,20130327_33m6,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Reedley,reedley,richardroqueaczo,Richard Roque
Mar 26,home,Saddleback,W,8-2,8,2,6,win,20130326_rvx9,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Reedley,reedley,richardroqueaczo,Richard Roque
Mar 23,home,Taft,L,7-2,7,2,5,win,20130323_fem8,0,0,0,0,0.0,,,,0.00,,,,2013,2012-13,Reedley,reedley,richardroqueaczo,Richard Roque
