date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
May 5,home,Glendale,L,18-11,18,11,7,win,,,,,,,,,,,,,,2018,,Pasadena City,pasadenacity,frankyokasbyr2,Frank Yokas
May 5,home,Glendale,L,9-4,9,4,5,win,,,,,,,,,,,,,,2018,,Pasadena City,pasadenacity,frankyokasbyr2,Frank Yokas
May 4,home,Glendale,W,3-2,3,2,1,win,,,,,,,,,,,,,,2018,,Pasadena City,pasadenacity,frankyokasbyr2,Frank Yokas
Apr 27,home,Rio Hondo,W,6-5,6,5,1,win,,,,,,,,,,,,,,2018,,Pasadena City,pasadenacity,frankyokasbyr2,Frank Yokas
Apr 26,home,Rio Hondo,W,5-3,5,3,2,win,,,,,,,,,,,,,,2018,,Pasadena City,pasadenacity,frankyokasbyr2,Frank Yokas
Apr 24,home,Rio Hondo,W,9-0,9,0,9,win,20180424_2vql,0,0,0,0,0.0,,,,0.00,,,,2018,,Pasadena City,pasadenacity,frankyokasbyr2,Frank Yokas
Apr 21,home,Chaffey,L,8-2,8,2,6,win,,,,,,,,,,,,,,2018,,Pasadena City,pasadenacity,frankyokasbyr2,Frank Yokas
Apr 19,home,Chaffey,W,3-1,3,1,2,win,,,,,,,,,,,,,,2018,,Pasadena City,pasadenacity,frankyokasbyr2,Frank Yokas
Apr 17,home,Chaffey,L,10-6,10,6,4,win,,,,,,,,,,,,,,2018,,Pasadena City,pasadenacity,frankyokasbyr2,Frank Yokas
Apr 14,home,East Los Angeles,W,6-3,6,3,3,win,,,,,,,,,,,,,,2018,,Pasadena City,pasadenacity,frankyokasbyr2,Frank Yokas
Apr 12,home,East Los Angeles,L,3-0,3,0,3,win,,,,,,,,,,,,,,2018,,Pasadena City,pasadenacity,frankyokasbyr2,Frank Yokas
Apr 10,home,East Los Angeles,W,9-5,9,5,4,win,,,,,,,,,,,,,,2018,,Pasadena City,pasadenacity,frankyokasbyr2,Frank Yokas
Apr 9,home,Cerritos,W,6-0,6,0,6,win,,,,,,,,,,,,,,2018,,Pasadena City,pasadenacity,frankyokasbyr2,Frank Yokas
Apr 6,home,Compton,W,4-3,4,3,1,win,,,,,,,,,,,,,,2018,,Pasadena City,pasadenacity,frankyokasbyr2,Frank Yokas
Apr 5,home,Long Beach,L,6-3,6,3,3,win,,,,,,,,,,,,,,2018,,Pasadena City,pasadenacity,frankyokasbyr2,Frank Yokas
Apr 3,home,Long Beach,L,9-7,9,7,2,win,,,,,,,,,,,,,,2018,,Pasadena City,pasadenacity,frankyokasbyr2,Frank Yokas
Mar 28,home,Citrus,L,8-5,8,5,3,win,,,,,,,,,,,,,,2018,,Pasadena City,pasadenacity,frankyokasbyr2,Frank Yokas
Mar 27,home,Ventura,L,5-2,5,2,3,win,20180327_wv4n,0,0,0,0,0.0,,,,0.00,,,,2018,,Pasadena City,pasadenacity,frankyokasbyr2,Frank Yokas
Mar 26,home,LA Valley,L,8-4,8,4,4,win,20180326_n3kw,0,0,0,0,0.0,,,,0.00,,,,2018,,Pasadena City,pasadenacity,frankyokasbyr2,Frank Yokas
Mar 24,home,Mt. San Antonio,L,9-0,9,0,9,win,20180324_8w8k,0,0,0,0,0.0,,,,0.00,,,,2018,,Pasadena City,pasadenacity,frankyokasbyr2,Frank Yokas
Mar 23,home,Mt. San Antonio,W,7-6,7,6,1,win,20180323_hx1d,0,0,0,0,0.0,,,,0.00,,,,2018,,Pasadena City,pasadenacity,frankyokasbyr2,Frank Yokas
Mar 20,home,Mt. San Antonio,L,8-0,8,0,8,win,20180320_96av,0,0,0,0,0.0,,,,0.00,,,,2018,,Pasadena City,pasadenacity,frankyokasbyr2,Frank Yokas
