date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
May 6,home,Sierra,L,10-9,10,9,1,win,20120506_gtir,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Laney,laney,ronaldjackson66l8,Ronald Jackson
May 5,home,Sierra,L,4-2,4,2,2,win,20120505_w9uq,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Laney,laney,ronaldjackson66l8,Ronald Jackson
Apr 24,home,Solano,W,8-2,8,2,6,win,20120424_gsqp,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Laney,laney,ronaldjackson66l8,Ronald Jackson
Apr 21,home,Napa,W,13-2,13,2,11,win,20120421_ikpl,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Laney,laney,ronaldjackson66l8,Ronald Jackson
Apr 14,home,Contra Costa,W,3-2,3,2,1,win,20120414_sr82,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Laney,laney,ronaldjackson66l8,Ronald Jackson
Apr 10,home,Yuba,W,10-4,10,4,6,win,20120410_nqma,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Laney,laney,ronaldjackson66l8,Ronald Jackson
Apr 2,home,Contra Costa,W,13-10,13,10,3,win,20120402_65l6,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Laney,laney,ronaldjackson66l8,Ronald Jackson
Mar 31,home,Mendocino,W,7-1,7,1,6,win,20120331_2hmz,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Laney,laney,ronaldjackson66l8,Ronald Jackson
Mar 31,home,Mendocino,W,8-3,8,3,5,win,20120331_o25n,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Laney,laney,ronaldjackson66l8,Ronald Jackson
Mar 30,home,Marin,W,12-2,12,2,10,win,20120330_7u5r,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Laney,laney,ronaldjackson66l8,Ronald Jackson
Mar 22,home,Solano,L,4-1,4,1,3,win,20120322_6co6,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Laney,laney,ronaldjackson66l8,Ronald Jackson
Mar 20,home,Napa,W,7-2,7,2,5,win,20120320_t54h,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Laney,laney,ronaldjackson66l8,Ronald Jackson
Mar 10,home,Mendocino,W,11-1,11,1,10,win,20120310_m56q,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Laney,laney,ronaldjackson66l8,Ronald Jackson
Mar 8,home,Marin,W,6-1,6,1,5,win,20120308_42eh,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Laney,laney,ronaldjackson66l8,Ronald Jackson
Mar 6,home,Napa,W,10-8,10,8,2,win,20120306_lp4n,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Laney,laney,ronaldjackson66l8,Ronald Jackson
Mar 3,home,Solano,W,10-8,10,8,2,win,20120303_wfl4,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Laney,laney,ronaldjackson66l8,Ronald Jackson
Mar 2,home,Mendocino,W,6-4,6,4,2,win,20120302_e8nd,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Laney,laney,ronaldjackson66l8,Ronald Jackson
Feb 28,home,Sierra,W,5-4,5,4,1,win,20120228_8zct,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Laney,laney,ronaldjackson66l8,Ronald Jackson
Feb 11,home,Monterey,L,5-4,5,4,1,win,20120211_bhau,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Laney,laney,ronaldjackson66l8,Ronald Jackson
Feb 9,home,Cabrillo,W,1-0,1,0,1,win,20120209_0hde,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Laney,laney,ronaldjackson66l8,Ronald Jackson
Feb 8,home,Hartnell,W,13-0,13,0,13,win,20120208_ref6,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Laney,laney,ronaldjackson66l8,Ronald Jackson
Feb 5,home,San Francisco,W,11-1,11,1,10,win,20120205_77g6,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Laney,laney,ronaldjackson66l8,Ronald Jackson
Feb 4,home,San Francisco,W,10-6,10,6,4,win,20120204_pgtf,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Laney,laney,ronaldjackson66l8,Ronald Jackson
Feb 3,home,San Francisco,W,12-7,12,7,5,win,20120203_tyc6,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Laney,laney,ronaldjackson66l8,Ronald Jackson
