date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,GS,W,L,SV,IP,H,R,ER,ERA,BB,K,HR,season,cccaa_season,team,team_id,player_id,player_name
Apr 27,home,Santa Barbara,L,4-1,4,1,3,win,20120427_0odn,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Oxnard,oxnard,michaelgriffithxmsv,Michael Griffith
Apr 26,home,Santa Barbara,L,7-2,7,2,5,win,20120426_zrnd,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Oxnard,oxnard,michaelgriffithxmsv,Michael Griffith
Apr 24,home,Allan Hancock,W,4-1,4,1,3,win,20120424_5rbc,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Oxnard,oxnard,michaelgriffithxmsv,Michael Griffith
Apr 21,home,Allan Hancock,L,6-0,6,0,6,win,20120421_ditj,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Oxnard,oxnard,michaelgriffithxmsv,Michael Griffith
Apr 16,home,Moorpark,L,12-2,12,2,10,win,20120416_p72d,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Oxnard,oxnard,michaelgriffithxmsv,Michael Griffith
Apr 3,home,LA Valley,W,2-1,2,1,1,win,20120403_arfd,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Oxnard,oxnard,michaelgriffithxmsv,Michael Griffith
Apr 2,home,Pasadena,W,5-3,5,3,2,win,20120402_ia3h,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Oxnard,oxnard,michaelgriffithxmsv,Michael Griffith
Mar 27,home,Santa Barbara,W,4-0,4,0,4,win,20120327_yh5m,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Oxnard,oxnard,michaelgriffithxmsv,Michael Griffith
Mar 24,home,Santa Barbara,L,9-4,9,4,5,win,20120324_sze0,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Oxnard,oxnard,michaelgriffithxmsv,Michael Griffith
Mar 21,home,Ventura,L,7-4,7,4,3,win,20120321_4sqw,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Oxnard,oxnard,michaelgriffithxmsv,Michael Griffith
Mar 20,home,Allan Hancock,W,8-7,8,7,1,win,20120320_dkve,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Oxnard,oxnard,michaelgriffithxmsv,Michael Griffith
Mar 13,home,Moorpark,L,2-1,2,1,1,win,20120313_7lyk,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Oxnard,oxnard,michaelgriffithxmsv,Michael Griffith
Mar 8,home,Cuesta,L,8-1,8,1,7,win,20120308_e1ha,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Oxnard,oxnard,michaelgriffithxmsv,Michael Griffith
Mar 6,home,Cuesta,L,9-5,9,5,4,win,20120306_dnu0,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Oxnard,oxnard,michaelgriffithxmsv,Michael Griffith
Feb 25,home,Pasadena,W,17-7,17,7,10,win,20120225_405v,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Oxnard,oxnard,michaelgriffithxmsv,Michael Griffith
Feb 21,home,Citrus,L,5-4,5,4,1,win,20120221_raq3,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Oxnard,oxnard,michaelgriffithxmsv,Michael Griffith
Feb 18,home,Moorpark,L,6-4,6,4,2,win,20120218_gpud,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Oxnard,oxnard,michaelgriffithxmsv,Michael Griffith
Feb 5,home,Chaffey,L,5-1,5,1,4,win,20120205_3rn1,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Oxnard,oxnard,michaelgriffithxmsv,Michael Griffith
Feb 4,home,San Bernardino,L,4-2,4,2,2,win,20120204_lum1,0,0,0,0,0.0,,,,0.00,,,,2012,2011-12,Oxnard,oxnard,michaelgriffithxmsv,Michael Griffith
